date,NEJ
2014-02-27,1484.0
2014-02-28,1484.0
2014-03-03,1484.0
2014-03-04,1496.0
2014-03-05,1496.0
2014-03-06,1525.0
2014-03-07,1525.0
2014-03-10,1560.0
2014-03-11,1560.0
2014-03-12,1596.0
2014-03-13,1625.0
2014-03-14,1625.0
2014-03-17,1656.0
2014-03-18,1656.0
2014-03-19,1656.0
2014-03-20,1656.0
2014-03-21,1656.0
2014-03-24,1656.0
2014-03-25,1656.0
2014-03-26,1656.0
2014-03-27,1648.0
2014-03-28,1648.0
2014-03-31,1648.0
2014-04-01,1648.0
2014-04-02,1648.0
2014-04-03,1648.0
2014-04-04,1648.0
2014-04-07,1628.0
2014-04-08,1628.0
2014-04-09,1628.0
2014-04-10,1628.0
2014-04-11,1628.0
2014-04-14,1628.0
2014-04-15,1628.0
2014-04-16,1628.0
2014-04-17,1628.0
2014-04-18,1628.0
2014-04-21,1628.0
2014-04-22,1628.0
2014-04-23,1628.0
2014-04-24,1628.0
2014-04-25,1628.0
2014-04-28,1628.0
2014-04-29,1628.0
2014-04-30,1628.0
2014-05-02,1628.0
2014-05-05,1628.0
2014-05-06,1628.0
2014-05-07,1628.0
2014-05-08,1628.0
2014-05-09,1725.0
2014-05-12,1725.0
2014-05-13,1650.0
2014-05-14,1650.0
2014-05-15,1650.0
2014-05-16,1648.0
2014-05-19,1648.0
2014-05-20,1648.0
2014-05-21,1648.0
2014-05-22,1648.0
2014-05-23,1648.0
2014-05-26,1648.0
2014-05-27,1648.0
2014-05-28,1648.0
2014-05-29,1648.0
2014-05-30,1648.0
2014-06-02,1725.0
2014-06-03,1725.0
2014-06-04,1725.0
2014-06-05,1725.0
2014-06-06,1725.0
2014-06-09,1725.0
2014-06-10,1725.0
2014-06-11,1725.0
2014-06-12,1725.0
2014-06-13,1725.0
2014-06-16,1725.0
2014-06-17,1725.0
2014-06-18,1725.0
2014-06-19,1725.0
2014-06-20,1725.0
2014-06-23,1725.0
2014-06-24,1725.0
2014-06-25,1725.0
2014-06-26,1725.0
2014-06-27,1725.0
2014-06-30,1675.0
2014-07-01,1675.0
2014-07-02,1675.0
2014-07-03,1575.0
2014-07-04,1481.0
2014-07-07,1481.0
2014-07-08,1481.0
2014-07-09,1481.0
2014-07-10,1481.0
2014-07-11,1481.0
2014-07-14,1481.0
2014-07-15,1481.0
2014-07-16,1481.0
2014-07-17,1481.0
2014-07-18,1481.0
2014-07-21,1481.0
2014-07-22,1481.0
2014-07-23,1481.0
2014-07-24,1481.0
2014-07-25,1481.0
2014-07-31,1481.0
2014-08-01,1481.0
2014-08-04,1481.0
2014-08-05,1481.0
2014-08-06,1481.0
2014-08-07,1481.0
2014-08-08,1481.0
2014-08-11,1481.0
2014-08-12,1481.0
2014-08-13,1481.0
2014-08-15,1481.0
2014-08-18,1481.0
2014-08-19,1481.0
2014-08-22,1481.0
2014-08-25,1481.0
2014-08-26,1481.0
2014-08-27,1481.0
2014-08-28,1481.0
2014-08-29,1481.0
2014-09-01,1481.0
2014-09-02,1481.0
2014-09-03,1500.0
2014-09-04,1500.0
2014-09-05,1500.0
2014-09-08,1500.0
2014-09-09,1500.0
2014-09-10,1500.0
2014-09-11,1500.0
2014-09-12,1500.0
2014-09-15,1500.0
2014-09-16,1500.0
2014-09-17,1500.0
2014-09-18,1500.0
2014-09-19,1500.0
2014-09-22,1500.0
2014-09-23,1500.0
2014-09-24,1500.0
2014-09-25,1500.0
2014-09-26,1500.0
2014-09-29,1500.0
2014-09-30,1500.0
2014-10-01,1500.0
2014-10-02,1500.0
2014-10-03,1450.0
2014-10-07,1450.0
2014-10-08,1450.0
2014-10-09,1450.0
2014-10-10,1450.0
2014-10-13,1450.0
2014-10-14,1450.0
2014-10-15,1450.0
2014-10-16,1450.0
2014-10-17,1500.0
2014-10-20,1500.0
2014-10-21,1500.0
2014-10-22,1500.0
2014-10-23,1500.0
2014-10-24,1500.0
2014-10-27,1500.0
2014-10-28,1500.0
2014-10-29,1500.0
2014-10-30,1500.0
2014-10-31,1590.0
2014-11-03,1590.0
2014-11-04,1590.0
2014-11-05,1590.0
2014-11-07,1590.0
2014-11-10,1680.0
2014-11-11,1744.0
2014-11-12,1680.0
2014-11-13,1680.0
2014-11-14,1760.0
2014-11-17,1760.0
2014-11-19,1760.0
2014-11-20,1760.0
2014-11-21,1760.0
2014-11-24,1760.0
2014-11-25,1760.0
2014-11-26,1760.0
2014-11-27,1655.0
2014-11-28,1556.0
2014-12-01,1556.0
2014-12-02,1649.0
2014-12-03,1649.0
2014-12-04,1735.0
2014-12-05,1735.0
2014-12-08,1735.0
2014-12-09,1735.0
2014-12-10,1735.0
2014-12-11,1735.0
2014-12-12,1735.0
2014-12-15,1735.0
2014-12-16,1735.0
2014-12-17,1735.0
2014-12-18,1735.0
2014-12-19,1735.0
2014-12-22,1735.0
2014-12-23,1735.0
2014-12-24,1735.0
2014-12-25,1735.0
2014-12-26,1735.0
2014-12-29,1735.0
2014-12-30,1631.0
2014-12-31,1534.0
2015-01-02,1442.0
2015-01-06,1356.0
2015-01-07,1275.0
2015-01-08,1201.0
2015-01-09,1201.0
2015-01-12,1201.0
2015-01-13,1201.0
2015-01-14,1273.0
2015-01-15,1349.0
2015-01-16,1429.0
2015-01-19,1492.0
2015-01-20,1492.0
2015-01-21,1492.0
2015-01-22,1492.0
2015-01-23,1492.0
2015-01-26,1490.0
2015-01-27,1490.0
2015-01-28,1490.0
2015-01-29,1490.0
2015-01-30,1490.0
2015-02-02,1490.0
2015-02-03,1490.0
2015-02-04,1490.0
2015-02-05,1490.0
2015-02-06,1547.0
2015-02-09,1547.0
2015-02-10,1547.0
2015-02-11,1498.0
2015-02-12,1498.0
2015-02-13,1498.0
2015-02-16,1498.0
2015-02-17,1498.0
2015-02-18,1498.0
2015-02-19,1485.0
2015-02-20,1545.0
2015-02-23,1545.0
2015-02-24,1545.0
2015-02-25,1545.0
2015-02-26,1545.0
2015-02-27,1637.0
2015-03-02,1637.0
2015-03-03,1637.0
2015-03-04,1637.0
2015-03-05,1637.0
2015-03-06,1637.0
2015-03-09,1699.0
2015-03-10,1699.0
2015-03-11,1699.0
2015-03-12,1699.0
2015-03-13,1699.0
2015-03-16,1699.0
2015-03-17,1699.0
2015-03-18,1699.0
2015-03-19,1699.0
2015-03-20,1699.0
2015-03-23,1699.0
2015-03-24,1699.0
2015-03-25,1699.0
2015-03-26,1699.0
2015-03-27,1699.0
2015-03-30,1732.0
2015-03-31,1732.0
2015-04-01,1732.0
2015-04-02,1732.0
2015-04-03,1732.0
2015-04-06,1732.0
2015-04-07,1732.0
2015-04-08,1732.0
2015-04-09,1732.0
2015-04-10,1732.0
2015-04-13,1732.0
2015-04-14,1732.0
2015-04-15,1732.0
2015-04-16,1732.0
2015-04-17,1732.0
2015-04-20,1629.0
2015-04-21,1532.0
2015-04-22,1441.0
2015-04-23,1473.0
2015-04-24,1473.0
2015-04-27,1473.0
2015-04-28,1473.0
2015-04-29,1473.0
2015-04-30,1473.0
2015-05-04,1473.0
2015-05-05,1473.0
2015-05-06,1473.0
2015-05-07,1473.0
2015-05-08,1473.0
2015-05-11,1473.0
2015-05-12,1473.0
2015-05-13,1473.0
2015-05-14,1473.0
2015-05-15,1473.0
2015-05-18,1473.0
2015-05-19,1473.0
2015-05-20,1473.0
2015-05-21,1473.0
2015-05-22,1473.0
2015-05-25,1473.0
2015-05-26,1473.0
2015-05-27,1473.0
2015-05-28,1473.0
2015-05-29,1473.0
2015-06-01,1473.0
2015-06-02,1473.0
2015-06-03,1473.0
2015-06-04,1473.0
2015-06-05,1473.0
2015-06-08,1473.0
2015-06-09,1473.0
2015-06-10,1473.0
2015-06-11,1473.0
2015-06-12,1473.0
2015-06-15,1473.0
2015-06-16,1473.0
2015-06-17,1473.0
2015-06-18,1473.0
2015-06-19,1423.0
2015-06-22,1423.0
2015-06-23,1423.0
2015-06-24,1423.0
2015-06-25,1423.0
2015-06-26,1423.0
2015-06-29,1423.0
2015-06-30,1423.0
2015-07-01,1423.0
2015-07-02,1508.0
2015-07-03,1508.0
2015-07-06,1508.0
2015-07-07,1598.0
2015-07-08,1598.0
2015-07-09,1650.0
2015-07-10,1650.0
2015-07-13,1650.0
2015-07-14,1650.0
2015-07-15,1650.0
2015-07-16,1650.0
2015-07-20,1745.0
2015-07-21,1745.0
2015-07-22,1745.0
2015-07-23,1745.0
2015-07-24,1745.0
2015-07-27,1745.0
2015-07-28,1745.0
2015-07-29,1745.0
2015-07-31,1745.0
2015-08-03,1745.0
2015-08-04,1745.0
2015-08-05,1745.0
2015-08-06,1745.0
2015-08-07,1745.0
2015-08-10,1745.0
2015-08-11,1745.0
2015-08-12,1745.0
2015-08-13,1745.0
2015-08-17,1745.0
2015-08-18,1700.0
2015-08-19,1700.0
2015-08-24,1700.0
2015-08-25,1700.0
2015-08-26,1700.0
2015-08-27,1700.0
2015-08-28,1700.0
2015-08-31,1700.0
2015-09-01,1700.0
2015-09-02,1700.0
2015-09-03,1700.0
2015-09-04,1700.0
2015-09-07,1700.0
2015-09-08,1700.0
2015-09-09,1700.0
2015-09-10,1700.0
2015-09-11,1700.0
2015-09-14,1700.0
2015-09-15,1700.0
2015-09-16,1700.0
2015-09-17,1700.0
2015-09-18,1700.0
2015-09-21,1700.0
2015-09-22,1700.0
2015-09-23,1700.0
2015-09-28,1700.0
2015-09-29,1700.0
2015-09-30,1700.0
2015-10-01,1700.0
2015-10-02,1700.0
2015-10-05,1700.0
2015-10-06,1768.0
2015-10-07,1768.0
2015-10-08,1768.0
2015-10-09,1768.0
2015-10-12,1768.0
2015-10-14,1768.0
2015-10-16,1768.0
2015-10-19,1768.0
2015-10-20,1768.0
2015-10-21,1768.0
2015-10-22,1768.0
2015-10-23,1768.0
2015-10-26,1768.0
2015-10-27,1768.0
2015-10-28,1768.0
2015-10-29,1768.0
2015-10-30,1768.0
2015-11-02,1768.0
2015-11-03,1662.0
2015-11-04,1563.0
2015-11-05,1500.0
2015-11-09,1500.0
2015-11-10,1500.0
2015-11-11,1500.0
2015-11-12,1500.0
2015-11-13,1500.0
2015-11-16,1500.0
2015-11-17,1500.0
2015-11-19,1500.0
2015-11-20,1500.0
2015-11-23,1500.0
2015-11-24,1500.0
2015-11-25,1500.0
2015-11-26,1500.0
2015-11-27,1500.0
2015-11-30,1500.0
2015-12-01,1500.0
2015-12-02,1410.0
2015-12-03,1410.0
2015-12-04,1410.0
2015-12-07,1410.0
2015-12-08,1410.0
2015-12-09,1410.0
2015-12-10,1410.0
2015-12-11,1410.0
2015-12-14,1410.0
2015-12-15,1410.0
2015-12-16,1410.0
2015-12-17,1410.0
2015-12-18,1410.0
2015-12-21,1410.0
2015-12-22,1410.0
2015-12-23,1410.0
2015-12-28,1410.0
2015-12-29,1410.0
2015-12-30,1410.0
2015-12-31,1410.0
2016-01-04,1410.0
2016-01-05,1410.0
2016-01-06,1410.0
2016-01-07,1410.0
2016-01-08,1410.0
2016-01-12,1410.0
2016-01-13,1410.0
2016-01-14,1410.0
2016-01-15,1410.0
2016-01-18,1410.0
2016-01-19,1410.0
2016-01-20,1410.0
2016-01-21,1410.0
2016-01-22,1410.0
2016-01-25,1410.0
2016-01-26,1410.0
2016-01-27,1410.0
2016-01-28,1410.0
2016-01-29,1494.0
2016-02-01,1494.0
2016-02-02,1494.0
2016-02-03,1494.0
2016-02-04,1494.0
2016-02-05,1494.0
2016-02-08,1494.0
2016-02-09,1494.0
2016-02-10,1494.0
2016-02-11,1494.0
2016-02-12,1494.0
2016-02-15,1494.0
2016-02-16,1500.0
2016-02-17,1500.0
2016-02-18,1500.0
2016-02-19,1500.0
2016-02-22,1500.0
2016-02-23,1500.0
2016-02-24,1500.0
2016-02-25,1500.0
2016-02-26,1500.0
2016-02-29,1500.0
2016-03-01,1500.0
2016-03-02,1500.0
2016-03-03,1500.0
2016-03-04,1410.0
2016-03-07,1410.0
2016-03-08,1410.0
2016-03-09,1410.0
2016-03-10,1410.0
2016-03-11,1410.0
2016-03-14,1410.0
2016-03-15,1410.0
2016-03-16,1410.0
2016-03-17,1410.0
2016-03-18,1410.0
2016-03-21,1410.0
2016-03-22,1410.0
2016-03-23,1410.0
2016-03-24,1410.0
2016-03-25,1410.0
2016-03-28,1410.0
2016-03-29,1410.0
2016-03-30,1494.0
2016-03-31,1494.0
2016-04-01,1494.0
2016-04-04,1494.0
2016-04-05,1494.0
2016-04-06,1494.0
2016-04-07,1494.0
2016-04-08,1494.0
2016-04-11,1494.0
2016-04-12,1494.0
2016-04-13,1494.0
2016-04-14,1494.0
2016-04-15,1494.0
2016-04-18,1494.0
2016-04-19,1494.0
2016-04-20,1494.0
2016-04-21,1494.0
2016-04-22,1500.0
2016-04-25,1500.0
2016-04-26,1500.0
2016-04-27,1500.0
2016-04-28,1500.0
2016-04-29,1500.0
2016-05-02,1500.0
2016-05-03,1500.0
2016-05-04,1500.0
2016-05-05,1500.0
2016-05-06,1500.0
2016-05-09,1500.0
2016-05-10,1500.0
2016-05-11,1500.0
2016-05-12,1500.0
2016-05-13,1500.0
2016-05-16,1500.0
2016-05-17,1500.0
2016-05-18,1500.0
2016-05-19,1500.0
2016-05-20,1500.0
2016-05-23,1500.0
2016-05-24,1500.0
2016-05-25,1550.0
2016-05-26,1550.0
2016-05-27,1550.0
2016-05-30,1550.0
2016-05-31,1550.0
2016-06-01,1550.0
2016-06-02,1550.0
2016-06-03,1550.0
2016-06-06,1550.0
2016-06-07,1550.0
2016-06-08,1550.0
2016-06-09,1550.0
2016-06-10,1550.0
2016-06-13,1550.0
2016-06-14,1550.0
2016-06-15,1550.0
2016-06-16,1550.0
2016-06-17,1490.0
2016-06-20,1490.0
2016-06-21,1490.0
2016-06-22,1490.0
2016-06-23,1490.0
2016-06-24,1490.0
2016-06-27,1490.0
2016-06-28,1490.0
2016-06-29,1490.0
2016-06-30,1490.0
2016-07-01,1490.0
2016-07-04,1490.0
2016-07-05,1490.0
2016-07-11,1490.0
2016-07-12,1490.0
2016-07-13,1490.0
2016-07-14,1490.0
2016-07-15,1490.0
2016-07-18,1490.0
2016-07-19,1490.0
2016-07-20,1490.0
2016-07-21,1490.0
2016-07-22,1490.0
2016-07-25,1490.0
2016-07-26,1490.0
2016-07-27,1501.0
2016-07-28,1501.0
2016-07-29,1501.0
2016-08-01,1501.0
2016-08-02,1501.0
2016-08-03,1501.0
2016-08-04,1500.0
2016-08-05,1500.0
2016-08-08,1500.0
2016-08-09,1500.0
2016-08-10,1500.0
2016-08-11,1500.0
2016-08-12,1500.0
2016-08-15,1500.0
2016-08-16,1500.0
2016-08-17,1500.0
2016-08-18,1500.0
2016-08-19,1500.0
2016-08-22,1500.0
2016-08-23,1500.0
2016-08-24,1500.0
2016-08-25,1500.0
2016-08-26,1500.0
2016-08-29,1500.0
2016-08-30,1500.0
2016-08-31,1500.0
2016-09-01,1500.0
2016-09-02,1500.0
2016-09-05,1500.0
2016-09-06,1500.0
2016-09-07,1500.0
2016-09-08,1500.0
2016-09-09,1500.0
2016-09-14,1500.0
2016-09-15,1500.0
2016-09-16,1500.0
2016-09-19,1500.0
2016-09-20,1500.0
2016-09-21,1500.0
2016-09-22,1500.0
2016-09-23,1500.0
2016-09-26,1500.0
2016-09-27,1500.0
2016-09-28,1500.0
2016-09-29,1500.0
2016-09-30,1500.0
2016-10-04,1500.0
2016-10-05,1500.0
2016-10-06,1500.0
2016-10-07,1500.0
2016-10-10,1500.0
2016-10-11,1500.0
2016-10-12,1500.0
2016-10-13,1500.0
2016-10-14,1550.0
2016-10-17,1550.0
2016-10-18,1550.0
2016-10-19,1550.0
2016-10-20,1550.0
2016-10-21,1550.0
2016-10-24,1550.0
2016-10-25,1550.0
2016-10-26,1550.0
2016-10-27,1550.0
2016-10-28,1550.0
2016-10-31,1550.0
2016-11-01,1550.0
2016-11-02,1550.0
2016-11-03,1640.0
2016-11-04,1640.0
2016-11-07,1724.0
2016-11-08,1724.0
2016-11-09,1724.0
2016-11-10,1724.0
2016-11-11,1724.0
2016-11-14,1724.0
2016-11-15,1724.0
2016-11-16,1724.0
2016-11-17,1775.0
2016-11-21,1775.0
2016-11-22,1775.0
2016-11-23,1775.0
2016-11-24,1775.0
2016-11-25,1775.0
2016-11-28,1775.0
2016-11-29,1775.0
2016-11-30,1775.0
2016-12-01,1775.0
2016-12-02,1775.0
2016-12-05,1775.0
2016-12-06,1775.0
2016-12-07,1775.0
2016-12-08,1775.0
2016-12-09,1775.0
2016-12-14,1775.0
2016-12-15,1775.0
2016-12-16,1860.0
2016-12-19,1860.0
2016-12-20,1860.0
2016-12-21,1860.0
2016-12-22,1860.0
2016-12-23,1900.0
2016-12-26,1900.0
2016-12-27,1800.0
2016-12-28,1800.0
2016-12-29,1800.0
2016-12-30,1900.0
2017-01-02,1900.0
2017-01-03,1900.0
2017-01-04,1900.0
2017-01-05,1900.0
2017-01-06,1900.0
2017-01-09,1900.0
2017-01-10,1900.0
2017-01-12,1900.0
2017-01-13,1900.0
2017-01-16,1900.0
2017-01-17,1900.0
2017-01-18,1900.0
2017-01-19,1900.0
2017-01-20,1900.0
2017-01-23,1900.0
2017-01-24,1900.0
2017-01-25,1900.0
2017-01-26,1900.0
2017-01-27,1992.0
2017-01-30,2100.0
2017-01-31,2100.0
2017-02-01,2100.0
2017-02-02,2180.0
2017-02-03,2180.0
2017-02-06,2180.0
2017-02-07,2275.0
2017-02-08,2275.0
2017-02-09,2275.0
2017-02-10,2275.0
2017-02-13,2275.0
2017-02-14,2275.0
2017-02-15,2275.0
2017-02-16,2275.0
2017-02-17,2275.0
2017-02-20,2275.0
2017-02-21,2275.0
2017-02-22,2275.0
2017-02-23,2275.0
2017-02-24,2275.0
2017-02-27,2275.0
2017-02-28,2275.0
2017-03-01,2275.0
2017-03-02,2275.0
2017-03-03,2274.0
2017-03-06,2274.0
2017-03-07,2274.0
2017-03-08,2274.0
2017-03-09,2274.0
2017-03-10,2274.0
2017-03-13,2274.0
2017-03-14,2274.0
2017-03-15,2274.0
2017-03-16,2274.0
2017-03-17,2270.0
2017-03-20,2270.0
2017-03-21,2270.0
2017-03-22,2270.0
2017-03-23,2270.0
2017-03-24,2270.0
2017-03-27,2270.0
2017-03-28,2270.0
2017-03-29,2270.0
2017-03-30,2270.0
2017-03-31,2270.0
2017-04-03,2270.0
2017-04-04,2270.0
2017-04-05,2270.0
2017-04-06,2270.0
2017-04-07,2270.0
2017-04-10,2270.0
2017-04-11,2270.0
2017-04-12,2270.0
2017-04-13,2270.0
2017-04-14,2270.0
2017-04-17,2270.0
2017-04-18,2270.0
2017-04-19,2270.0
2017-04-20,2270.0
2017-04-21,2270.0
2017-04-24,2270.0
2017-04-25,2270.0
2017-04-26,2270.0
2017-04-27,2270.0
2017-04-28,2270.0
2017-05-02,2270.0
2017-05-03,2270.0
2017-05-04,2270.0
2017-05-05,2270.0
2017-05-08,2270.0
2017-05-09,2270.0
2017-05-10,2270.0
2017-05-11,2270.0
2017-05-12,2270.0
2017-05-15,2310.0
2017-05-16,2310.0
2017-05-17,2310.0
2017-05-18,2310.0
2017-05-19,2310.0
2017-05-22,2310.0
2017-05-23,2310.0
2017-05-24,2310.0
2017-05-25,2310.0
2017-05-26,2310.0
2017-05-29,2310.0
2017-05-30,2310.0
2017-05-31,2310.0
2017-06-01,2310.0
2017-06-02,2310.0
2017-06-05,2310.0
2017-06-06,2310.0
2017-06-07,2310.0
2017-06-08,2310.0
2017-06-09,2310.0
2017-06-12,2310.0
2017-06-13,2237.0
2017-06-14,2237.0
2017-06-15,2237.0
2017-06-16,2237.0
2017-06-19,2237.0
2017-06-20,2237.0
2017-06-21,2237.0
2017-06-22,2237.0
2017-06-23,2238.0
2017-06-28,2238.0
2017-06-29,2238.0
2017-06-30,2238.0
2017-07-03,2238.0
2017-07-04,2238.0
2017-07-05,2238.0
2017-07-06,2238.0
2017-07-07,2238.0
2017-07-10,2238.0
2017-07-11,2238.0
2017-07-12,2238.0
2017-07-13,2238.0
2017-07-14,2238.0
2017-07-17,2238.0
2017-07-18,2238.0
2017-07-19,2238.0
2017-07-20,2238.0
2017-07-21,2238.0
2017-07-24,2238.0
2017-07-25,2238.0
2017-07-26,2238.0
2017-07-27,2238.0
2017-07-28,2238.0
2017-07-31,2238.0
2017-08-01,2238.0
2017-08-02,2238.0
2017-08-03,2238.0
2017-08-04,2238.0
2017-08-07,2238.0
2017-08-08,2238.0
2017-08-09,2238.0
2017-08-10,2238.0
2017-08-11,2238.0
2017-08-15,2238.0
2017-08-16,2238.0
2017-08-17,2238.0
2017-08-18,2238.0
2017-08-22,2238.0
2017-08-23,2238.0
2017-08-24,2238.0
2017-08-25,2238.0
2017-08-28,2238.0
2017-08-29,2238.0
2017-08-30,2238.0
2017-08-31,2238.0
2017-09-04,2238.0
2017-09-05,2238.0
2017-09-06,2238.0
2017-09-07,2238.0
2017-09-08,2238.0
2017-09-11,2238.0
2017-09-12,2238.0
2017-09-13,2238.0
2017-09-14,2238.0
2017-09-15,2238.0
2017-09-18,2238.0
2017-09-19,2238.0
2017-09-20,2238.0
2017-09-21,2238.0
2017-09-25,2238.0
2017-09-26,2238.0
2017-09-27,2238.0
2017-09-28,2238.0
2017-09-29,2238.0
2017-10-02,2238.0
2017-10-03,2238.0
2017-10-04,2238.0
2017-10-05,2238.0
2017-10-06,2238.0
2017-10-09,2238.0
2017-10-10,2238.0
2017-10-11,2238.0
2017-10-12,2238.0
2017-10-13,2238.0
2017-10-16,2238.0
2017-10-17,2238.0
2017-10-18,2238.0
2017-10-19,2238.0
2017-10-20,2238.0
2017-10-23,2238.0
2017-10-24,2238.0
2017-10-25,2238.0
2017-10-26,2238.0
2017-10-27,2238.0
2017-10-30,2238.0
2017-10-31,2238.0
2017-11-01,2238.0
2017-11-02,2238.0
2017-11-03,2238.0
2017-11-07,2238.0
2017-11-08,2238.0
2017-11-09,2238.0
2017-11-10,2238.0
2017-11-13,2238.0
2017-11-14,2238.0
2017-11-15,2238.0
2017-11-16,2238.0
2017-11-17,2238.0
2017-11-20,2238.0
2017-11-21,2238.0
2017-11-22,2238.0
2017-11-23,2238.0
2017-11-24,2238.0
2017-11-27,2238.0
2017-11-28,2239.0
2017-11-29,2239.0
2017-11-30,2239.0
2017-12-04,2239.0
2017-12-05,2239.0
2017-12-06,2239.0
2017-12-07,2239.0
2017-12-08,2239.0
2017-12-11,2239.0
2017-12-12,2239.0
2017-12-13,2239.0
2017-12-14,2239.0
2017-12-15,2239.0
2017-12-18,2239.0
2017-12-19,2239.0
2017-12-20,2239.0
2017-12-21,2239.0
2017-12-22,2239.0
2017-12-25,2239.0
2017-12-26,2239.0
2017-12-27,2239.0
2017-12-28,2239.0
2017-12-29,2239.0
2018-01-02,2239.0
2018-01-03,2239.0
2018-01-04,2239.0
2018-01-05,2239.0
2018-01-08,2105.0
2018-01-09,2105.0
2018-01-10,2105.0
2018-01-12,2105.0
2018-01-15,2105.0
2018-01-16,2105.0
2018-01-17,2105.0
2018-01-18,2105.0
2018-01-19,2105.0
2018-01-22,2105.0
2018-01-23,1979.0
2018-01-24,1979.0
2018-01-25,1979.0
2018-01-26,1979.0
2018-01-29,1979.0
2018-01-30,1979.0
2018-01-31,1979.0
2018-02-01,1979.0
2018-02-02,1979.0
2018-02-05,1861.0
2018-02-06,1841.0
2018-02-07,1841.0
2018-02-08,1841.0
2018-02-09,1841.0
2018-02-12,1841.0
2018-02-13,1841.0
2018-02-14,1841.0
2018-02-15,1841.0
2018-02-16,1841.0
2018-02-19,1841.0
2018-02-20,1841.0
2018-02-21,1841.0
2018-02-22,1841.0
2018-02-23,1841.0
2018-02-26,1841.0
2018-02-27,1841.0
2018-02-28,1841.0
2018-03-01,1841.0
2018-03-02,1841.0
2018-03-05,1841.0
2018-03-06,1841.0
2018-03-07,1841.0
2018-03-08,1901.0
2018-03-09,1901.0
2018-03-12,1901.0
2018-03-13,1901.0
2018-03-14,1901.0
2018-03-15,1901.0
2018-03-16,1901.0
2018-03-19,1901.0
2018-03-20,1901.0
2018-03-21,1901.0
2018-03-22,1901.0
2018-03-23,1901.0
2018-03-26,1901.0
2018-03-27,1901.0
2018-03-28,1901.0
2018-03-29,1901.0
2018-03-30,1901.0
2018-04-02,1901.0
2018-04-03,1901.0
2018-04-04,1901.0
2018-04-05,1901.0
2018-04-06,1901.0
2018-04-09,1901.0
2018-04-10,1901.0
2018-04-11,1825.0
2018-04-12,1825.0
2018-04-13,1825.0
2018-04-16,1825.0
2018-04-17,1825.0
2018-04-18,1825.0
2018-04-19,1825.0
2018-04-20,1825.0
2018-04-23,1825.0
2018-04-24,1934.0
2018-04-25,1934.0
2018-04-26,1934.0
2018-04-27,2000.0
2018-04-30,2000.0
2018-05-02,2000.0
2018-05-03,2000.0
2018-05-04,2000.0
2018-05-07,2000.0
2018-05-08,2000.0
2018-05-09,2000.0
2018-05-10,2000.0
2018-05-11,2099.0
2018-05-14,2099.0
2018-05-15,2099.0
2018-05-16,2099.0
2018-05-17,2099.0
2018-05-18,2099.0
2018-05-21,2099.0
2018-05-22,2099.0
2018-05-23,2099.0
2018-05-24,2099.0
2018-05-25,2099.0
2018-05-28,2099.0
2018-05-29,2099.0
2018-05-30,2099.0
2018-05-31,2099.0
2018-06-01,2224.0
2018-06-04,2224.0
2018-06-05,2091.0
2018-06-06,2091.0
2018-06-07,2091.0
2018-06-08,2014.0
2018-06-11,2014.0
2018-06-12,2014.0
2018-06-13,2014.0
2018-06-14,2014.0
2018-06-18,2014.0
2018-06-19,2014.0
2018-06-20,2014.0
2018-06-21,2014.0
2018-06-22,2014.0
2018-06-25,2014.0
2018-06-26,2014.0
2018-06-27,2014.0
2018-06-28,2014.0
2018-06-29,2014.0
2018-07-02,2014.0
2018-07-03,2014.0
2018-07-04,2014.0
2018-07-05,2014.0
2018-07-06,2134.0
2018-07-09,2134.0
2018-07-10,2134.0
2018-07-11,2134.0
2018-07-12,2134.0
2018-07-13,2134.0
2018-07-16,2134.0
2018-07-17,2134.0
2018-07-18,2150.0
2018-07-19,2150.0
2018-07-20,2200.0
2018-07-23,2200.0
2018-07-24,2200.0
2018-07-25,2200.0
2018-07-26,2200.0
2018-07-27,2200.0
2018-07-31,2200.0
2018-08-01,2200.0
2018-08-02,2200.0
2018-08-03,2200.0
2018-08-06,2200.0
2018-08-07,2200.0
2018-08-08,2200.0
2018-08-09,2200.0
2018-08-10,2200.0
2018-08-13,2200.0
2018-08-15,2200.0
2018-08-16,2200.0
2018-08-17,2200.0
2018-08-24,2200.0
2018-08-27,2200.0
2018-08-28,2200.0
2018-08-29,2200.0
2018-08-30,2200.0
2018-08-31,2297.0
2018-09-03,2297.0
2018-09-04,2297.0
2018-09-05,2297.0
2018-09-06,2297.0
2018-09-07,2297.0
2018-09-10,2297.0
2018-09-12,2297.0
2018-09-13,2297.0
2018-09-14,2297.0
2018-09-17,2297.0
2018-09-18,2297.0
2018-09-19,2297.0
2018-09-20,2297.0
2018-09-21,2297.0
2018-09-24,2297.0
2018-09-25,2297.0
2018-09-26,2297.0
2018-09-27,2297.0
2018-09-28,2297.0
2018-10-01,2297.0
2018-10-02,2297.0
2018-10-03,2297.0
2018-10-04,2297.0
2018-10-05,2297.0
2018-10-08,2297.0
2018-10-09,2297.0
2018-10-10,2297.0
2018-10-11,2297.0
2018-10-12,2297.0
2018-10-15,2297.0
2018-10-16,2297.0
2018-10-17,2297.0
2018-10-18,2297.0
2018-10-19,2297.0
2018-10-22,2297.0
2018-10-23,2297.0
2018-10-24,2297.0
2018-10-25,2297.0
2018-10-26,2297.0
2018-10-29,2297.0
2018-10-30,2297.0
2018-10-31,2297.0
2018-11-01,2297.0
2018-11-02,2297.0
2018-11-05,2297.0
2018-11-07,2297.0
