date,SAH
2023-12-06,1295.0
2023-12-07,1294.0
2023-12-08,1285.0
2023-12-11,1285.0
2023-12-12,1284.0
2023-12-13,1275.0
2023-12-14,1275.0
2023-12-15,1275.0
2023-12-18,1275.0
2023-12-19,1285.0
2023-12-20,1285.0
2023-12-21,1288.0
2023-12-22,1315.0
2023-12-25,1310.0
2023-12-26,1280.0
2023-12-27,1280.0
2023-12-28,1299.0
2023-12-29,1299.0
2024-01-02,1300.0
2024-01-03,1290.0
2024-01-04,1300.0
2024-01-05,1300.0
2024-01-08,1270.0
2024-01-09,1300.0
2024-01-10,1277.0
2024-01-12,1235.0
2024-01-15,1132.0
2024-01-16,1135.0
2024-01-17,1150.0
2024-01-18,1140.0
2024-01-19,1141.0
2024-01-22,1141.0
2024-01-23,1254.0
2024-01-24,1250.0
2024-01-25,1250.0
2024-01-26,1250.0
2024-01-29,1250.0
2024-01-30,1250.0
2024-01-31,1250.0
2024-02-01,1250.0
2024-02-02,1250.0
2024-02-05,1250.0
2024-02-06,1250.0
2024-02-07,1250.0
2024-02-08,1250.0
2024-02-09,1250.0
2024-02-12,1251.0
2024-02-13,1251.0
2024-02-14,1250.0
2024-02-15,1250.0
2024-02-16,1320.0
2024-02-19,1320.0
2024-02-20,1321.0
2024-02-21,1323.0
2024-02-22,1323.0
2024-02-23,1380.0
2024-02-26,1379.0
2024-02-27,1380.0
2024-02-28,1380.0
2024-02-29,1380.0
2024-03-01,1380.0
2024-03-04,1380.0
2024-03-05,1380.0
2024-03-06,1380.0
2024-03-07,1380.0
2024-03-08,1380.0
2024-03-11,1382.0
2024-03-12,1382.0
2024-03-13,1382.0
2024-03-14,1382.0
2024-03-15,1382.0
2024-03-18,1400.0
2024-03-19,1400.0
2024-03-20,1400.0
2024-03-21,1400.0
2024-03-22,1400.0
2024-03-25,1400.0
2024-03-26,1390.0
2024-03-27,1390.0
2024-03-28,1390.0
2024-03-29,1455.0
2024-04-01,1470.0
2024-04-02,1470.0
2024-04-03,1500.0
2024-04-04,1502.0
2024-04-05,1502.0
2024-04-08,1510.0
2024-04-09,1550.0
2024-04-15,1600.0
2024-04-16,1640.0
2024-04-17,1640.0
2024-04-18,1640.0
2024-04-19,1695.0
2024-04-22,1699.0
2024-04-23,1699.0
2024-04-24,1700.0
2024-04-25,1700.0
2024-04-26,1860.0
2024-04-29,1860.0
2024-04-30,1820.0
2024-05-02,1820.0
2024-05-03,1820.0
2024-05-06,1820.0
2024-05-07,1820.0
2024-05-08,1825.0
2024-05-09,1825.0
2024-05-10,1825.0
2024-05-13,1825.0
2024-05-14,1825.0
2024-05-15,1900.0
2024-05-16,1900.0
2024-05-17,2075.0
2024-05-20,2090.0
2024-05-21,2090.0
2024-05-22,1899.0
2024-05-23,1899.0
2024-05-24,2085.0
2024-05-27,2085.0
2024-05-28,2085.0
2024-05-29,1906.0
2024-05-30,1899.0
2024-05-31,1935.0
2024-06-03,1935.0
2024-06-04,1935.0
2024-06-05,1935.0
2024-06-06,1935.0
2024-06-07,1932.0
2024-06-10,1932.0
2024-06-11,1998.0
2024-06-12,1998.0
2024-06-13,1998.0
2024-06-14,1975.0
2024-06-19,1995.0
2024-06-20,1995.0
2024-06-21,1969.0
2024-06-24,1950.0
2024-06-25,1950.0
2024-06-26,1950.0
2024-06-27,1950.0
2024-06-28,1950.0
2024-07-01,1950.0
2024-07-02,1950.0
2024-07-03,1950.0
2024-07-04,1950.0
2024-07-05,1950.0
2024-07-08,1950.0
2024-07-09,1950.0
2024-07-10,1950.0
2024-07-11,1950.0
2024-07-12,1949.0
2024-07-15,1949.0
2024-07-16,1949.0
2024-07-17,1930.0
2024-07-18,1930.0
2024-07-19,1947.0
2024-07-22,1836.0
2024-07-23,1944.0
2024-07-24,1944.0
2024-07-25,1944.0
2024-07-26,1947.0
2024-07-29,1930.0
2024-07-31,1930.0
2024-08-01,1949.0
2024-08-02,1949.0
2024-08-05,1949.0
2024-08-06,1949.0
2024-08-07,1949.0
2024-08-08,1948.0
2024-08-09,1930.0
2024-08-12,1930.0
2024-08-13,1930.0
2024-08-15,1930.0
2024-08-16,2028.0
2024-08-19,2027.0
2024-08-22,2019.0
2024-08-23,2019.0
2024-08-26,2019.0
2024-08-27,1900.0
2024-08-28,2000.0
2024-08-29,2000.0
2024-08-30,2000.0
2024-09-02,2000.0
2024-09-03,2000.0
2024-09-04,1974.0
2024-09-05,1866.0
2024-09-06,1970.0
2024-09-09,1852.0
2024-09-10,1963.0
2024-09-11,1969.0
2024-09-12,1969.0
2024-09-13,1969.0
2024-09-18,1969.0
2024-09-19,1969.0
2024-09-20,1857.0
2024-09-23,1857.0
2024-09-24,1968.0
2024-09-25,1968.0
2024-09-26,1968.0
2024-09-27,1968.0
2024-09-30,1968.0
2024-10-01,1968.0
2024-10-02,1857.0
2024-10-03,1857.0
2024-10-04,1855.0
2024-10-07,1855.0
2024-10-08,1855.0
2024-10-09,1855.0
2024-10-10,1855.0
2024-10-11,1957.0
2024-10-14,1957.0
2024-10-15,1957.0
2024-10-16,1851.0
2024-10-17,1850.0
2024-10-18,1919.0
2024-10-21,1919.0
2024-10-22,1919.0
2024-10-23,1919.0
2024-10-24,1919.0
2024-10-25,1919.0
2024-10-28,1919.0
2024-10-29,1919.0
2024-10-30,1890.0
2024-10-31,1890.0
2024-11-01,1900.0
2024-11-04,1920.0
2024-11-05,1900.0
2024-11-07,1920.0
2024-11-08,1918.0
2024-11-11,1899.0
2024-11-12,1899.0
2024-11-13,1899.0
2024-11-14,1899.0
2024-11-15,1890.0
2024-11-19,1890.0
2024-11-20,1880.0
2024-11-21,1926.0
2024-11-22,1920.0
2024-11-25,1920.0
2024-11-26,1919.0
2024-11-27,1919.0
2024-11-28,1919.0
2024-11-29,1919.0
2024-12-02,1917.0
2024-12-03,1917.0
2024-12-04,1917.0
2024-12-05,1890.0
2024-12-06,1890.0
2024-12-09,1884.0
2024-12-10,1884.0
2024-12-11,1884.0
2024-12-12,1884.0
2024-12-13,1884.0
2024-12-16,1875.0
2024-12-17,1865.0
2024-12-18,1865.0
2024-12-19,1865.0
2024-12-20,1865.0
2024-12-23,1865.0
2024-12-24,1865.0
2024-12-25,1865.0
2024-12-26,1865.0
2024-12-27,1679.0
2024-12-30,1795.0
2024-12-31,1829.0
2025-01-02,1756.0
2025-01-03,1840.0
2025-01-06,1838.0
2025-01-07,1805.0
2025-01-08,1830.0
2025-01-09,1864.0
2025-01-10,1890.0
2025-01-13,1890.0
2025-01-15,1890.0
2025-01-16,1890.0
2025-01-17,1854.0
2025-01-20,1854.0
2025-01-21,1854.0
2025-01-22,1854.0
2025-01-23,1854.0
2025-01-24,1854.0
2025-01-27,1854.0
2025-01-28,1800.0
2025-01-29,1800.0
2025-01-30,1810.0
2025-01-31,1810.0
2025-02-03,1810.0
2025-02-04,1820.0
2025-02-05,1830.0
2025-02-06,1830.0
2025-02-07,1810.0
2025-02-10,1800.0
2025-02-11,1908.0
2025-02-12,2030.0
2025-02-13,1999.0
2025-02-14,2000.0
2025-02-17,2000.0
2025-02-18,2000.0
2025-02-19,1950.0
2025-02-20,2007.0
2025-02-21,1840.0
2025-02-24,1840.0
2025-02-25,1825.0
2025-02-26,1900.0
2025-02-27,2018.0
2025-02-28,1826.0
2025-03-03,1826.0
2025-03-04,1826.0
2025-03-05,1826.0
2025-03-06,1826.0
2025-03-07,1826.0
2025-03-10,1808.0
2025-03-11,1808.0
2025-03-12,1808.0
2025-03-13,1810.0
2025-03-14,1810.0
2025-03-17,1900.0
2025-03-18,1900.0
2025-03-19,1821.0
2025-03-20,1822.0
2025-03-21,1899.0
2025-03-24,1837.0
2025-03-25,1840.0
2025-03-26,1825.0
2025-03-27,1800.0
2025-03-28,1800.0
2025-04-02,1800.0
2025-04-03,1770.0
2025-04-04,1770.0
2025-04-07,1770.0
2025-04-08,1771.0
2025-04-09,1771.0
2025-04-10,1948.0
2025-04-11,2142.0
2025-04-14,2000.0
2025-04-15,1950.0
2025-04-16,1955.0
2025-04-17,2150.0
2025-04-18,2100.0
2025-04-21,1950.0
2025-04-22,2140.0
2025-04-23,2000.0
2025-04-24,1898.0
2025-04-25,2080.0
2025-04-28,2080.0
2025-04-29,2000.0
2025-04-30,2000.0
2025-05-02,2150.0
2025-05-05,2150.0
2025-05-06,2150.0
2025-05-07,2190.0
2025-05-08,2020.0
