date,JET
2022-10-06,202.9
2022-10-07,202.9
2022-10-11,202.9
2022-10-12,197.0
2022-10-13,199.0
2022-10-14,200.0
2022-10-17,197.0
2022-10-18,189.1
2022-10-19,190.0
2022-10-20,197.8
2022-10-21,192.0
2022-10-24,192.0
2022-10-25,197.0
2022-10-26,186.05
2022-10-27,196.0
2022-10-28,194.8
2022-10-31,194.0
2022-11-01,194.0
2022-11-02,195.5
2022-11-03,195.5
2022-11-04,194.0
2022-11-07,194.0
2022-11-08,194.0
2022-11-09,194.0
2022-11-10,194.0
2022-11-11,194.0
2022-11-14,194.0
2022-11-15,194.0
2022-11-16,194.0
2022-11-17,194.0
2022-11-21,194.0
2022-11-22,194.0
2022-11-23,194.0
2022-11-24,194.0
2022-11-25,194.0
2022-11-28,183.5
2022-11-29,193.7
2022-11-30,195.35
2022-12-01,195.35
2022-12-02,200.0
2022-12-05,197.8
2022-12-06,192.0
2022-12-07,191.0
2022-12-08,198.9
2022-12-09,199.4
2022-12-12,199.4
2022-12-13,199.4
2022-12-14,199.4
2022-12-15,199.4
2022-12-16,199.5
2022-12-19,199.5
2022-12-20,199.5
2022-12-21,196.9
2022-12-22,196.9
2022-12-23,199.0
2022-12-26,195.0
2022-12-27,183.35
2022-12-28,190.0
2022-12-29,195.0
2022-12-30,206.0
2023-01-02,206.0
2023-01-03,193.65
2023-01-04,198.0
2023-01-05,198.0
2023-01-06,187.0
2023-01-09,187.0
2023-01-10,186.55
2023-01-12,195.9
2023-01-13,204.0
2023-01-16,204.0
2023-01-17,202.0
2023-01-18,202.0
2023-01-19,202.0
2023-01-20,200.0
2023-01-23,199.5
2023-01-24,199.5
2023-01-25,199.5
2023-01-26,199.5
2023-01-27,199.5
2023-01-30,199.5
2023-01-31,199.5
2023-02-01,199.5
2023-02-02,200.0
2023-02-03,200.0
2023-02-06,202.5
2023-02-07,202.0
2023-02-08,200.0
2023-02-09,200.0
2023-02-10,200.0
2023-02-13,201.0
2023-02-14,202.0
2023-02-15,202.0
2023-02-16,202.0
2023-02-17,200.0
2023-02-20,202.0
2023-02-21,202.0
2023-02-22,199.0
2023-02-23,199.0
2023-02-24,207.0
2023-02-27,207.0
2023-02-28,205.0
2023-03-01,206.9
2023-03-02,206.9
2023-03-03,206.9
2023-03-06,203.0
2023-03-07,205.0
2023-03-08,205.0
2023-03-09,205.0
2023-03-10,205.0
2023-03-13,201.0
2023-03-14,205.0
2023-03-15,205.0
2023-03-16,205.0
2023-03-17,205.0
2023-03-20,205.0
2023-03-21,205.0
2023-03-22,205.0
2023-03-23,205.0
2023-03-24,205.0
2023-03-27,205.0
2023-03-28,205.0
2023-03-29,203.9
2023-03-30,204.95
2023-03-31,204.0
2023-04-03,200.0
2023-04-04,200.0
2023-04-05,196.2
2023-04-06,196.2
2023-04-07,204.0
2023-04-10,204.0
2023-04-11,204.0
2023-04-12,200.0
2023-04-13,200.0
2023-04-14,204.0
2023-04-17,204.0
2023-04-18,204.0
2023-04-19,204.0
2023-04-20,204.0
2023-04-21,204.0
2023-04-25,204.0
2023-04-26,204.0
2023-04-27,202.0
2023-04-28,200.0
2023-05-02,196.0
2023-05-03,201.85
2023-05-04,201.0
2023-05-05,201.9
2023-05-08,200.7
2023-05-09,199.95
2023-05-10,193.0
2023-05-11,193.0
2023-05-12,194.45
2023-05-15,195.0
2023-05-16,194.0
2023-05-17,198.5
2023-05-18,198.5
2023-05-19,197.9
2023-05-22,198.0
2023-05-23,197.9
2023-05-24,197.9
2023-05-25,197.75
2023-05-26,198.0
2023-05-29,199.0
2023-05-30,210.9
2023-05-31,223.55
2023-06-01,217.0
2023-06-02,226.0
2023-06-05,226.0
2023-06-06,229.0
2023-06-07,229.9
2023-06-08,227.85
2023-06-09,233.0
2023-06-12,230.0
2023-06-13,225.0
2023-06-14,225.0
2023-06-15,232.8
2023-06-16,229.5
2023-06-19,222.05
2023-06-20,225.0
2023-06-21,220.0
2023-06-22,223.9
2023-06-23,220.0
2023-06-26,223.0
2023-06-27,220.0
2023-06-28,215.0
2023-07-03,223.5
2023-07-04,226.95
2023-07-05,222.7
2023-07-06,226.0
2023-07-07,220.0
2023-07-10,223.0
2023-07-11,221.0
2023-07-12,219.5
2023-07-13,221.0
2023-07-14,222.0
2023-07-17,222.0
2023-07-18,226.0
2023-07-20,228.7
2023-07-21,227.95
2023-07-24,225.0
2023-07-25,226.7
2023-07-26,225.3
2023-07-27,229.95
2023-07-28,225.0
2023-07-31,238.45
2023-08-01,241.0
2023-08-02,240.05
2023-08-03,238.5
2023-08-04,240.0
2023-08-07,243.2
2023-08-08,248.0
2023-08-09,250.0
2023-08-10,254.25
2023-08-11,259.9
2023-08-15,263.0
2023-08-16,263.0
2023-08-17,261.0
2023-08-18,273.25
2023-08-22,273.5
2023-08-23,269.0
2023-08-24,269.0
2023-08-25,269.5
2023-08-28,267.8
2023-08-29,267.0
2023-08-30,278.0
2023-08-31,261.35
2023-09-01,245.7
2023-09-04,231.0
2023-09-05,231.4
2023-09-06,239.9
2023-09-07,236.0
2023-09-08,235.0
2023-09-11,230.3
2023-09-12,233.0
2023-09-13,236.0
2023-09-14,238.9
2023-09-15,238.9
2023-09-18,232.0
2023-09-19,233.5
2023-09-20,230.05
2023-09-21,233.0
2023-09-22,228.0
2023-09-25,226.5
2023-09-26,226.1
2023-09-27,228.0
2023-10-02,227.15
2023-10-03,229.5
2023-10-04,229.9
2023-10-05,243.65
2023-10-06,253.95
2023-10-09,250.0
2023-10-10,265.1
2023-10-11,269.15
2023-10-12,263.5
2023-10-13,259.95
2023-10-16,259.95
2023-10-17,250.2
2023-10-18,262.9
2023-10-19,258.0
2023-10-20,259.0
2023-10-23,251.5
2023-10-24,251.5
2023-10-25,254.9
2023-10-26,251.3
2023-10-27,251.3
2023-10-30,250.0
2023-10-31,250.0
2023-11-01,249.9
2023-11-02,245.0
2023-11-03,250.0
2023-11-07,251.9
2023-11-08,247.0
2023-11-09,245.0
2023-11-10,251.0
2023-11-13,251.0
2023-11-14,249.95
2023-11-15,248.9
2023-11-16,249.95
2023-11-17,248.8
2023-11-20,250.0
2023-11-21,250.0
2023-11-22,250.0
2023-11-23,250.0
2023-11-24,250.0
2023-11-27,250.0
2023-11-28,249.4
2023-11-29,247.0
2023-11-30,246.6
2023-12-01,246.6
2023-12-04,244.4
2023-12-05,244.0
2023-12-06,244.0
2023-12-07,244.0
2023-12-08,244.0
2023-12-11,244.0
2023-12-12,242.0
2023-12-13,253.0
2023-12-14,259.9
2023-12-15,253.0
2023-12-18,253.0
2023-12-19,253.0
2023-12-20,253.0
2023-12-21,250.0
2023-12-22,259.0
2023-12-25,258.0
2023-12-26,258.0
2023-12-27,257.0
2023-12-28,257.0
2023-12-29,255.0
2024-01-02,256.0
2024-01-03,255.5
2024-01-04,255.0
2024-01-05,255.0
2024-01-08,258.5
2024-01-09,265.0
2024-01-10,281.9
2024-01-12,292.0
2024-01-15,299.0
2024-01-16,306.0
2024-01-17,311.1
2024-01-18,321.7
2024-01-19,320.0
2024-01-22,317.45
2024-01-23,316.9
2024-01-24,317.05
2024-01-25,317.0
2024-01-26,320.0
2024-01-29,314.9
2024-01-30,310.0
2024-01-31,312.5
2024-02-01,315.0
2024-02-02,319.9
2024-02-05,319.0
2024-02-06,318.0
2024-02-07,316.0
2024-02-08,343.9
2024-02-09,350.0
2024-02-12,347.0
2024-02-13,355.0
2024-02-14,353.9
2024-02-15,350.0
2024-02-16,350.0
2024-02-19,343.0
2024-02-20,341.05
2024-02-21,357.0
2024-02-22,355.0
2024-02-23,355.0
2024-02-26,354.9
2024-02-27,350.0
2024-02-28,375.0
2024-02-29,370.0
2024-03-01,387.85
2024-03-04,387.0
2024-03-05,376.3
2024-03-06,373.8
2024-03-07,375.0
2024-03-08,370.0
2024-03-11,370.0
2024-03-12,370.0
2024-03-13,380.0
2024-03-14,375.0
2024-03-15,370.0
2024-03-18,379.8
2024-03-19,374.9
2024-03-20,374.9
2024-03-21,374.0
2024-03-22,374.9
2024-03-25,373.0
2024-03-26,368.0
2024-03-27,404.75
2024-03-28,422.0
2024-03-29,425.0
2024-04-01,444.0
2024-04-02,475.0
2024-04-03,475.1
2024-04-04,484.9
2024-04-05,481.0
2024-04-08,523.0
2024-04-09,521.1
2024-04-15,530.0
2024-04-16,532.0
2024-04-17,517.5
2024-04-18,538.0
2024-04-19,550.0
2024-04-22,540.0
2024-04-23,540.0
2024-04-24,550.0
2024-04-25,550.0
2024-04-26,559.0
2024-04-29,580.0
2024-04-30,605.0
2024-05-02,630.0
2024-05-03,609.0
2024-05-06,600.0
2024-05-07,593.0
2024-05-08,598.0
2024-05-09,597.0
2024-05-10,603.0
2024-05-13,612.0
2024-05-14,614.0
2024-05-15,610.0
2024-05-16,596.1
2024-05-17,573.9
2024-05-20,594.0
2024-05-21,588.4
2024-05-22,580.0
2024-05-23,580.0
2024-05-24,579.0
2024-05-27,573.0
2024-05-28,575.0
2024-05-29,572.0
2024-05-30,570.0
2024-05-31,568.0
2024-06-03,568.0
2024-06-04,566.0
2024-06-05,549.0
2024-06-06,550.0
2024-06-07,556.0
2024-06-10,555.0
2024-06-11,560.0
2024-06-12,579.9
2024-06-13,579.9
2024-06-14,577.9
2024-06-19,570.0
2024-06-20,570.0
2024-06-21,570.0
2024-06-24,561.0
2024-06-25,574.0
2024-06-26,573.0
2024-06-27,574.0
2024-06-28,575.0
2024-07-01,573.4
2024-07-02,565.0
2024-07-03,565.0
2024-07-04,573.4
2024-07-05,590.0
2024-07-08,584.0
2024-07-09,583.0
2024-07-10,583.0
2024-07-11,584.0
2024-07-12,590.0
2024-07-15,609.0
2024-07-16,609.0
2024-07-17,613.0
2024-07-18,604.5
2024-07-19,615.0
2024-07-22,615.0
2024-07-23,616.0
2024-07-24,627.0
2024-07-25,625.5
2024-07-26,630.0
2024-07-29,637.0
2024-07-31,633.0
2024-08-01,630.0
2024-08-02,629.0
2024-08-05,596.1
2024-08-06,617.0
2024-08-07,610.0
2024-08-08,614.0
2024-08-09,620.0
2024-08-12,620.0
2024-08-13,618.0
2024-08-15,614.0
2024-08-16,630.0
2024-08-19,634.0
2024-08-22,633.0
2024-08-23,633.0
2024-08-26,638.5
2024-08-27,635.0
2024-08-28,670.0
2024-08-29,735.0
2024-08-30,760.0
2024-09-02,760.0
2024-09-03,740.1
2024-09-04,740.0
2024-09-05,808.9
2024-09-06,837.0
2024-09-09,822.0
2024-09-10,831.0
2024-09-11,833.0
2024-09-12,850.0
2024-09-13,866.0
2024-09-18,868.0
2024-09-19,900.0
2024-09-20,889.4
2024-09-23,895.0
2024-09-24,878.0
2024-09-25,873.1
2024-09-26,930.0
2024-09-27,940.0
2024-09-30,980.0
2024-10-01,990.1
2024-10-02,1000.0
2024-10-03,1060.0
2024-10-04,1165.0
2024-10-07,1205.0
2024-10-08,1150.0
2024-10-09,1186.0
2024-10-10,1166.0
2024-10-11,1149.0
2024-10-14,1100.0
2024-10-15,1090.0
2024-10-16,1090.0
2024-10-17,1160.0
2024-10-18,1268.0
2024-10-21,1394.0
2024-10-22,1445.0
2024-10-23,1401.0
2024-10-24,1407.0
2024-10-25,1458.0
2024-10-28,1570.0
2024-10-29,1570.0
2024-10-30,1550.0
2024-10-31,1506.0
2024-11-01,1491.0
2024-11-04,1480.0
2024-11-05,1540.0
2024-11-07,1555.0
2024-11-08,1655.0
2024-11-11,1650.0
2024-11-12,1636.0
2024-11-13,1635.0
2024-11-14,1650.0
2024-11-15,1670.0
2024-11-19,1670.0
2024-11-20,1665.0
2024-11-21,1638.0
2024-11-22,1600.0
2024-11-25,1512.0
2024-11-26,1580.0
2024-11-27,1580.0
2024-11-28,1570.0
2024-11-29,1580.0
2024-12-02,1560.0
2024-12-03,1560.0
2024-12-04,1581.0
2024-12-05,1599.0
2024-12-06,1605.0
2024-12-09,1610.0
2024-12-10,1616.0
2024-12-11,1600.0
2024-12-12,1614.0
2024-12-13,1620.0
2024-12-16,1631.0
2024-12-17,1680.0
2024-12-18,1715.0
2024-12-19,1730.0
2024-12-20,1800.0
2024-12-23,1860.0
2024-12-24,1760.0
2024-12-25,1730.0
2024-12-26,1752.0
2024-12-27,1790.0
2024-12-30,1810.0
2024-12-31,1890.0
2025-01-02,2078.0
2025-01-03,2160.0
2025-01-06,2125.0
2025-01-07,2178.0
2025-01-08,2180.0
2025-01-09,2200.0
2025-01-10,2200.0
2025-01-13,2200.0
2025-01-15,2220.0
2025-01-16,2280.0
2025-01-17,2231.0
2025-01-20,2215.0
2025-01-21,2142.0
2025-01-22,2145.0
2025-01-23,2190.0
2025-01-24,2230.0
2025-01-27,2228.0
2025-01-28,2202.0
2025-01-29,2222.0
2025-01-30,2230.0
2025-01-31,2242.0
2025-02-03,2234.0
2025-02-04,2249.0
2025-02-05,2240.0
2025-02-06,2240.0
2025-02-07,2265.0
2025-02-10,2238.0
2025-02-11,2260.0
2025-02-12,2284.0
2025-02-13,2280.0
2025-02-14,2300.0
2025-02-17,2440.0
2025-02-18,2518.0
2025-02-19,2682.0
2025-02-20,2690.0
2025-02-21,2625.0
2025-02-24,2605.0
2025-02-25,2633.0
2025-02-26,2698.0
2025-02-27,2550.0
2025-02-28,2500.0
2025-03-03,2500.0
2025-03-04,2500.0
2025-03-05,2480.0
2025-03-06,2450.0
2025-03-07,2599.0
2025-03-10,2479.0
2025-03-11,2440.0
2025-03-12,2349.0
2025-03-13,2425.0
2025-03-14,2470.0
2025-03-17,2540.0
2025-03-18,2600.0
2025-03-19,2690.0
2025-03-20,2700.0
2025-03-21,2700.0
2025-03-24,2670.0
2025-03-25,2640.0
2025-03-26,2610.0
2025-03-27,2350.0
2025-03-28,2400.0
2025-04-02,2360.0
2025-04-03,2181.0
2025-04-04,2270.0
2025-04-07,2044.0
2025-04-08,2080.0
2025-04-09,1930.0
2025-04-10,2059.0
2025-04-11,2060.0
2025-04-14,2080.0
2025-04-15,2100.0
2025-04-16,2114.0
2025-04-17,2129.0
2025-04-18,2130.0
2025-04-21,2100.0
2025-04-22,2100.0
2025-04-23,2090.0
2025-04-24,2125.0
2025-04-25,2177.0
2025-04-28,2220.0
2025-04-29,2180.0
2025-04-30,2150.0
2025-05-02,2170.0
2025-05-05,2099.0
2025-05-06,2120.0
2025-05-07,2135.0
2025-05-08,2120.0
2025-05-09,2095.0
