date,CMT
2018-07-23,1589.0
2018-07-24,1589.0
2018-07-25,1600.0
2018-07-26,1600.0
2018-07-27,1601.0
2018-07-31,1601.0
2018-08-01,1601.0
2018-08-02,1600.0
2018-08-03,1606.0
2018-08-06,1606.0
2018-08-07,1599.0
2018-08-08,1600.0
2018-08-09,1600.0
2018-08-10,1599.0
2018-08-13,1530.0
2018-08-15,1490.0
2018-08-16,1540.0
2018-08-17,1565.0
2018-08-24,1485.0
2018-08-27,1485.0
2018-08-28,1485.0
2018-08-29,1486.0
2018-08-30,1486.0
2018-08-31,1530.0
2018-09-03,1540.0
2018-09-04,1640.0
2018-09-05,1640.0
2018-09-06,1640.0
2018-09-07,1477.0
2018-09-10,1525.0
2018-09-12,1525.0
2018-09-13,1564.0
2018-09-14,1564.0
2018-09-17,1555.0
2018-09-18,1575.0
2018-09-19,1546.0
2018-09-20,1585.0
2018-09-21,1550.0
2018-09-24,1550.0
2018-09-25,1550.0
2018-09-26,1550.0
2018-09-27,1550.0
2018-09-28,1499.0
2018-10-01,1499.0
2018-10-02,1476.0
2018-10-03,1476.0
2018-10-04,1476.0
2018-10-05,1495.0
2018-10-08,1490.0
2018-10-09,1490.0
2018-10-10,1495.0
2018-10-11,1510.0
2018-10-12,1510.0
2018-10-15,1470.0
2018-10-16,1470.0
2018-10-17,1436.0
2018-10-18,1350.0
2018-10-19,1430.0
2018-10-22,1445.0
2018-10-23,1445.0
2018-10-24,1445.0
2018-10-25,1445.0
2018-10-26,1478.0
2018-10-29,1479.0
2018-10-30,1450.0
2018-10-31,1450.0
2018-11-01,1450.0
2018-11-02,1470.0
2018-11-05,1470.0
2018-11-07,1470.0
2018-11-08,1465.0
2018-11-09,1433.0
2018-11-12,1540.0
2018-11-13,1540.0
2018-11-14,1540.0
2018-11-15,1540.0
2018-11-16,1452.0
2018-11-19,1452.0
2018-11-22,1452.0
2018-11-23,1426.0
2018-11-26,1450.0
2018-11-27,1400.0
2018-11-28,1400.0
2018-11-29,1420.0
2018-11-30,1430.0
2018-12-03,1377.0
2018-12-04,1380.0
2018-12-05,1380.0
2018-12-06,1380.0
2018-12-07,1380.0
2018-12-10,1364.0
2018-12-11,1380.0
2018-12-12,1380.0
2018-12-13,1380.0
2018-12-14,1380.0
2018-12-17,1389.0
2018-12-18,1388.0
2018-12-19,1380.0
2018-12-20,1380.0
2018-12-21,1345.0
2018-12-24,1354.0
2018-12-25,1354.0
2018-12-26,1340.0
2018-12-27,1280.0
2018-12-28,1260.0
2018-12-31,1297.0
2019-01-02,1291.0
2019-01-03,1310.0
2019-01-04,1350.0
2019-01-07,1315.0
2019-01-08,1315.0
2019-01-09,1369.0
2019-01-10,1332.0
2019-01-14,1360.0
2019-01-15,1352.0
2019-01-16,1376.0
2019-01-17,1343.0
2019-01-18,1350.0
2019-01-21,1360.0
2019-01-22,1360.0
2019-01-23,1373.0
2019-01-24,1399.0
2019-01-25,1382.0
2019-01-28,1382.0
2019-01-29,1380.0
2019-01-30,1390.0
2019-01-31,1408.0
2019-02-01,1390.0
2019-02-04,1405.0
2019-02-05,1435.0
2019-02-06,1411.0
2019-02-07,1412.0
2019-02-08,1450.0
2019-02-11,1450.0
2019-02-12,1485.0
2019-02-13,1460.0
2019-02-14,1452.0
2019-02-15,1460.0
2019-02-18,1460.0
2019-02-19,1455.0
2019-02-20,1450.0
2019-02-21,1450.0
2019-02-22,1430.0
2019-02-25,1430.0
2019-02-26,1450.0
2019-02-27,1450.0
2019-02-28,1450.0
2019-03-01,1415.0
2019-03-04,1415.0
2019-03-05,1402.0
2019-03-06,1402.0
2019-03-07,1415.0
2019-03-08,1410.0
2019-03-11,1410.0
2019-03-12,1415.0
2019-03-13,1440.0
2019-03-14,1430.0
2019-03-15,1458.0
2019-03-18,1470.0
2019-03-19,1450.0
2019-03-20,1456.0
2019-03-21,1469.0
2019-03-22,1420.0
2019-03-25,1450.0
2019-03-26,1589.0
2019-03-27,1550.0
2019-03-28,1550.0
2019-03-29,1511.0
2019-04-01,1526.0
2019-04-02,1526.0
2019-04-03,1530.0
2019-04-04,1550.0
2019-04-05,1533.0
2019-04-08,1532.0
2019-04-09,1550.0
2019-04-10,1541.0
2019-04-11,1580.0
2019-04-12,1579.0
2019-04-15,1566.0
2019-04-16,1601.0
2019-04-17,1590.0
2019-04-18,1600.0
2019-04-19,1570.0
2019-04-22,1585.0
2019-04-23,1574.0
2019-04-24,1570.0
2019-04-25,1552.0
2019-04-26,1570.0
2019-04-29,1570.0
2019-04-30,1570.0
2019-05-02,1570.0
2019-05-03,1570.0
2019-05-06,1560.0
2019-05-07,1570.0
2019-05-08,1575.0
2019-05-09,1570.0
2019-05-10,1595.0
2019-05-13,1595.0
2019-05-14,1589.0
2019-05-15,1585.0
2019-05-16,1580.0
2019-05-17,1589.0
2019-05-20,1580.0
2019-05-21,1575.0
2019-05-22,1572.0
2019-05-23,1578.0
2019-05-24,1585.0
2019-05-27,1585.0
2019-05-28,1585.0
2019-05-29,1575.0
2019-05-30,1565.0
2019-05-31,1590.0
2019-06-03,1591.0
2019-06-04,1585.0
2019-06-10,1580.0
2019-06-11,1580.0
2019-06-12,1580.0
2019-06-13,1575.0
2019-06-14,1570.0
2019-06-17,1560.0
2019-06-18,1560.0
2019-06-19,1562.0
2019-06-20,1560.0
2019-06-21,1540.0
2019-06-24,1550.0
2019-06-25,1580.0
2019-06-26,1550.0
2019-06-27,1560.0
2019-06-28,1550.0
2019-07-01,1560.0
2019-07-02,1545.0
2019-07-03,1370.0
2019-07-04,1379.0
2019-07-05,1399.0
2019-07-08,1419.0
2019-07-09,1381.0
2019-07-10,1382.0
2019-07-11,1385.0
2019-07-12,1400.0
2019-07-15,1400.0
2019-07-16,1412.0
2019-07-17,1403.0
2019-07-18,1415.0
2019-07-19,1400.0
2019-07-22,1400.0
2019-07-23,1390.0
2019-07-24,1400.0
2019-07-25,1400.0
2019-07-26,1430.0
2019-07-29,1430.0
2019-07-31,1425.0
2019-08-01,1396.0
2019-08-02,1396.0
2019-08-05,1392.0
2019-08-06,1429.0
2019-08-07,1429.0
2019-08-08,1397.0
2019-08-09,1385.0
2019-08-15,1385.0
2019-08-16,1400.0
2019-08-19,1380.0
2019-08-22,1380.0
2019-08-23,1398.0
2019-08-26,1398.0
2019-08-27,1397.0
2019-08-28,1365.0
2019-08-29,1365.0
2019-08-30,1355.0
2019-09-02,1350.0
2019-09-03,1350.0
2019-09-04,1350.0
2019-09-05,1365.0
2019-09-06,1385.0
2019-09-09,1365.0
2019-09-10,1356.0
2019-09-11,1379.0
2019-09-12,1379.0
2019-09-13,1395.0
2019-09-16,1395.0
2019-09-17,1377.0
2019-09-18,1377.0
2019-09-19,1371.0
2019-09-20,1356.0
2019-09-23,1356.0
2019-09-24,1344.0
2019-09-25,1350.0
2019-09-26,1350.0
2019-09-27,1384.0
2019-09-30,1383.0
2019-10-01,1350.0
2019-10-02,1311.0
2019-10-03,1377.0
2019-10-04,1300.0
2019-10-07,1335.0
2019-10-08,1335.0
2019-10-09,1335.0
2019-10-10,1335.0
2019-10-11,1291.0
2019-10-14,1291.0
2019-10-15,1335.0
2019-10-16,1335.0
2019-10-17,1335.0
2019-10-18,1286.0
2019-10-21,1300.0
2019-10-22,1300.0
2019-10-23,1295.0
2019-10-24,1300.0
2019-10-25,1335.0
2019-10-28,1294.0
2019-10-29,1320.0
2019-10-30,1294.0
2019-10-31,1295.0
2019-11-01,1335.0
2019-11-04,1340.0
2019-11-05,1330.0
2019-11-07,1321.0
2019-11-08,1360.0
2019-11-12,1389.0
2019-11-13,1399.0
2019-11-14,1325.0
2019-11-15,1400.0
2019-11-19,1428.0
2019-11-20,1428.0
2019-11-21,1426.0
2019-11-22,1447.0
2019-11-25,1447.0
2019-11-26,1500.0
2019-11-27,1500.0
2019-11-28,1499.0
2019-11-29,1420.0
2019-12-02,1440.0
2019-12-03,1505.0
2019-12-04,1550.0
2019-12-05,1554.0
2019-12-06,1555.0
2019-12-09,1569.0
2019-12-10,1650.0
2019-12-11,1600.0
2019-12-12,1620.0
2019-12-13,1600.0
2019-12-16,1600.0
2019-12-17,1600.0
2019-12-18,1600.0
2019-12-19,1605.0
2019-12-20,1625.0
2019-12-23,1580.0
2019-12-24,1617.0
2019-12-25,1590.0
2019-12-26,1621.0
2019-12-27,1620.0
2019-12-30,1620.0
2019-12-31,1649.0
2020-01-02,1650.0
2020-01-03,1650.0
2020-01-06,1679.0
2020-01-07,1700.0
2020-01-08,1715.0
2020-01-09,1739.0
2020-01-10,1720.0
2020-01-13,1701.0
2020-01-14,1701.0
2020-01-15,1735.0
2020-01-16,1720.0
2020-01-17,1720.0
2020-01-20,1720.0
2020-01-21,1740.0
2020-01-22,1739.0
2020-01-23,1739.0
2020-01-24,1735.0
2020-01-27,1739.0
2020-01-28,1738.0
2020-01-29,1738.0
2020-01-30,1738.0
2020-01-31,1735.0
2020-02-03,1734.0
2020-02-04,1734.0
2020-02-05,1734.0
2020-02-06,1734.0
2020-02-07,1701.0
2020-02-10,1701.0
2020-02-11,1734.0
2020-02-12,1734.0
2020-02-13,1733.0
2020-02-14,1740.0
2020-02-17,1740.0
2020-02-18,1701.0
2020-02-19,1701.0
2020-02-20,1720.0
2020-02-21,1726.0
2020-02-24,1735.0
2020-02-25,1730.0
2020-02-26,1735.0
2020-02-27,1720.0
2020-02-28,1710.0
2020-03-02,1700.0
2020-03-03,1700.0
2020-03-04,1690.0
2020-03-05,1690.0
2020-03-06,1599.0
2020-03-09,1469.0
2020-03-10,1550.0
2020-03-11,1572.0
2020-03-12,1415.0
2020-03-13,1351.0
2020-03-16,1216.0
2020-03-17,1168.0
2020-03-18,1122.0
2020-03-19,1165.0
2020-03-20,1211.0
2020-03-23,1259.0
2020-03-24,1295.0
2020-03-25,1244.0
2020-03-26,1244.0
2020-03-27,1195.0
2020-03-30,1148.0
2020-03-31,1104.0
2020-04-01,1100.0
2020-04-02,1096.0
2020-04-03,1096.0
2020-04-06,1053.0
2020-04-07,1052.0
2020-04-08,1090.0
2020-04-09,1090.0
2020-04-10,1090.0
2020-04-13,1047.0
2020-04-14,1030.0
2020-04-15,1069.0
2020-04-16,1027.0
2020-04-17,1029.0
2020-04-20,1015.0
2020-04-21,1000.0
2020-04-22,975.0
2020-04-23,963.0
2020-04-24,924.5
2020-04-27,924.5
2020-04-28,902.0
2020-04-29,938.0
2020-04-30,950.0
2020-05-04,987.9
2020-05-05,1027.0
2020-05-06,1068.0
2020-05-07,1110.0
2020-05-08,1100.0
2020-05-11,1127.0
2020-05-12,1082.0
2020-05-13,1076.0
2020-05-14,1050.0
2020-05-15,1080.0
2020-05-18,1069.0
2020-05-19,1069.0
2020-05-20,1045.0
2020-05-21,1050.0
2020-05-22,1090.0
2020-05-26,1133.0
2020-05-27,1178.0
2020-05-28,1204.0
2020-05-29,1205.0
2020-06-01,1204.0
2020-06-02,1220.0
2020-06-03,1250.0
2020-06-04,1250.0
2020-06-05,1251.0
2020-06-08,1265.0
2020-06-09,1285.0
2020-06-10,1266.0
2020-06-11,1251.0
2020-06-12,1270.0
2020-06-15,1270.0
2020-06-16,1270.0
2020-06-17,1320.0
2020-06-18,1307.0
2020-06-19,1300.0
2020-06-22,1300.0
2020-06-23,1300.0
2020-06-24,1300.0
2020-06-25,1295.0
2020-06-26,1295.0
2020-06-29,1270.0
2020-06-30,1230.0
2020-07-01,1181.0
2020-07-02,1134.0
2020-07-03,1129.0
2020-07-06,1125.0
2020-07-07,1125.0
2020-07-08,1081.0
2020-07-09,1050.0
2020-07-10,1091.0
2020-07-13,1134.0
2020-07-14,1179.0
2020-07-15,1188.0
2020-07-16,1200.0
2020-07-17,1200.0
2020-07-20,1200.0
2020-07-21,1200.0
2020-07-22,1240.0
2020-07-23,1241.0
2020-07-24,1241.0
2020-07-27,1220.0
2020-07-28,1240.0
2020-07-29,1274.0
2020-08-03,1324.0
2020-08-04,1319.0
2020-08-05,1319.0
2020-08-06,1360.0
2020-08-07,1389.0
2020-08-10,1419.0
2020-08-11,1400.0
2020-08-12,1400.0
2020-08-13,1400.0
2020-08-17,1367.0
2020-08-18,1400.0
2020-08-19,1400.0
2020-08-24,1400.0
2020-08-25,1348.0
2020-08-26,1350.0
2020-08-27,1350.0
2020-08-28,1350.0
2020-08-31,1335.0
2020-09-01,1370.0
2020-09-02,1395.0
2020-09-03,1398.0
2020-09-04,1350.0
2020-09-07,1350.0
2020-09-08,1350.0
2020-09-09,1350.0
2020-09-10,1350.0
2020-09-11,1389.0
2020-09-14,1390.0
2020-09-15,1355.0
2020-09-16,1350.0
2020-09-17,1350.0
2020-09-18,1400.0
2020-09-21,1395.0
2020-09-22,1415.0
2020-09-23,1405.0
2020-09-24,1350.0
2020-09-25,1341.0
2020-09-28,1335.0
2020-09-29,1375.0
2020-09-30,1359.0
2020-10-01,1370.0
2020-10-02,1380.0
2020-10-05,1380.0
2020-10-06,1380.0
2020-10-07,1359.0
2020-10-08,1370.0
2020-10-09,1370.0
2020-10-12,1370.0
2020-10-13,1347.0
2020-10-14,1360.0
2020-10-15,1385.0
2020-10-16,1385.0
2020-10-19,1389.0
2020-10-20,1400.0
2020-10-21,1425.0
2020-10-22,1438.0
2020-10-23,1450.0
2020-10-26,1430.0
2020-10-27,1430.0
2020-10-28,1430.0
2020-11-02,1438.0
2020-11-03,1419.0
2020-11-04,1420.0
2020-11-05,1420.0
2020-11-09,1420.0
2020-11-10,1419.0
2020-11-11,1419.0
2020-11-12,1419.0
2020-11-13,1419.0
2020-11-16,1430.0
2020-11-17,1440.0
2020-11-19,1400.0
2020-11-20,1444.0
2020-11-23,1467.0
2020-11-24,1465.0
2020-11-25,1500.0
2020-11-26,1499.0
2020-11-27,1490.0
2020-11-30,1485.0
2020-12-01,1485.0
2020-12-02,1485.0
2020-12-03,1485.0
2020-12-04,1490.0
2020-12-07,1490.0
2020-12-08,1480.0
2020-12-09,1480.0
2020-12-10,1498.0
2020-12-11,1500.0
2020-12-14,1514.0
2020-12-15,1544.0
2020-12-16,1500.0
2020-12-17,1540.0
2020-12-18,1530.0
2020-12-21,1480.0
2020-12-22,1529.0
2020-12-23,1500.0
2020-12-24,1515.0
2020-12-25,1500.0
2020-12-28,1456.0
2020-12-29,1456.0
2020-12-30,1490.0
2020-12-31,1518.0
2021-01-04,1518.0
2021-01-05,1500.0
2021-01-06,1500.0
2021-01-07,1505.0
2021-01-08,1500.0
2021-01-12,1520.0
2021-01-13,1519.0
2021-01-14,1520.0
2021-01-15,1520.0
2021-01-18,1529.0
2021-01-19,1573.0
2021-01-20,1600.0
2021-01-21,1600.0
2021-01-22,1595.0
2021-01-25,1600.0
2021-01-26,1660.0
2021-01-27,1659.0
2021-01-28,1659.0
2021-01-29,1696.0
2021-02-01,1700.0
2021-02-02,1700.0
2021-02-03,1700.0
2021-02-04,1715.0
2021-02-05,1681.0
2021-02-08,1713.0
2021-02-09,1699.0
2021-02-10,1680.0
2021-02-11,1680.0
2021-02-12,1700.0
2021-02-15,1650.0
2021-02-16,1650.0
2021-02-17,1650.0
2021-02-18,1700.0
2021-02-19,1700.0
2021-02-22,1699.0
2021-02-23,1699.0
2021-02-24,1640.0
2021-02-25,1692.0
2021-02-26,1625.0
2021-03-01,1630.0
2021-03-02,1630.0
2021-03-03,1630.0
2021-03-04,1630.0
2021-03-05,1670.0
2021-03-08,1670.0
2021-03-09,1670.0
2021-03-10,1635.0
2021-03-11,1648.0
2021-03-12,1680.0
2021-03-15,1670.0
2021-03-16,1638.0
2021-03-17,1660.0
2021-03-18,1630.0
2021-03-19,1600.0
2021-03-22,1565.0
2021-03-23,1550.0
2021-03-24,1595.0
2021-03-25,1600.0
2021-03-26,1663.0
2021-03-29,1690.0
2021-03-30,1688.0
2021-03-31,1685.0
2021-04-01,1700.0
2021-04-02,1697.0
2021-04-05,1697.0
2021-04-06,1707.0
2021-04-07,1707.0
2021-04-08,1707.0
2021-04-09,1707.0
2021-04-12,1707.0
2021-04-13,1707.0
2021-04-14,1699.0
2021-04-15,1700.0
2021-04-16,1700.0
2021-04-19,1699.0
2021-04-20,1699.0
2021-04-21,1695.0
2021-04-22,1695.0
2021-04-23,1699.0
2021-04-26,1690.0
2021-04-27,1672.0
2021-04-28,1672.0
2021-04-29,1699.0
2021-04-30,1699.0
2021-05-03,1686.0
2021-05-04,1707.0
2021-05-05,1700.0
2021-05-06,1700.0
2021-05-07,1686.0
2021-05-10,1710.0
2021-05-11,1700.0
2021-05-12,1699.0
2021-05-17,1700.0
2021-05-18,1700.0
2021-05-19,1700.0
2021-05-20,1680.0
2021-05-21,1698.0
2021-05-24,1697.0
2021-05-25,1672.0
2021-05-26,1638.0
2021-05-27,1650.0
2021-05-28,1650.0
2021-05-31,1650.0
2021-06-01,1660.0
2021-06-02,1699.0
2021-06-03,1720.0
2021-06-04,1720.0
2021-06-07,1686.0
2021-06-08,1688.0
2021-06-09,1720.0
2021-06-10,1729.0
2021-06-11,1744.0
2021-06-14,1694.0
2021-06-15,1727.0
2021-06-16,1710.0
2021-06-17,1710.0
2021-06-18,1718.0
2021-06-21,1680.0
2021-06-22,1680.0
2021-06-23,1640.0
2021-06-24,1680.0
2021-06-25,1690.0
2021-06-28,1718.0
2021-06-29,1700.0
2021-06-30,1700.0
2021-07-01,1680.0
2021-07-02,1680.0
2021-07-05,1656.0
2021-07-06,1656.0
2021-07-07,1656.0
2021-07-08,1665.0
2021-07-09,1635.0
2021-07-12,1665.0
2021-07-13,1665.0
2021-07-14,1665.0
2021-07-15,1665.0
2021-07-16,1666.0
2021-07-19,1666.0
2021-07-20,1666.0
2021-07-23,1680.0
2021-07-26,1685.0
2021-07-27,1690.0
2021-07-28,1680.0
2021-07-29,1696.0
2021-08-02,1696.0
2021-08-03,1750.0
2021-08-04,1750.0
2021-08-05,1749.0
2021-08-06,1746.0
2021-08-09,1713.0
2021-08-11,1713.0
2021-08-12,1713.0
2021-08-13,1720.0
2021-08-16,1720.0
2021-08-17,1720.0
2021-08-18,1742.0
2021-08-19,1725.0
2021-08-23,1748.0
2021-08-24,1750.0
2021-08-25,1744.0
2021-08-26,1750.0
2021-08-27,1784.0
2021-08-30,1692.0
2021-08-31,1700.0
2021-09-01,1667.0
2021-09-02,1665.0
2021-09-03,1690.0
2021-09-06,1641.0
2021-09-07,1641.0
2021-09-08,1641.0
2021-09-09,1695.0
2021-09-10,1695.0
2021-09-13,1653.0
2021-09-14,1653.0
2021-09-15,1690.0
2021-09-16,1690.0
2021-09-17,1692.0
2021-09-20,1690.0
2021-09-21,1690.0
2021-09-22,1690.0
2021-09-23,1675.0
2021-09-24,1675.0
2021-09-27,1675.0
2021-09-28,1685.0
2021-09-29,1675.0
2021-09-30,1670.0
2021-10-01,1660.0
2021-10-04,1660.0
2021-10-05,1655.0
2021-10-06,1655.0
2021-10-07,1671.0
2021-10-08,1689.0
2021-10-11,1702.0
2021-10-12,1661.0
2021-10-13,1690.0
2021-10-14,1709.0
2021-10-15,1690.0
2021-10-18,1661.0
2021-10-21,1667.0
2021-10-22,1718.0
2021-10-25,1676.0
2021-10-26,1710.0
2021-10-27,1710.0
2021-10-28,1710.0
2021-10-29,1711.0
2021-11-01,1711.0
2021-11-02,1718.0
2021-11-03,1701.0
2021-11-04,1710.0
2021-11-05,1700.0
2021-11-08,1671.0
2021-11-09,1680.0
2021-11-10,1680.0
2021-11-11,1680.0
2021-11-12,1690.0
2021-11-15,1714.0
2021-11-16,1714.0
2021-11-17,1714.0
2021-11-19,1715.0
2021-11-22,1713.0
2021-11-23,1710.0
2021-11-24,1701.0
2021-11-25,1701.0
2021-11-26,1672.0
2021-11-29,1671.0
2021-11-30,1671.0
2021-12-01,1709.0
2021-12-02,1709.0
2021-12-03,1709.0
2021-12-06,1709.0
2021-12-07,1700.0
2021-12-08,1700.0
2021-12-09,1704.0
2021-12-10,1711.0
2021-12-13,1690.0
2021-12-14,1690.0
2021-12-15,1690.0
2021-12-16,1720.0
2021-12-17,1710.0
2021-12-20,1710.0
2021-12-21,1708.0
2021-12-22,1708.0
2021-12-23,1690.0
2021-12-24,1706.0
2021-12-27,1729.0
2021-12-28,1710.0
2021-12-29,1740.0
2021-12-30,1739.0
2021-12-31,1760.0
2022-01-03,1720.0
2022-01-04,1720.0
2022-01-05,1720.0
2022-01-06,1740.0
2022-01-07,1770.0
2022-01-10,1770.0
2022-01-12,1770.0
2022-01-13,1770.0
2022-01-14,1787.0
2022-01-17,1790.0
2022-01-18,1790.0
2022-01-19,1800.0
2022-01-20,1800.0
2022-01-21,1800.0
2022-01-24,1801.0
2022-01-25,1837.0
2022-01-26,1830.0
2022-01-27,1830.0
2022-01-28,1830.0
2022-01-31,1830.0
2022-02-01,1830.0
2022-02-02,1830.0
2022-02-03,1820.0
2022-02-04,1820.0
2022-02-07,1830.0
2022-02-08,1830.0
2022-02-09,1820.0
2022-02-10,1820.0
2022-02-11,1810.0
2022-02-14,1800.0
2022-02-15,1800.0
2022-02-16,1800.0
2022-02-17,1800.0
2022-02-18,1800.0
2022-02-21,1775.0
2022-02-22,1773.0
2022-02-23,1799.0
2022-02-24,1750.0
2022-02-25,1808.0
2022-02-28,1800.0
2022-03-01,1747.0
2022-03-02,1797.0
2022-03-03,1795.0
2022-03-04,1780.0
2022-03-07,1780.0
2022-03-08,1784.0
2022-03-09,1780.0
2022-03-10,1827.0
2022-03-11,1830.0
2022-03-14,1780.0
2022-03-15,1810.0
2022-03-16,1770.0
2022-03-17,1808.0
2022-03-18,1820.0
2022-03-21,1830.0
2022-03-22,1800.0
2022-03-23,1800.0
2022-03-24,1800.0
2022-03-25,1800.0
2022-03-28,1800.0
2022-03-29,1800.0
2022-03-30,1805.0
2022-03-31,1805.0
2022-04-01,1805.0
2022-04-04,1805.0
2022-04-05,1805.0
2022-04-06,1805.0
2022-04-07,1805.0
2022-04-08,1807.0
2022-04-11,1807.0
2022-04-12,1830.0
2022-04-13,1830.0
2022-04-14,1830.0
2022-04-15,1845.0
2022-04-18,1887.0
2022-04-19,1965.0
2022-04-20,1975.0
2022-04-21,1990.0
2022-04-22,2000.0
2022-04-25,2020.0
2022-04-26,1980.0
2022-04-27,2020.0
2022-04-28,2000.0
2022-04-29,2000.0
2022-05-04,2010.0
2022-05-05,2020.0
2022-05-06,2039.0
2022-05-09,2040.0
2022-05-10,2018.0
2022-05-11,2009.0
2022-05-12,1975.0
2022-05-13,2000.0
2022-05-16,2087.0
2022-05-17,2056.0
2022-05-18,2112.0
2022-05-19,2110.0
2022-05-20,2147.0
2022-05-23,2144.0
2022-05-24,2100.0
2022-05-25,2100.0
2022-05-26,2096.0
2022-05-27,2100.0
2022-05-30,2059.0
2022-05-31,2039.0
2022-06-01,2040.0
2022-06-02,2015.0
2022-06-03,2100.0
2022-06-06,2134.0
2022-06-07,2080.0
2022-06-08,2100.0
2022-06-09,2130.0
2022-06-10,2100.0
2022-06-13,2098.0
2022-06-14,2133.0
2022-06-15,2100.0
2022-06-16,2070.0
2022-06-17,2050.0
2022-06-20,2050.0
2022-06-21,2050.0
2022-06-22,2050.0
2022-06-23,2050.0
2022-06-24,1928.0
2022-06-27,2040.0
2022-06-28,2000.0
2022-06-29,2050.0
2022-06-30,2050.0
2022-07-01,1928.0
2022-07-04,1928.0
2022-07-05,1928.0
2022-07-06,1850.0
2022-07-07,1890.0
2022-07-08,1890.0
2022-07-12,1890.0
2022-07-13,1890.0
2022-07-14,1860.0
2022-07-15,1950.0
2022-07-18,1950.0
2022-07-19,1950.0
2022-07-20,1900.0
2022-07-21,1880.0
2022-07-22,1900.0
2022-07-25,1865.0
2022-07-26,1865.0
2022-07-27,1865.0
2022-07-28,1865.0
2022-07-29,1920.0
2022-08-01,1920.0
2022-08-02,1917.0
2022-08-03,1901.0
2022-08-04,1976.0
2022-08-05,1975.0
2022-08-08,1951.0
2022-08-09,1920.0
2022-08-10,1978.0
2022-08-11,1950.0
2022-08-12,1990.0
2022-08-15,1971.0
2022-08-16,2000.0
2022-08-17,1985.0
2022-08-18,2000.0
2022-08-19,1930.0
2022-08-22,1931.0
2022-08-23,1900.0
2022-08-24,1900.0
2022-08-25,1950.0
2022-08-26,1950.0
2022-08-29,1950.0
2022-08-30,1950.0
2022-08-31,1940.0
2022-09-01,1939.0
2022-09-02,1950.0
2022-09-05,1900.0
2022-09-06,1939.0
2022-09-07,1900.0
2022-09-08,1912.0
2022-09-09,1905.0
2022-09-12,1900.0
2022-09-13,1895.0
2022-09-14,1900.0
2022-09-15,1893.0
2022-09-16,1900.0
2022-09-19,1856.0
2022-09-20,1900.0
2022-09-21,1899.0
2022-09-22,1940.0
2022-09-23,1967.0
2022-09-26,1910.0
2022-09-27,1910.0
2022-09-28,1900.0
2022-09-29,1890.0
2022-09-30,1800.0
2022-10-03,1800.0
2022-10-04,1800.0
2022-10-05,1803.0
2022-10-06,1853.0
2022-10-07,1894.0
2022-10-11,1894.0
2022-10-12,1894.0
2022-10-13,1894.0
2022-10-14,1890.0
2022-10-17,1889.0
2022-10-18,1880.0
2022-10-19,1880.0
2022-10-20,1850.0
2022-10-21,1850.0
2022-10-24,1800.0
2022-10-25,1845.0
2022-10-26,1845.0
2022-10-27,1870.0
2022-10-28,1870.0
2022-10-31,1870.0
2022-11-01,1870.0
2022-11-02,1870.0
2022-11-03,1850.0
2022-11-04,1895.0
2022-11-07,1810.0
2022-11-08,1870.0
2022-11-09,1870.0
2022-11-10,1884.0
2022-11-11,1850.0
2022-11-14,1850.0
2022-11-15,1850.0
2022-11-16,1850.0
2022-11-17,1879.0
2022-11-21,1879.0
2022-11-22,1879.0
2022-11-23,1865.0
2022-11-24,1865.0
2022-11-25,1823.0
2022-11-28,1800.0
2022-11-29,1791.0
2022-11-30,1859.0
2022-12-01,1864.0
2022-12-02,1850.0
2022-12-05,1850.0
2022-12-06,1835.0
2022-12-07,1870.0
2022-12-08,1835.0
2022-12-09,1869.0
2022-12-12,1835.0
2022-12-13,1835.0
2022-12-14,1859.0
2022-12-15,1849.0
2022-12-16,1840.0
2022-12-19,1780.0
2022-12-20,1780.0
2022-12-21,1780.0
2022-12-22,1790.0
2022-12-23,1790.0
2022-12-26,1790.0
2022-12-27,1790.0
2022-12-28,1800.0
2022-12-29,1698.0
2022-12-30,1680.0
2023-01-02,1680.0
2023-01-03,1680.0
2023-01-04,1649.0
2023-01-05,1551.0
2023-01-06,1459.0
2023-01-09,1546.0
2023-01-10,1631.0
2023-01-12,1590.0
2023-01-13,1684.0
2023-01-16,1650.0
2023-01-17,1710.0
2023-01-18,1708.0
2023-01-19,1699.0
2023-01-20,1720.0
2023-01-23,1720.0
2023-01-24,1709.0
2023-01-25,1718.0
2023-01-26,1718.0
2023-01-27,1718.0
2023-01-30,1716.0
2023-01-31,1716.0
2023-02-01,1716.0
2023-02-02,1710.0
2023-02-03,1735.0
2023-02-06,1735.0
2023-02-07,1735.0
2023-02-08,1741.0
2023-02-09,1800.0
2023-02-10,1800.0
2023-02-13,1800.0
2023-02-14,1800.0
2023-02-15,1800.0
2023-02-16,1800.0
2023-02-17,1848.0
2023-02-20,1848.0
2023-02-21,1853.0
2023-02-22,1885.0
2023-02-23,1885.0
2023-02-24,1892.0
2023-02-27,1892.0
2023-02-28,1892.0
2023-03-01,1850.0
2023-03-02,1850.0
2023-03-03,1850.0
2023-03-06,1850.0
2023-03-07,1900.0
2023-03-08,1890.0
2023-03-09,1890.0
2023-03-10,1849.0
2023-03-13,1849.0
2023-03-14,1849.0
2023-03-15,1849.0
2023-03-16,1849.0
2023-03-17,1875.0
2023-03-20,1875.0
2023-03-21,1875.0
2023-03-22,1875.0
2023-03-23,1880.0
2023-03-24,1849.0
2023-03-27,1815.0
2023-03-28,1870.0
