date,MNG
2010-11-30,583.001
2010-12-01,590.71
2010-12-02,596.492
2010-12-03,597.456
2010-12-06,607.092
2010-12-08,642.747
2010-12-09,664.911
2010-12-10,674.547
2010-12-13,665.874
2010-12-14,660.092
2010-12-15,645.638
2010-12-16,655.274
2010-12-17,655.274
2010-12-20,652.383
2010-12-21,649.492
2010-12-22,655.274
2010-12-23,678.401
2010-12-24,679.365
2010-12-27,675.511
2010-12-28,675.511
2010-12-29,674.547
2010-12-30,669.729
2010-12-31,656.238
2011-01-03,667.801
2011-01-04,683.22
2011-01-05,706.347
2011-01-06,747.783
2011-01-07,743.929
2011-01-10,742.002
2011-01-12,780.547
2011-01-13,798.856
2011-01-14,785.365
2011-01-17,783.438
2011-01-18,778.62
2011-01-19,773.802
2011-01-20,790.184
2011-01-21,794.038
2011-01-24,785.365
2011-01-25,790.184
2011-01-26,789.22
2011-01-27,782.474
2011-01-28,776.693
2011-01-31,770.911
2011-02-01,756.456
2011-02-02,770.911
2011-02-03,769.947
2011-02-04,761.274
2011-02-07,785.365
2011-02-08,790.184
2011-02-09,819.093
2011-02-10,815.238
2011-02-11,800.784
2011-02-14,799.82
2011-02-15,806.565
2011-02-18,796.929
2011-02-21,763.202
2011-02-22,770.911
2011-02-23,790.184
2011-02-24,813.311
2011-02-25,795.002
2011-02-28,815.238
2011-03-01,817.165
2011-03-02,821.984
2011-03-03,809.456
2011-03-04,819.093
2011-03-07,805.602
2011-03-08,816.202
2011-03-09,813.311
2011-03-10,819.093
2011-03-11,810.42
2011-03-14,807.529
2011-03-15,784.402
2011-03-16,776.693
2011-03-17,773.802
2011-03-18,785.365
2011-03-21,785.365
2011-03-22,773.802
2011-03-23,779.584
2011-03-24,785.365
2011-03-25,776.693
2011-03-28,780.547
2011-03-29,776.693
2011-03-30,775.729
2011-03-31,761.274
2011-04-01,741.038
2011-04-04,751.638
2011-04-05,767.056
2011-04-06,765.129
2011-04-07,758.383
2011-04-08,761.274
2011-04-11,770.911
2011-04-12,770.911
2011-04-13,770.911
2011-04-14,760.311
2011-04-15,766.093
2011-04-18,770.911
2011-04-19,770.911
2011-04-20,775.729
2011-04-21,779.584
2011-04-22,819.093
2011-04-25,848.965
2011-04-26,857.638
2011-04-27,833.547
2011-04-28,818.129
2011-04-29,795.965
2011-05-02,824.875
2011-05-03,852.82
2011-05-04,848.002
2011-05-05,872.093
2011-05-06,852.82
2011-05-09,867.275
2011-05-10,883.656
2011-05-11,888.475
2011-05-12,881.729
2011-05-13,881.729
2011-05-16,877.875
2011-05-17,886.547
2011-05-18,879.802
2011-05-19,883.656
2011-05-20,892.329
2011-05-23,888.475
2011-05-24,887.511
2011-05-25,895.22
2011-05-26,910.638
2011-05-27,938.584
2011-05-30,925.093
2011-05-31,905.82
2011-06-01,922.202
2011-06-02,910.638
2011-06-03,921.238
2011-06-06,910.638
2011-06-07,902.929
2011-06-08,896.184
2011-06-09,896.184
2011-06-10,905.82
2011-06-13,891.366
2011-06-14,894.256
2011-06-15,899.075
2011-06-16,887.511
2011-06-17,864.384
2011-06-20,888.475
2011-06-21,867.275
2011-06-22,863.42
2011-06-23,876.911
2011-06-24,824.875
2011-06-27,874.02
2011-06-28,874.02
2011-06-29,862.456
2011-06-30,866.311
2011-07-01,848.002
2011-07-04,871.129
2011-07-05,845.111
2011-07-06,848.002
2011-07-07,866.311
2011-07-08,866.311
2011-07-11,866.311
2011-07-12,866.311
2011-07-13,848.965
2011-07-14,864.384
2011-07-15,864.384
2011-07-18,867.275
2011-07-19,858.602
2011-07-20,867.275
2011-07-21,867.275
2011-07-22,853.784
2011-07-25,857.638
2011-07-26,854.747
2011-07-27,855.711
2011-07-28,851.856
2011-07-29,854.747
2011-08-01,867.275
2011-08-02,867.275
2011-08-03,871.129
2011-08-04,867.275
2011-08-05,882.693
2011-08-08,927.02
2011-08-09,912.566
2011-08-10,905.82
2011-08-11,905.82
2011-08-12,925.093
2011-08-15,927.984
2011-08-16,954.966
2011-08-17,951.111
2011-08-18,1007.966
2011-08-19,1067.711
2011-08-22,1079.275
2011-08-23,1050.366
2011-08-24,1067.711
2011-08-25,1018.566
2011-08-26,1060.002
2011-08-29,1098.548
2011-08-30,1088.911
2011-09-02,1151.548
2011-09-05,1219.966
2011-09-06,1292.239
2011-09-07,1369.33
2011-09-08,1287.421
2011-09-09,1224.784
2011-09-12,1166.003
2011-09-13,1151.548
2011-09-14,1165.039
2011-09-15,1165.039
2011-09-16,1204.548
2011-09-19,1276.821
2011-09-20,1352.948
2011-09-21,1325.003
2011-09-22,1303.803
2011-09-23,1311.512
2011-09-26,1282.603
2011-09-27,1358.73
2011-09-28,1368.367
2011-09-29,1401.13
2011-09-30,1416.549
2011-10-03,1489.785
2011-10-04,1578.44
2011-10-05,1493.64
2011-10-06,1565.913
2011-10-07,1541.822
2011-10-10,1527.367
2011-10-11,1532.185
2011-10-12,1551.458
2011-10-13,1590.003
2011-10-14,1629.513
2011-10-17,1628.549
2011-10-18,1628.549
2011-10-19,1628.549
2011-10-20,1616.985
2011-10-21,1593.858
2011-10-24,1590.967
2011-10-25,1609.276
2011-10-26,1609.276
2011-10-27,1597.713
2011-10-28,1595.785
2011-10-31,1609.276
2011-11-01,1604.458
2011-11-02,1597.713
2011-11-03,1590.003
2011-11-04,1580.367
2011-11-09,1590.003
2011-11-10,1609.276
2011-11-11,1608.313
2011-11-14,1606.385
2011-11-15,1599.64
2011-11-16,1602.562
2011-11-17,1596.717
2011-11-21,1543.136
2011-11-22,1586.975
2011-11-23,1575.284
2011-11-24,1573.336
2011-11-25,1586.975
2011-11-28,1572.362
2011-11-29,1558.723
2011-11-30,1568.465
2011-12-01,1567.491
2011-12-02,1563.594
2011-12-05,1558.723
2011-12-06,1558.723
2011-12-07,1562.62
2011-12-08,1558.723
2011-12-09,1558.723
2011-12-12,1558.723
2011-12-13,1564.568
2011-12-14,1558.723
2011-12-15,1548.981
2011-12-16,1548.981
2011-12-19,1548.981
2011-12-20,1548.007
2011-12-21,1544.11
2011-12-22,1539.239
2011-12-23,1537.29
2011-12-26,1534.368
2011-12-27,1510.013
2011-12-28,1510.013
2011-12-29,1419.412
2011-12-30,1504.167
2012-01-02,1510.013
2012-01-03,1533.394
2012-01-04,1529.497
2012-01-05,1527.548
2012-01-06,1527.548
2012-01-09,1527.548
2012-01-10,1525.6
2012-01-12,1510.013
2012-01-13,1524.626
2012-01-16,1524.626
2012-01-17,1539.239
2012-01-18,1558.723
2012-01-19,1607.433
2012-01-20,1646.401
2012-01-23,1744.795
2012-01-24,1693.163
2012-01-25,1695.111
2012-01-26,1733.105
2012-01-27,1753.563
2012-01-30,1748.692
2012-01-31,1766.228
2012-02-01,1768.176
2012-02-02,1768.176
2012-02-03,1743.821
2012-02-07,1762.331
2012-02-08,1745.77
2012-02-09,1748.692
2012-02-10,1674.653
2012-02-13,1656.143
2012-02-14,1685.369
2012-02-15,1688.292
2012-02-16,1685.369
2012-02-17,1704.853
2012-02-20,1704.853
2012-02-21,1704.853
2012-02-22,1684.395
2012-02-23,1695.111
2012-02-24,1656.143
2012-02-27,1685.369
2012-02-28,1661.014
2012-02-29,1675.627
2012-03-01,1690.24
2012-03-02,1670.756
2012-03-05,1702.905
2012-03-06,1701.93
2012-03-07,1699.982
2012-03-08,1665.885
2012-03-09,1695.111
2012-03-12,1692.188
2012-03-13,1685.369
2012-03-14,1665.885
2012-03-15,1656.143
2012-03-16,1558.723
2012-03-19,1558.723
2012-03-20,1539.239
2012-03-21,1539.239
2012-03-22,1510.013
2012-03-23,1539.239
2012-03-26,1539.239
2012-03-27,1548.981
2012-03-28,1558.723
2012-03-29,1558.723
2012-03-30,1578.207
2012-04-02,1592.82
2012-04-03,1607.433
2012-04-04,1626.917
2012-04-05,1607.433
2012-04-06,1573.336
2012-04-09,1607.433
2012-04-10,1607.433
2012-04-11,1558.723
2012-04-12,1539.239
2012-04-13,1529.497
2012-04-16,1621.072
2012-04-17,1617.175
2012-04-18,1597.691
2012-04-19,1614.252
2012-04-20,1617.175
2012-04-23,1587.949
2012-04-24,1597.691
2012-04-25,1578.207
2012-04-26,1568.465
2012-04-27,1563.594
2012-04-30,1573.336
2012-05-02,1578.207
2012-05-03,1558.723
2012-05-04,1568.465
2012-05-07,1559.697
2012-05-08,1568.465
2012-05-09,1571.387
2012-05-10,1571.387
2012-05-11,1570.413
2012-05-14,1558.723
2012-05-15,1568.465
2012-05-16,1548.981
2012-05-17,1519.755
2012-05-18,1461.303
2012-05-21,1441.819
2012-05-22,1500.271
2012-05-23,1490.529
2012-05-24,1509.038
2012-05-25,1519.755
2012-05-28,1587.949
2012-05-29,1646.401
2012-05-30,1675.627
2012-05-31,1685.369
2012-06-01,1704.853
2012-06-04,1703.879
2012-06-05,1670.756
2012-06-06,1646.401
2012-06-07,1643.478
2012-06-08,1646.401
2012-06-11,1617.175
2012-06-12,1617.175
2012-06-13,1617.175
2012-06-14,1617.175
2012-06-15,1586.975
2012-06-18,1586.975
2012-06-19,1626.917
2012-06-20,1592.82
2012-06-21,1583.078
2012-06-22,1578.207
2012-06-25,1558.723
2012-06-26,1524.626
2012-06-27,1567.491
2012-06-28,1510.987
2012-06-29,1510.013
2012-07-02,1480.787
2012-07-03,1510.013
2012-07-04,1511.961
2012-07-05,1510.013
2012-07-06,1510.013
2012-07-09,1481.761
2012-07-10,1475.916
2012-07-11,1471.045
2012-07-12,1490.529
2012-07-13,1441.819
2012-07-16,1490.529
2012-07-17,1510.987
2012-07-18,1547.032
2012-07-19,1485.658
2012-07-20,1490.529
2012-07-23,1466.174
2012-07-24,1471.045
2012-07-25,1490.529
2012-07-26,1490.529
2012-07-27,1441.819
2012-07-31,1441.819
2012-08-01,1460.328
2012-08-02,1418.438
2012-08-03,1447.664
2012-08-06,1461.303
2012-08-07,1461.303
2012-08-08,1446.69
2012-08-09,1422.335
2012-08-10,1394.083
2012-08-13,1394.083
2012-08-15,1368.753
2012-08-16,1383.366
2012-08-17,1402.851
2012-08-22,1368.753
2012-08-23,1369.728
2012-08-24,1388.237
2012-08-27,1368.753
2012-08-28,1368.753
2012-08-29,1363.882
2012-08-30,1363.882
2012-08-31,1349.269
2012-09-03,1383.366
2012-09-04,1353.166
2012-09-05,1338.553
2012-09-06,1338.553
2012-09-07,1339.527
2012-09-10,1362.908
2012-09-11,1342.45
2012-09-12,1402.851
2012-09-13,1402.851
2012-09-14,1374.599
2012-09-17,1401.876
2012-09-18,1446.69
2012-09-19,1441.819
2012-09-20,1402.851
2012-09-21,1373.624
2012-09-24,1388.237
2012-09-25,1379.47
2012-09-26,1388.237
2012-09-27,1402.851
2012-09-28,1383.366
2012-10-01,1401.876
2012-10-02,1357.063
2012-10-03,1383.366
2012-10-04,1397.979
2012-10-05,1399.928
2012-10-08,1383.366
2012-10-09,1402.851
2012-10-10,1412.593
2012-10-11,1393.108
2012-10-12,1403.825
2012-10-15,1403.825
2012-10-16,1401.876
2012-10-17,1423.309
2012-10-18,1503.193
2012-10-19,1466.174
2012-10-22,1510.013
2012-10-23,1531.445
2012-10-24,1587.949
2012-10-25,1525.6
2012-10-29,1525.6
2012-10-30,1510.013
2012-10-31,1539.239
2012-11-01,1510.013
2012-11-02,1488.58
2012-11-05,1488.58
2012-11-07,1558.723
2012-11-08,1510.013
2012-11-09,1544.11
2012-11-12,1490.529
2012-11-13,1490.529
2012-11-14,1492.477
2012-11-15,1558.723
2012-11-19,1573.336
2012-11-20,1534.368
2012-11-21,1529.497
2012-11-22,1529.497
2012-11-23,1541.187
2012-11-26,1541.187
2012-11-27,1536.316
2012-11-28,1537.29
2012-11-29,1578.207
2012-11-30,1576.258
2012-12-03,1539.239
2012-12-04,1558.723
2012-12-05,1557.749
2012-12-06,1557.749
2012-12-07,1563.594
2012-12-10,1586.975
2012-12-11,1569.439
2012-12-12,1564.568
2012-12-13,1568.465
2012-12-14,1568.465
2012-12-17,1568.465
2012-12-18,1568.465
2012-12-19,1568.465
2012-12-20,1568.465
2012-12-21,1548.981
2012-12-24,1548.981
2012-12-25,1548.981
2012-12-26,1543.136
2012-12-27,1471.045
2012-12-28,1534.368
2012-12-31,1461.303
2013-01-02,1518.781
2013-01-03,1518.781
2013-01-04,1518.781
2013-01-07,1464.225
2013-01-08,1471.045
2013-01-09,1498.322
2013-01-10,1495.4
2013-01-14,1422.335
2013-01-15,1393.108
2013-01-16,1394.083
2013-01-17,1383.366
2013-01-18,1368.753
2013-01-21,1449.612
2013-01-22,1393.108
2013-01-23,1368.753
2013-01-28,1393.108
2013-01-29,1475.916
2013-01-30,1391.16
2013-01-31,1471.045
2013-02-01,1418.438
2013-02-04,1469.096
2013-02-05,1423.309
2013-02-06,1423.309
2013-02-07,1434.999
2013-02-08,1501.245
2013-02-11,1478.838
2013-02-12,1505.142
2013-02-13,1485.658
2013-02-14,1480.787
2013-02-15,1448.638
2013-02-18,1448.638
2013-02-19,1448.638
2013-02-20,1461.303
2013-02-21,1461.303
2013-02-22,1425.257
2013-02-25,1461.303
2013-02-26,1528.523
2013-02-27,1529.497
2013-02-28,1529.497
2013-03-01,1529.497
2013-03-04,1501.245
2013-03-05,1500.271
2013-03-06,1500.271
2013-03-07,1480.787
2013-03-08,1510.013
2013-03-11,1472.993
2013-03-12,1461.303
2013-03-13,1461.303
2013-03-14,1442.793
2013-03-15,1363.882
2013-03-18,1374.599
2013-03-19,1367.779
2013-03-20,1367.779
2013-03-21,1368.753
2013-03-22,1397.979
2013-03-25,1368.753
2013-03-26,1401.876
2013-03-27,1410.644
2013-03-28,1477.864
2013-03-29,1499.296
2013-04-01,1499.296
2013-04-02,1495.4
2013-04-03,1422.335
2013-04-04,1441.819
2013-04-05,1451.561
2013-04-08,1451.561
2013-04-09,1477.864
2013-04-10,1447.664
2013-04-11,1476.89
2013-04-12,1444.741
2013-04-15,1427.206
2013-04-16,1412.593
2013-04-17,1412.593
2013-04-18,1374.599
2013-04-19,1375.573
2013-04-22,1412.593
2013-04-23,1368.753
2013-04-24,1373.624
2013-04-25,1339.527
2013-04-26,1373.624
2013-04-29,1337.579
2013-04-30,1339.527
2013-05-02,1339.527
2013-05-03,1402.851
2013-05-06,1352.192
2013-05-07,1407.722
2013-05-08,1405.773
2013-05-09,1420.386
2013-05-10,1373.624
2013-05-13,1373.624
2013-05-14,1373.624
2013-05-15,1334.656
2013-05-16,1388.237
2013-05-17,1314.198
2013-05-20,1373.624
2013-05-21,1316.147
2013-05-22,1334.656
2013-05-23,1321.018
2013-05-24,1363.882
2013-05-27,1321.018
2013-05-28,1344.398
2013-05-29,1353.166
2013-05-30,1372.65
2013-05-31,1382.392
2013-06-03,1382.392
2013-06-04,1369.728
2013-06-05,1359.011
2013-06-06,1361.934
2013-06-07,1352.192
2013-06-10,1362.908
2013-06-11,1322.966
2013-06-12,1317.121
2013-06-13,1317.121
2013-06-14,1325.889
2013-06-17,1359.011
2013-06-18,1354.14
2013-06-19,1315.172
2013-06-20,1333.682
2013-06-21,1324.914
2013-06-24,1320.043
2013-06-25,1353.166
2013-06-26,1349.269
2013-06-27,1315.172
2013-06-28,1315.172
2013-07-01,1266.462
2013-07-02,1315.172
2013-07-03,1271.333
2013-07-04,1259.643
2013-07-05,1324.914
2013-07-08,1305.43
2013-07-09,1300.559
2013-07-10,1259.643
2013-07-11,1294.714
2013-07-12,1266.462
2013-07-15,1300.559
2013-07-16,1269.385
2013-07-17,1261.591
2013-07-18,1261.591
2013-07-19,1314.198
2013-07-22,1257.694
2013-07-23,1261.591
2013-07-24,1247.952
2013-07-25,1247.952
2013-07-26,1247.952
2013-07-29,1256.72
2013-07-31,1208.984
2013-08-01,1178.784
2013-08-02,1178.784
2013-08-05,1178.784
2013-08-06,1178.784
2013-08-07,1178.784
2013-08-08,1212.881
2013-08-12,1215.804
2013-08-13,1215.804
2013-08-15,1215.804
2013-08-16,1284.972
2013-08-19,1271.333
2013-08-22,1271.333
2013-08-23,1271.333
2013-08-26,1271.333
2013-08-27,1271.333
2013-08-28,1265.488
2013-08-29,1198.268
2013-08-30,1266.462
2013-09-02,1266.462
2013-09-03,1217.752
2013-09-04,1218.726
2013-09-05,1217.752
2013-09-06,1251.849
2013-09-09,1217.752
2013-09-10,1217.752
2013-09-11,1246.004
2013-09-12,1173.913
2013-09-13,1169.042
2013-09-16,1149.558
2013-09-17,1087.209
2013-09-18,1120.332
2013-09-19,1120.332
2013-09-20,1116.435
2013-09-23,1129.1
2013-09-24,1169.042
2013-09-25,1172.939
2013-09-26,1178.784
2013-09-27,1242.107
2013-09-30,1240.159
2013-10-01,1170.99
2013-10-02,1131.048
2013-10-03,1111.564
2013-10-04,1164.171
2013-10-07,1164.171
2013-10-08,1131.048
2013-10-09,1169.042
2013-10-10,1169.042
2013-10-11,1208.01
2013-10-14,1208.01
2013-10-15,1208.01
2013-10-21,1211.907
2013-10-22,1164.171
2013-10-23,1202.165
2013-10-24,1252.823
2013-10-25,1314.198
2013-10-28,1362.908
2013-10-29,1324.914
2013-10-30,1324.914
2013-10-31,1305.43
2013-11-01,1271.333
2013-11-04,1271.333
2013-11-07,1246.978
2013-11-08,1248.927
2013-11-11,1272.307
2013-11-12,1266.462
2013-11-13,1289.843
2013-11-14,1267.436
2013-11-15,1311.276
2013-11-19,1309.327
2013-11-20,1323.94
2013-11-21,1292.766
2013-11-22,1281.075
2013-11-25,1281.075
2013-11-26,1334.656
2013-11-27,1334.656
2013-11-28,1371.676
2013-11-29,1324.914
2013-12-02,1267.436
2013-12-03,1267.436
2013-12-04,1285.946
2013-12-05,1271.333
2013-12-06,1285.946
2013-12-09,1271.333
2013-12-10,1334.656
2013-12-11,1362.908
2013-12-12,1350.244
2013-12-13,1350.244
2013-12-16,1362.908
2013-12-17,1369.728
2013-12-18,1363.882
2013-12-19,1383.366
2013-12-20,1344.398
2013-12-23,1336.605
2013-12-24,1330.76
2013-12-25,1330.76
2013-12-26,1271.333
2013-12-27,1272.307
2013-12-30,1196.32
2013-12-31,1125.203
2014-01-02,1192.423
2014-01-03,1208.984
2014-01-06,1257.694
2014-01-07,1259.643
2014-01-08,1250.875
2014-01-09,1266.462
2014-01-10,1198.268
2014-01-13,1252.823
2014-01-16,1241.133
2014-01-17,1235.288
2014-01-20,1235.288
2014-01-21,1195.346
2014-01-22,1200.217
2014-01-23,1232.365
2014-01-24,1237.236
2014-01-27,1198.268
2014-01-28,1246.004
2014-01-29,1246.004
2014-01-30,1239.185
2014-01-31,1208.01
2014-02-03,1234.314
2014-02-04,1233.339
2014-02-05,1233.339
2014-02-06,1217.752
2014-02-07,1185.604
2014-02-10,1198.268
2014-02-11,1198.268
2014-02-12,1203.139
2014-02-13,1208.01
2014-02-14,1233.339
2014-02-17,1266.462
2014-02-18,1284.972
2014-02-19,1290.817
2014-02-20,1333.682
2014-02-21,1333.682
2014-02-24,1296.663
2014-02-25,1296.663
2014-02-26,1310.301
2014-02-27,1310.301
2014-02-28,1323.94
2014-03-03,1333.682
2014-03-04,1334.656
2014-03-05,1348.295
2014-03-06,1359.011
2014-03-07,1358.037
2014-03-10,1334.656
2014-03-11,1334.656
2014-03-12,1320.043
2014-03-13,1318.095
2014-03-14,1326.863
2014-03-17,1354.14
2014-03-18,1324.914
2014-03-19,1324.914
2014-03-20,1363.882
2014-03-21,1344.398
2014-03-24,1334.656
2014-03-25,1349.269
2014-03-26,1334.656
2014-03-27,1334.656
2014-03-28,1334.656
2014-03-31,1324.914
2014-04-01,1285.946
2014-04-02,1281.075
2014-04-03,1276.204
2014-04-04,1302.508
2014-04-07,1276.204
2014-04-08,1276.204
2014-04-09,1329.785
2014-04-10,1324.914
2014-04-11,1343.424
2014-04-14,1291.792
2014-04-15,1334.656
2014-04-16,1305.43
2014-04-17,1305.43
2014-04-18,1305.43
2014-04-21,1295.688
2014-04-22,1305.43
2014-04-23,1310.301
2014-04-24,1333.682
2014-04-25,1333.682
2014-04-28,1288.869
2014-04-29,1291.792
2014-04-30,1332.708
2014-05-02,1332.708
2014-05-05,1332.708
2014-05-06,1288.869
2014-05-07,1287.895
2014-05-08,1287.895
2014-05-09,1287.895
2014-05-12,1287.895
2014-05-13,1287.895
2014-05-14,1326.863
2014-05-15,1290.817
2014-05-16,1285.946
2014-05-19,1285.946
2014-05-20,1285.946
2014-05-21,1266.462
2014-05-22,1217.752
2014-05-23,1287.895
2014-05-26,1281.075
2014-05-27,1281.075
2014-05-28,1256.72
2014-05-29,1287.895
2014-05-30,1300.559
2014-06-02,1267.436
2014-06-03,1288.869
2014-06-04,1256.72
2014-06-05,1257.694
2014-06-06,1293.74
2014-06-09,1288.869
2014-06-10,1221.649
2014-06-11,1243.081
2014-06-12,1275.23
2014-06-13,1275.23
2014-06-16,1275.23
2014-06-17,1271.333
2014-06-18,1271.333
2014-06-19,1271.333
2014-06-20,1271.333
2014-06-23,1232.365
2014-06-24,1222.623
2014-06-25,1269.385
2014-06-26,1237.236
2014-06-27,1266.462
2014-06-30,1217.752
2014-07-01,1222.623
2014-07-02,1226.52
2014-07-03,1226.52
2014-07-04,1251.849
2014-07-07,1261.591
2014-07-08,1246.978
2014-07-09,1246.978
2014-07-10,1203.139
2014-07-11,1255.746
2014-07-14,1246.978
2014-07-15,1246.978
2014-07-16,1198.268
2014-07-17,1201.191
2014-07-18,1201.191
2014-07-21,1199.242
2014-07-22,1199.242
2014-07-23,1208.01
2014-07-24,1235.288
2014-07-25,1235.288
2014-07-31,1208.01
2014-08-01,1208.01
2014-08-04,1208.01
2014-08-05,1246.004
2014-08-06,1261.591
2014-08-07,1265.488
2014-08-08,1225.546
2014-08-11,1218.726
2014-08-12,1227.494
2014-08-13,1227.494
2014-08-15,1255.746
2014-08-18,1255.746
2014-08-19,1219.701
2014-08-22,1255.746
2014-08-25,1220.675
2014-08-26,1221.649
2014-08-27,1223.597
2014-08-28,1233.339
2014-08-29,1233.339
2014-09-01,1230.417
2014-09-02,1232.365
2014-09-03,1232.365
2014-09-04,1234.314
2014-09-05,1234.314
2014-09-08,1234.314
2014-09-09,1285.946
2014-09-10,1285.946
2014-09-11,1305.43
2014-09-12,1299.585
2014-09-15,1246.978
2014-09-16,1247.952
2014-09-17,1237.236
2014-09-18,1231.391
2014-09-19,1198.268
2014-09-22,1201.191
2014-09-23,1190.475
2014-09-24,1161.248
2014-09-25,1187.552
2014-09-26,1188.526
2014-09-29,1159.3
2014-09-30,1159.3
2014-10-01,1206.062
2014-10-02,1169.042
2014-10-03,1214.83
2014-10-07,1214.83
2014-10-08,1214.83
2014-10-09,1217.752
2014-10-10,1169.042
2014-10-13,1208.01
2014-10-14,1169.042
2014-10-15,1169.042
2014-10-16,1169.042
2014-10-17,1198.268
2014-10-20,1207.036
2014-10-21,1203.139
2014-10-22,1203.139
2014-10-23,1203.139
2014-10-24,1203.139
2014-10-27,1203.139
2014-10-28,1154.429
2014-10-29,1154.429
2014-10-30,1173.913
2014-10-31,1169.042
2014-11-03,1169.042
2014-11-04,1169.042
2014-11-05,1098.9
2014-11-07,1054.086
2014-11-10,1073.57
2014-11-11,1071.622
2014-11-12,1071.622
2014-11-13,1018.041
2014-11-14,1067.725
2014-11-17,1067.725
2014-11-19,1051.164
2014-11-20,1067.725
2014-11-21,1061.88
2014-11-24,1061.88
2014-11-25,1061.88
2014-11-26,1052.138
2014-11-27,1052.138
2014-11-28,1086.235
2014-12-01,1052.138
2014-12-02,1057.009
2014-12-03,1071.622
2014-12-04,1071.622
2014-12-05,1057.009
2014-12-08,1061.88
2014-12-09,1061.88
2014-12-10,1061.88
2014-12-11,1061.88
2014-12-12,1061.88
2014-12-15,1061.88
2014-12-16,1061.88
2014-12-17,1061.88
2014-12-18,1062.854
2014-12-19,1061.88
2014-12-22,1061.88
2014-12-23,1061.88
2014-12-24,1052.138
2014-12-25,1052.138
2014-12-26,1048.241
2014-12-29,1032.654
2014-12-30,1009.273
2014-12-31,954.718
2015-01-02,949.847
2015-01-06,1003.428
2015-01-07,974.202
2015-01-08,954.718
2015-01-09,1002.454
2015-01-12,999.531
2015-01-13,996.608
2015-01-14,957.251
2015-01-15,955.692
2015-01-16,993.686
2015-01-19,991.737
2015-01-20,989.789
2015-01-21,991.737
2015-01-22,993.686
2015-01-23,1013.17
2015-01-26,983.944
2015-01-27,995.634
2015-01-28,1031.68
2015-01-29,982.97
2015-01-30,1031.68
2015-02-02,1031.68
2015-02-03,1009.273
2015-02-04,989.789
2015-02-05,989.789
2015-02-06,1039.473
2015-02-09,989.789
2015-02-10,994.66
2015-02-11,1042.396
2015-02-12,1042.396
2015-02-13,1042.396
2015-02-16,1055.06
2015-02-17,1052.138
2015-02-18,1052.138
2015-02-19,1048.241
2015-02-20,943.514
2015-02-23,896.266
2015-02-24,876.782
2015-02-25,929.388
2015-02-26,972.253
2015-02-27,993.686
2015-03-02,942.053
2015-03-03,942.15
2015-03-04,974.104
2015-03-05,972.253
2015-03-06,959.589
2015-03-09,954.718
2015-03-10,954.718
2015-03-11,954.718
2015-03-12,956.666
2015-03-13,964.46
2015-03-16,988.815
2015-03-17,959.589
2015-03-18,959.589
2015-03-19,954.718
2015-03-20,973.228
2015-03-23,972.253
2015-03-24,954.718
2015-03-25,974.202
2015-03-26,955.692
2015-03-27,974.202
2015-03-30,954.815
2015-03-31,955.205
2015-04-01,955.107
2015-04-02,963.486
2015-04-03,954.718
2015-04-06,925.492
2015-04-07,925.492
2015-04-08,935.234
2015-04-09,915.75
2015-04-10,915.75
2015-04-13,906.008
2015-04-14,953.744
2015-04-15,953.744
2015-04-16,925.492
2015-04-17,915.75
2015-04-20,891.395
2015-04-21,925.492
2015-04-22,924.517
2015-04-23,924.81
2015-04-24,896.266
2015-04-27,924.42
2015-04-28,924.42
2015-04-29,915.75
2015-04-30,886.524
2015-05-04,906.008
2015-05-05,867.04
2015-05-06,872.982
2015-05-07,877.756
2015-05-08,878.73
2015-05-11,876.782
2015-05-12,876.782
2015-05-13,907.956
2015-05-14,877.756
2015-05-15,886.524
2015-05-18,886.524
2015-05-19,925.005
2015-05-20,876.782
2015-05-21,876.782
2015-05-22,876.782
2015-05-25,876.782
2015-05-26,876.782
2015-05-27,876.782
2015-05-28,876.782
2015-05-29,876.782
2015-06-01,876.782
2015-06-02,876.782
2015-06-03,876.782
2015-06-04,876.782
2015-06-05,876.782
2015-06-08,845.607
2015-06-09,876.782
2015-06-10,849.504
2015-06-11,849.504
2015-06-12,876.782
2015-06-15,899.188
2015-06-16,847.556
2015-06-17,847.556
2015-06-18,895.291
2015-06-19,895.291
2015-06-22,867.04
2015-06-23,837.813
2015-06-24,837.813
2015-06-25,837.813
2015-06-26,876.294
2015-06-29,876.294
2015-06-30,876.782
2015-07-01,877.269
2015-07-02,877.269
2015-07-03,877.269
2015-07-06,876.684
2015-07-07,843.659
2015-07-08,843.659
2015-07-09,843.659
2015-07-10,871.813
2015-07-13,823.2
2015-07-14,828.071
2015-07-15,869.962
2015-07-16,829.046
2015-07-20,829.046
2015-07-21,832.942
2015-07-22,838.788
2015-07-23,838.788
2015-07-24,842.685
2015-07-27,837.813
2015-07-28,844.146
2015-07-29,842.685
2015-07-31,842.685
2015-08-03,852.427
2015-08-04,842.685
2015-08-05,837.813
2015-08-06,838.788
2015-08-07,838.788
2015-08-10,838.788
2015-08-11,852.427
2015-08-12,852.427
2015-08-13,852.427
2015-08-17,809.659
2015-08-18,851.452
2015-08-19,800.404
2015-08-24,752.473
2015-08-25,796.897
2015-08-26,796.897
2015-08-27,796.897
2015-08-28,796.897
2015-08-31,789.103
2015-09-01,808.587
2015-09-02,808.587
2015-09-03,760.072
2015-09-04,808.587
2015-09-07,780.336
2015-09-08,780.336
2015-09-09,818.329
2015-09-10,837.813
2015-09-11,837.813
2015-09-14,867.04
