date,DWY
2023-03-13,750.0
2023-03-14,750.0
2023-03-15,750.0
2023-03-16,748.5
2023-03-17,750.0
2023-03-20,750.0
2023-03-21,750.0
2023-03-22,750.0
2023-03-23,750.0
2023-03-24,748.9
2023-03-27,730.0
2023-03-28,748.0
2023-03-29,748.0
2023-03-30,748.0
2023-03-31,748.0
2023-04-03,748.0
2023-04-04,748.0
2023-04-05,748.0
2023-04-06,720.0
2023-04-07,739.0
2023-04-10,743.0
2023-04-11,743.0
2023-04-12,710.0
2023-04-13,729.9
2023-04-14,720.0
2023-04-17,719.9
2023-04-18,719.9
2023-04-19,719.9
2023-04-20,720.0
2023-04-21,729.9
2023-04-25,719.9
2023-04-26,705.0
2023-04-27,730.0
2023-04-28,729.5
2023-05-02,705.0
2023-05-03,700.0
2023-05-04,700.0
2023-05-05,697.0
2023-05-08,697.0
2023-05-09,697.8
2023-05-10,705.0
2023-05-11,700.0
2023-05-12,710.0
2023-05-15,700.0
2023-05-16,694.0
2023-05-17,718.9
2023-05-18,719.0
2023-05-19,719.0
2023-05-22,719.0
2023-05-23,719.0
2023-05-24,700.0
2023-05-25,700.0
2023-05-26,715.0
2023-05-29,725.0
2023-05-30,724.9
2023-05-31,724.8
2023-06-01,720.0
2023-06-02,730.0
2023-06-05,700.0
2023-06-06,729.0
2023-06-07,728.0
2023-06-08,710.0
2023-06-09,729.0
2023-06-12,729.0
2023-06-13,715.0
2023-06-14,725.0
2023-06-15,741.0
2023-06-16,741.0
2023-06-19,739.0
2023-06-20,748.0
2023-06-21,743.8
2023-06-22,727.5
2023-06-23,730.0
2023-06-26,720.0
2023-06-27,710.0
2023-06-28,710.0
2023-07-03,700.0
2023-07-04,703.0
2023-07-05,700.0
2023-07-06,700.0
2023-07-07,700.0
2023-07-10,696.0
2023-07-11,697.0
2023-07-12,697.0
2023-07-13,690.0
2023-07-14,696.0
2023-07-17,697.0
2023-07-18,692.0
2023-07-20,690.0
2023-07-21,692.0
2023-07-24,692.0
2023-07-25,697.9
2023-07-26,697.0
2023-07-27,718.0
2023-07-28,713.0
2023-07-31,712.0
2023-08-01,691.1
2023-08-02,691.0
2023-08-03,704.9
2023-08-04,700.0
2023-08-07,691.0
2023-08-08,710.0
2023-08-09,710.0
2023-08-10,710.0
2023-08-11,710.0
2023-08-15,710.0
2023-08-16,710.0
2023-08-17,704.9
2023-08-18,709.0
2023-08-22,709.0
2023-08-23,709.0
2023-08-24,704.0
2023-08-25,710.0
2023-08-28,710.0
2023-08-29,709.9
2023-08-30,690.2
2023-08-31,700.0
2023-09-01,709.0
2023-09-04,708.8
2023-09-05,707.0
2023-09-06,690.0
2023-09-07,700.0
2023-09-08,709.0
2023-09-11,708.9
2023-09-12,708.9
2023-09-13,708.9
2023-09-14,708.9
2023-09-15,695.0
2023-09-18,691.1
2023-09-19,684.0
2023-09-20,687.0
2023-09-21,700.0
2023-09-22,700.0
2023-09-25,700.0
2023-09-26,700.0
2023-09-27,699.0
2023-10-02,696.7
2023-10-03,690.0
2023-10-04,690.0
2023-10-05,690.0
2023-10-06,704.0
2023-10-09,703.5
2023-10-10,703.5
2023-10-11,703.5
2023-10-12,703.5
2023-10-13,683.0
2023-10-16,680.1
2023-10-17,699.0
2023-10-18,681.1
2023-10-19,698.0
2023-10-20,690.0
2023-10-23,690.0
2023-10-24,680.0
2023-10-25,695.0
2023-10-26,694.9
2023-10-27,694.9
2023-10-30,694.9
2023-10-31,694.0
2023-11-01,689.0
2023-11-02,690.0
2023-11-03,681.5
2023-11-07,690.0
2023-11-08,690.0
2023-11-09,675.0
2023-11-10,680.0
2023-11-13,698.4
2023-11-14,698.4
2023-11-15,696.4
2023-11-16,680.0
2023-11-17,696.0
2023-11-20,680.0
2023-11-21,692.4
2023-11-22,692.4
2023-11-23,678.0
2023-11-24,677.9
2023-11-27,678.0
2023-11-28,690.0
2023-11-29,688.5
2023-11-30,688.0
2023-12-01,690.0
2023-12-04,680.0
2023-12-05,680.0
2023-12-06,680.0
2023-12-07,681.3
2023-12-08,681.3
2023-12-11,682.0
2023-12-12,682.0
2023-12-13,682.0
2023-12-14,681.8
2023-12-15,682.0
2023-12-18,680.0
2023-12-19,680.0
2023-12-20,680.0
2023-12-21,682.0
2023-12-22,687.0
2023-12-25,675.0
2023-12-26,665.0
2023-12-27,665.0
2023-12-28,679.9
2023-12-29,650.0
2024-01-02,681.5
2024-01-03,682.0
2024-01-04,682.0
2024-01-05,687.0
2024-01-08,688.0
2024-01-09,672.0
2024-01-10,699.9
2024-01-12,700.0
2024-01-15,710.0
2024-01-16,721.0
2024-01-17,724.0
2024-01-18,720.0
2024-01-19,730.0
2024-01-22,730.0
2024-01-23,730.0
2024-01-24,730.0
2024-01-25,730.0
2024-01-26,730.0
2024-01-29,728.0
2024-01-30,734.0
2024-01-31,730.0
2024-02-01,733.5
2024-02-02,733.5
2024-02-05,733.5
2024-02-06,730.0
2024-02-07,710.0
2024-02-08,708.2
2024-02-09,691.0
2024-02-12,696.1
2024-02-13,697.1
2024-02-14,720.0
2024-02-15,710.0
2024-02-16,710.0
2024-02-19,708.0
2024-02-20,708.0
2024-02-21,708.0
2024-02-22,709.0
2024-02-23,710.0
2024-02-26,702.0
2024-02-27,708.0
2024-02-28,719.0
2024-02-29,700.0
2024-03-01,722.0
2024-03-04,722.0
2024-03-05,700.0
2024-03-06,729.0
2024-03-07,729.0
2024-03-08,729.0
2024-03-11,722.0
2024-03-12,725.0
2024-03-13,725.0
2024-03-14,725.0
2024-03-15,725.0
2024-03-18,725.0
2024-03-19,725.6
2024-03-20,712.0
2024-03-21,729.7
2024-03-22,730.0
2024-03-25,730.0
2024-03-26,730.0
2024-03-27,730.0
2024-03-28,728.9
2024-03-29,730.0
2024-04-01,709.0
2024-04-02,729.0
2024-04-03,725.0
2024-04-04,725.0
2024-04-05,730.0
2024-04-08,725.0
2024-04-09,720.0
2024-04-15,729.9
2024-04-16,710.0
2024-04-17,710.0
2024-04-18,718.0
2024-04-19,720.0
2024-04-22,723.0
2024-04-23,705.0
2024-04-24,720.0
2024-04-25,720.0
2024-04-26,720.0
2024-04-29,720.0
2024-04-30,712.2
2024-05-02,719.0
2024-05-03,719.5
2024-05-06,716.0
2024-05-07,717.0
2024-05-08,717.0
2024-05-09,715.0
2024-05-10,719.0
2024-05-13,718.0
2024-05-14,717.9
2024-05-15,716.9
2024-05-16,724.0
2024-05-17,714.9
2024-05-20,695.0
2024-05-21,690.0
2024-05-22,709.9
2024-05-23,709.9
2024-05-24,718.0
2024-05-27,710.0
2024-05-28,691.0
2024-05-29,691.0
2024-05-30,717.9
2024-05-31,694.0
2024-06-03,710.0
2024-06-04,691.1
2024-06-05,696.5
2024-06-06,704.9
2024-06-07,700.0
2024-06-10,700.0
2024-06-11,690.0
2024-06-12,685.0
2024-06-13,691.0
2024-06-14,700.0
2024-06-19,699.0
2024-06-20,694.3
2024-06-21,709.0
2024-06-24,715.0
2024-06-25,697.0
2024-06-26,697.0
2024-06-27,685.0
2024-06-28,697.0
2024-07-01,697.0
2024-07-02,685.0
2024-07-03,684.0
2024-07-04,680.0
2024-07-05,700.0
2024-07-08,695.0
2024-07-09,680.0
2024-07-10,680.0
2024-07-11,672.0
2024-07-12,698.0
2024-07-15,672.0
2024-07-16,672.0
2024-07-17,672.0
2024-07-18,688.9
2024-07-19,688.9
2024-07-22,680.0
2024-07-23,688.0
2024-07-24,680.0
2024-07-25,680.0
2024-07-26,689.6
2024-07-29,689.6
2024-07-31,690.0
2024-08-01,687.0
2024-08-02,689.9
2024-08-05,689.0
2024-08-06,680.0
2024-08-07,680.0
2024-08-08,684.4
2024-08-09,670.0
2024-08-12,670.0
2024-08-13,665.0
2024-08-15,688.8
2024-08-16,688.0
2024-08-19,688.0
2024-08-22,688.0
2024-08-23,688.0
2024-08-26,687.9
2024-08-27,687.9
2024-08-28,680.0
2024-08-29,664.5
2024-08-30,683.0
2024-09-02,683.0
2024-09-03,663.2
2024-09-04,670.0
2024-09-05,670.0
2024-09-06,678.0
2024-09-09,668.0
2024-09-10,667.0
2024-09-11,651.0
2024-09-12,660.0
2024-09-13,655.1
2024-09-18,663.0
2024-09-19,673.0
2024-09-20,682.9
2024-09-23,685.0
2024-09-24,675.0
2024-09-25,678.0
2024-09-26,675.1
2024-09-27,690.0
2024-09-30,662.3
2024-10-01,660.0
2024-10-02,660.0
2024-10-03,670.0
2024-10-04,670.0
2024-10-07,662.0
2024-10-08,662.1
2024-10-09,662.0
2024-10-10,650.0
2024-10-11,660.0
2024-10-14,660.0
2024-10-15,669.0
2024-10-16,650.5
2024-10-17,669.0
2024-10-18,669.0
2024-10-21,670.0
2024-10-22,665.0
2024-10-23,666.0
2024-10-24,668.9
2024-10-25,670.0
2024-10-28,630.0
2024-10-29,657.0
2024-10-30,649.0
2024-10-31,640.0
2024-11-01,665.0
2024-11-04,663.9
2024-11-05,663.0
2024-11-07,661.9
2024-11-08,665.0
2024-11-11,662.0
2024-11-12,658.1
2024-11-13,658.1
2024-11-14,645.0
2024-11-15,650.0
2024-11-19,641.1
2024-11-20,637.8
2024-11-21,638.0
2024-11-22,658.0
2024-11-25,658.0
2024-11-26,630.0
2024-11-27,655.3
2024-11-28,635.0
2024-11-29,650.0
2024-12-02,646.0
2024-12-03,640.0
2024-12-04,630.6
2024-12-05,643.9
2024-12-06,649.0
2024-12-09,646.7
2024-12-10,635.0
2024-12-11,644.0
2024-12-12,636.0
2024-12-13,663.0
2024-12-16,658.9
2024-12-17,655.9
2024-12-18,641.0
2024-12-19,640.9
2024-12-20,640.9
2024-12-23,640.9
2024-12-24,640.0
2024-12-25,630.0
2024-12-26,640.0
2024-12-27,640.0
2024-12-30,638.0
2024-12-31,638.0
2025-01-02,631.3
2025-01-03,650.0
2025-01-06,649.9
2025-01-07,641.0
2025-01-08,648.9
2025-01-09,638.5
2025-01-10,650.0
2025-01-13,638.0
2025-01-15,651.1
2025-01-16,645.0
2025-01-17,690.0
2025-01-20,707.0
2025-01-21,675.0
2025-01-22,690.1
2025-01-23,699.0
2025-01-24,696.0
2025-01-27,690.0
2025-01-28,690.0
2025-01-29,690.0
2025-01-30,699.0
2025-01-31,698.0
2025-02-03,692.1
2025-02-04,692.1
2025-02-05,699.0
2025-02-06,695.0
2025-02-07,700.0
2025-02-10,699.0
2025-02-11,684.0
2025-02-12,683.2
2025-02-13,695.0
2025-02-14,704.0
2025-02-17,702.0
2025-02-18,698.0
2025-02-19,695.0
2025-02-20,700.0
2025-02-21,720.0
2025-02-24,720.0
2025-02-25,724.2
2025-02-26,720.0
2025-02-27,719.0
2025-02-28,719.0
2025-03-03,724.0
2025-03-04,724.0
2025-03-05,720.0
2025-03-06,720.0
2025-03-07,763.9
2025-03-10,765.0
2025-03-11,746.0
2025-03-12,747.0
2025-03-13,752.9
2025-03-14,770.0
2025-03-17,755.0
2025-03-18,770.0
2025-03-19,777.9
2025-03-20,780.0
2025-03-21,793.0
2025-03-24,793.0
2025-03-25,797.0
2025-03-26,790.0
2025-03-27,770.0
2025-03-28,799.8
2025-04-02,780.0
2025-04-03,791.5
2025-04-04,791.0
2025-04-07,725.0
2025-04-08,780.0
2025-04-09,780.0
2025-04-10,781.0
2025-04-11,779.0
2025-04-14,775.0
2025-04-15,784.0
2025-04-16,783.5
2025-04-17,783.7
2025-04-18,798.0
2025-04-21,798.0
2025-04-22,798.0
2025-04-23,798.0
2025-04-24,798.0
2025-04-25,800.0
2025-04-28,799.9
2025-04-29,799.0
2025-04-30,777.0
2025-05-02,796.0
2025-05-05,798.0
2025-05-06,798.9
2025-05-07,790.0
2025-05-08,790.0
2025-05-09,790.0
