date,BCI
2011-09-02,816.0
2011-09-05,818.0
2011-09-06,822.0
2011-09-07,861.0
2011-09-08,850.0
2011-09-09,816.0
2011-09-12,862.0
2011-09-13,898.0
2011-09-14,898.0
2011-09-15,898.0
2011-09-16,890.0
2011-09-19,860.0
2011-09-20,860.0
2011-09-21,855.0
2011-09-22,855.0
2011-09-23,860.0
2011-09-26,850.0
2011-09-27,850.0
2011-09-28,850.0
2011-09-29,899.0
2011-09-30,900.0
2011-10-03,900.0
2011-10-04,900.0
2011-10-05,860.0
2011-10-06,860.0
2011-10-07,860.0
2011-10-10,866.0
2011-10-11,866.0
2011-10-12,866.0
2011-10-13,862.0
2011-10-14,862.0
2011-10-17,875.0
2011-10-18,880.0
2011-10-19,880.0
2011-10-20,880.0
2011-10-21,880.0
2011-10-24,880.0
2011-10-25,880.0
2011-10-26,881.0
2011-10-27,881.0
2011-10-28,880.0
2011-10-31,880.0
2011-11-01,880.0
2011-11-02,880.0
2011-11-03,880.0
2011-11-04,900.0
2011-11-09,900.0
2011-11-10,900.0
2011-11-11,900.0
2011-11-14,900.0
2011-11-15,900.0
2011-11-16,915.0
2011-11-17,915.0
2011-11-21,900.0
2011-11-22,900.0
2011-11-23,900.0
2011-11-24,900.0
2011-11-25,900.0
2011-11-28,900.0
2011-11-29,905.0
2011-11-30,910.0
2011-12-01,901.0
2011-12-02,900.0
2011-12-05,900.0
2011-12-06,900.0
2011-12-07,900.0
2011-12-08,905.0
2011-12-09,910.0
2011-12-12,920.0
2011-12-13,919.0
2011-12-14,919.0
2011-12-15,920.0
2011-12-16,907.0
2011-12-19,907.0
2011-12-20,907.0
2011-12-21,901.0
2011-12-22,915.0
2011-12-23,905.0
2011-12-26,919.0
2011-12-27,905.0
2011-12-28,905.0
2011-12-29,906.0
2011-12-30,905.0
2012-01-02,905.0
2012-01-03,905.0
2012-01-04,910.0
2012-01-05,910.0
2012-01-06,910.0
2012-01-09,861.0
2012-01-10,861.0
2012-01-12,906.0
2012-01-13,861.0
2012-01-16,861.0
2012-01-17,861.0
2012-01-18,910.0
2012-01-19,882.0
2012-01-20,900.0
2012-01-23,900.0
2012-01-24,900.0
2012-01-25,900.0
2012-01-26,899.0
2012-01-27,848.0
2012-01-30,848.0
2012-01-31,848.0
2012-02-01,852.0
2012-02-02,855.0
2012-02-03,849.0
2012-02-07,890.0
2012-02-08,890.0
2012-02-09,890.0
2012-02-10,840.0
2012-02-13,840.0
2012-02-14,834.0
2012-02-15,834.0
2012-02-16,834.0
2012-02-17,826.0
2012-02-20,828.0
2012-02-21,828.0
2012-02-22,870.0
2012-02-23,870.0
2012-02-24,870.0
2012-02-27,850.0
2012-02-28,850.0
2012-02-29,830.0
2012-03-01,830.0
2012-03-02,830.0
2012-03-05,830.0
2012-03-06,836.0
2012-03-07,830.0
2012-03-08,825.0
2012-03-09,826.0
2012-03-12,825.0
2012-03-13,830.0
2012-03-14,820.0
2012-03-15,820.0
2012-03-16,810.0
2012-03-19,810.0
2012-03-20,800.0
2012-03-21,800.0
2012-03-22,800.0
2012-03-23,795.0
2012-03-26,792.0
2012-03-27,770.0
2012-03-28,772.0
2012-03-29,772.0
2012-03-30,765.0
2012-04-02,761.0
2012-04-03,761.0
2012-04-04,761.0
2012-04-05,762.0
2012-04-06,762.0
2012-04-09,763.0
2012-04-10,765.0
2012-04-11,765.0
2012-04-12,765.0
2012-04-13,756.0
2012-04-16,750.0
2012-04-17,751.0
2012-04-18,750.0
2012-04-19,751.0
2012-04-20,760.0
2012-04-23,760.0
2012-04-24,804.0
2012-04-25,770.0
2012-04-26,764.0
2012-04-27,761.0
2012-04-30,753.0
2012-05-02,753.0
2012-05-03,750.0
2012-05-04,752.0
2012-05-07,752.0
2012-05-08,788.0
2012-05-09,788.0
2012-05-10,788.0
2012-05-11,753.0
2012-05-14,790.0
2012-05-15,788.0
2012-05-16,752.0
2012-05-17,752.0
2012-05-18,740.0
2012-05-21,740.0
2012-05-22,740.0
2012-05-23,722.0
2012-05-24,721.0
2012-05-25,721.0
2012-05-28,727.0
2012-05-29,751.0
2012-05-30,752.0
2012-05-31,770.0
2012-06-01,795.0
2012-06-04,780.0
2012-06-05,800.0
2012-06-06,800.0
2012-06-07,800.0
2012-06-08,830.0
2012-06-11,835.0
2012-06-12,830.0
2012-06-13,848.0
2012-06-14,848.0
2012-06-15,845.0
2012-06-18,855.0
2012-06-19,879.0
2012-06-20,888.0
2012-06-21,885.0
2012-06-22,837.0
2012-06-25,837.0
2012-06-26,863.0
2012-06-27,812.0
2012-06-28,850.0
2012-06-29,835.0
2012-07-02,830.0
2012-07-03,830.0
2012-07-04,830.0
2012-07-05,830.0
2012-07-06,830.0
2012-07-09,830.0
2012-07-10,830.0
2012-07-11,830.0
2012-07-12,830.0
2012-07-13,810.0
2012-07-16,810.0
2012-07-17,810.0
2012-07-18,810.0
2012-07-19,810.0
2012-07-20,810.0
2012-07-23,810.0
2012-07-24,810.0
2012-07-25,810.0
2012-07-26,845.0
2012-07-27,813.0
2012-07-31,815.0
2012-08-01,815.0
2012-08-02,815.0
2012-08-03,815.0
2012-08-06,830.0
2012-08-07,830.0
2012-08-08,830.0
2012-08-09,830.0
2012-08-10,830.0
2012-08-13,830.0
2012-08-15,830.0
2012-08-16,854.0
2012-08-17,854.0
2012-08-22,854.0
2012-08-23,854.0
2012-08-24,870.0
2012-08-27,890.0
2012-08-28,855.0
2012-08-29,855.0
2012-08-30,860.0
2012-08-31,860.0
2012-09-03,860.0
2012-09-04,905.0
2012-09-05,905.0
2012-09-06,903.0
2012-09-07,855.0
2012-09-10,855.0
2012-09-11,855.0
2012-09-12,855.0
2012-09-13,869.0
2012-09-14,841.0
2012-09-17,845.0
2012-09-18,845.0
2012-09-19,862.0
2012-09-20,862.0
2012-09-21,830.0
2012-09-24,840.0
2012-09-25,840.0
2012-09-26,827.0
2012-09-27,876.0
2012-09-28,831.0
2012-10-01,830.0
2012-10-02,830.0
2012-10-03,865.0
2012-10-04,864.0
2012-10-05,835.0
2012-10-08,865.0
2012-10-09,865.0
2012-10-10,865.0
2012-10-11,865.0
2012-10-12,860.0
2012-10-15,860.0
2012-10-16,860.0
2012-10-17,820.0
2012-10-18,812.0
2012-10-19,850.0
2012-10-22,850.0
2012-10-23,821.0
2012-10-24,822.0
2012-10-25,818.0
2012-10-29,848.0
2012-10-30,846.0
2012-10-31,846.0
2012-11-01,846.0
2012-11-02,846.0
2012-11-05,846.0
2012-11-07,846.0
2012-11-08,846.0
2012-11-09,823.0
2012-11-12,823.0
2012-11-13,823.0
2012-11-14,823.0
2012-11-15,820.0
2012-11-19,810.0
2012-11-20,810.0
2012-11-21,812.0
2012-11-22,835.0
2012-11-23,810.0
2012-11-26,810.0
2012-11-27,810.0
2012-11-28,810.0
2012-11-29,835.0
2012-11-30,840.0
2012-12-03,840.0
2012-12-04,831.0
2012-12-05,840.0
2012-12-06,840.0
2012-12-07,832.0
2012-12-10,832.0
2012-12-11,832.0
2012-12-12,840.0
2012-12-13,840.0
2012-12-14,844.0
2012-12-17,835.0
2012-12-18,835.0
2012-12-19,833.0
2012-12-20,839.0
2012-12-21,840.0
2012-12-24,831.0
2012-12-25,831.0
2012-12-26,834.0
2012-12-27,834.0
2012-12-28,831.0
2012-12-31,831.0
2013-01-02,831.0
2013-01-03,831.0
2013-01-04,831.0
2013-01-07,832.0
2013-01-08,835.0
2013-01-09,835.0
2013-01-10,835.0
2013-01-14,831.0
2013-01-15,831.0
2013-01-16,850.0
2013-01-17,820.0
2013-01-18,800.0
2013-01-21,800.0
2013-01-22,840.0
2013-01-23,830.0
2013-01-28,812.0
2013-01-29,812.0
2013-01-30,767.0
2013-01-31,809.0
2013-02-01,809.0
2013-02-04,810.0
2013-02-05,810.0
2013-02-06,800.0
2013-02-07,842.0
2013-02-08,830.0
2013-02-11,830.0
2013-02-12,805.0
2013-02-13,805.0
2013-02-14,805.0
2013-02-15,781.0
2013-02-18,810.0
2013-02-19,805.0
2013-02-20,800.0
2013-02-21,807.9
2013-02-22,775.0
2013-02-25,775.0
2013-02-26,775.0
2013-02-27,765.0
2013-02-28,803.0
2013-03-01,772.0
2013-03-04,772.0
2013-03-05,808.0
2013-03-06,824.0
2013-03-07,776.0
2013-03-08,755.0
2013-03-11,755.0
2013-03-12,800.0
2013-03-13,809.0
2013-03-14,809.0
2013-03-15,765.0
2013-03-18,785.0
2013-03-19,765.0
2013-03-20,785.0
2013-03-21,766.0
2013-03-22,784.9
2013-03-25,765.0
2013-03-26,782.0
2013-03-27,782.0
2013-03-28,784.9
2013-03-29,784.9
2013-04-01,784.9
2013-04-02,784.9
2013-04-03,799.0
2013-04-04,799.0
2013-04-05,799.0
2013-04-08,800.0
2013-04-09,800.0
2013-04-10,802.9
2013-04-11,805.0
2013-04-12,805.0
2013-04-15,770.0
2013-04-16,770.0
2013-04-17,770.0
2013-04-18,770.0
2013-04-19,768.0
2013-04-22,768.0
2013-04-23,760.0
2013-04-24,760.0
2013-04-25,760.0
2013-04-26,790.0
2013-04-29,790.0
2013-04-30,790.0
2013-05-02,790.0
2013-05-03,790.0
2013-05-06,790.0
2013-05-07,790.0
2013-05-08,790.0
2013-05-09,790.0
2013-05-10,755.0
2013-05-13,788.0
2013-05-14,785.0
2013-05-15,785.0
2013-05-16,785.0
2013-05-17,761.0
2013-05-20,789.9
2013-05-21,789.9
2013-05-22,770.0
2013-05-23,770.0
2013-05-24,740.0
2013-05-27,740.0
2013-05-28,784.4
2013-05-29,784.4
2013-05-30,784.0
2013-05-31,784.0
2013-06-03,784.0
2013-06-04,779.0
2013-06-05,779.0
2013-06-06,779.0
2013-06-07,750.0
2013-06-10,780.0
2013-06-11,780.0
2013-06-12,810.0
2013-06-13,763.0
2013-06-14,746.0
2013-06-17,790.7
2013-06-18,790.7
2013-06-19,808.0
2013-06-20,790.0
2013-06-21,790.0
2013-06-24,790.0
2013-06-25,790.0
2013-06-26,825.0
2013-06-27,825.0
2013-06-28,789.0
2013-07-01,789.0
2013-07-02,789.0
2013-07-03,789.0
2013-07-04,789.0
2013-07-05,742.5
2013-07-08,742.5
2013-07-09,700.0
2013-07-10,740.5
2013-07-11,783.0
2013-07-12,789.0
2013-07-15,789.0
2013-07-16,789.0
2013-07-17,789.0
2013-07-18,799.0
2013-07-19,799.0
2013-07-22,799.0
2013-07-23,799.0
2013-07-24,799.0
2013-07-25,799.0
2013-07-26,799.0
2013-07-29,799.0
2013-07-31,799.0
2013-08-01,798.0
2013-08-02,798.0
2013-08-05,798.0
2013-08-06,798.0
2013-08-07,798.0
2013-08-08,798.0
2013-08-13,798.0
2013-08-15,798.0
2013-08-16,798.0
2013-08-19,798.0
2013-08-22,798.0
2013-08-23,798.0
2013-08-26,798.0
2013-08-27,798.0
2013-08-28,798.0
2013-08-29,798.0
2013-08-30,772.0
2013-09-02,772.0
2013-09-03,772.0
2013-09-04,795.0
2013-09-05,795.0
2013-09-06,795.0
2013-09-09,795.0
2013-09-10,795.0
2013-09-11,795.0
2013-09-12,795.0
2013-09-13,795.0
2013-09-16,795.0
2013-09-17,795.0
2013-09-18,795.0
2013-09-19,795.0
2013-09-20,795.0
2013-09-23,795.0
2013-09-24,795.0
2013-09-25,795.0
2013-09-26,748.0
2013-09-27,780.0
2013-09-30,780.0
2013-10-01,780.0
2013-10-02,780.0
2013-10-03,780.0
2013-10-04,779.0
2013-10-07,776.0
2013-10-08,776.0
2013-10-09,755.0
2013-10-10,755.0
2013-10-11,774.0
2013-10-14,777.0
2013-10-15,777.0
2013-10-21,777.0
2013-10-22,777.0
2013-10-23,777.0
2013-10-24,777.0
2013-10-25,800.0
2013-10-28,800.0
2013-10-29,835.0
2013-10-30,835.0
2013-10-31,800.0
2013-11-01,800.0
2013-11-07,820.0
2013-11-08,819.0
2013-11-11,819.0
2013-11-12,819.0
2013-11-13,814.0
2013-11-14,813.8
2013-11-15,780.0
2013-11-19,780.0
2013-11-20,780.0
2013-11-21,780.0
2013-11-22,782.0
2013-11-25,784.0
2013-11-26,737.0
2013-11-27,737.0
2013-11-28,737.0
2013-11-29,765.0
2013-12-02,750.1
2013-12-03,750.1
2013-12-04,750.1
2013-12-05,750.0
2013-12-06,708.0
2013-12-09,776.0
2013-12-10,732.0
2013-12-11,732.0
2013-12-12,732.0
2013-12-13,733.0
2013-12-16,776.0
2013-12-17,790.0
2013-12-18,802.8
2013-12-19,801.9
2013-12-20,801.9
2013-12-23,801.9
2013-12-24,801.9
2013-12-25,790.0
2013-12-26,790.0
2013-12-27,790.0
2013-12-30,790.0
2013-12-31,790.0
2014-01-02,790.0
2014-01-03,743.0
2014-01-06,743.0
2014-01-07,743.0
2014-01-08,745.0
2014-01-09,777.0
2014-01-10,730.4
2014-01-13,702.0
2014-01-16,747.0
2014-01-17,747.0
2014-01-20,745.0
2014-01-21,742.0
2014-01-22,740.0
2014-01-23,740.0
2014-01-24,741.0
2014-01-27,741.0
2014-01-28,741.0
2014-01-29,731.1
2014-01-30,731.1
2014-01-31,735.0
2014-02-03,735.0
2014-02-04,735.0
2014-02-05,737.0
2014-02-06,737.0
2014-02-07,748.9
2014-02-10,748.9
2014-02-11,750.0
2014-02-12,750.1
2014-02-13,765.5
2014-02-14,760.0
2014-02-17,778.9
2014-02-18,778.9
2014-02-19,778.9
2014-02-20,778.9
2014-02-21,756.0
2014-02-24,756.0
2014-02-25,756.0
2014-02-26,756.0
2014-02-27,760.0
2014-02-28,760.0
2014-03-03,760.0
2014-03-04,800.0
2014-03-05,800.0
2014-03-06,753.0
2014-03-07,758.0
2014-03-10,758.0
2014-03-11,716.0
2014-03-12,716.0
2014-03-13,716.0
2014-03-14,716.0
2014-03-17,716.0
2014-03-18,716.0
2014-03-19,784.0
2014-03-20,820.0
2014-03-21,784.0
2014-03-24,771.0
2014-03-25,780.0
2014-03-26,780.0
2014-03-27,780.0
2014-03-28,780.0
2014-03-31,780.0
2014-04-01,780.0
2014-04-02,780.0
2014-04-03,805.8
2014-04-04,780.0
2014-04-07,780.0
2014-04-08,760.0
2014-04-09,760.0
2014-04-10,760.0
2014-04-11,795.0
2014-04-14,795.0
2014-04-15,753.0
2014-04-16,753.0
2014-04-17,798.0
2014-04-18,798.0
2014-04-21,798.0
2014-04-22,798.0
2014-04-23,798.0
2014-04-24,798.0
2014-04-25,798.0
2014-04-28,798.0
2014-04-29,750.2
2014-04-30,788.0
2014-05-02,788.0
2014-05-05,788.0
2014-05-06,788.0
2014-05-07,771.0
2014-05-08,771.0
2014-05-09,785.1
2014-05-12,785.1
2014-05-13,785.1
2014-05-14,785.1
2014-05-15,785.0
2014-05-16,770.0
2014-05-19,770.0
2014-05-20,770.0
2014-05-21,770.0
2014-05-22,775.0
2014-05-23,775.0
2014-05-26,745.0
2014-05-27,745.0
2014-05-28,745.0
2014-05-29,726.0
2014-05-30,769.5
2014-06-02,769.5
2014-06-03,769.5
2014-06-04,769.5
2014-06-05,769.5
2014-06-06,774.0
2014-06-09,774.0
2014-06-10,774.0
2014-06-11,775.0
2014-06-12,775.0
2014-06-13,775.0
2014-06-16,775.0
2014-06-17,808.0
2014-06-18,808.0
2014-06-19,808.0
2014-06-20,759.6
2014-06-23,759.6
2014-06-24,759.6
2014-06-25,759.6
2014-06-26,740.0
2014-06-27,760.0
2014-06-30,760.0
2014-07-01,760.0
2014-07-02,760.0
2014-07-03,760.0
2014-07-04,760.0
2014-07-07,780.0
2014-07-08,797.0
2014-07-09,797.0
2014-07-10,797.0
2014-07-11,797.0
2014-07-14,750.0
2014-07-15,750.0
2014-07-16,750.0
2014-07-17,786.0
2014-07-18,780.0
2014-07-21,780.0
2014-07-22,780.0
2014-07-23,775.0
2014-07-24,775.0
2014-07-25,775.0
2014-07-31,749.5
2014-08-01,749.6
2014-08-04,780.0
2014-08-05,780.0
2014-08-06,780.0
2014-08-07,780.0
2014-08-08,752.0
2014-08-11,752.0
2014-08-12,752.0
2014-08-13,752.0
2014-08-15,780.0
2014-08-18,780.0
2014-08-19,780.0
2014-08-22,780.0
2014-08-25,745.0
2014-08-26,745.0
2014-08-27,776.0
2014-08-28,780.0
2014-08-29,780.0
2014-09-01,780.0
2014-09-02,780.0
2014-09-03,780.0
2014-09-04,780.0
2014-09-05,780.0
2014-09-08,780.0
2014-09-09,780.0
2014-09-10,780.0
2014-09-11,780.0
2014-09-12,780.0
2014-09-15,780.0
2014-09-16,780.0
2014-09-17,790.0
2014-09-18,790.0
2014-09-19,790.0
2014-09-22,790.0
2014-09-23,790.0
2014-09-24,790.0
2014-09-25,790.0
2014-09-26,798.0
2014-09-29,765.0
2014-09-30,750.0
2014-10-01,750.0
2014-10-02,760.0
2014-10-03,797.0
2014-10-07,797.0
2014-10-08,797.0
2014-10-09,796.0
2014-10-10,796.0
2014-10-13,784.0
2014-10-14,784.0
2014-10-15,784.0
2014-10-16,763.0
2014-10-17,775.0
2014-10-20,775.0
2014-10-21,775.0
2014-10-22,755.0
2014-10-23,755.0
2014-10-24,755.0
2014-10-27,756.0
2014-10-28,756.0
2014-10-29,756.0
2014-10-30,756.0
2014-10-31,758.0
2014-11-03,760.0
2014-11-04,760.0
2014-11-05,760.0
2014-11-07,780.0
2014-11-10,760.0
2014-11-11,805.0
2014-11-12,805.0
2014-11-13,805.0
2014-11-14,805.0
2014-11-17,805.0
2014-11-19,805.0
2014-11-20,760.0
2014-11-21,778.0
2014-11-24,760.0
2014-11-25,760.0
2014-11-26,760.0
2014-11-27,760.0
2014-11-28,722.0
2014-12-01,750.0
2014-12-02,750.0
2014-12-03,750.0
2014-12-04,750.0
2014-12-05,725.0
2014-12-08,722.0
2014-12-09,747.0
2014-12-10,722.0
2014-12-11,722.0
2014-12-12,722.0
2014-12-15,720.0
2014-12-16,717.0
2014-12-17,717.0
2014-12-18,717.0
2014-12-19,700.0
2014-12-22,700.0
2014-12-23,720.0
2014-12-24,733.9
2014-12-25,733.0
2014-12-26,710.0
2014-12-29,710.0
2014-12-30,724.9
2014-12-31,711.0
2015-01-02,710.0
2015-01-06,712.0
2015-01-07,712.0
2015-01-08,712.0
2015-01-09,750.0
2015-01-12,750.0
2015-01-13,750.0
2015-01-14,750.0
2015-01-15,754.0
2015-01-16,750.0
2015-01-19,750.0
2015-01-20,750.0
2015-01-21,750.0
2015-01-22,750.0
2015-01-23,744.0
2015-01-26,744.0
2015-01-27,744.0
2015-01-28,725.0
2015-01-29,725.0
2015-01-30,725.0
2015-02-02,725.0
2015-02-03,725.0
2015-02-04,725.0
2015-02-05,725.0
2015-02-06,747.0
2015-02-09,747.0
2015-02-10,747.0
2015-02-11,744.0
2015-02-12,744.0
2015-02-13,725.0
2015-02-16,725.0
2015-02-17,725.0
2015-02-18,725.0
2015-02-19,725.0
2015-02-20,671.0
2015-02-23,710.0
2015-02-24,680.0
2015-02-25,681.0
2015-02-26,694.0
2015-02-27,693.0
2015-03-02,693.0
2015-03-03,700.0
2015-03-04,697.0
2015-03-05,697.0
2015-03-06,659.0
2015-03-09,692.0
2015-03-10,680.0
2015-03-11,651.0
2015-03-12,680.0
2015-03-13,695.0
2015-03-16,695.0
2015-03-17,695.0
2015-03-18,694.0
2015-03-19,665.0
2015-03-20,689.0
2015-03-23,680.0
2015-03-24,680.0
2015-03-25,676.0
2015-03-26,676.0
2015-03-27,676.0
2015-03-30,677.0
2015-03-31,677.0
2015-04-01,660.0
2015-04-02,660.0
2015-04-03,660.0
2015-04-06,660.0
2015-04-07,660.0
2015-04-08,670.0
2015-04-09,670.0
2015-04-10,655.0
2015-04-13,655.0
2015-04-14,655.0
2015-04-15,655.0
2015-04-16,655.0
2015-04-17,655.0
2015-04-20,655.0
2015-04-21,655.0
2015-04-22,650.0
2015-04-23,653.0
2015-04-24,653.0
2015-04-27,650.0
2015-04-28,650.0
2015-04-29,650.0
2015-04-30,650.0
2015-05-04,650.0
2015-05-05,650.0
2015-05-06,650.0
2015-05-07,650.0
2015-05-08,650.0
2015-05-11,650.0
2015-05-12,650.0
2015-05-13,637.0
2015-05-14,633.0
2015-05-15,649.1
2015-05-18,649.1
2015-05-19,650.0
2015-05-20,640.0
2015-05-21,641.0
2015-05-22,650.0
2015-05-25,650.0
2015-05-26,642.0
2015-05-27,642.0
2015-05-28,642.0
2015-05-29,642.0
2015-06-01,642.0
2015-06-02,643.0
2015-06-03,642.0
2015-06-04,650.0
2015-06-05,642.2
2015-06-08,669.0
2015-06-09,655.0
2015-06-10,665.0
2015-06-11,649.0
2015-06-12,645.0
2015-06-15,645.0
2015-06-16,645.0
2015-06-17,645.0
2015-06-18,644.0
2015-06-19,644.0
2015-06-22,644.0
2015-06-23,621.0
2015-06-24,621.0
2015-06-25,628.7
2015-06-26,600.0
2015-06-29,600.0
2015-06-30,625.0
2015-07-01,625.0
2015-07-02,625.0
2015-07-03,627.0
2015-07-06,627.0
2015-07-07,627.0
2015-07-08,627.0
2015-07-09,627.0
2015-07-10,627.0
2015-07-13,615.0
2015-07-14,615.0
2015-07-15,620.0
2015-07-16,620.0
2015-07-20,620.0
2015-07-21,620.0
2015-07-22,620.0
2015-07-23,630.0
2015-07-24,620.0
2015-07-27,615.2
2015-07-28,615.2
2015-07-29,615.0
2015-07-31,615.0
2015-08-03,615.0
2015-08-04,633.4
2015-08-05,633.4
2015-08-06,633.4
2015-08-07,600.0
2015-08-10,600.0
2015-08-11,658.9
2015-08-12,658.9
2015-08-13,658.9
2015-08-17,619.4
2015-08-18,619.4
2015-08-19,619.4
2015-08-24,630.0
2015-08-25,630.0
2015-08-26,630.0
2015-08-27,630.0
2015-08-28,596.0
2015-08-31,596.0
2015-09-01,562.0
2015-09-02,562.0
2015-09-03,562.0
2015-09-04,555.0
2015-09-07,562.0
2015-09-08,562.0
2015-09-09,562.0
2015-09-10,595.0
2015-09-11,620.0
2015-09-14,620.0
2015-09-15,620.0
2015-09-16,598.9
2015-09-17,598.9
2015-09-18,565.0
2015-09-21,590.0
2015-09-22,590.0
2015-09-23,560.0
2015-09-28,590.0
2015-09-29,590.0
2015-09-30,555.0
2015-10-01,555.0
2015-10-02,555.0
2015-10-05,555.0
2015-10-06,550.0
2015-10-07,550.0
2015-10-08,550.0
2015-10-09,550.0
2015-10-12,550.0
2015-10-13,583.0
2015-10-14,560.0
2015-10-16,560.0
2015-10-19,560.0
2015-10-20,560.0
2015-10-21,545.0
2015-10-22,545.0
2015-10-23,545.0
2015-10-26,531.0
2015-10-27,549.0
2015-10-28,549.0
2015-10-29,549.0
2015-10-30,580.0
2015-11-02,580.0
2015-11-03,580.0
2015-11-04,595.0
2015-11-05,595.0
2015-11-09,599.9
2015-11-10,599.9
2015-11-11,600.0
2015-11-12,600.0
2015-11-13,600.0
2015-11-16,598.0
2015-11-17,619.0
2015-11-19,640.0
2015-11-20,640.0
2015-11-23,640.0
2015-11-24,620.0
2015-11-25,620.0
2015-11-26,620.0
2015-11-27,620.0
2015-11-30,620.0
2015-12-01,600.0
2015-12-02,599.0
2015-12-03,599.0
2015-12-04,590.0
2015-12-07,554.6
2015-12-08,554.6
2015-12-09,580.0
2015-12-10,545.2
2015-12-11,515.0
2015-12-14,544.8
2015-12-15,544.8
2015-12-16,544.8
2015-12-17,515.0
2015-12-18,544.8
2015-12-21,577.4
2015-12-22,612.0
2015-12-23,635.0
2015-12-28,664.0
2015-12-29,624.2
2015-12-30,640.0
2015-12-31,640.0
2016-01-04,601.6
2016-01-05,601.6
2016-01-06,601.6
2016-01-07,601.6
2016-01-08,566.0
2016-01-12,540.0
2016-01-13,540.0
2016-01-14,539.9
2016-01-15,539.9
2016-01-18,539.0
2016-01-19,539.0
2016-01-20,539.0
2016-01-21,539.0
2016-01-22,530.1
2016-01-25,530.1
2016-01-26,530.1
2016-01-27,530.1
2016-01-28,530.1
2016-01-29,530.0
2016-02-01,512.0
2016-02-02,512.0
2016-02-03,512.0
2016-02-04,512.0
2016-02-05,515.0
2016-02-08,524.4
2016-02-09,510.0
2016-02-10,510.0
2016-02-11,510.0
2016-02-12,506.0
2016-02-15,506.0
2016-02-16,520.0
2016-02-17,515.0
2016-02-18,517.0
2016-02-19,510.0
2016-02-22,530.0
2016-02-23,539.9
2016-02-24,539.9
2016-02-25,539.9
2016-02-26,510.0
2016-02-29,510.0
2016-03-01,510.0
2016-03-02,510.0
2016-03-03,510.0
2016-03-04,510.0
2016-03-07,510.0
2016-03-08,510.0
2016-03-09,510.0
2016-03-10,510.0
2016-03-11,528.9
2016-03-14,553.9
2016-03-15,553.9
2016-03-16,523.0
2016-03-17,554.0
2016-03-18,580.0
2016-03-21,590.0
2016-03-22,556.0
2016-03-23,585.0
2016-03-24,585.0
2016-03-25,585.0
2016-03-28,580.0
2016-03-29,614.8
2016-03-30,614.8
2016-03-31,630.0
2016-04-01,620.0
2016-04-04,620.0
2016-04-05,619.0
2016-04-06,600.0
2016-04-07,600.0
2016-04-08,570.0
2016-04-11,598.0
2016-04-12,615.0
2016-04-13,615.0
2016-04-14,615.0
2016-04-15,614.0
2016-04-18,581.0
2016-04-19,581.0
2016-04-20,581.2
2016-04-21,600.0
2016-04-22,600.0
2016-04-25,600.0
2016-04-26,600.0
2016-04-27,591.0
2016-04-28,591.0
2016-04-29,591.0
2016-05-02,591.0
2016-05-03,591.0
2016-05-04,625.0
2016-05-05,640.0
2016-05-06,631.0
2016-05-09,650.0
2016-05-10,650.0
2016-05-11,655.0
2016-05-12,655.0
2016-05-13,657.5
2016-05-16,626.6
2016-05-17,648.0
2016-05-18,648.0
2016-05-19,647.0
2016-05-20,647.0
2016-05-23,650.0
2016-05-24,650.0
2016-05-25,645.0
2016-05-26,645.0
2016-05-27,649.0
2016-05-30,649.0
2016-05-31,649.0
2016-06-01,649.0
2016-06-02,649.0
2016-06-03,649.0
2016-06-06,649.0
2016-06-07,649.0
2016-06-08,649.0
2016-06-09,649.0
2016-06-10,649.0
2016-06-13,619.0
2016-06-14,619.0
2016-06-15,619.0
2016-06-16,619.0
2016-06-17,619.0
2016-06-20,617.0
2016-06-21,617.0
2016-06-22,617.0
2016-06-23,617.0
2016-06-24,626.0
2016-06-27,626.0
2016-06-28,626.0
2016-06-29,626.0
2016-06-30,648.0
2016-07-01,648.0
2016-07-04,648.0
2016-07-05,648.0
2016-07-11,648.0
2016-07-12,648.0
2016-07-13,648.0
2016-07-14,648.0
2016-07-15,648.0
2016-07-18,648.0
2016-07-19,620.0
2016-07-20,620.0
2016-07-21,615.0
2016-07-22,646.0
2016-07-25,646.0
2016-07-26,646.0
2016-07-27,646.0
2016-07-28,646.0
2016-07-29,620.0
2016-08-01,620.0
2016-08-02,620.0
2016-08-03,620.0
2016-08-04,620.0
2016-08-05,600.0
2016-08-08,610.0
2016-08-09,630.0
2016-08-10,630.0
2016-08-11,630.0
2016-08-12,630.0
2016-08-15,620.0
2016-08-16,620.0
2016-08-17,620.0
2016-08-18,620.0
2016-08-19,635.0
2016-08-22,635.0
2016-08-23,607.0
2016-08-24,610.0
2016-08-25,610.0
2016-08-26,610.0
2016-08-29,610.0
2016-08-30,610.0
2016-08-31,610.0
2016-09-01,610.0
2016-09-02,610.0
2016-09-05,610.0
2016-09-06,603.0
2016-09-07,603.0
2016-09-08,603.0
2016-09-09,601.7
2016-09-14,601.7
2016-09-15,601.7
2016-09-16,605.0
2016-09-19,605.0
2016-09-20,605.0
2016-09-21,605.0
2016-09-22,593.0
2016-09-23,628.5
2016-09-26,628.5
2016-09-27,600.0
2016-09-28,599.0
2016-09-29,600.0
2016-09-30,600.0
2016-10-04,600.0
2016-10-05,600.0
2016-10-06,600.0
2016-10-07,600.2
2016-10-10,589.0
2016-10-11,589.0
2016-10-12,589.0
2016-10-13,589.0
2016-10-14,589.0
2016-10-17,589.0
2016-10-18,589.0
2016-10-19,589.0
