date,CMA
2011-07-19,1050.0
2011-07-20,1085.0
2011-07-21,1085.0
2011-07-22,1051.0
2011-07-25,1050.0
2011-07-26,1050.0
2011-07-27,1065.0
2011-07-28,1060.0
2011-07-29,1060.0
2011-08-01,1050.0
2011-08-02,1050.0
2011-08-03,1026.0
2011-08-04,1026.0
2011-08-05,1005.0
2011-08-08,1002.0
2011-08-09,1001.0
2011-08-10,1055.0
2011-08-11,1031.0
2011-08-12,1060.0
2011-08-15,1060.0
2011-08-16,1025.0
2011-08-17,1030.0
2011-08-18,1059.0
2011-08-19,1100.0
2011-08-22,1110.0
2011-08-23,1050.0
2011-08-24,1050.0
2011-08-25,1050.0
2011-08-26,1061.0
2011-08-29,1095.0
2011-09-02,1095.0
2011-09-05,1100.0
2011-09-06,1100.0
2011-09-07,1110.0
2011-09-08,1110.0
2011-09-09,1130.0
2011-09-12,1130.0
2011-09-13,1130.0
2011-09-14,1129.0
2011-09-15,1125.0
2011-09-16,1100.0
2011-09-19,1101.0
2011-09-20,1100.0
2011-09-21,1100.0
2011-09-22,1100.0
2011-09-23,1100.0
2011-09-26,1066.0
2011-09-27,1065.0
2011-09-28,1065.0
2011-09-29,1065.0
2011-09-30,1100.0
2011-10-03,1100.0
2011-10-04,1099.0
2011-10-05,1099.0
2011-10-06,1065.0
2011-10-07,1036.0
2011-10-10,1040.0
2011-10-11,1040.0
2011-10-12,1040.0
2011-10-13,1040.0
2011-10-14,1040.0
2011-10-17,1042.0
2011-10-18,1041.0
2011-10-19,1040.0
2011-10-20,1042.0
2011-10-21,1059.0
2011-10-24,1059.0
2011-10-25,1001.0
2011-10-26,1001.0
2011-10-27,1010.0
2011-10-28,1010.0
2011-10-31,1010.0
2011-11-01,1010.0
2011-11-02,1010.0
2011-11-03,1010.0
2011-11-04,1001.0
2011-11-09,1000.0
2011-11-10,1000.0
2011-11-11,1000.0
2011-11-14,1000.0
2011-11-15,1000.0
2011-11-16,1000.0
2011-11-17,1000.0
2011-11-21,945.0
2011-11-22,901.0
2011-11-23,900.0
2011-11-24,900.0
2011-11-25,890.0
2011-11-28,942.0
2011-11-29,950.0
2011-11-30,950.0
2011-12-01,950.0
2011-12-02,950.0
2011-12-05,950.0
2011-12-06,950.0
2011-12-07,950.0
2011-12-08,953.0
2011-12-09,979.0
2011-12-12,977.0
2011-12-13,940.0
2011-12-14,950.0
2011-12-15,950.0
2011-12-16,930.0
2011-12-19,930.0
2011-12-20,950.0
2011-12-21,966.0
2011-12-22,946.0
2011-12-23,941.0
2011-12-26,970.0
2011-12-27,925.0
2011-12-28,925.0
2011-12-29,930.0
2011-12-30,950.0
2012-01-02,950.0
2012-01-03,950.0
2012-01-04,970.0
2012-01-05,970.0
2012-01-06,935.0
2012-01-09,941.0
2012-01-10,941.0
2012-01-12,941.0
2012-01-13,935.0
2012-01-16,935.0
2012-01-17,970.0
2012-01-18,970.0
2012-01-19,950.0
2012-01-20,970.0
2012-01-23,970.0
2012-01-24,980.0
2012-01-25,970.0
2012-01-26,965.0
2012-01-27,960.0
2012-01-30,960.0
2012-01-31,960.0
2012-02-01,980.0
2012-02-02,951.0
2012-02-03,1008.0
2012-02-07,1040.0
2012-02-08,1095.0
2012-02-09,1035.0
2012-02-10,1005.0
2012-02-13,1005.0
2012-02-14,1005.0
2012-02-15,1005.0
2012-02-16,1010.0
2012-02-17,1045.0
2012-02-20,1040.0
2012-02-21,1010.0
2012-02-22,1015.0
2012-02-23,1015.0
2012-02-24,1025.0
2012-02-27,1020.0
2012-02-28,1020.0
2012-02-29,1037.0
2012-03-01,1069.0
2012-03-02,1030.0
2012-03-05,1030.0
2012-03-06,1030.0
2012-03-07,1028.0
2012-03-08,1028.0
2012-03-09,1025.0
2012-03-12,1025.0
2012-03-13,1006.0
2012-03-14,1000.0
2012-03-15,1000.0
2012-03-16,970.0
2012-03-19,970.0
2012-03-20,980.0
2012-03-21,980.0
2012-03-22,980.0
2012-03-23,980.0
2012-03-26,980.0
2012-03-27,940.0
2012-03-28,940.0
2012-03-29,940.0
2012-03-30,960.0
2012-04-02,960.0
2012-04-03,1012.0
2012-04-04,995.0
2012-04-05,994.0
2012-04-06,936.0
2012-04-09,936.0
2012-04-10,930.0
2012-04-11,930.0
2012-04-12,960.0
2012-04-13,904.0
2012-04-16,904.0
2012-04-17,939.0
2012-04-18,978.0
2012-04-19,920.0
2012-04-20,950.0
2012-04-23,974.0
2012-04-24,974.0
2012-04-25,974.0
2012-04-26,950.0
2012-04-27,901.0
2012-04-30,949.0
2012-05-02,945.0
2012-05-03,939.0
2012-05-04,903.0
2012-05-07,930.0
2012-05-08,930.0
2012-05-09,930.0
2012-05-10,915.0
2012-05-11,915.0
2012-05-14,915.0
2012-05-15,915.0
2012-05-16,900.0
2012-05-17,866.0
2012-05-18,895.0
2012-05-21,895.0
2012-05-22,895.0
2012-05-23,899.0
2012-05-24,909.0
2012-05-25,911.0
2012-05-28,912.0
2012-05-29,913.0
2012-05-30,913.0
2012-05-31,910.0
2012-06-01,910.0
2012-06-04,905.0
2012-06-05,906.0
2012-06-06,905.0
2012-06-07,851.0
2012-06-08,857.0
2012-06-11,860.0
2012-06-12,851.0
2012-06-13,884.0
2012-06-14,884.0
2012-06-15,884.0
2012-06-18,884.0
2012-06-19,920.0
2012-06-20,920.0
2012-06-21,880.0
2012-06-22,855.0
2012-06-25,851.0
2012-06-26,851.0
2012-06-27,851.0
2012-06-28,898.0
2012-06-29,845.0
2012-07-02,884.0
2012-07-03,884.0
2012-07-04,856.0
2012-07-05,856.0
2012-07-06,870.0
2012-07-09,825.0
2012-07-10,830.0
2012-07-11,830.0
2012-07-12,830.0
2012-07-13,806.0
2012-07-16,845.0
2012-07-17,845.0
2012-07-18,812.0
2012-07-19,814.0
2012-07-20,862.0
2012-07-23,862.0
2012-07-24,913.0
2012-07-25,863.0
2012-07-26,900.0
2012-07-27,860.0
2012-07-31,890.0
2012-08-01,890.0
2012-08-02,882.0
2012-08-03,850.0
2012-08-06,833.0
2012-08-07,833.0
2012-08-08,833.0
2012-08-09,845.0
2012-08-10,860.0
2012-08-13,860.0
2012-08-15,870.0
2012-08-16,832.0
2012-08-17,870.0
2012-08-22,870.0
2012-08-23,869.0
2012-08-24,869.0
2012-08-27,869.0
2012-08-28,833.0
2012-08-29,833.0
2012-08-30,833.0
2012-08-31,840.0
2012-09-03,840.0
2012-09-04,840.0
2012-09-05,870.0
2012-09-06,870.0
2012-09-07,869.0
2012-09-10,869.0
2012-09-11,869.0
2012-09-12,840.0
2012-09-13,864.0
2012-09-14,830.0
2012-09-17,831.0
2012-09-18,811.0
2012-09-19,814.0
2012-09-20,814.0
2012-09-21,795.0
2012-09-24,789.0
2012-09-25,789.0
2012-09-26,810.0
2012-09-27,825.0
2012-09-28,786.0
2012-10-01,786.0
2012-10-02,786.0
2012-10-03,786.0
2012-10-04,819.0
2012-10-05,770.0
2012-10-08,798.0
2012-10-09,798.0
2012-10-10,785.0
2012-10-11,771.0
2012-10-12,770.0
2012-10-15,755.0
2012-10-16,757.0
2012-10-17,750.0
2012-10-18,751.0
2012-10-19,730.0
2012-10-22,773.0
2012-10-23,773.0
2012-10-24,773.0
2012-10-25,750.0
2012-10-29,739.0
2012-10-30,768.0
2012-10-31,780.0
2012-11-01,780.0
2012-11-02,780.0
2012-11-05,800.0
2012-11-07,780.0
2012-11-08,795.0
2012-11-09,751.0
2012-11-12,760.0
2012-11-13,750.0
2012-11-14,750.0
2012-11-15,746.0
2012-11-19,710.0
2012-11-20,710.0
2012-11-21,710.0
2012-11-22,710.0
2012-11-23,705.0
2012-11-26,710.0
2012-11-27,712.0
2012-11-28,712.0
2012-11-29,713.0
2012-11-30,702.0
2012-12-03,733.0
2012-12-04,733.0
2012-12-05,730.0
2012-12-06,730.0
2012-12-07,730.0
2012-12-10,730.0
2012-12-11,740.0
2012-12-12,740.0
2012-12-13,740.0
2012-12-14,740.0
2012-12-17,730.0
2012-12-18,730.0
2012-12-19,738.0
2012-12-20,742.0
2012-12-21,740.0
2012-12-24,740.0
2012-12-25,740.0
2012-12-26,729.0
2012-12-27,720.0
2012-12-28,720.0
2012-12-31,763.0
2013-01-02,720.0
2013-01-03,720.0
2013-01-04,704.0
2013-01-07,710.0
2013-01-08,712.0
2013-01-09,710.0
2013-01-10,705.0
2013-01-14,702.0
2013-01-15,702.0
2013-01-16,670.0
2013-01-17,670.0
2013-01-18,670.0
2013-01-21,698.0
2013-01-22,680.0
2013-01-23,700.0
2013-01-28,682.0
2013-01-29,682.0
2013-01-30,682.0
2013-01-31,682.0
2013-02-01,665.0
2013-02-04,665.0
2013-02-05,665.0
2013-02-06,665.0
2013-02-07,665.0
2013-02-08,667.0
2013-02-11,667.0
2013-02-12,670.0
2013-02-13,670.0
2013-02-14,670.0
2013-02-15,670.0
2013-02-18,669.9
2013-02-19,669.0
2013-02-20,670.0
2013-02-21,695.0
2013-02-22,660.0
2013-02-25,635.2
2013-02-26,633.3
2013-02-27,667.0
2013-02-28,650.0
2013-03-01,615.0
2013-03-04,615.0
2013-03-05,615.0
2013-03-06,630.0
2013-03-07,600.0
2013-03-08,600.0
2013-03-11,600.0
2013-03-12,614.4
2013-03-13,609.7
2013-03-14,577.2
2013-03-15,577.0
2013-03-18,577.0
2013-03-19,577.0
2013-03-20,577.0
2013-03-21,578.1
2013-03-22,578.1
2013-03-25,578.0
2013-03-26,578.0
2013-03-27,577.0
2013-03-28,577.0
2013-03-29,571.5
2013-04-01,571.5
2013-04-02,590.0
2013-04-03,590.0
2013-04-04,580.0
2013-04-05,580.0
2013-04-08,580.0
2013-04-09,598.8
2013-04-10,586.0
2013-04-11,587.0
2013-04-12,587.0
2013-04-15,587.0
2013-04-16,600.0
2013-04-17,602.0
2013-04-18,602.0
2013-04-19,600.0
2013-04-22,600.0
2013-04-23,600.0
2013-04-24,600.0
2013-04-25,605.0
2013-04-26,605.0
2013-04-29,605.0
2013-04-30,592.1
2013-05-02,593.0
2013-05-03,594.0
2013-05-06,594.0
2013-05-07,594.0
2013-05-08,594.0
2013-05-09,582.5
2013-05-10,579.0
2013-05-13,577.1
2013-05-14,575.0
2013-05-15,599.0
2013-05-16,580.0
2013-05-17,580.0
2013-05-20,580.0
2013-05-21,582.0
2013-05-22,582.0
2013-05-23,580.0
2013-05-24,580.0
2013-05-27,593.0
2013-05-28,593.0
2013-05-29,593.0
2013-05-30,580.0
2013-05-31,590.0
2013-06-03,590.0
2013-06-04,578.0
2013-06-05,600.0
2013-06-06,600.0
2013-06-07,600.0
2013-06-10,600.0
2013-06-11,600.0
2013-06-12,600.0
2013-06-13,600.0
2013-06-14,600.0
2013-06-17,600.0
2013-06-18,598.0
2013-06-19,629.9
2013-06-20,660.0
2013-06-21,689.0
2013-06-24,689.0
2013-06-25,695.0
2013-06-26,660.0
2013-06-27,620.4
2013-06-28,583.2
2013-07-01,613.9
2013-07-02,613.9
2013-07-03,613.9
2013-07-04,613.9
2013-07-05,600.0
2013-07-08,600.0
2013-07-09,597.9
2013-07-10,597.9
2013-07-11,593.0
2013-07-12,591.0
2013-07-15,591.0
2013-07-16,591.0
2013-07-17,591.0
2013-07-18,591.0
2013-07-19,614.0
2013-07-22,610.0
2013-07-23,600.0
2013-07-24,600.0
2013-07-25,600.0
2013-07-26,610.0
2013-07-29,610.0
2013-07-31,610.0
2013-08-01,610.0
2013-08-02,600.0
2013-08-05,600.0
2013-08-06,600.0
2013-08-07,630.0
2013-08-08,630.0
2013-08-13,630.0
2013-08-15,630.0
2013-08-16,630.0
2013-08-19,630.0
2013-08-22,628.0
2013-08-23,628.0
2013-08-26,630.0
2013-08-27,630.0
2013-08-28,630.0
2013-08-29,630.0
2013-08-30,630.0
2013-09-02,630.0
2013-09-03,630.0
2013-09-04,634.0
2013-09-05,642.0
2013-09-06,642.0
2013-09-09,640.0
2013-09-10,640.0
2013-09-11,640.0
2013-09-12,640.0
2013-09-13,640.0
2013-09-16,640.0
2013-09-17,640.0
2013-09-18,630.0
2013-09-19,630.0
2013-09-20,630.0
2013-09-23,630.0
2013-09-24,630.0
2013-09-25,645.0
2013-09-26,650.0
2013-09-27,650.0
2013-09-30,650.0
2013-10-01,650.0
2013-10-02,670.0
2013-10-03,690.0
2013-10-04,690.0
2013-10-07,690.0
2013-10-08,705.0
2013-10-09,706.0
2013-10-10,690.0
2013-10-11,690.0
2013-10-14,690.0
2013-10-15,680.0
2013-10-21,680.0
2013-10-22,700.0
2013-10-23,710.0
2013-10-24,726.0
2013-10-25,740.0
2013-10-28,750.0
2013-10-29,750.0
2013-10-30,750.0
2013-10-31,750.0
2013-11-01,760.0
2013-11-04,770.0
2013-11-07,770.0
2013-11-08,780.0
2013-11-11,786.0
2013-11-12,810.0
2013-11-13,812.0
2013-11-14,830.0
2013-11-15,820.0
2013-11-19,820.0
2013-11-20,819.0
2013-11-21,820.0
2013-11-22,859.0
2013-11-25,855.0
2013-11-26,898.0
2013-11-27,853.0
2013-11-28,860.0
2013-11-29,850.0
2013-12-02,850.0
2013-12-03,850.0
2013-12-04,850.0
2013-12-05,850.0
2013-12-06,850.0
2013-12-09,850.0
2013-12-10,827.0
2013-12-11,849.0
2013-12-12,849.0
2013-12-13,849.0
2013-12-16,849.0
2013-12-17,845.0
2013-12-18,831.0
2013-12-19,850.0
2013-12-20,822.0
2013-12-23,822.0
2013-12-24,860.0
2013-12-25,835.0
2013-12-26,835.0
2013-12-27,830.0
2013-12-30,859.0
2013-12-31,850.0
2014-01-02,850.0
2014-01-03,810.0
2014-01-06,810.0
2014-01-07,810.0
2014-01-08,810.0
2014-01-09,810.0
2014-01-10,816.0
2014-01-13,816.0
2014-01-16,816.0
2014-01-17,850.0
2014-01-20,850.0
2014-01-21,850.0
2014-01-22,811.1
2014-01-23,811.0
2014-01-24,812.0
2014-01-27,845.0
2014-01-28,845.0
2014-01-29,812.0
2014-01-30,823.0
2014-01-31,823.0
2014-02-03,823.0
2014-02-04,806.0
2014-02-05,806.0
2014-02-06,806.0
2014-02-07,842.9
2014-02-10,842.9
2014-02-11,842.9
2014-02-12,842.0
2014-02-13,841.0
2014-02-14,869.0
2014-02-17,869.0
2014-02-18,920.0
2014-02-19,906.0
2014-02-20,920.0
2014-02-21,920.0
2014-02-24,910.0
2014-02-25,946.2
2014-02-26,943.5
2014-02-27,925.0
2014-02-28,925.0
2014-03-03,910.0
2014-03-04,950.0
2014-03-05,950.0
2014-03-06,925.0
2014-03-07,925.0
2014-03-10,925.0
2014-03-11,911.0
2014-03-12,939.0
2014-03-13,939.0
2014-03-14,930.0
2014-03-17,950.0
2014-03-18,950.0
2014-03-19,950.0
2014-03-20,950.0
2014-03-21,950.0
2014-03-24,950.0
2014-03-25,950.0
2014-03-26,930.0
2014-03-27,946.0
2014-03-28,946.0
2014-03-31,946.0
2014-04-01,906.0
2014-04-02,906.0
2014-04-03,910.0
2014-04-04,950.0
2014-04-07,950.0
2014-04-08,950.0
2014-04-09,950.0
2014-04-10,950.0
2014-04-11,950.0
2014-04-14,959.0
2014-04-15,950.0
2014-04-16,981.0
2014-04-17,981.0
2014-04-18,981.0
2014-04-21,981.0
2014-04-22,981.0
2014-04-23,981.0
2014-04-24,950.0
2014-04-25,950.0
2014-04-28,950.0
2014-04-29,950.0
2014-04-30,950.0
2014-05-02,950.0
2014-05-05,950.0
2014-05-06,950.0
2014-05-07,925.5
2014-05-08,925.5
2014-05-09,950.0
2014-05-12,935.0
2014-05-13,960.0
2014-05-14,960.0
2014-05-15,960.0
2014-05-16,935.0
2014-05-19,935.0
2014-05-20,935.0
2014-05-21,935.0
2014-05-22,935.0
2014-05-23,960.0
2014-05-26,960.0
2014-05-27,960.0
2014-05-28,960.0
2014-05-29,960.0
2014-05-30,960.0
2014-06-02,960.0
2014-06-03,955.0
2014-06-04,960.0
2014-06-05,930.0
2014-06-06,950.0
2014-06-09,950.0
2014-06-10,950.0
2014-06-11,950.0
2014-06-12,950.0
2014-06-13,942.0
2014-06-16,950.0
2014-06-17,950.0
2014-06-18,950.0
2014-06-19,950.0
2014-06-20,932.0
2014-06-23,950.0
2014-06-24,950.0
2014-06-25,905.0
2014-06-26,944.0
2014-06-27,970.0
2014-06-30,979.0
2014-07-01,979.0
2014-07-02,925.0
2014-07-03,925.0
2014-07-04,925.0
2014-07-07,900.0
2014-07-08,900.0
2014-07-09,900.0
2014-07-10,900.0
2014-07-11,900.0
2014-07-14,900.0
2014-07-15,900.0
2014-07-16,900.0
2014-07-17,900.0
2014-07-18,900.0
2014-07-21,900.0
2014-07-22,900.0
2014-07-23,900.0
2014-07-24,900.0
2014-07-25,900.0
2014-07-31,900.0
2014-08-01,861.0
2014-08-04,861.0
2014-08-05,861.0
2014-08-06,856.0
2014-08-07,856.0
2014-08-08,856.0
2014-08-11,856.0
2014-08-12,856.0
2014-08-13,888.0
2014-08-15,888.0
2014-08-18,900.0
2014-08-19,900.0
2014-08-22,870.0
2014-08-25,840.0
2014-08-26,890.0
2014-08-27,889.0
2014-08-28,890.0
2014-08-29,925.0
2014-09-01,925.0
2014-09-02,900.0
2014-09-03,900.0
2014-09-04,900.0
2014-09-05,900.0
2014-09-08,900.0
2014-09-09,900.0
2014-09-10,900.0
2014-09-11,903.0
2014-09-12,910.0
2014-09-15,910.0
2014-09-16,909.9
2014-09-17,910.0
2014-09-18,930.0
2014-09-19,925.0
2014-09-22,925.0
2014-09-23,930.0
2014-09-24,930.0
2014-09-25,930.0
2014-09-26,925.0
2014-09-29,905.0
2014-09-30,905.0
2014-10-01,940.0
2014-10-02,949.0
2014-10-03,925.0
2014-10-07,906.0
2014-10-08,940.0
2014-10-09,940.0
2014-10-10,940.0
2014-10-13,935.0
2014-10-14,940.0
2014-10-15,940.0
2014-10-16,940.0
2014-10-17,996.0
2014-10-20,945.0
2014-10-21,960.0
2014-10-22,970.0
2014-10-23,970.0
2014-10-24,980.0
2014-10-27,974.0
2014-10-28,965.0
2014-10-29,965.0
2014-10-30,980.0
2014-10-31,980.0
2014-11-03,980.0
2014-11-04,980.0
2014-11-05,980.0
2014-11-07,980.0
2014-11-10,980.0
2014-11-11,985.0
2014-11-12,985.0
2014-11-13,982.0
2014-11-14,982.0
2014-11-17,982.0
2014-11-19,965.0
2014-11-20,965.0
2014-11-21,990.0
2014-11-24,985.0
2014-11-25,984.5
2014-11-26,985.0
2014-11-27,960.0
2014-11-28,980.0
2014-12-01,980.0
2014-12-02,985.0
2014-12-03,985.0
2014-12-04,985.0
2014-12-05,979.0
2014-12-08,984.0
2014-12-09,951.0
2014-12-10,951.0
2014-12-11,951.0
2014-12-12,951.0
2014-12-15,980.0
2014-12-16,980.0
2014-12-17,980.0
2014-12-18,980.0
2014-12-19,931.0
2014-12-22,931.0
2014-12-23,903.0
2014-12-24,903.0
2014-12-25,947.0
2014-12-26,940.0
2014-12-29,920.0
2014-12-30,940.0
2014-12-31,940.0
2015-01-02,940.0
2015-01-06,940.0
2015-01-07,940.0
2015-01-08,940.0
2015-01-09,995.0
2015-01-12,947.0
2015-01-13,947.0
2015-01-14,1003.0
2015-01-15,1063.0
2015-01-16,1126.0
2015-01-19,1126.0
2015-01-20,1080.0
2015-01-21,1090.0
2015-01-22,1089.0
2015-01-23,1085.0
2015-01-26,1035.0
2015-01-27,1035.0
2015-01-28,1035.0
2015-01-29,1035.0
2015-01-30,1070.0
2015-02-02,1070.0
2015-02-03,1080.0
2015-02-04,1080.0
2015-02-05,1100.0
2015-02-06,1119.0
2015-02-09,1074.0
2015-02-10,1100.0
2015-02-11,1110.0
2015-02-12,1111.0
2015-02-13,1111.0
2015-02-16,1100.0
2015-02-17,1125.0
2015-02-18,1100.0
2015-02-19,1186.0
2015-02-20,1215.0
2015-02-23,1188.0
2015-02-24,1220.0
2015-02-25,1195.0
2015-02-26,1200.0
2015-02-27,1210.0
2015-03-02,1188.0
2015-03-03,1209.0
2015-03-04,1208.0
2015-03-05,1208.0
2015-03-06,1177.0
2015-03-09,1175.0
2015-03-10,1180.0
2015-03-11,1180.0
2015-03-12,1180.0
2015-03-13,1175.0
2015-03-16,1185.0
2015-03-17,1160.0
2015-03-18,1169.0
2015-03-19,1160.0
2015-03-20,1170.0
2015-03-23,1170.0
2015-03-24,1170.0
2015-03-25,1170.0
2015-03-26,1146.0
2015-03-27,1170.0
2015-03-30,1178.0
2015-03-31,1175.0
2015-04-01,1145.0
2015-04-02,1077.0
2015-04-03,1100.0
2015-04-06,1120.0
2015-04-07,1120.0
2015-04-08,1066.0
2015-04-09,1072.0
2015-04-10,1050.0
2015-04-13,1007.0
2015-04-14,1050.0
2015-04-15,1080.0
2015-04-16,1080.0
2015-04-17,1080.0
2015-04-20,1080.0
2015-04-21,1080.0
2015-04-22,1080.0
2015-04-23,1080.0
2015-04-24,1100.0
2015-04-27,1100.0
2015-04-28,1100.0
2015-04-29,1105.0
2015-04-30,1114.0
2015-05-04,1130.0
2015-05-05,1100.0
2015-05-06,1100.0
2015-05-07,1100.0
2015-05-08,1100.0
2015-05-11,1100.0
2015-05-12,1100.0
2015-05-13,1150.0
2015-05-14,1150.0
2015-05-15,1115.0
2015-05-18,1150.0
2015-05-19,1150.0
2015-05-20,1150.0
2015-05-21,1150.0
2015-05-22,1155.0
2015-05-25,1150.0
2015-05-26,1169.0
2015-05-27,1150.0
2015-05-28,1160.0
2015-05-29,1215.0
2015-06-01,1215.0
2015-06-02,1161.0
2015-06-03,1161.0
2015-06-04,1163.0
2015-06-05,1200.0
2015-06-08,1200.0
2015-06-09,1165.0
2015-06-10,1171.0
2015-06-11,1200.0
2015-06-12,1225.0
2015-06-15,1220.0
2015-06-16,1210.0
2015-06-17,1234.0
2015-06-18,1211.0
2015-06-19,1230.0
2015-06-22,1235.0
2015-06-23,1220.0
2015-06-24,1219.0
2015-06-25,1219.0
2015-06-26,1200.0
2015-06-29,1200.0
2015-06-30,1200.0
2015-07-01,1199.0
2015-07-02,1195.0
2015-07-03,1190.0
2015-07-06,1155.0
2015-07-07,1195.0
2015-07-08,1214.0
2015-07-09,1213.0
2015-07-10,1200.0
2015-07-13,1200.0
2015-07-14,1200.0
2015-07-15,1201.0
2015-07-16,1201.0
2015-07-20,1220.0
2015-07-21,1240.0
2015-07-22,1252.0
2015-07-23,1300.0
2015-07-24,1276.0
2015-07-27,1295.0
2015-07-28,1299.0
2015-07-29,1300.0
2015-07-31,1300.0
2015-08-03,1300.0
2015-08-04,1300.0
2015-08-05,1291.0
2015-08-06,1290.0
2015-08-07,1270.0
2015-08-10,1270.0
2015-08-11,1300.0
2015-08-12,1299.0
2015-08-13,1299.0
2015-08-17,1258.0
2015-08-18,1258.0
2015-08-19,1290.0
2015-08-24,1261.0
2015-08-25,1260.0
2015-08-26,1250.0
2015-08-27,1250.0
2015-08-28,1250.0
2015-08-31,1280.0
2015-09-01,1241.0
2015-09-02,1241.0
2015-09-03,1241.0
2015-09-04,1235.0
2015-09-07,1235.0
2015-09-08,1235.0
2015-09-09,1235.0
2015-09-10,1235.0
2015-09-11,1207.0
2015-09-14,1207.0
2015-09-15,1240.0
2015-09-16,1240.0
2015-09-17,1240.0
2015-09-18,1206.0
2015-09-21,1240.0
2015-09-22,1240.0
2015-09-23,1240.0
2015-09-28,1205.0
2015-09-29,1180.0
2015-09-30,1250.0
2015-10-01,1179.0
2015-10-02,1200.0
2015-10-05,1200.0
2015-10-06,1235.0
2015-10-07,1235.0
2015-10-08,1181.0
2015-10-09,1179.0
2015-10-12,1224.0
2015-10-13,1176.0
2015-10-14,1176.0
2015-10-16,1121.0
2015-10-19,1185.0
2015-10-20,1126.0
2015-10-21,1140.0
2015-10-22,1110.0
2015-10-23,1140.0
2015-10-26,1140.0
2015-10-27,1090.0
2015-10-28,1090.0
2015-10-29,1150.0
2015-10-30,1160.0
2015-11-02,1160.0
2015-11-03,1160.0
2015-11-04,1185.0
2015-11-05,1235.0
2015-11-09,1161.0
2015-11-10,1127.0
2015-11-11,1160.0
2015-11-12,1159.0
2015-11-13,1130.0
2015-11-16,1132.0
2015-11-17,1130.0
2015-11-19,1130.0
2015-11-20,1130.0
2015-11-23,1130.0
2015-11-24,1130.0
2015-11-25,1160.0
2015-11-26,1160.0
2015-11-27,1131.0
2015-11-30,1140.0
2015-12-01,1140.0
2015-12-02,1140.0
2015-12-03,1140.0
2015-12-04,1131.0
2015-12-07,1131.0
2015-12-08,1140.0
2015-12-09,1100.0
2015-12-10,1053.0
2015-12-11,1010.0
2015-12-14,1058.0
2015-12-15,1000.0
2015-12-16,1030.0
2015-12-17,1040.0
2015-12-18,1030.0
2015-12-21,1050.0
2015-12-22,1050.0
2015-12-23,995.0
2015-12-28,1075.0
2015-12-29,1050.0
2015-12-30,1043.0
2015-12-31,1025.0
2016-01-04,1060.0
2016-01-05,1020.0
2016-01-06,1020.0
2016-01-07,1032.0
2016-01-08,1089.0
2016-01-12,1089.0
2016-01-13,1089.0
2016-01-14,1088.0
2016-01-15,1088.0
2016-01-18,1088.0
2016-01-19,1086.0
2016-01-20,1100.0
2016-01-21,1100.0
2016-01-22,1100.0
2016-01-25,1100.0
2016-01-26,1121.0
2016-01-27,1121.0
2016-01-28,1187.0
2016-01-29,1125.0
2016-02-01,1175.0
2016-02-02,1144.0
2016-02-03,1170.0
2016-02-04,1142.0
2016-02-05,1150.0
2016-02-08,1150.0
2016-02-09,1150.0
2016-02-10,1150.0
2016-02-11,1180.0
2016-02-12,1150.0
2016-02-15,1219.0
2016-02-16,1177.0
2016-02-17,1200.0
2016-02-18,1200.0
2016-02-19,1200.0
2016-02-22,1200.0
2016-02-23,1200.0
2016-02-24,1200.0
2016-02-25,1200.0
2016-02-26,1138.0
2016-02-29,1150.0
2016-03-01,1150.0
2016-03-02,1195.0
2016-03-03,1194.0
2016-03-04,1194.0
2016-03-07,1194.0
2016-03-08,1200.0
2016-03-09,1200.0
2016-03-10,1200.0
2016-03-11,1190.0
2016-03-14,1190.0
2016-03-15,1181.0
2016-03-16,1189.0
2016-03-17,1185.0
2016-03-18,1185.0
2016-03-21,1185.0
2016-03-22,1150.0
2016-03-23,1170.0
2016-03-24,1170.0
2016-03-25,1185.0
2016-03-28,1185.0
2016-03-29,1152.0
2016-03-30,1188.0
2016-03-31,1150.0
2016-04-01,1155.0
2016-04-04,1184.0
2016-04-05,1150.0
2016-04-06,1150.0
2016-04-07,1150.0
2016-04-08,1120.0
2016-04-11,1120.0
2016-04-12,1150.0
2016-04-13,1178.0
2016-04-14,1150.0
2016-04-15,1150.0
2016-04-18,1150.0
2016-04-19,1150.0
2016-04-20,1150.0
2016-04-21,1147.0
2016-04-22,1179.0
2016-04-25,1175.0
2016-04-26,1157.0
2016-04-27,1157.0
2016-04-28,1160.0
2016-04-29,1170.0
2016-05-02,1169.0
2016-05-03,1180.0
2016-05-04,1180.0
2016-05-05,1250.0
2016-05-06,1250.0
2016-05-09,1221.0
2016-05-10,1221.0
2016-05-11,1262.0
2016-05-12,1300.0
2016-05-13,1260.0
2016-05-16,1300.0
2016-05-17,1270.0
2016-05-18,1270.0
2016-05-19,1270.0
2016-05-20,1235.0
2016-05-23,1235.0
2016-05-24,1235.0
2016-05-25,1235.0
2016-05-26,1235.0
2016-05-27,1200.0
2016-05-30,1200.0
2016-05-31,1210.0
2016-06-01,1210.0
2016-06-02,1210.0
2016-06-03,1210.0
2016-06-06,1210.0
2016-06-07,1210.0
2016-06-08,1211.0
2016-06-09,1211.0
2016-06-10,1210.0
2016-06-13,1210.0
2016-06-14,1210.0
2016-06-15,1210.0
2016-06-16,1210.0
2016-06-17,1210.0
2016-06-20,1200.0
2016-06-21,1200.0
2016-06-22,1204.0
2016-06-23,1170.0
2016-06-24,1170.0
2016-06-27,1110.0
2016-06-28,1172.0
