date,ALM
2012-07-17,1400.0
2012-07-18,1380.0
2012-07-19,1380.0
2012-07-20,1298.0
2012-07-23,1375.0
2012-07-24,1375.0
2012-07-25,1375.0
2012-07-26,1373.0
2012-07-27,1370.0
2012-07-31,1325.0
2012-08-01,1325.0
2012-08-02,1335.0
2012-08-03,1360.0
2012-08-06,1379.0
2012-08-07,1379.0
2012-08-08,1379.0
2012-08-09,1360.0
2012-08-10,1360.0
2012-08-13,1360.0
2012-08-15,1360.0
2012-08-16,1346.0
2012-08-17,1345.0
2012-08-22,1345.0
2012-08-23,1345.0
2012-08-24,1345.0
2012-08-27,1345.0
2012-08-28,1345.0
2012-08-29,1345.0
2012-08-30,1345.0
2012-08-31,1335.0
2012-09-03,1335.0
2012-09-04,1325.0
2012-09-05,1330.0
2012-09-06,1360.0
2012-09-07,1360.0
2012-09-10,1360.0
2012-09-11,1360.0
2012-09-12,1360.0
2012-09-13,1360.0
2012-09-14,1329.0
2012-09-17,1317.0
2012-09-18,1317.0
2012-09-19,1317.0
2012-09-20,1317.0
2012-09-21,1317.0
2012-09-24,1359.0
2012-09-25,1359.0
2012-09-26,1359.0
2012-09-27,1359.0
2012-09-28,1359.0
2012-10-01,1359.0
2012-10-02,1278.0
2012-10-03,1278.0
2012-10-04,1278.0
2012-10-05,1250.0
2012-10-08,1269.0
2012-10-09,1269.0
2012-10-10,1269.0
2012-10-11,1269.0
2012-10-12,1248.0
2012-10-15,1248.0
2012-10-16,1248.0
2012-10-17,1248.0
2012-10-18,1248.0
2012-10-19,1174.0
2012-10-22,1235.0
2012-10-23,1235.0
2012-10-24,1200.0
2012-10-25,1200.0
2012-10-29,1201.0
2012-10-30,1201.0
2012-10-31,1234.0
2012-11-01,1234.0
2012-11-02,1234.0
2012-11-05,1234.0
2012-11-07,1234.0
2012-11-08,1260.0
2012-11-09,1260.0
2012-11-12,1260.0
2012-11-13,1260.0
2012-11-14,1260.0
2012-11-15,1220.0
2012-11-19,1285.0
2012-11-20,1280.0
2012-11-21,1280.0
2012-11-22,1280.0
2012-11-23,1335.0
2012-11-26,1362.0
2012-11-27,1362.0
2012-11-28,1362.0
2012-11-29,1400.0
2012-11-30,1400.0
2012-12-03,1400.0
2012-12-04,1400.0
2012-12-05,1400.0
2012-12-06,1316.0
2012-12-07,1314.0
2012-12-10,1314.0
2012-12-11,1314.0
2012-12-12,1314.0
2012-12-13,1314.0
2012-12-14,1314.0
2012-12-17,1312.0
2012-12-18,1312.0
2012-12-19,1311.0
2012-12-20,1311.0
2012-12-21,1298.0
2012-12-24,1298.0
2012-12-25,1294.0
2012-12-26,1298.0
2012-12-27,1221.0
2012-12-28,1148.0
2012-12-31,1148.0
2013-01-02,1148.0
2013-01-03,1148.0
2013-01-04,1148.0
2013-01-07,1148.0
2013-01-08,1140.0
2013-01-09,1148.0
2013-01-10,1148.0
2013-01-14,1146.0
2013-01-15,1146.0
2013-01-16,1078.0
2013-01-17,1078.0
2013-01-18,1140.0
2013-01-21,1140.0
2013-01-22,1208.0
2013-01-23,1208.0
2013-01-28,1136.0
2013-01-29,1195.0
2013-01-30,1195.0
2013-01-31,1195.0
2013-02-01,1124.0
2013-02-04,1191.0
2013-02-05,1191.0
2013-02-06,1195.0
2013-02-07,1195.0
2013-02-08,1124.0
2013-02-11,1191.0
2013-02-12,1120.0
2013-02-13,1187.0
2013-02-14,1190.0
2013-02-15,1078.0
2013-02-18,1078.0
2013-02-19,1090.0
2013-02-20,1150.0
2013-02-21,1081.0
2013-02-22,1078.0
2013-02-25,1118.0
2013-02-26,1119.0
2013-02-27,1130.0
2013-02-28,1129.0
2013-03-01,1066.0
2013-03-04,1118.0
2013-03-05,1118.0
2013-03-06,1118.0
2013-03-07,1118.0
2013-03-08,1115.0
2013-03-11,1115.0
2013-03-12,1115.0
2013-03-13,1082.0
2013-03-14,1082.0
2013-03-15,1058.0
2013-03-18,1058.0
2013-03-19,1105.0
2013-03-20,1105.0
2013-03-21,1067.0
2013-03-22,1060.0
2013-03-25,1085.0
2013-03-26,1050.0
2013-03-27,1096.0
2013-03-28,1021.0
2013-03-29,1082.0
2013-04-01,1022.0
2013-04-02,1022.0
2013-04-03,1031.0
2013-04-04,1023.0
2013-04-05,1074.0
2013-04-08,1074.0
2013-04-09,1074.0
2013-04-10,1074.0
2013-04-11,1074.0
2013-04-12,1074.0
2013-04-15,1074.0
2013-04-16,1080.0
2013-04-17,1085.0
2013-04-18,1085.0
2013-04-19,1085.0
2013-04-22,1085.0
2013-04-23,1149.0
2013-04-24,1089.0
2013-04-25,1089.0
2013-04-26,1070.0
2013-04-29,1070.0
2013-04-30,1051.0
2013-05-02,1051.0
2013-05-03,1051.0
2013-05-06,1051.0
2013-05-07,1051.0
2013-05-08,1051.0
2013-05-09,1051.0
2013-05-10,1055.0
2013-05-13,1056.0
2013-05-14,1100.0
2013-05-15,1145.0
2013-05-16,1145.0
2013-05-17,1145.0
2013-05-20,1144.0
2013-05-21,1144.0
2013-05-22,1144.0
2013-05-23,1144.0
2013-05-24,1144.0
2013-05-27,1144.0
2013-05-28,1130.0
2013-05-29,1130.0
2013-05-30,1130.0
2013-05-31,1128.0
2013-06-03,1128.0
2013-06-04,1128.0
2013-06-05,1180.0
2013-06-06,1180.0
2013-06-07,1180.0
2013-06-10,1175.0
2013-06-11,1175.0
2013-06-12,1105.0
2013-06-13,1105.0
2013-06-14,1150.0
2013-06-17,1219.0
2013-06-18,1219.0
2013-06-19,1290.0
2013-06-20,1340.0
2013-06-21,1330.0
2013-06-24,1330.0
2013-06-25,1250.0
2013-06-26,1320.0
2013-06-27,1230.0
2013-06-28,1230.0
2013-07-01,1230.0
2013-07-02,1289.0
2013-07-03,1289.0
2013-07-04,1289.0
2013-07-05,1289.0
2013-07-08,1289.0
2013-07-09,1289.0
2013-07-10,1289.0
2013-07-11,1289.0
2013-07-12,1289.0
2013-07-15,1289.0
2013-07-16,1289.0
2013-07-17,1289.0
2013-07-18,1289.0
2013-07-19,1289.0
2013-07-22,1289.0
2013-07-23,1289.0
2013-07-24,1220.0
2013-07-25,1220.0
2013-07-26,1278.0
2013-07-29,1278.0
2013-07-31,1278.0
2013-08-01,1202.0
2013-08-02,1202.0
2013-08-05,1202.0
2013-08-06,1202.0
2013-08-08,1202.0
2013-08-12,1130.0
2013-08-13,1197.0
2013-08-15,1197.0
2013-08-16,1197.0
2013-08-19,1220.0
2013-08-22,1220.0
2013-08-23,1220.0
2013-08-26,1220.0
2013-08-27,1220.0
2013-08-28,1220.0
2013-08-29,1220.0
2013-08-30,1220.0
2013-09-02,1200.0
2013-09-03,1200.0
2013-09-04,1200.0
2013-09-05,1200.0
2013-09-06,1200.0
2013-09-09,1200.0
2013-09-10,1200.0
2013-09-11,1200.0
2013-09-12,1200.0
2013-09-13,1200.0
2013-09-16,1200.0
2013-09-17,1200.0
2013-09-18,1200.0
2013-09-19,1200.0
2013-09-20,1200.0
2013-09-23,1200.0
2013-09-24,1200.0
2013-09-25,1200.0
2013-09-26,1200.0
2013-09-27,1200.0
2013-09-30,1300.0
2013-10-01,1300.0
2013-10-02,1300.0
2013-10-03,1300.0
2013-10-04,1300.0
2013-10-07,1300.0
2013-10-08,1300.0
2013-10-09,1300.0
2013-10-10,1300.0
2013-10-11,1300.0
2013-10-14,1300.0
2013-10-15,1300.0
2013-10-21,1300.0
2013-10-22,1300.0
2013-10-23,1300.0
2013-10-24,1230.0
2013-10-25,1270.0
2013-10-28,1270.0
2013-10-29,1200.0
2013-10-30,1200.0
2013-10-31,1200.0
2013-11-01,1270.0
2013-11-04,1194.0
2013-11-07,1175.0
2013-11-08,1239.0
2013-11-11,1165.0
2013-11-12,1165.0
2013-11-13,1165.0
2013-11-14,1165.0
2013-11-15,1130.0
2013-11-19,1130.0
2013-11-20,1130.0
2013-11-21,1130.0
2013-11-22,1130.0
2013-11-25,1130.0
2013-11-26,1130.0
2013-11-27,1196.0
2013-11-28,1196.0
2013-11-29,1131.0
2013-12-02,1131.0
2013-12-03,1130.0
2013-12-04,1180.0
2013-12-05,1192.0
2013-12-06,1225.0
2013-12-09,1225.0
2013-12-10,1225.0
2013-12-11,1194.0
2013-12-12,1194.0
2013-12-13,1194.0
2013-12-16,1194.0
2013-12-17,1194.0
2013-12-18,1194.0
2013-12-19,1194.0
2013-12-20,1194.0
2013-12-23,1194.0
2013-12-24,1194.0
2013-12-25,1194.0
2013-12-26,1194.0
2013-12-27,1194.0
2013-12-30,1194.0
2013-12-31,1123.0
2014-01-02,1115.0
2014-01-03,1103.0
2014-01-06,1169.0
2014-01-07,1169.0
2014-01-08,1168.0
2014-01-09,1168.0
2014-01-10,1098.0
2014-01-13,1098.0
2014-01-16,1076.0
2014-01-17,1076.0
2014-01-20,1076.0
2014-01-21,1076.0
2014-01-22,1081.0
2014-01-23,1079.0
2014-01-24,1079.0
2014-01-27,1079.0
2014-01-28,1050.0
2014-01-29,1050.0
2014-01-30,1052.0
2014-01-31,1054.0
2014-02-03,1025.0
2014-02-04,1026.0
2014-02-05,1026.0
2014-02-06,1026.0
2014-02-07,1026.0
2014-02-10,1085.0
2014-02-11,1077.0
2014-02-12,1077.0
2014-02-13,1077.0
2014-02-14,1077.0
2014-02-17,1077.0
2014-02-18,1113.0
2014-02-19,1113.0
2014-02-20,1113.0
2014-02-21,1113.0
2014-02-24,1113.0
2014-02-25,1113.0
2014-02-26,1113.0
2014-02-27,1113.0
2014-02-28,1113.0
2014-03-03,1113.0
2014-03-04,1113.0
2014-03-05,1113.0
2014-03-06,1113.0
2014-03-07,1076.0
2014-03-10,1076.0
2014-03-11,1060.0
2014-03-12,1070.0
2014-03-13,1070.0
2014-03-14,1054.0
2014-03-17,1054.0
2014-03-18,1099.0
2014-03-19,1099.0
2014-03-20,1052.0
2014-03-21,1098.0
2014-03-24,1098.0
2014-03-25,1033.0
2014-03-26,1033.0
2014-03-27,1033.0
2014-03-28,1033.0
2014-03-31,1033.0
2014-04-01,1033.0
2014-04-02,1052.0
2014-04-03,1050.0
2014-04-04,1050.0
2014-04-07,1050.0
2014-04-08,1050.0
2014-04-09,1090.0
2014-04-10,1090.0
2014-04-11,1070.0
2014-04-14,1095.0
2014-04-15,1096.0
2014-04-16,1095.0
2014-04-17,1095.0
2014-04-18,1095.0
2014-04-21,1095.0
2014-04-22,1095.0
2014-04-23,1095.0
2014-04-24,1095.0
2014-04-25,1095.0
2014-04-28,1095.0
2014-04-29,1095.0
2014-04-30,1095.0
2014-05-02,1100.0
2014-05-05,1099.0
2014-05-06,1098.0
2014-05-07,1098.0
2014-05-08,1065.0
2014-05-09,1065.0
2014-05-12,1066.0
2014-05-13,1110.0
2014-05-14,1110.0
2014-05-15,1110.0
2014-05-16,1110.0
2014-05-19,1110.0
2014-05-20,1070.0
2014-05-21,1070.0
2014-05-22,1070.0
2014-05-23,1070.0
2014-05-26,1070.0
2014-05-27,1070.0
2014-05-28,1134.0
2014-05-29,1067.0
2014-05-30,1067.0
2014-06-02,1067.0
2014-06-03,1067.0
2014-06-04,1067.0
2014-06-05,1067.0
2014-06-06,1071.0
2014-06-09,1071.0
2014-06-10,1071.0
2014-06-11,1071.0
2014-06-12,1071.0
2014-06-13,1038.0
2014-06-16,1038.0
2014-06-17,1038.0
2014-06-18,1038.0
2014-06-19,1038.0
2014-06-20,1063.0
2014-06-23,1063.0
2014-06-24,1063.0
2014-06-25,1063.0
2014-06-26,1063.0
2014-06-27,1096.0
2014-06-30,1096.0
2014-07-01,1096.0
2014-07-02,1096.0
2014-07-03,1032.0
2014-07-04,942.0
2014-07-07,942.0
2014-07-08,942.0
2014-07-09,942.0
2014-07-10,942.0
2014-07-11,942.0
2014-07-14,942.0
2014-07-15,942.0
2014-07-16,942.0
2014-07-17,942.0
2014-07-18,942.0
2014-07-21,995.0
2014-07-22,1030.0
2014-07-23,1030.0
2014-07-24,1030.0
2014-07-25,1030.0
2014-07-31,1052.0
2014-08-01,1052.0
2014-08-04,1052.0
2014-08-05,1052.0
2014-08-06,1052.0
2014-08-07,1052.0
2014-08-08,1052.0
2014-08-11,1052.0
2014-08-12,1052.0
2014-08-13,1052.0
2014-08-15,1052.0
2014-08-18,1052.0
2014-08-19,1052.0
2014-08-22,1052.0
2014-08-25,1052.0
2014-08-26,1052.0
2014-08-27,1052.0
2014-08-28,1052.0
2014-08-29,1052.0
2014-09-01,1052.0
2014-09-02,1050.0
2014-09-03,1050.0
2014-09-04,1050.0
2014-09-05,987.5
2014-09-08,987.5
2014-09-09,987.5
2014-09-10,987.5
2014-09-11,994.1
2014-09-12,998.0
2014-09-15,998.0
2014-09-16,998.0
2014-09-17,998.0
2014-09-18,998.0
2014-09-19,998.0
2014-09-22,998.0
2014-09-23,998.0
2014-09-24,998.0
2014-09-25,1001.0
2014-09-26,1053.0
2014-09-29,1053.0
2014-09-30,1055.0
2014-10-01,1055.0
2014-10-02,1055.0
2014-10-03,1055.0
2014-10-07,1100.0
2014-10-08,1100.0
2014-10-09,1098.0
2014-10-10,1098.0
2014-10-13,1098.0
2014-10-14,1098.0
2014-10-15,1070.0
2014-10-16,1070.0
2014-10-17,1097.0
2014-10-20,1097.0
2014-10-21,1097.0
2014-10-22,1114.0
2014-10-23,1097.0
2014-10-24,1100.0
2014-10-27,1100.0
2014-10-28,1100.0
2014-10-29,1100.0
2014-10-30,1113.0
2014-10-31,1113.0
2014-11-03,1113.0
2014-11-04,1100.0
2014-11-05,1100.0
2014-11-07,1034.0
2014-11-10,1034.0
2014-11-11,1030.0
2014-11-12,1030.0
2014-11-13,1070.0
2014-11-14,1070.0
2014-11-17,1070.0
2014-11-19,1035.0
2014-11-20,1035.0
2014-11-21,1034.0
2014-11-24,1034.0
2014-11-25,1034.0
2014-11-26,1034.0
2014-11-27,1034.0
2014-11-28,1055.0
2014-12-01,1055.0
2014-12-02,1042.0
2014-12-03,1050.0
2014-12-04,1050.0
2014-12-05,1041.0
2014-12-08,1096.0
2014-12-09,1096.0
2014-12-10,1096.0
2014-12-11,1096.0
2014-12-12,1096.0
2014-12-15,1096.0
2014-12-16,1043.0
2014-12-17,1043.0
2014-12-18,1043.0
2014-12-19,980.5
2014-12-22,980.5
2014-12-23,980.5
2014-12-24,980.5
2014-12-25,1034.0
2014-12-26,1095.0
2014-12-29,1095.0
2014-12-30,1160.0
2014-12-31,1160.0
2015-01-02,1100.0
2015-01-06,1100.0
2015-01-07,1100.0
2015-01-08,1035.0
2015-01-09,1097.0
2015-01-12,1097.0
2015-01-13,1097.0
2015-01-14,1044.0
2015-01-15,1044.0
2015-01-16,1047.0
2015-01-19,1100.0
2015-01-20,1100.0
2015-01-21,1100.0
2015-01-22,1100.0
2015-01-23,1100.0
2015-01-26,1100.0
2015-01-27,1100.0
2015-01-28,1100.0
2015-01-29,1100.0
2015-01-30,1100.0
2015-02-02,1100.0
2015-02-03,1150.0
2015-02-04,1150.0
2015-02-05,1150.0
2015-02-06,1160.0
2015-02-09,1160.0
2015-02-10,1160.0
2015-02-11,1160.0
2015-02-12,1160.0
2015-02-13,1115.0
2015-02-16,1115.0
2015-02-17,1115.0
2015-02-18,1115.0
2015-02-19,1115.0
2015-02-20,1165.0
2015-02-23,1165.0
2015-02-24,1165.0
2015-02-25,1165.0
2015-02-26,1165.0
2015-02-27,1234.0
2015-03-02,1234.0
2015-03-03,1161.0
2015-03-04,1161.0
2015-03-05,1161.0
2015-03-06,1161.0
2015-03-09,1230.0
2015-03-10,1264.0
2015-03-11,1264.0
2015-03-12,1264.0
2015-03-13,1264.0
2015-03-16,1264.0
2015-03-17,1264.0
2015-03-18,1264.0
2015-03-19,1264.0
2015-03-20,1200.0
2015-03-23,1200.0
2015-03-24,1200.0
2015-03-25,1200.0
2015-03-26,1160.0
2015-03-27,1229.0
2015-03-30,1229.0
2015-03-31,1229.0
2015-04-01,1229.0
2015-04-02,1165.0
2015-04-03,1097.0
2015-04-06,1097.0
2015-04-07,1097.0
2015-04-08,1097.0
2015-04-09,1097.0
2015-04-10,1101.0
2015-04-13,1101.0
2015-04-14,1101.0
2015-04-15,1167.0
2015-04-16,1167.0
2015-04-17,1167.0
2015-04-20,1167.0
2015-04-21,1100.0
2015-04-22,1100.0
2015-04-23,1100.0
2015-04-24,1052.0
2015-04-27,1036.0
2015-04-28,1036.0
2015-04-29,1036.0
2015-04-30,1036.0
2015-05-04,1036.0
2015-05-05,1060.0
2015-05-06,1060.0
2015-05-07,1060.0
2015-05-08,1060.0
2015-05-11,1060.0
2015-05-12,1060.0
2015-05-13,1060.0
2015-05-14,1060.0
2015-05-15,1060.0
2015-05-18,1060.0
2015-05-19,1060.0
2015-05-20,1123.0
2015-05-21,1123.0
2015-05-22,1123.0
2015-05-25,1139.0
2015-05-26,1139.0
2015-05-27,1139.0
2015-05-28,1139.0
2015-05-29,1139.0
2015-06-01,1139.0
2015-06-02,1139.0
2015-06-03,1139.0
2015-06-04,1139.0
2015-06-05,1139.0
2015-06-08,1139.0
2015-06-09,1139.0
2015-06-10,1139.0
2015-06-11,1139.0
2015-06-12,1200.0
2015-06-15,1200.0
2015-06-16,1200.0
2015-06-17,1200.0
2015-06-18,1200.0
2015-06-19,1200.0
2015-06-22,1200.0
2015-06-23,1110.0
2015-06-24,1110.0
2015-06-25,1110.0
2015-06-26,1110.0
2015-06-29,1110.0
2015-06-30,1110.0
2015-07-01,1110.0
2015-07-02,1110.0
2015-07-03,1110.0
2015-07-06,1110.0
2015-07-07,1110.0
2015-07-08,1110.0
2015-07-09,1110.0
2015-07-10,1110.0
2015-07-13,1110.0
2015-07-14,1110.0
2015-07-15,1110.0
2015-07-16,1110.0
2015-07-20,1110.0
2015-07-21,1110.0
2015-07-22,1110.0
2015-07-23,1110.0
2015-07-24,1110.0
2015-07-27,1110.0
2015-07-28,1110.0
2015-07-29,1110.0
2015-07-31,1102.0
2015-08-03,1102.0
2015-08-04,1102.0
2015-08-05,1102.0
2015-08-06,1102.0
2015-08-07,1102.0
2015-08-10,1102.0
2015-08-11,1102.0
2015-08-12,1102.0
2015-08-13,1102.0
2015-08-17,1102.0
2015-08-18,1102.0
2015-08-19,1102.0
2015-08-24,1110.0
2015-08-25,1110.0
2015-08-26,1110.0
2015-08-27,1110.0
2015-08-28,1110.0
2015-08-31,1110.0
2015-09-01,1110.0
2015-09-02,1110.0
2015-09-03,1110.0
2015-09-04,1110.0
2015-09-07,1110.0
2015-09-08,1110.0
2015-09-09,1110.0
2015-09-10,1110.0
2015-09-11,1110.0
2015-09-14,1110.0
2015-09-15,1110.0
2015-09-16,1110.0
2015-09-17,1110.0
2015-09-18,1176.0
2015-09-21,1176.0
2015-09-22,1176.0
2015-09-23,1176.0
2015-09-28,1176.0
2015-09-29,1176.0
2015-09-30,1176.0
2015-10-01,1176.0
2015-10-02,1245.0
2015-10-05,1245.0
2015-10-06,1245.0
2015-10-07,1245.0
2015-10-08,1245.0
2015-10-09,1210.0
2015-10-12,1210.0
2015-10-14,1210.0
2015-10-16,1210.0
2015-10-19,1210.0
2015-10-20,1210.0
2015-10-21,1210.0
2015-10-22,1210.0
2015-10-23,1210.0
2015-10-26,1210.0
2015-10-27,1210.0
2015-10-28,1210.0
2015-10-29,1210.0
2015-10-30,1210.0
2015-11-02,1210.0
2015-11-03,1210.0
2015-11-04,1210.0
2015-11-05,1210.0
2015-11-09,1209.0
2015-11-10,1209.0
2015-11-11,1209.0
2015-11-12,1209.0
2015-11-13,1209.0
2015-11-16,1209.0
2015-11-17,1209.0
2015-11-19,1209.0
2015-11-20,1209.0
2015-11-23,1209.0
2015-11-24,1209.0
2015-11-25,1209.0
2015-11-26,1200.0
2015-11-27,1200.0
2015-11-30,1200.0
2015-12-01,1200.0
2015-12-02,1200.0
2015-12-03,1200.0
2015-12-04,1200.0
2015-12-07,1200.0
2015-12-08,1200.0
2015-12-09,1200.0
2015-12-10,1190.0
2015-12-11,1190.0
2015-12-14,1190.0
2015-12-15,1187.0
2015-12-16,1187.0
2015-12-17,1187.0
2015-12-18,1187.0
2015-12-21,1187.0
2015-12-22,1187.0
2015-12-23,1187.0
2015-12-28,1187.0
2015-12-29,1187.0
2015-12-30,1187.0
2015-12-31,1187.0
2016-01-04,1187.0
2016-01-05,1187.0
2016-01-06,1187.0
2016-01-07,1187.0
2016-01-08,1187.0
2016-01-12,1187.0
2016-01-13,1187.0
2016-01-14,1187.0
2016-01-15,1187.0
2016-01-18,1187.0
2016-01-19,1187.0
2016-01-20,1187.0
2016-01-21,1219.0
2016-01-22,1219.0
2016-01-25,1219.0
2016-01-26,1210.0
2016-01-27,1210.0
2016-01-28,1138.0
2016-01-29,1138.0
2016-02-01,1138.0
2016-02-02,1138.0
2016-02-03,1138.0
2016-02-04,1138.0
2016-02-05,1070.0
2016-02-08,1070.0
2016-02-09,1070.0
2016-02-10,1070.0
2016-02-11,1070.0
2016-02-12,1070.0
2016-02-15,1070.0
2016-02-16,1070.0
2016-02-17,1070.0
2016-02-18,1070.0
2016-02-19,1070.0
2016-02-22,1070.0
2016-02-23,1070.0
2016-02-24,1006.0
2016-02-25,952.0
2016-02-26,980.0
2016-02-29,980.0
2016-03-01,980.0
2016-03-02,980.0
2016-03-03,1030.0
2016-03-04,1090.0
2016-03-07,1035.0
2016-03-08,1035.0
2016-03-09,1050.0
2016-03-10,1049.0
2016-03-11,1050.0
2016-03-14,1050.0
2016-03-15,1050.0
2016-03-16,1050.0
2016-03-17,1113.0
2016-03-18,1143.0
2016-03-21,1143.0
2016-03-22,1080.0
2016-03-23,1080.0
2016-03-24,1144.0
2016-03-25,1200.0
2016-03-28,1272.0
2016-03-29,1348.0
2016-03-30,1348.0
2016-03-31,1348.0
2016-04-01,1348.0
2016-04-04,1348.0
2016-04-05,1348.0
2016-04-06,1348.0
2016-04-07,1348.0
2016-04-08,1348.0
2016-04-11,1268.0
2016-04-12,1192.0
2016-04-13,1190.0
2016-04-14,1190.0
2016-04-15,1190.0
2016-04-18,1190.0
2016-04-19,1190.0
2016-04-20,1190.0
2016-04-21,1190.0
2016-04-22,1190.0
2016-04-25,1190.0
2016-04-26,1125.0
2016-04-27,1125.0
2016-04-28,1125.0
2016-04-29,1100.0
2016-05-02,1100.0
2016-05-03,1100.0
2016-05-04,1100.0
2016-05-05,1166.0
2016-05-06,1166.0
2016-05-09,1166.0
2016-05-10,1166.0
2016-05-11,1166.0
2016-05-12,1170.0
2016-05-13,1131.0
2016-05-16,1131.0
2016-05-17,1131.0
2016-05-18,1131.0
2016-05-19,1131.0
2016-05-20,1100.0
2016-05-23,1100.0
2016-05-24,1100.0
2016-05-25,1100.0
2016-05-26,1100.0
2016-05-27,1050.0
2016-05-30,1050.0
2016-05-31,1050.0
2016-06-01,1050.0
2016-06-02,1050.0
2016-06-03,1113.0
2016-06-06,1113.0
2016-06-07,1120.0
2016-06-08,1120.0
2016-06-09,1120.0
2016-06-10,1110.0
2016-06-13,1044.0
2016-06-14,981.4
2016-06-15,972.0
2016-06-16,1029.0
2016-06-17,967.3
2016-06-20,967.3
2016-06-21,967.3
2016-06-22,924.2
2016-06-23,844.2
2016-06-24,853.5
2016-06-27,853.5
2016-06-28,904.7
2016-06-29,955.0
2016-06-30,947.0
2016-07-01,950.0
2016-07-04,950.0
2016-07-05,950.0
2016-07-11,950.0
2016-07-12,950.0
2016-07-13,950.0
2016-07-14,950.0
2016-07-15,950.0
2016-07-18,1000.0
2016-07-19,1000.0
2016-07-20,1000.0
2016-07-21,1000.0
2016-07-22,1000.0
2016-07-25,1000.0
2016-07-26,999.9
2016-07-27,999.9
2016-07-28,999.0
2016-07-29,999.0
2016-08-01,980.0
2016-08-02,980.0
2016-08-03,980.0
2016-08-04,980.0
2016-08-05,921.5
2016-08-08,921.5
2016-08-09,921.5
2016-08-10,921.5
2016-08-11,921.5
2016-08-12,921.5
2016-08-15,921.5
2016-08-16,945.0
2016-08-17,945.0
2016-08-18,945.0
2016-08-19,945.0
2016-08-22,945.0
2016-08-23,932.0
2016-08-24,932.0
2016-08-25,932.0
2016-08-26,932.0
2016-08-29,900.0
2016-08-30,900.0
2016-08-31,950.0
2016-09-01,950.0
2016-09-02,902.1
2016-09-05,902.1
2016-09-06,905.1
2016-09-07,905.1
2016-09-08,905.1
2016-09-09,905.1
2016-09-14,905.1
2016-09-15,924.6
2016-09-16,980.0
2016-09-19,980.0
2016-09-20,980.0
2016-09-21,1025.0
2016-09-22,1061.0
2016-09-23,997.5
2016-09-26,997.5
2016-09-27,997.5
2016-09-28,997.5
2016-09-29,997.5
2016-09-30,985.0
2016-10-04,985.0
2016-10-05,990.0
2016-10-06,985.0
2016-10-07,985.0
2016-10-10,986.0
2016-10-11,986.0
2016-10-12,995.5
2016-10-13,1000.0
2016-10-14,1000.0
2016-10-17,1000.0
2016-10-18,1000.0
2016-10-19,1000.0
2016-10-20,1000.0
2016-10-21,1000.0
2016-10-24,1000.0
2016-10-25,1000.0
2016-10-26,1000.0
2016-10-27,1000.0
2016-10-28,1000.0
2016-10-31,1000.0
2016-11-01,1000.0
2016-11-02,1000.0
2016-11-03,1000.0
2016-11-04,1005.0
2016-11-07,1005.0
2016-11-08,1005.0
2016-11-09,1005.0
2016-11-10,1060.0
2016-11-11,1060.0
2016-11-14,1060.0
2016-11-15,1060.0
2016-11-16,1060.0
2016-11-17,1100.0
2016-11-21,1100.0
2016-11-22,1100.0
2016-11-23,1100.0
2016-11-24,1147.0
2016-11-25,1147.0
2016-11-28,1147.0
2016-11-29,1147.0
2016-11-30,1147.0
2016-12-01,1147.0
2016-12-02,1147.0
2016-12-05,1147.0
2016-12-06,1147.0
2016-12-07,1147.0
2016-12-08,1100.0
2016-12-09,1105.0
2016-12-14,1105.0
2016-12-15,1100.0
2016-12-16,1150.0
2016-12-19,1150.0
2016-12-20,1111.0
2016-12-21,1111.0
2016-12-22,1111.0
2016-12-23,1177.0
2016-12-26,1178.0
2016-12-27,1178.0
2016-12-28,1177.0
2016-12-29,1177.0
2016-12-30,1194.0
2017-01-02,1194.0
2017-01-03,1194.0
2017-01-04,1194.0
2017-01-05,1132.0
2017-01-06,1194.0
2017-01-09,1140.0
2017-01-10,1140.0
2017-01-12,1150.0
2017-01-13,1150.0
2017-01-16,1150.0
2017-01-17,1150.0
2017-01-18,1150.0
2017-01-19,1180.0
2017-01-20,1150.0
2017-01-23,1218.0
2017-01-24,1218.0
2017-01-25,1291.0
2017-01-26,1291.0
2017-01-27,1299.0
2017-01-30,1299.0
2017-01-31,1299.0
2017-02-01,1300.0
2017-02-02,1300.0
2017-02-03,1300.0
2017-02-06,1300.0
2017-02-07,1300.0
2017-02-08,1230.0
2017-02-09,1230.0
2017-02-10,1230.0
2017-02-13,1230.0
2017-02-14,1230.0
2017-02-15,1230.0
2017-02-16,1230.0
2017-02-17,1230.0
2017-02-20,1230.0
2017-02-21,1230.0
2017-02-22,1230.0
2017-02-23,1230.0
2017-02-24,1230.0
2017-02-27,1230.0
2017-02-28,1230.0
2017-03-01,1300.0
2017-03-02,1300.0
2017-03-03,1300.0
2017-03-06,1300.0
2017-03-07,1300.0
2017-03-08,1300.0
2017-03-09,1300.0
2017-03-10,1300.0
2017-03-13,1300.0
2017-03-14,1300.0
2017-03-15,1300.0
2017-03-16,1300.0
2017-03-17,1300.0
2017-03-20,1300.0
2017-03-21,1250.0
2017-03-22,1250.0
2017-03-23,1250.0
2017-03-24,1250.0
2017-03-27,1250.0
2017-03-28,1250.0
2017-03-29,1250.0
2017-03-30,1250.0
2017-03-31,1250.0
2017-04-03,1250.0
2017-04-04,1250.0
2017-04-05,1250.0
2017-04-06,1202.0
2017-04-07,1202.0
2017-04-10,1202.0
2017-04-11,1202.0
2017-04-12,1202.0
2017-04-13,1202.0
2017-04-14,1202.0
2017-04-17,1250.0
