date,BOA
2011-02-28,236.364
2011-03-01,238.333
2011-03-02,237.348
2011-03-03,236.364
2011-03-04,237.348
2011-03-07,236.364
2011-03-08,238.333
2011-03-09,236.364
2011-03-10,236.364
2011-03-11,236.364
2011-03-14,236.364
2011-03-15,236.364
2011-03-16,237.348
2011-03-17,236.364
2011-03-18,236.364
2011-03-21,236.364
2011-03-22,236.364
2011-03-23,236.364
2011-03-24,233.409
2011-03-25,232.424
2011-03-28,228.534
2011-03-29,229.765
2011-03-30,230.454
2011-03-31,226.515
2011-04-01,218.144
2011-04-04,218.636
2011-04-05,216.667
2011-04-06,222.576
2011-04-07,221.591
2011-04-08,219.621
2011-04-11,217.651
2011-04-12,223.413
2011-04-13,222.576
2011-04-14,221.591
2011-04-15,221.591
2011-04-18,221.591
2011-04-19,220.557
2011-04-20,218.242
2011-04-21,217.651
2011-04-22,217.799
2011-04-25,219.621
2011-04-26,219.621
2011-04-27,219.621
2011-04-28,216.174
2011-04-29,211.742
2011-05-02,214.697
2011-05-03,214.697
2011-05-04,216.667
2011-05-05,215.682
2011-05-06,217.651
2011-05-09,214.697
2011-05-10,214.697
2011-05-11,215.189
2011-05-12,215.091
2011-05-13,215.682
2011-05-16,212.826
2011-05-17,211.742
2011-05-18,212.727
2011-05-19,209.871
2011-05-20,214.697
2011-05-23,211.792
2011-05-24,214.254
2011-05-25,218.636
2011-05-26,219.621
2011-05-27,218.636
2011-05-30,218.636
2011-05-31,216.667
2011-06-01,213.712
2011-06-02,213.909
2011-06-03,212.776
2011-06-06,213.712
2011-06-07,212.432
2011-06-08,214.648
2011-06-09,212.727
2011-06-10,216.667
2011-06-13,214.697
2011-06-14,216.568
2011-06-15,215.436
2011-06-16,212.727
2011-06-17,211.742
2011-06-20,205.439
2011-06-21,199.973
2011-06-22,200.417
2011-06-23,203.371
2011-06-24,203.864
2011-06-27,202.386
2011-06-28,199.924
2011-06-29,194.015
2011-06-30,196.97
2011-07-01,198.939
2011-07-04,200.909
2011-07-05,197.019
2011-07-06,199.826
2011-07-07,204.848
2011-07-08,201.401
2011-07-11,203.864
2011-07-12,196.97
2011-07-13,200.811
2011-07-14,196.97
2011-07-15,196.97
2011-07-18,199.727
2011-07-19,198.89
2011-07-20,197.954
2011-07-21,198.939
2011-07-22,196.97
2011-07-25,196.97
2011-07-26,196.97
2011-07-27,196.97
2011-07-28,196.97
2011-07-29,198.447
2011-08-01,195.0
2011-08-02,197.856
2011-08-03,197.167
2011-08-04,196.97
2011-08-05,196.97
2011-08-08,195.788
2011-08-09,196.97
2011-08-10,201.401
2011-08-11,197.068
2011-08-12,198.151
2011-08-15,205.833
2011-08-16,199.038
2011-08-17,198.939
2011-08-18,199.678
2011-08-19,198.939
2011-08-22,198.939
2011-08-23,198.939
2011-08-24,199.038
2011-08-25,199.924
2011-08-26,202.879
2011-08-29,206.818
2011-08-30,214.106
2011-09-02,214.106
2011-09-05,224.151
2011-09-06,226.515
2011-09-07,223.068
2011-09-08,213.712
2011-09-09,216.667
2011-09-12,215.682
2011-09-13,215.583
2011-09-14,216.667
2011-09-15,213.023
2011-09-16,207.114
2011-09-19,214.648
2011-09-20,210.757
2011-09-21,211.742
2011-09-22,211.742
2011-09-23,213.712
2011-09-26,226.515
2011-09-27,223.954
2011-09-28,223.856
2011-09-29,223.314
2011-09-30,223.56
2011-10-03,218.735
2011-10-04,218.685
2011-10-05,219.621
2011-10-06,222.97
2011-10-07,219.621
2011-10-10,213.712
2011-10-11,213.712
2011-10-12,213.712
2011-10-13,213.17
2011-10-14,216.667
2011-10-17,212.776
2011-10-18,211.742
2011-10-19,211.742
2011-10-20,211.742
2011-10-21,210.757
2011-10-24,212.235
2011-10-25,209.773
2011-10-26,209.822
2011-10-27,209.773
2011-10-28,209.28
2011-10-31,211.742
2011-11-01,206.818
2011-11-02,205.833
2011-11-03,210.265
2011-11-04,211.742
2011-11-09,206.818
2011-11-10,211.644
2011-11-11,210.757
2011-11-14,206.818
2011-11-15,206.917
2011-11-16,207.803
2011-11-17,205.932
2011-11-21,212.727
2011-11-22,204.454
2011-11-23,204.504
2011-11-24,204.651
2011-11-25,198.939
2011-11-28,200.023
2011-11-29,205.538
2011-11-30,200.072
2011-12-01,200.909
2011-12-02,204.848
2011-12-05,200.466
2011-12-06,200.466
2011-12-07,204.848
2011-12-08,210.757
2011-12-09,201.894
2011-12-12,210.708
2011-12-13,210.708
2011-12-14,204.848
2011-12-15,204.848
2011-12-16,214.697
2011-12-19,213.712
2011-12-20,218.636
2011-12-21,220.606
2011-12-22,213.712
2011-12-23,213.712
2011-12-26,212.727
2011-12-27,199.973
2011-12-28,211.004
2011-12-29,223.659
2011-12-30,210.265
2012-01-02,207.803
2012-01-03,203.864
2012-01-04,210.659
2012-01-05,201.894
2012-01-06,199.924
2012-01-09,198.989
2012-01-10,204.848
2012-01-12,200.023
2012-01-13,198.151
2012-01-16,200.909
2012-01-17,200.909
2012-01-18,201.106
2012-01-19,202.928
2012-01-20,203.42
2012-01-23,202.386
2012-01-24,205.833
2012-01-25,205.833
2012-01-26,202.977
2012-01-27,206.818
2012-01-30,206.818
2012-01-31,208.788
2012-02-01,208.788
2012-02-02,208.788
2012-02-03,196.97
2012-02-07,208.788
2012-02-08,213.614
2012-02-09,208.788
2012-02-10,208.739
2012-02-13,204.898
2012-02-14,204.454
2012-02-15,204.504
2012-02-16,204.848
2012-02-17,208.295
2012-02-20,205.341
2012-02-21,205.833
2012-02-22,207.803
2012-02-23,201.894
2012-02-24,202.386
2012-02-27,204.799
2012-02-28,203.864
2012-02-29,200.515
2012-03-01,201.894
2012-03-02,199.432
2012-03-05,201.746
2012-03-06,200.023
2012-03-07,201.746
2012-03-08,202.879
2012-03-09,202.879
2012-03-12,198.939
2012-03-13,199.973
2012-03-14,199.924
2012-03-15,204.848
2012-03-16,198.939
2012-03-19,201.894
2012-03-20,200.417
2012-03-21,201.401
2012-03-22,201.894
2012-03-23,200.909
2012-03-26,203.568
2012-03-27,203.864
2012-03-28,200.614
2012-03-29,202.879
2012-03-30,202.386
2012-04-02,200.909
2012-04-03,197.068
2012-04-04,196.97
2012-04-05,196.92
2012-04-06,196.92
2012-04-09,195.985
2012-04-10,196.477
2012-04-11,196.871
2012-04-12,195.985
2012-04-13,195.0
2012-04-16,195.0
2012-04-17,195.591
2012-04-18,196.92
2012-04-19,195.985
2012-04-20,194.901
2012-04-23,194.409
2012-04-24,192.045
2012-04-25,195.0
2012-04-26,194.015
2012-04-27,191.061
2012-04-30,194.015
2012-05-02,193.966
2012-05-03,192.045
2012-05-04,193.917
2012-05-07,190.174
2012-05-08,192.045
2012-05-09,192.045
2012-05-10,190.174
2012-05-11,189.091
2012-05-14,187.121
2012-05-15,177.273
2012-05-16,166.636
2012-05-17,162.5
2012-05-18,157.576
2012-05-21,167.03
2012-05-22,177.026
2012-05-23,187.121
2012-05-24,187.121
2012-05-25,187.121
2012-05-28,196.477
2012-05-29,196.97
2012-05-30,197.954
2012-05-31,197.954
2012-06-01,198.939
2012-06-04,197.954
2012-06-05,198.89
2012-06-06,198.841
2012-06-07,198.939
2012-06-08,200.712
2012-06-11,200.121
2012-06-12,197.954
2012-06-13,199.432
2012-06-14,196.97
2012-06-15,197.954
2012-06-18,196.97
2012-06-19,196.97
2012-06-20,196.97
2012-06-21,196.871
2012-06-22,191.061
2012-06-25,189.239
2012-06-26,189.091
2012-06-27,190.076
2012-06-28,190.076
2012-06-29,187.121
2012-07-02,190.47
2012-07-03,182.837
2012-07-04,179.735
2012-07-05,184.364
2012-07-06,177.273
2012-07-09,179.341
2012-07-10,177.273
2012-07-11,175.303
2012-07-12,176.288
2012-07-13,174.909
2012-07-16,177.273
2012-07-17,177.273
2012-07-18,182.098
2012-07-19,177.273
2012-07-20,177.273
2012-07-23,176.78
2012-07-24,176.288
2012-07-25,177.273
2012-07-26,175.598
2012-07-27,175.303
2012-07-31,165.454
2012-08-01,174.269
2012-08-02,177.273
2012-08-03,179.242
2012-08-06,172.398
2012-08-07,169.985
2012-08-08,172.348
2012-08-09,172.348
2012-08-10,172.348
2012-08-13,173.333
2012-08-15,174.318
2012-08-16,177.076
2012-08-17,172.348
2012-08-22,168.606
2012-08-23,168.409
2012-08-24,177.174
2012-08-27,168.409
2012-08-28,169.542
2012-08-29,174.269
2012-08-30,175.303
2012-08-31,177.273
2012-09-03,173.382
2012-09-04,181.212
2012-09-05,176.78
2012-09-06,174.909
2012-09-07,174.318
2012-09-10,176.682
2012-09-11,176.682
2012-09-12,173.333
2012-09-13,172.398
2012-09-14,175.697
2012-09-17,176.288
2012-09-18,173.333
2012-09-19,177.273
2012-09-20,177.273
2012-09-21,177.273
2012-09-24,173.826
2012-09-25,166.587
2012-09-26,165.454
2012-09-27,165.996
2012-09-28,164.667
2012-10-01,171.364
2012-10-02,181.212
2012-10-03,182.689
2012-10-04,182.197
2012-10-05,185.151
2012-10-08,187.072
2012-10-09,188.106
2012-10-10,177.371
2012-10-11,175.303
2012-10-12,174.318
2012-10-15,175.352
2012-10-16,172.398
2012-10-17,172.447
2012-10-18,173.284
2012-10-19,172.644
2012-10-22,181.015
2012-10-23,174.564
2012-10-24,180.129
2012-10-25,175.795
2012-10-29,174.811
2012-10-30,174.811
2012-10-31,175.303
2012-11-01,173.924
2012-11-02,174.318
2012-11-05,177.174
2012-11-07,182.197
2012-11-08,186.136
2012-11-09,183.182
2012-11-12,182.197
2012-11-13,178.75
2012-11-14,179.242
2012-11-15,178.257
2012-11-19,177.322
2012-11-20,178.257
2012-11-21,177.371
2012-11-22,183.132
2012-11-23,182.197
2012-11-26,182.197
2012-11-27,179.242
2012-11-28,182.295
2012-11-29,182.394
2012-11-30,182.197
2012-12-03,179.735
2012-12-04,179.242
2012-12-05,182.197
2012-12-06,184.167
2012-12-07,184.167
2012-12-10,180.473
2012-12-11,179.735
2012-12-12,177.765
2012-12-13,171.856
2012-12-14,171.068
2012-12-17,171.068
2012-12-18,175.795
2012-12-19,172.447
2012-12-20,172.348
2012-12-21,170.379
2012-12-24,172.841
2012-12-25,171.364
2012-12-26,167.424
2012-12-27,162.5
2012-12-28,152.75
2012-12-31,157.576
2013-01-02,157.576
2013-01-03,157.576
2013-01-04,157.526
2013-01-07,157.28
2013-01-08,157.28
2013-01-09,157.083
2013-01-10,157.083
2013-01-14,159.447
2013-01-15,155.114
2013-01-16,155.015
2013-01-17,148.22
2013-01-18,149.697
2013-01-21,150.879
2013-01-22,157.477
2013-01-23,152.651
2013-01-28,152.553
2013-01-29,148.761
2013-01-30,151.667
2013-01-31,147.776
2013-02-01,148.023
2013-02-04,148.712
2013-02-05,149.697
2013-02-06,149.697
2013-02-07,149.648
2013-02-08,148.909
2013-02-11,150.879
2013-02-12,146.742
2013-02-13,141.326
2013-02-14,143.788
2013-02-15,143.788
2013-02-18,141.03
2013-02-19,141.326
2013-02-20,142.803
2013-02-21,141.326
2013-02-22,141.326
2013-02-25,139.651
2013-02-26,138.371
2013-02-27,138.371
2013-02-28,137.879
2013-03-01,137.386
2013-03-04,134.924
2013-03-05,137.879
2013-03-06,137.091
2013-03-07,137.879
2013-03-08,136.401
2013-03-11,142.803
2013-03-12,151.371
2013-03-13,156.591
2013-03-14,155.606
2013-03-15,157.576
2013-03-18,159.644
2013-03-19,159.644
2013-03-20,161.564
2013-03-21,167.424
2013-03-22,167.424
2013-03-25,167.424
2013-03-26,167.424
2013-03-27,167.424
2013-03-28,167.424
2013-03-29,167.424
2013-04-01,168.409
2013-04-02,170.379
2013-04-03,167.424
2013-04-04,172.348
2013-04-05,174.318
2013-04-08,179.242
2013-04-09,177.273
2013-04-10,179.242
2013-04-11,179.242
2013-04-12,181.212
2013-04-15,183.182
2013-04-16,185.151
2013-04-17,185.151
2013-04-18,185.151
2013-04-19,187.023
2013-04-22,187.121
2013-04-23,187.121
2013-04-24,187.121
2013-04-25,189.091
2013-04-26,190.076
2013-04-29,191.996
2013-04-30,191.061
2013-05-02,191.061
2013-05-03,191.061
2013-05-06,193.03
2013-05-07,192.981
2013-05-08,193.03
2013-05-09,194.507
2013-05-10,194.507
2013-05-13,195.0
2013-05-14,191.159
2013-05-15,194.015
2013-05-16,195.739
2013-05-17,194.015
2013-05-20,194.015
2013-05-21,193.523
2013-05-22,195.0
2013-05-23,194.507
2013-05-24,193.523
2013-05-27,193.523
2013-05-28,193.523
2013-05-29,195.0
2013-05-30,195.0
2013-05-31,195.0
2013-06-03,195.985
2013-06-04,195.985
2013-06-05,196.97
2013-06-06,196.97
2013-06-07,196.97
2013-06-10,197.954
2013-06-11,197.954
2013-06-12,197.954
2013-06-13,197.954
2013-06-14,197.954
2013-06-17,196.97
2013-06-18,198.447
2013-06-19,196.97
2013-06-20,197.856
2013-06-21,196.97
2013-06-24,196.97
2013-06-25,196.97
2013-06-26,196.97
2013-06-27,196.97
2013-06-28,196.97
2013-07-01,197.019
2013-07-02,197.905
2013-07-03,196.97
2013-07-04,196.97
2013-07-05,196.97
2013-07-08,196.97
2013-07-09,196.97
2013-07-10,196.97
2013-07-11,196.97
2013-07-12,196.97
2013-07-15,196.97
2013-07-16,195.985
2013-07-17,196.97
2013-07-18,196.97
2013-07-19,196.97
2013-07-22,196.97
2013-07-23,196.97
2013-07-24,196.97
2013-07-25,196.92
2013-07-26,196.97
2013-07-29,190.076
2013-07-31,195.0
2013-08-01,195.0
2013-08-02,196.92
2013-08-05,196.97
2013-08-06,196.97
2013-08-07,196.97
2013-08-08,196.97
2013-08-12,196.97
2013-08-13,196.97
2013-08-15,195.0
2013-08-16,193.03
2013-08-19,191.11
2013-08-22,193.03
2013-08-23,195.0
2013-08-26,195.0
2013-08-27,195.492
2013-08-28,195.689
2013-08-29,195.0
2013-08-30,195.0
2013-09-02,195.0
2013-09-03,195.0
2013-09-04,195.0
2013-09-05,194.951
2013-09-06,194.951
2013-09-09,194.951
2013-09-10,195.0
2013-09-11,195.0
2013-09-12,195.0
2013-09-13,195.0
2013-09-16,195.0
2013-09-17,195.0
2013-09-18,195.0
2013-09-19,196.97
2013-09-20,196.97
2013-09-23,196.97
2013-09-24,196.97
2013-09-25,200.909
2013-09-26,201.401
2013-09-27,201.894
2013-09-30,201.894
2013-10-01,200.909
2013-10-02,201.401
2013-10-03,200.811
2013-10-04,200.909
2013-10-07,200.417
2013-10-08,201.894
2013-10-09,201.894
2013-10-10,201.894
2013-10-11,203.322
2013-10-14,203.814
2013-10-15,202.879
2013-10-21,201.894
2013-10-22,200.909
2013-10-23,201.894
2013-10-24,201.894
2013-10-25,201.894
2013-10-28,201.894
2013-10-29,202.78
2013-10-30,203.371
2013-10-31,202.879
2013-11-01,201.894
2013-11-04,201.894
2013-11-07,201.943
2013-11-08,203.864
2013-11-11,203.864
2013-11-12,202.977
2013-11-13,203.371
2013-11-14,202.879
2013-11-15,202.879
2013-11-19,203.371
2013-11-20,202.386
2013-11-21,202.386
2013-11-22,199.924
2013-11-25,201.894
2013-11-26,204.75
2013-11-27,200.417
2013-11-28,201.894
2013-11-29,201.894
2013-12-02,202.879
2013-12-03,203.765
2013-12-04,202.879
2013-12-05,201.894
2013-12-06,201.894
2013-12-09,201.894
2013-12-10,201.894
2013-12-11,201.894
2013-12-12,201.894
2013-12-13,200.909
2013-12-16,201.894
2013-12-17,199.924
2013-12-18,200.909
2013-12-19,199.432
2013-12-20,199.924
2013-12-23,199.924
2013-12-24,199.924
2013-12-25,199.924
2013-12-26,199.924
2013-12-27,198.939
2013-12-30,198.939
2013-12-31,201.401
2014-01-02,201.401
2014-01-03,201.894
2014-01-06,201.894
2014-01-07,201.894
2014-01-08,201.894
2014-01-09,201.894
2014-01-10,201.894
2014-01-13,202.386
2014-01-16,201.894
2014-01-17,201.894
2014-01-20,201.894
2014-01-21,201.894
2014-01-22,199.432
2014-01-23,198.939
2014-01-24,198.939
2014-01-27,199.136
2014-01-28,198.447
2014-01-29,198.939
2014-01-30,198.447
2014-01-31,198.939
2014-02-03,200.417
2014-02-04,199.924
2014-02-05,198.939
2014-02-06,198.939
2014-02-07,199.924
2014-02-10,199.924
2014-02-11,199.924
2014-02-12,199.432
2014-02-13,200.417
2014-02-14,200.909
2014-02-17,200.909
2014-02-18,201.598
2014-02-19,201.894
2014-02-20,199.924
2014-02-21,200.417
2014-02-24,201.894
2014-02-25,200.909
2014-02-26,201.894
2014-02-27,200.909
2014-02-28,204.848
2014-03-03,202.879
2014-03-04,200.909
2014-03-05,203.864
2014-03-06,206.227
2014-03-07,206.818
2014-03-10,206.818
2014-03-11,206.818
2014-03-12,206.818
2014-03-13,206.818
2014-03-14,209.773
2014-03-17,206.818
2014-03-18,206.818
2014-03-19,206.818
2014-03-20,209.773
2014-03-21,206.966
2014-03-24,208.788
2014-03-25,208.788
2014-03-26,208.788
2014-03-27,207.803
2014-03-28,206.966
2014-03-31,205.833
2014-04-01,206.818
2014-04-02,204.848
2014-04-03,205.833
2014-04-04,206.818
2014-04-07,206.818
2014-04-08,206.818
2014-04-09,207.803
2014-04-10,206.818
2014-04-11,208.788
2014-04-14,206.375
2014-04-15,206.818
2014-04-16,206.818
2014-04-17,206.818
2014-04-18,206.03
2014-04-21,206.03
2014-04-22,206.326
2014-04-23,206.818
2014-04-24,206.72
2014-04-25,205.833
2014-04-28,205.833
2014-04-29,205.833
2014-04-30,205.341
2014-05-02,206.769
2014-05-05,206.72
2014-05-06,205.341
2014-05-07,206.67
2014-05-08,206.72
2014-05-09,206.72
2014-05-12,205.833
2014-05-13,205.833
2014-05-14,205.833
2014-05-15,205.242
2014-05-16,205.242
2014-05-19,205.242
2014-05-20,204.848
2014-05-21,204.454
2014-05-22,203.913
2014-05-23,205.833
2014-05-26,205.735
2014-05-27,205.735
2014-05-28,205.833
2014-05-29,204.848
2014-05-30,206.818
2014-06-02,204.848
2014-06-03,204.75
2014-06-04,204.356
2014-06-05,204.011
2014-06-06,206.769
2014-06-09,205.833
2014-06-10,204.405
2014-06-11,204.356
2014-06-12,205.587
2014-06-13,204.848
2014-06-16,204.848
2014-06-17,204.848
2014-06-18,204.651
2014-06-19,204.848
2014-06-20,203.864
2014-06-23,203.864
2014-06-24,203.864
2014-06-25,206.72
2014-06-26,205.341
2014-06-27,205.784
2014-06-30,200.909
2014-07-01,204.356
2014-07-02,201.5
2014-07-03,201.894
2014-07-04,201.943
2014-07-07,207.803
2014-07-08,204.848
2014-07-09,204.75
2014-07-10,202.879
2014-07-11,202.879
2014-07-14,202.879
2014-07-15,202.879
2014-07-16,202.879
2014-07-17,202.879
2014-07-18,204.75
2014-07-21,203.864
2014-07-22,202.879
2014-07-23,203.864
2014-07-24,204.799
2014-07-25,203.864
2014-07-31,204.848
2014-08-01,204.356
2014-08-04,203.864
2014-08-05,204.848
2014-08-06,203.864
2014-08-07,203.864
2014-08-08,204.848
2014-08-11,205.833
2014-08-12,203.864
2014-08-13,205.833
2014-08-15,206.621
2014-08-18,203.864
2014-08-19,205.341
2014-08-22,205.341
2014-08-25,203.864
2014-08-26,203.125
2014-08-27,205.833
2014-08-28,206.818
2014-08-29,206.818
2014-09-01,206.818
2014-09-02,206.818
2014-09-03,206.818
2014-09-04,206.818
2014-09-05,204.848
2014-09-08,204.011
2014-09-09,204.848
2014-09-10,203.864
2014-09-11,203.371
2014-09-12,202.977
2014-09-15,203.864
2014-09-16,202.879
2014-09-17,205.538
2014-09-18,205.538
2014-09-19,204.356
2014-09-22,206.818
2014-09-23,206.818
2014-09-24,206.818
2014-09-25,211.742
2014-09-26,213.712
2014-09-29,219.129
2014-09-30,216.864
2014-10-01,215.682
2014-10-02,211.742
2014-10-03,212.235
2014-10-07,211.742
2014-10-08,211.742
2014-10-09,212.727
2014-10-10,211.742
2014-10-13,213.712
2014-10-14,212.235
2014-10-15,212.727
2014-10-16,211.742
2014-10-17,212.284
2014-10-20,212.235
2014-10-21,212.235
2014-10-22,212.235
2014-10-23,212.53
2014-10-24,218.636
2014-10-27,216.667
2014-10-28,214.204
2014-10-29,216.667
2014-10-30,219.621
2014-10-31,219.621
2014-11-03,221.591
2014-11-04,221.542
2014-11-05,217.159
2014-11-07,214.697
2014-11-10,216.667
2014-11-11,216.716
2014-11-12,216.667
2014-11-13,213.318
2014-11-14,219.621
2014-11-17,220.409
2014-11-19,220.409
2014-11-20,219.867
2014-11-21,214.697
2014-11-24,214.894
2014-11-25,218.636
2014-11-26,219.621
2014-11-27,218.439
2014-11-28,220.606
2014-12-01,220.606
2014-12-02,216.667
2014-12-03,216.667
2014-12-04,216.716
2014-12-05,214.697
2014-12-08,211.742
2014-12-09,211.742
2014-12-10,211.693
2014-12-11,211.742
2014-12-12,211.742
2014-12-15,208.788
2014-12-16,211.742
2014-12-17,214.106
2014-12-18,208.788
2014-12-19,206.818
2014-12-22,207.803
2014-12-23,206.818
2014-12-24,206.818
2014-12-25,209.526
2014-12-26,216.617
2014-12-29,209.773
2014-12-30,213.712
2014-12-31,216.667
2015-01-02,215.189
2015-01-06,211.742
2015-01-07,214.648
2015-01-08,216.667
2015-01-09,216.568
2015-01-12,215.682
2015-01-13,221.591
2015-01-14,216.667
2015-01-15,214.795
2015-01-16,221.591
2015-01-19,225.53
2015-01-20,221.591
2015-01-21,217.651
2015-01-22,217.651
2015-01-23,216.667
2015-01-26,216.667
2015-01-27,214.697
2015-01-28,216.667
2015-01-29,217.602
2015-01-30,216.617
2015-02-02,215.682
2015-02-03,215.682
2015-02-04,214.697
2015-02-05,221.591
2015-02-06,217.651
2015-02-09,221.591
2015-02-10,221.591
2015-02-11,220.557
2015-02-12,219.523
2015-02-13,224.545
2015-02-16,222.576
2015-02-17,224.545
2015-02-18,222.576
2015-02-19,222.576
2015-02-20,225.481
2015-02-23,226.417
2015-02-24,232.424
2015-02-25,234.394
2015-02-26,235.28
2015-02-27,227.5
2015-03-02,231.341
2015-03-03,229.47
2015-03-04,230.405
2015-03-05,230.454
2015-03-06,230.454
2015-03-09,231.341
2015-03-10,230.454
2015-03-11,230.454
2015-03-12,230.454
2015-03-13,230.454
2015-03-16,230.454
2015-03-17,234.394
2015-03-18,231.439
2015-03-19,232.424
2015-03-20,234.394
2015-03-23,236.364
2015-03-24,232.424
2015-03-25,232.424
2015-03-26,226.81
2015-03-27,226.515
2015-03-30,226.515
2015-03-31,226.515
2015-04-01,224.545
2015-04-02,220.606
2015-04-03,216.667
2015-04-06,219.621
2015-04-07,216.667
2015-04-08,216.667
2015-04-09,216.667
2015-04-10,216.667
2015-04-13,216.667
2015-04-14,216.667
2015-04-15,216.667
2015-04-16,216.667
2015-04-17,216.667
2015-04-20,216.667
2015-04-21,216.667
2015-04-22,215.78
2015-04-23,216.667
2015-04-24,216.667
2015-04-27,216.667
2015-04-28,216.667
2015-04-29,219.129
2015-04-30,216.667
2015-05-04,216.667
2015-05-05,216.667
2015-05-06,216.667
2015-05-07,216.667
2015-05-08,216.667
2015-05-11,219.129
2015-05-12,215.682
2015-05-13,216.667
2015-05-14,216.568
2015-05-15,216.667
2015-05-18,216.667
2015-05-19,216.568
2015-05-20,213.958
2015-05-21,216.617
2015-05-22,213.811
2015-05-25,216.568
2015-05-26,213.86
2015-05-27,213.712
2015-05-28,213.712
2015-05-29,219.523
2015-06-01,221.591
2015-06-02,224.053
2015-06-03,220.606
2015-06-04,221.591
2015-06-05,221.591
2015-06-08,225.53
2015-06-09,221.591
2015-06-10,221.591
2015-06-11,221.591
2015-06-12,221.591
2015-06-15,221.591
2015-06-16,222.526
2015-06-17,221.098
2015-06-18,221.098
2015-06-19,218.636
2015-06-22,221.542
2015-06-23,221.542
2015-06-24,221.443
2015-06-25,219.621
2015-06-26,216.667
2015-06-29,216.667
2015-06-30,216.568
2015-07-01,211.742
2015-07-02,211.742
2015-07-03,216.667
2015-07-06,214.697
2015-07-07,214.697
2015-07-08,214.697
2015-07-09,213.712
2015-07-10,213.712
2015-07-13,213.663
2015-07-14,212.727
2015-07-15,211.742
2015-07-16,211.742
2015-07-20,212.727
2015-07-21,215.189
2015-07-22,214.697
2015-07-23,212.53
2015-07-24,213.466
2015-07-27,213.712
2015-07-28,213.712
2015-07-29,213.712
2015-07-31,213.712
2015-08-03,216.667
2015-08-04,221.542
2015-08-05,221.098
2015-08-06,221.098
2015-08-07,216.667
2015-08-10,216.667
2015-08-11,216.667
2015-08-12,219.129
2015-08-13,216.667
2015-08-17,214.204
2015-08-18,217.651
2015-08-19,216.617
2015-08-24,213.712
2015-08-25,213.712
2015-08-26,212.727
2015-08-27,213.712
2015-08-28,214.697
2015-08-31,216.568
2015-09-01,214.697
2015-09-02,211.989
2015-09-03,214.648
2015-09-04,214.697
2015-09-07,216.519
2015-09-08,216.617
2015-09-09,216.125
2015-09-10,213.712
2015-09-11,213.22
2015-09-14,214.697
2015-09-15,213.712
2015-09-16,213.712
2015-09-17,213.121
2015-09-18,206.818
2015-09-21,214.352
2015-09-22,216.667
2015-09-23,211.989
2015-09-28,210.019
2015-09-29,214.697
2015-09-30,211.742
2015-10-01,214.697
2015-10-02,210.265
2015-10-05,214.697
2015-10-06,212.727
2015-10-07,211.742
2015-10-08,211.742
2015-10-09,212.727
2015-10-12,215.386
2015-10-13,209.871
2015-10-14,211.25
2015-10-16,211.693
2015-10-19,213.712
2015-10-20,214.598
2015-10-21,214.648
2015-10-22,212.727
2015-10-23,214.697
2015-10-26,214.697
2015-10-27,214.697
2015-10-28,213.712
2015-10-29,213.712
2015-10-30,211.742
2015-11-02,213.712
2015-11-03,216.125
2015-11-04,216.174
2015-11-05,216.174
2015-11-09,216.42
2015-11-10,215.682
2015-11-11,213.712
2015-11-12,212.727
2015-11-13,215.189
2015-11-16,213.22
2015-11-17,212.235
2015-11-19,213.22
2015-11-20,215.436
2015-11-23,212.727
2015-11-24,214.697
2015-11-25,214.697
2015-11-26,212.727
2015-11-27,214.697
2015-11-30,211.742
2015-12-01,211.742
2015-12-02,211.742
2015-12-03,211.742
2015-12-04,213.22
2015-12-07,211.742
2015-12-08,213.515
2015-12-09,211.742
2015-12-10,211.644
2015-12-11,213.417
2015-12-14,211.742
2015-12-15,211.742
2015-12-16,211.644
2015-12-17,211.25
2015-12-18,213.712
2015-12-21,211.25
2015-12-22,210.757
2015-12-23,210.757
2015-12-28,209.773
2015-12-29,209.773
2015-12-30,210.561
2015-12-31,210.757
2016-01-04,211.545
2016-01-05,210.068
2016-01-06,208.788
2016-01-07,208.788
2016-01-08,208.788
2016-01-12,210.265
2016-01-13,210.265
2016-01-14,208.788
2016-01-15,208.788
2016-01-18,208.788
2016-01-19,208.492
2016-01-20,208.788
2016-01-21,208.788
2016-01-22,208.788
2016-01-25,208.788
2016-01-26,208.788
2016-01-27,208.295
2016-01-28,208.788
2016-01-29,207.704
2016-02-01,208.739
2016-02-02,205.833
2016-02-03,205.686
2016-02-04,205.686
2016-02-05,205.784
2016-02-08,204.356
2016-02-09,204.799
2016-02-10,199.826
2016-02-11,199.924
2016-02-12,200.318
2016-02-15,197.954
2016-02-16,200.811
2016-02-17,197.265
2016-02-18,197.954
2016-02-19,201.401
2016-02-22,202.829
2016-02-23,201.894
2016-02-24,203.667
2016-02-25,197.954
2016-02-26,198.447
2016-02-29,197.068
2016-03-01,197.314
2016-03-02,202.682
2016-03-03,202.879
2016-03-04,203.864
2016-03-07,203.864
2016-03-08,198.151
2016-03-09,202.879
2016-03-10,202.879
2016-03-11,202.879
2016-03-14,202.879
2016-03-15,202.879
2016-03-16,204.848
2016-03-17,200.958
2016-03-18,202.485
2016-03-21,206.72
2016-03-22,211.644
2016-03-23,210.659
2016-03-24,209.625
2016-03-25,211.742
2016-03-28,208.788
2016-03-29,202.879
2016-03-30,203.371
2016-03-31,203.371
2016-04-01,204.848
2016-04-04,205.292
2016-04-05,202.879
2016-04-06,204.848
