date,EQD
2011-11-01,1725.0
2011-11-02,1660.0
2011-11-03,1660.0
2011-11-04,1660.0
2011-11-09,1660.0
2011-11-10,1660.0
2011-11-11,1660.0
2011-11-14,1759.0
2011-11-15,1759.0
2011-11-16,1759.0
2011-11-17,1759.0
2011-11-21,1759.0
2011-11-22,1759.0
2011-11-23,1759.0
2011-11-24,1677.0
2011-11-25,1677.0
2011-11-28,1677.0
2011-11-29,1677.0
2011-11-30,1677.0
2011-12-01,1677.0
2011-12-02,1671.0
2011-12-05,1671.0
2011-12-06,1671.0
2011-12-07,1759.0
2011-12-08,1714.0
2011-12-09,1714.0
2011-12-12,1748.0
2011-12-13,1748.0
2011-12-14,1750.0
2011-12-15,1750.0
2011-12-16,1750.0
2011-12-19,1750.0
2011-12-20,1750.0
2011-12-21,1750.0
2011-12-22,1750.0
2011-12-23,1755.0
2011-12-26,1815.0
2011-12-27,1810.0
2011-12-28,1810.0
2011-12-29,1810.0
2011-12-30,1753.0
2012-01-02,1715.0
2012-01-03,1650.0
2012-01-04,1749.0
2012-01-05,1749.0
2012-01-06,1749.0
2012-01-09,1749.0
2012-01-10,1750.0
2012-01-12,1750.0
2012-01-13,1750.0
2012-01-16,1750.0
2012-01-17,1750.0
2012-01-18,1750.0
2012-01-19,1752.0
2012-01-20,1752.0
2012-01-23,1752.0
2012-01-24,1752.0
2012-01-25,1760.0
2012-01-26,1760.0
2012-01-27,1760.0
2012-01-30,1751.0
2012-01-31,1751.0
2012-02-01,1751.0
2012-02-02,1751.0
2012-02-03,1761.0
2012-02-07,1761.0
2012-02-08,1761.0
2012-02-09,1761.0
2012-02-10,1767.0
2012-02-13,1767.0
2012-02-14,1763.0
2012-02-15,1763.0
2012-02-16,1763.0
2012-02-17,1763.0
2012-02-20,1763.0
2012-02-21,1765.0
2012-02-22,1860.0
2012-02-23,1860.0
2012-02-24,1859.0
2012-02-27,1771.0
2012-02-28,1773.0
2012-02-29,1773.0
2012-03-01,1780.0
2012-03-02,1780.0
2012-03-05,1780.0
2012-03-06,1780.0
2012-03-07,1781.0
2012-03-08,1781.0
2012-03-09,1781.0
2012-03-12,1781.0
2012-03-13,1781.0
2012-03-14,1781.0
2012-03-15,1781.0
2012-03-16,1815.0
2012-03-19,1815.0
2012-03-20,1760.0
2012-03-21,1760.0
2012-03-22,1760.0
2012-03-23,1770.0
2012-03-26,1770.0
2012-03-27,1770.0
2012-03-28,1770.0
2012-03-29,1770.0
2012-03-30,1770.0
2012-04-02,1770.0
2012-04-03,1770.0
2012-04-04,1751.0
2012-04-05,1751.0
2012-04-06,1751.0
2012-04-09,1751.0
2012-04-10,1751.0
2012-04-11,1751.0
2012-04-12,1772.0
2012-04-13,1772.0
2012-04-16,1772.0
2012-04-17,1772.0
2012-04-18,1772.0
2012-04-19,1780.0
2012-04-20,1750.0
2012-04-23,1750.0
2012-04-24,1750.0
2012-04-25,1750.0
2012-04-26,1750.0
2012-04-27,1780.0
2012-04-30,1780.0
2012-05-02,1780.0
2012-05-03,1750.0
2012-05-04,1751.0
2012-05-07,1751.0
2012-05-08,1751.0
2012-05-09,1751.0
2012-05-10,1751.0
2012-05-11,1751.0
2012-05-14,1750.0
2012-05-15,1750.0
2012-05-16,1700.0
2012-05-17,1700.0
2012-05-18,1650.0
2012-05-21,1650.0
2012-05-22,1650.0
2012-05-23,1650.0
2012-05-24,1720.0
2012-05-25,1720.0
2012-05-28,1720.0
2012-05-29,1720.0
2012-05-30,1720.0
2012-05-31,1720.0
2012-06-01,1721.0
2012-06-04,1721.0
2012-06-05,1721.0
2012-06-06,1809.0
2012-06-07,1721.0
2012-06-08,1721.0
2012-06-11,1700.0
2012-06-12,1700.0
2012-06-13,1800.0
2012-06-14,1690.0
2012-06-15,1705.0
2012-06-18,1805.0
2012-06-19,1799.0
2012-06-20,1800.0
2012-06-21,1800.0
2012-06-22,1800.0
2012-06-25,1800.0
2012-06-26,1800.0
2012-06-27,1692.0
2012-06-28,1692.0
2012-06-29,1793.0
2012-07-02,1689.0
2012-07-03,1689.0
2012-07-04,1689.0
2012-07-05,1689.0
2012-07-06,1588.0
2012-07-09,1588.0
2012-07-10,1588.0
2012-07-11,1680.0
2012-07-12,1680.0
2012-07-13,1680.0
2012-07-16,1680.0
2012-07-17,1680.0
2012-07-18,1680.0
2012-07-19,1680.0
2012-07-20,1680.0
2012-07-23,1680.0
2012-07-24,1680.0
2012-07-25,1700.0
2012-07-26,1700.0
2012-07-27,1622.0
2012-07-31,1622.0
2012-08-01,1622.0
2012-08-02,1625.0
2012-08-03,1719.0
2012-08-06,1719.0
2012-08-07,1822.0
2012-08-08,1822.0
2012-08-09,1800.0
2012-08-10,1822.0
2012-08-13,1819.0
2012-08-15,1819.0
2012-08-16,1819.0
2012-08-17,1819.0
2012-08-22,1819.0
2012-08-23,1819.0
2012-08-24,1819.0
2012-08-27,1819.0
2012-08-28,1819.0
2012-08-29,1890.0
2012-08-30,1890.0
2012-08-31,1959.0
2012-09-03,1959.0
2012-09-04,1959.0
2012-09-05,1959.0
2012-09-06,1959.0
2012-09-07,1959.0
2012-09-10,1959.0
2012-09-11,1959.0
2012-09-12,1959.0
2012-09-13,1959.0
2012-09-14,1959.0
2012-09-17,1959.0
2012-09-18,1959.0
2012-09-19,1959.0
2012-09-20,1959.0
2012-09-21,1959.0
2012-09-24,1959.0
2012-09-25,1959.0
2012-09-26,1940.0
2012-09-27,1940.0
2012-09-28,1950.0
2012-10-01,1950.0
2012-10-02,1833.0
2012-10-03,1942.0
2012-10-04,1942.0
2012-10-05,1826.0
2012-10-08,1826.0
2012-10-09,1930.0
2012-10-10,1930.0
2012-10-11,1930.0
2012-10-12,1930.0
2012-10-15,1930.0
2012-10-16,1930.0
2012-10-17,1930.0
2012-10-18,1900.0
2012-10-19,1930.0
2012-10-22,1930.0
2012-10-23,1930.0
2012-10-24,1930.0
2012-10-25,1820.0
2012-10-29,1919.0
2012-10-30,1998.0
2012-10-31,1998.0
2012-11-01,2000.0
2012-11-02,2000.0
2012-11-05,2000.0
2012-11-07,2000.0
2012-11-08,2000.0
2012-11-09,2000.0
2012-11-12,2000.0
2012-11-13,2000.0
2012-11-14,1880.0
2012-11-15,1880.0
2012-11-19,1773.0
2012-11-20,1875.0
2012-11-21,1986.0
2012-11-22,1882.0
2012-11-23,1994.0
2012-11-26,1994.0
2012-11-27,1994.0
2012-11-28,1994.0
2012-11-29,1994.0
2012-11-30,1994.0
2012-12-03,1994.0
2012-12-04,1994.0
2012-12-05,1994.0
2012-12-06,2000.0
2012-12-07,1994.0
2012-12-10,1994.0
2012-12-11,1994.0
2012-12-12,1994.0
2012-12-13,1994.0
2012-12-14,1994.0
2012-12-17,1994.0
2012-12-18,1994.0
2012-12-19,1994.0
2012-12-20,1994.0
2012-12-21,1994.0
2012-12-24,1994.0
2012-12-25,1994.0
2012-12-26,1995.0
2012-12-27,1994.0
2012-12-28,1994.0
2012-12-31,1994.0
2013-01-02,1994.0
2013-01-03,1994.0
2013-01-04,1994.0
2013-01-07,1994.0
2013-01-08,1994.0
2013-01-09,1994.0
2013-01-10,1994.0
2013-01-14,1876.0
2013-01-15,1875.0
2013-01-16,1875.0
2013-01-17,1875.0
2013-01-18,1984.0
2013-01-21,1984.0
2013-01-22,1984.0
2013-01-23,1984.0
2013-01-28,1984.0
2013-01-29,1984.0
2013-01-30,1984.0
2013-01-31,1984.0
2013-02-01,1984.0
2013-02-04,1984.0
2013-02-05,1984.0
2013-02-06,1984.0
2013-02-07,1984.0
2013-02-08,1984.0
2013-02-11,1984.0
2013-02-12,1984.0
2013-02-13,1984.0
2013-02-14,1984.0
2013-02-15,1984.0
2013-02-18,1984.0
2013-02-19,1984.0
2013-02-20,1984.0
2013-02-21,1984.0
2013-02-22,1865.0
2013-02-25,1865.0
2013-02-26,1865.0
2013-02-27,1865.0
2013-02-28,1865.0
2013-03-01,1754.0
2013-03-04,1754.0
2013-03-05,1754.0
2013-03-06,1754.0
2013-03-07,1650.0
2013-03-08,1650.0
2013-03-11,1650.0
2013-03-12,1650.0
2013-03-13,1650.0
2013-03-14,1650.0
2013-03-15,1560.0
2013-03-18,1560.0
2013-03-19,1653.0
2013-03-20,1653.0
2013-03-21,1653.0
2013-03-22,1653.0
2013-03-25,1749.0
2013-03-26,1645.0
2013-03-27,1740.0
2013-03-28,1740.0
2013-03-29,1740.0
2013-04-01,1740.0
2013-04-02,1740.0
2013-04-03,1740.0
2013-04-04,1740.0
2013-04-05,1740.0
2013-04-08,1740.0
2013-04-09,1740.0
2013-04-10,1636.0
2013-04-11,1636.0
2013-04-12,1636.0
2013-04-15,1636.0
2013-04-16,1636.0
2013-04-17,1636.0
2013-04-18,1636.0
2013-04-19,1580.0
2013-04-22,1580.0
2013-04-23,1580.0
2013-04-24,1580.0
2013-04-25,1580.0
2013-04-26,1580.0
2013-04-29,1580.0
2013-04-30,1581.0
2013-05-02,1581.0
2013-05-03,1581.0
2013-05-06,1674.0
2013-05-07,1674.0
2013-05-08,1674.0
2013-05-09,1674.0
2013-05-10,1674.0
2013-05-13,1674.0
2013-05-14,1650.0
2013-05-15,1650.0
2013-05-16,1620.0
2013-05-17,1620.0
2013-05-20,1620.0
2013-05-21,1620.0
2013-05-22,1620.0
2013-05-23,1620.0
2013-05-24,1620.0
2013-05-27,1620.0
2013-05-28,1620.0
2013-05-29,1620.0
2013-05-30,1620.0
2013-05-31,1620.0
2013-06-03,1620.0
2013-06-04,1620.0
2013-06-05,1620.0
2013-06-06,1620.0
2013-06-07,1620.0
2013-06-10,1620.0
2013-06-11,1620.0
2013-06-12,1620.0
2013-06-13,1460.0
2013-06-14,1460.0
2013-06-17,1460.0
2013-06-18,1460.0
2013-06-19,1460.0
2013-06-20,1460.0
2013-06-21,1460.0
2013-06-24,1460.0
2013-06-25,1460.0
2013-06-26,1460.0
2013-06-27,1460.0
2013-06-28,1540.0
2013-07-01,1540.0
2013-07-02,1540.0
2013-07-03,1630.0
2013-07-04,1630.0
2013-07-05,1630.0
2013-07-08,1630.0
2013-07-09,1630.0
2013-07-10,1630.0
2013-07-11,1630.0
2013-07-12,1700.0
2013-07-15,1700.0
2013-07-16,1700.0
2013-07-17,1700.0
2013-07-18,1700.0
2013-07-19,1700.0
2013-07-22,1800.0
2013-07-23,1800.0
2013-07-24,1800.0
2013-07-25,1800.0
2013-07-26,1800.0
2013-07-29,1800.0
2013-07-31,1800.0
2013-08-01,1900.0
2013-08-02,1900.0
2013-08-05,1900.0
2013-08-06,1900.0
2013-08-07,1786.0
2013-08-08,1893.0
2013-08-12,1900.0
2013-08-13,1900.0
2013-08-15,1900.0
2013-08-16,1900.0
2013-08-19,1900.0
2013-08-22,1900.0
2013-08-23,1900.0
2013-08-26,1800.0
2013-08-27,1800.0
2013-08-28,1800.0
2013-08-29,1800.0
2013-08-30,1800.0
2013-09-02,1800.0
2013-09-03,1800.0
2013-09-04,1800.0
2013-09-05,1800.0
2013-09-06,1800.0
2013-09-09,1800.0
2013-09-10,1800.0
2013-09-11,1800.0
2013-09-12,1800.0
2013-09-13,1800.0
2013-09-16,1800.0
2013-09-17,1800.0
2013-09-18,1800.0
2013-09-19,1800.0
2013-09-20,1800.0
2013-09-23,1800.0
2013-09-24,1800.0
2013-09-25,1800.0
2013-09-26,1800.0
2013-09-27,1800.0
2013-09-30,1800.0
2013-10-01,1800.0
2013-10-02,1800.0
2013-10-03,1800.0
2013-10-04,1800.0
2013-10-07,1800.0
2013-10-08,1800.0
2013-10-09,1701.0
2013-10-10,1701.0
2013-10-11,1701.0
2013-10-14,1701.0
2013-10-15,1701.0
2013-10-21,1701.0
2013-10-22,1701.0
2013-10-23,1701.0
2013-10-24,1701.0
2013-10-25,1701.0
2013-10-28,1715.0
2013-10-29,1710.0
2013-10-30,1710.0
2013-10-31,1710.0
2013-11-01,1710.0
2013-11-07,1710.0
2013-11-08,1710.0
2013-11-11,1710.0
2013-11-12,1730.0
2013-11-13,1730.0
2013-11-14,1800.0
2013-11-15,1800.0
2013-11-19,1800.0
2013-11-20,1800.0
2013-11-21,1800.0
2013-11-22,1800.0
2013-11-25,1800.0
2013-11-26,1800.0
2013-11-27,1800.0
2013-11-28,1800.0
2013-11-29,1800.0
2013-12-02,1800.0
2013-12-03,1800.0
2013-12-04,1726.0
2013-12-05,1726.0
2013-12-06,1727.0
2013-12-09,1727.0
2013-12-10,1727.0
2013-12-11,1727.0
2013-12-12,1727.0
2013-12-13,1727.0
2013-12-16,1727.0
2013-12-17,1650.0
2013-12-18,1650.0
2013-12-19,1749.0
2013-12-20,1749.0
2013-12-23,1749.0
2013-12-24,1749.0
2013-12-25,1850.0
2013-12-26,1850.0
2013-12-27,1850.0
2013-12-30,1850.0
2013-12-31,1849.0
2014-01-02,1849.0
2014-01-03,1849.0
2014-01-06,1849.0
2014-01-07,1849.0
2014-01-08,1849.0
2014-01-09,1849.0
2014-01-10,1849.0
2014-01-13,1849.0
2014-01-16,1849.0
2014-01-17,1849.0
2014-01-20,1849.0
2014-01-21,1849.0
2014-01-22,1849.0
2014-01-23,1849.0
2014-01-24,1849.0
2014-01-27,1849.0
2014-01-28,1849.0
2014-01-29,1849.0
2014-01-30,1840.0
2014-01-31,1840.0
2014-02-03,1840.0
2014-02-04,1840.0
2014-02-05,1840.0
2014-02-06,1840.0
2014-02-07,1840.0
2014-02-10,1840.0
2014-02-11,1840.0
2014-02-12,1840.0
2014-02-13,1840.0
2014-02-14,1840.0
2014-02-17,1840.0
2014-02-18,1840.0
2014-02-19,1840.0
2014-02-20,1840.0
2014-02-21,1840.0
2014-02-24,1840.0
2014-02-25,1840.0
2014-02-26,1840.0
2014-02-27,1840.0
2014-02-28,1840.0
2014-03-03,1840.0
2014-03-04,1840.0
2014-03-05,1840.0
2014-03-06,1840.0
2014-03-07,1840.0
2014-03-10,1840.0
2014-03-11,1840.0
2014-03-12,1840.0
2014-03-13,1840.0
2014-03-14,1840.0
2014-03-17,1840.0
2014-03-18,1840.0
2014-03-19,1840.0
2014-03-20,1840.0
2014-03-21,1840.0
2014-03-24,1840.0
2014-03-25,1840.0
2014-03-26,1840.0
2014-03-27,1840.0
2014-03-28,1840.0
2014-03-31,1840.0
2014-04-01,1840.0
2014-04-02,1800.0
2014-04-03,1800.0
2014-04-04,1701.0
2014-04-07,1701.0
2014-04-08,1701.0
2014-04-09,1701.0
2014-04-10,1622.0
2014-04-11,1622.0
2014-04-14,1622.0
2014-04-15,1622.0
2014-04-16,1622.0
2014-04-17,1622.0
2014-04-18,1622.0
2014-04-21,1622.0
2014-04-22,1622.0
2014-04-23,1622.0
2014-04-24,1622.0
2014-04-25,1719.0
2014-04-28,1719.0
2014-04-29,1719.0
2014-04-30,1680.0
2014-05-02,1680.0
2014-05-05,1780.0
2014-05-06,1880.0
2014-05-07,1880.0
2014-05-08,1880.0
2014-05-09,1880.0
2014-05-12,1880.0
2014-05-13,1880.0
2014-05-14,1779.0
2014-05-15,1779.0
2014-05-16,1779.0
2014-05-19,1779.0
2014-05-20,1779.0
2014-05-21,1779.0
2014-05-22,1779.0
2014-05-23,1779.0
2014-05-26,1779.0
2014-05-27,1779.0
2014-05-28,1779.0
2014-05-29,1779.0
2014-05-30,1779.0
2014-06-02,1779.0
2014-06-03,1779.0
2014-06-04,1779.0
2014-06-05,1779.0
2014-06-06,1779.0
2014-06-09,1779.0
2014-06-10,1779.0
2014-06-11,1779.0
2014-06-12,1675.0
2014-06-13,1575.0
2014-06-16,1575.0
2014-06-17,1575.0
2014-06-18,1575.0
2014-06-19,1575.0
2014-06-20,1600.0
2014-06-23,1600.0
2014-06-24,1600.0
2014-06-25,1600.0
2014-06-26,1600.0
2014-06-27,1600.0
2014-06-30,1600.0
2014-07-01,1600.0
2014-07-02,1600.0
2014-07-03,1600.0
2014-07-04,1600.0
2014-07-07,1600.0
2014-07-08,1600.0
2014-07-09,1600.0
2014-07-10,1600.0
2014-07-11,1600.0
2014-07-14,1600.0
2014-07-15,1600.0
2014-07-16,1600.0
2014-07-17,1600.0
2014-07-18,1600.0
2014-07-21,1504.0
2014-07-22,1504.0
2014-07-23,1504.0
2014-07-24,1504.0
2014-07-25,1520.0
2014-07-31,1520.0
2014-08-01,1610.0
2014-08-04,1610.0
2014-08-05,1610.0
2014-08-06,1610.0
2014-08-07,1514.0
2014-08-08,1600.0
2014-08-11,1600.0
2014-08-12,1600.0
2014-08-13,1600.0
2014-08-15,1600.0
2014-08-18,1600.0
2014-08-19,1600.0
2014-08-22,1598.0
2014-08-25,1598.0
2014-08-26,1598.0
2014-08-27,1510.0
2014-08-28,1510.0
2014-08-29,1594.0
2014-09-01,1594.0
2014-09-02,1594.0
2014-09-03,1594.0
2014-09-04,1594.0
2014-09-05,1594.0
2014-09-08,1594.0
2014-09-09,1594.0
2014-09-10,1594.0
2014-09-11,1594.0
2014-09-12,1594.0
2014-09-15,1580.0
2014-09-16,1580.0
2014-09-17,1595.0
2014-09-18,1595.0
2014-09-19,1595.0
2014-09-22,1595.0
2014-09-23,1595.0
2014-09-24,1660.0
2014-09-25,1660.0
2014-09-26,1600.0
2014-09-29,1600.0
2014-09-30,1600.0
2014-10-01,1600.0
2014-10-02,1600.0
2014-10-03,1601.0
2014-10-07,1601.0
2014-10-08,1601.0
2014-10-09,1601.0
2014-10-10,1601.0
2014-10-13,1660.0
2014-10-14,1660.0
2014-10-15,1660.0
2014-10-16,1660.0
2014-10-17,1660.0
2014-10-20,1660.0
2014-10-21,1659.0
2014-10-22,1659.0
2014-10-23,1659.0
2014-10-24,1594.0
2014-10-27,1594.0
2014-10-28,1594.0
2014-10-29,1594.0
2014-10-30,1594.0
2014-10-31,1580.0
2014-11-03,1580.0
2014-11-04,1580.0
2014-11-05,1580.0
2014-11-07,1580.0
2014-11-10,1550.0
2014-11-11,1550.0
2014-11-12,1550.0
2014-11-13,1550.0
2014-11-14,1540.0
2014-11-17,1550.0
2014-11-19,1550.0
2014-11-20,1550.0
2014-11-21,1550.0
2014-11-24,1550.0
2014-11-25,1550.0
2014-11-26,1510.0
2014-11-27,1510.0
2014-11-28,1500.0
2014-12-01,1500.0
2014-12-02,1500.0
2014-12-03,1500.0
2014-12-04,1500.0
2014-12-05,1410.0
2014-12-08,1494.0
2014-12-09,1550.0
2014-12-10,1550.0
2014-12-11,1550.0
2014-12-12,1457.0
2014-12-15,1457.0
2014-12-16,1457.0
2014-12-17,1457.0
2014-12-18,1457.0
2014-12-19,1386.0
2014-12-22,1386.0
2014-12-23,1386.0
2014-12-24,1450.0
2014-12-25,1500.0
2014-12-26,1500.0
2014-12-29,1500.0
2014-12-30,1500.0
2014-12-31,1500.0
2015-01-02,1500.0
2015-01-06,1500.0
2015-01-07,1500.0
2015-01-08,1500.0
2015-01-09,1550.0
2015-01-12,1550.0
2015-01-13,1550.0
2015-01-14,1550.0
2015-01-15,1550.0
2015-01-16,1638.0
2015-01-19,1638.0
2015-01-20,1638.0
2015-01-21,1638.0
2015-01-22,1638.0
2015-01-23,1638.0
2015-01-26,1638.0
2015-01-27,1638.0
2015-01-28,1638.0
2015-01-29,1638.0
2015-01-30,1638.0
2015-02-02,1638.0
2015-02-03,1540.0
2015-02-04,1476.0
2015-02-05,1476.0
2015-02-06,1564.0
2015-02-09,1564.0
2015-02-10,1490.0
2015-02-11,1490.0
2015-02-12,1500.0
2015-02-13,1476.0
2015-02-16,1476.0
2015-02-17,1476.0
2015-02-18,1476.0
2015-02-19,1500.0
2015-02-20,1451.0
2015-02-23,1451.0
2015-02-24,1451.0
2015-02-25,1451.0
2015-02-26,1440.0
2015-02-27,1450.0
2015-03-02,1450.0
2015-03-03,1450.0
2015-03-04,1450.0
2015-03-05,1450.0
2015-03-06,1450.0
2015-03-09,1450.0
2015-03-10,1440.0
2015-03-11,1440.0
2015-03-12,1440.0
2015-03-13,1413.0
2015-03-16,1410.0
2015-03-17,1410.0
2015-03-18,1410.0
2015-03-19,1410.0
2015-03-20,1410.0
2015-03-23,1410.0
2015-03-24,1410.0
2015-03-25,1410.0
2015-03-26,1410.0
2015-03-27,1410.0
2015-03-30,1410.0
2015-03-31,1401.0
2015-04-01,1401.0
2015-04-02,1401.0
2015-04-03,1390.0
2015-04-06,1390.0
2015-04-07,1390.0
2015-04-08,1360.0
2015-04-09,1360.0
2015-04-10,1360.0
2015-04-13,1331.0
2015-04-14,1320.0
2015-04-15,1320.0
2015-04-16,1320.0
2015-04-17,1320.0
2015-04-20,1320.0
2015-04-21,1320.0
2015-04-22,1320.0
2015-04-23,1320.0
2015-04-24,1320.0
2015-04-27,1326.0
2015-04-28,1326.0
2015-04-29,1326.0
2015-04-30,1325.0
2015-05-04,1325.0
2015-05-05,1325.0
2015-05-06,1325.0
2015-05-07,1325.0
2015-05-08,1325.0
2015-05-11,1325.0
2015-05-12,1325.0
2015-05-13,1325.0
2015-05-14,1325.0
2015-05-15,1325.0
2015-05-18,1325.0
2015-05-19,1325.0
2015-05-20,1301.0
2015-05-21,1377.0
2015-05-22,1325.0
2015-05-25,1325.0
2015-05-26,1325.0
2015-05-27,1325.0
2015-05-28,1325.0
2015-05-29,1325.0
2015-06-01,1325.0
2015-06-02,1325.0
2015-06-03,1325.0
2015-06-04,1325.0
2015-06-05,1325.0
2015-06-08,1325.0
2015-06-09,1326.0
2015-06-10,1326.0
2015-06-11,1241.0
2015-06-12,1241.0
2015-06-15,1241.0
2015-06-16,1241.0
2015-06-17,1241.0
2015-06-18,1241.0
2015-06-19,1241.0
2015-06-22,1241.0
2015-06-23,1241.0
2015-06-24,1241.0
2015-06-25,1182.0
2015-06-26,1182.0
2015-06-29,1182.0
2015-06-30,1182.0
2015-07-01,1182.0
2015-07-02,1182.0
2015-07-03,1114.0
2015-07-06,1114.0
2015-07-07,1114.0
2015-07-08,1114.0
2015-07-09,1114.0
2015-07-10,1114.0
2015-07-13,1114.0
2015-07-14,1114.0
2015-07-15,1114.0
2015-07-16,1114.0
2015-07-20,1114.0
2015-07-21,1180.0
2015-07-22,1180.0
2015-07-23,1180.0
2015-07-24,1180.0
2015-07-27,1180.0
2015-07-28,1180.0
2015-07-29,1180.0
2015-07-31,1180.0
2015-08-03,1180.0
2015-08-04,1180.0
2015-08-05,1110.0
2015-08-06,1110.0
2015-08-07,1110.0
2015-08-10,1110.0
2015-08-11,1110.0
2015-08-12,1110.0
2015-08-13,1110.0
2015-08-17,1110.0
2015-08-18,1110.0
2015-08-19,1110.0
2015-08-24,1110.0
2015-08-25,1110.0
2015-08-26,1176.0
2015-08-27,1176.0
2015-08-28,1176.0
2015-08-31,1176.0
2015-09-01,1176.0
2015-09-02,1245.0
2015-09-03,1245.0
2015-09-04,1245.0
2015-09-07,1245.0
2015-09-08,1245.0
2015-09-09,1245.0
2015-09-10,1245.0
2015-09-11,1245.0
2015-09-14,1245.0
2015-09-15,1200.0
2015-09-16,1200.0
2015-09-17,1200.0
2015-09-18,1128.0
2015-09-21,1128.0
2015-09-22,1128.0
2015-09-23,1128.0
2015-09-28,1128.0
2015-09-29,1128.0
2015-09-30,1128.0
2015-10-01,1062.0
2015-10-02,1062.0
2015-10-05,1062.0
2015-10-06,1062.0
2015-10-07,1000.0
2015-10-08,1000.0
2015-10-09,1001.0
2015-10-12,1001.0
2015-10-14,1001.0
2015-10-16,1001.0
2015-10-19,1001.0
2015-10-20,1001.0
2015-10-21,1001.0
2015-10-22,1001.0
2015-10-23,1001.0
2015-10-26,1001.0
2015-10-27,1001.0
2015-10-28,1001.0
2015-10-29,1001.0
2015-10-30,1001.0
2015-11-02,1001.0
2015-11-03,1000.0
2015-11-04,1000.0
2015-11-05,1000.0
2015-11-09,1000.0
2015-11-10,1000.0
2015-11-11,990.0
2015-11-12,990.0
2015-11-13,985.0
2015-11-16,985.1
2015-11-17,985.1
2015-11-19,985.1
2015-11-20,985.1
2015-11-23,985.1
2015-11-24,1000.0
2015-11-25,985.0
2015-11-26,985.0
2015-11-27,985.0
2015-11-30,985.0
2015-12-01,987.0
2015-12-02,987.0
2015-12-03,987.0
2015-12-04,987.0
2015-12-07,1040.0
2015-12-08,1040.0
2015-12-09,1040.0
2015-12-10,1040.0
2015-12-11,1040.0
2015-12-14,977.6
2015-12-15,977.6
2015-12-16,977.6
2015-12-17,990.0
2015-12-18,1049.0
2015-12-21,1050.0
2015-12-22,1000.0
2015-12-23,1000.0
2015-12-28,940.0
2015-12-29,940.0
2015-12-30,996.4
2015-12-31,936.7
2016-01-04,936.7
2016-01-05,936.7
2016-01-06,936.7
2016-01-07,936.7
2016-01-08,880.5
2016-01-12,880.5
2016-01-13,880.5
2016-01-14,880.5
2016-01-15,880.5
2016-01-18,880.5
2016-01-19,880.5
2016-01-20,880.5
2016-01-21,827.7
2016-01-22,827.7
2016-01-25,827.7
2016-01-26,827.7
2016-01-27,827.7
2016-01-28,788.2
2016-01-29,787.1
2016-02-01,787.1
2016-02-02,787.1
2016-02-03,787.1
2016-02-04,787.1
2016-02-05,740.1
2016-02-08,740.0
2016-02-09,697.0
2016-02-10,738.5
2016-02-11,706.0
2016-02-12,748.3
2016-02-15,716.1
2016-02-16,720.0
2016-02-17,759.0
2016-02-18,717.0
2016-02-19,717.0
2016-02-22,717.0
2016-02-23,717.0
2016-02-24,740.0
2016-02-25,740.0
2016-02-26,784.4
2016-02-29,805.0
2016-03-01,805.0
2016-03-02,805.0
2016-03-03,842.0
2016-03-04,875.0
2016-03-07,875.0
2016-03-08,875.0
2016-03-09,875.0
2016-03-10,875.0
2016-03-11,875.0
2016-03-14,875.0
2016-03-15,875.0
2016-03-16,875.0
2016-03-17,875.0
2016-03-18,875.0
2016-03-21,825.0
2016-03-22,825.0
2016-03-23,825.0
2016-03-24,825.0
2016-03-25,874.5
2016-03-28,900.0
2016-03-29,915.0
2016-03-30,920.0
2016-03-31,910.0
2016-04-01,964.6
2016-04-04,964.6
2016-04-05,965.0
2016-04-06,965.0
2016-04-07,965.0
2016-04-08,965.0
2016-04-11,965.0
2016-04-12,965.0
2016-04-13,965.0
2016-04-14,965.0
2016-04-15,965.0
2016-04-18,965.0
2016-04-19,965.0
2016-04-20,1010.0
2016-04-21,1010.0
2016-04-22,1010.0
2016-04-25,1010.0
2016-04-26,1010.0
2016-04-27,1010.0
2016-04-28,1010.0
2016-04-29,1010.0
2016-05-02,1010.0
2016-05-03,1019.0
2016-05-04,1020.0
2016-05-05,1020.0
2016-05-06,961.0
2016-05-09,1018.0
2016-05-10,1079.0
2016-05-11,1143.0
2016-05-12,1199.0
2016-05-13,1180.0
2016-05-16,1180.0
2016-05-17,1180.0
2016-05-18,1180.0
2016-05-19,1180.0
2016-05-20,1180.0
2016-05-23,1180.0
2016-05-24,1180.0
2016-05-25,1111.0
2016-05-26,1111.0
2016-05-27,1045.0
2016-05-30,1045.0
2016-05-31,1045.0
2016-06-01,1045.0
2016-06-02,1045.0
2016-06-03,1100.0
2016-06-06,1042.0
2016-06-07,1042.0
2016-06-08,1042.0
2016-06-09,1042.0
2016-06-10,1042.0
2016-06-13,1042.0
2016-06-14,1042.0
2016-06-15,1042.0
2016-06-16,1042.0
2016-06-17,1042.0
2016-06-20,1042.0
2016-06-21,1042.0
2016-06-22,1042.0
2016-06-23,1042.0
2016-06-24,1042.0
2016-06-27,1042.0
2016-06-28,1042.0
2016-06-29,1099.0
2016-06-30,1074.0
2016-07-01,1074.0
2016-07-04,1074.0
2016-07-05,1074.0
2016-07-11,1074.0
2016-07-12,1074.0
2016-07-13,1074.0
2016-07-14,1074.0
2016-07-15,1074.0
2016-07-18,1074.0
2016-07-19,1074.0
2016-07-20,1074.0
2016-07-21,1074.0
2016-07-22,1074.0
2016-07-25,1074.0
2016-07-26,1074.0
2016-07-27,1074.0
2016-07-28,1074.0
