date,AFI
2012-01-04,240.0
2012-01-05,264.0
2012-01-06,266.1
2012-01-09,265.0
2012-01-10,260.0
2012-01-12,260.1
2012-01-13,265.0
2012-01-16,262.0
2012-01-17,260.0
2012-01-18,258.0
2012-01-19,256.1
2012-01-20,256.0
2012-01-23,257.0
2012-01-24,260.0
2012-01-25,260.0
2012-01-26,266.0
2012-01-27,266.0
2012-01-30,270.0
2012-01-31,260.05
2012-02-01,269.8
2012-02-02,269.0
2012-02-03,269.0
2012-02-07,267.0
2012-02-08,269.0
2012-02-09,268.5
2012-02-10,261.0
2012-02-13,261.0
2012-02-14,268.45
2012-02-15,269.85
2012-02-16,269.0
2012-02-17,266.0
2012-02-20,269.0
2012-02-21,265.0
2012-02-22,268.95
2012-02-23,268.0
2012-02-24,279.0
2012-02-27,289.0
2012-02-28,287.0
2012-02-29,293.0
2012-03-01,292.0
2012-03-02,285.0
2012-03-05,286.0
2012-03-06,286.0
2012-03-07,285.5
2012-03-08,292.9
2012-03-09,292.0
2012-03-12,293.9
2012-03-13,291.9
2012-03-14,287.0
2012-03-15,289.5
2012-03-16,286.85
2012-03-19,285.0
2012-03-20,281.2
2012-03-21,288.0
2012-03-22,285.05
2012-03-23,281.0
2012-03-26,287.0
2012-03-27,284.85
2012-03-28,279.0
2012-03-29,279.0
2012-03-30,278.9
2012-04-02,280.0
2012-04-03,276.0
2012-04-04,266.1
2012-04-05,276.0
2012-04-06,275.9
2012-04-09,274.85
2012-04-10,267.0
2012-04-11,275.0
2012-04-12,275.0
2012-04-13,279.0
2012-04-16,276.0
2012-04-17,276.0
2012-04-18,275.0
2012-04-19,278.0
2012-04-20,278.8
2012-04-23,279.3
2012-04-24,275.05
2012-04-25,279.5
2012-04-26,279.8
2012-04-27,279.0
2012-04-30,279.8
2012-05-02,279.9
2012-05-03,275.0
2012-05-04,278.7
2012-05-07,279.85
2012-05-08,279.85
2012-05-09,279.9
2012-05-10,281.0
2012-05-11,285.0
2012-05-14,282.0
2012-05-15,282.9
2012-05-16,283.0
2012-05-17,283.0
2012-05-18,283.0
2012-05-21,275.15
2012-05-22,275.0
2012-05-23,281.0
2012-05-24,281.0
2012-05-25,285.0
2012-05-28,288.0
2012-05-29,287.0
2012-05-30,293.9
2012-05-31,296.5
2012-06-01,295.0
2012-06-04,296.0
2012-06-05,290.0
2012-06-06,285.0
2012-06-07,282.05
2012-06-08,289.0
2012-06-11,289.1
2012-06-12,294.0
2012-06-13,265.0
2012-06-14,264.95
2012-06-15,280.0
2012-06-18,276.0
2012-06-19,280.0
2012-06-20,287.0
2012-06-21,283.0
2012-06-22,283.0
2012-06-25,285.0
2012-06-26,288.0
2012-06-27,288.0
2012-06-28,288.0
2012-06-29,290.0
2012-07-02,294.0
2012-07-03,290.0
2012-07-04,279.0
2012-07-05,279.0
2012-07-06,282.0
2012-07-09,280.0
2012-07-10,284.0
2012-07-11,275.0
2012-07-12,275.0
2012-07-13,275.0
2012-07-16,280.9
2012-07-17,275.0
2012-07-18,278.0
2012-07-19,278.0
2012-07-20,279.0
2012-07-23,279.0
2012-07-24,278.0
2012-07-25,279.0
2012-07-26,278.0
2012-07-27,278.05
2012-07-31,285.0
2012-08-01,285.0
2012-08-02,285.0
2012-08-03,285.0
2012-08-06,285.0
2012-08-07,284.0
2012-08-08,283.0
2012-08-09,280.0
2012-08-10,280.0
2012-08-13,279.0
2012-08-15,280.0
2012-08-16,279.0
2012-08-17,283.0
2012-08-22,278.0
2012-08-23,282.0
2012-08-24,284.0
2012-08-27,275.0
2012-08-28,280.05
2012-08-29,280.05
2012-08-30,284.0
2012-08-31,294.0
2012-09-03,281.0
2012-09-04,283.0
2012-09-05,283.0
2012-09-06,284.0
2012-09-07,284.0
2012-09-10,281.05
2012-09-11,283.0
2012-09-12,284.0
2012-09-13,284.0
2012-09-14,281.0
2012-09-17,284.0
2012-09-18,275.1
2012-09-19,284.0
2012-09-20,280.0
2012-09-21,283.0
2012-09-24,283.0
2012-09-25,283.0
2012-09-26,283.0
2012-09-27,283.0
2012-09-28,280.0
2012-10-01,284.0
2012-10-02,280.05
2012-10-03,284.0
2012-10-04,284.0
2012-10-05,284.0
2012-10-08,284.0
2012-10-09,284.0
2012-10-10,284.0
2012-10-11,284.0
2012-10-12,284.0
2012-10-15,284.0
2012-10-16,283.0
2012-10-17,282.0
2012-10-18,265.25
2012-10-19,278.9
2012-10-22,280.0
2012-10-23,278.0
2012-10-24,280.0
2012-10-25,269.05
2012-10-29,270.0
2012-10-30,280.0
2012-10-31,280.0
2012-11-01,275.0
2012-11-02,275.0
2012-11-05,279.0
2012-11-07,279.8
2012-11-08,275.0
2012-11-09,265.2
2012-11-12,266.0
2012-11-13,266.35
2012-11-14,270.0
2012-11-15,266.2
2012-11-19,279.95
2012-11-20,278.95
2012-11-21,273.0
2012-11-22,279.0
2012-11-23,279.0
2012-11-26,279.5
2012-11-27,279.0
2012-11-28,279.0
2012-11-29,279.0
2012-11-30,279.0
2012-12-03,279.0
2012-12-04,275.1
2012-12-05,278.95
2012-12-06,270.0
2012-12-07,278.95
2012-12-10,277.95
2012-12-11,277.95
2012-12-12,278.5
2012-12-13,276.0
2012-12-14,276.0
2012-12-17,269.0
2012-12-18,269.0
2012-12-19,270.0
2012-12-20,270.0
2012-12-21,270.0
2012-12-24,272.0
2012-12-25,270.0
2012-12-26,270.0
2012-12-27,269.0
2012-12-28,272.0
2012-12-31,279.0
2013-01-02,279.0
2013-01-03,270.0
2013-01-04,270.0
2013-01-07,256.0
2013-01-08,270.0
2013-01-09,274.0
2013-01-10,274.0
2013-01-14,274.0
2013-01-15,274.0
2013-01-16,270.0
2013-01-17,274.0
2013-01-18,274.0
2013-01-21,270.0
2013-01-22,274.0
2013-01-23,270.0
2013-01-28,274.0
2013-01-29,270.0
2013-01-30,274.0
2013-01-31,274.0
2013-02-01,274.0
2013-02-04,275.0
2013-02-05,270.0
2013-02-06,269.7
2013-02-07,269.7
2013-02-08,270.0
2013-02-11,270.0
2013-02-12,270.0
2013-02-13,270.0
2013-02-14,270.0
2013-02-15,265.0
2013-02-18,270.0
2013-02-19,270.0
2013-02-20,275.0
2013-02-21,280.0
2013-02-22,280.0
2013-02-25,280.0
2013-02-26,275.0
2013-02-27,275.0
2013-02-28,270.5
2013-03-01,275.0
2013-03-04,275.0
2013-03-05,280.0
2013-03-06,285.0
2013-03-07,285.0
2013-03-08,285.0
2013-03-11,280.0
2013-03-12,280.0
2013-03-13,280.0
2013-03-14,280.0
2013-03-15,280.0
2013-03-18,275.05
2013-03-19,275.0
2013-03-20,275.0
2013-03-21,270.05
2013-03-22,275.0
2013-03-25,275.0
2013-03-26,280.0
2013-03-27,275.0
2013-03-28,275.0
2013-03-29,275.0
2013-04-01,275.0
2013-04-02,275.0
2013-04-03,275.0
2013-04-04,274.95
2013-04-05,270.0
2013-04-08,270.0
2013-04-09,286.0
2013-04-10,275.0
2013-04-11,274.9
2013-04-12,270.0
2013-04-15,270.5
2013-04-16,274.95
2013-04-17,270.0
2013-04-18,274.95
2013-04-19,270.0
2013-04-22,270.0
2013-04-23,270.0
2013-04-24,270.0
2013-04-25,274.95
2013-04-26,273.0
2013-04-29,275.0
2013-04-30,275.0
2013-05-02,275.0
2013-05-03,274.0
2013-05-06,275.0
2013-05-07,270.0
2013-05-08,275.0
2013-05-09,275.0
2013-05-10,275.0
2013-05-13,277.95
2013-05-14,276.0
2013-05-15,275.0
2013-05-16,275.0
2013-05-17,275.0
2013-05-20,270.0
2013-05-21,270.0
2013-05-22,270.0
2013-05-23,270.0
2013-05-24,265.0
2013-05-27,270.0
2013-05-28,270.0
2013-05-29,270.0
2013-05-30,270.0
2013-05-31,270.0
2013-06-03,270.0
2013-06-04,270.0
2013-06-05,270.0
2013-06-06,265.0
2013-06-07,266.0
2013-06-10,266.0
2013-06-11,271.0
2013-06-12,271.0
2013-06-13,268.0
2013-06-14,268.0
2013-06-17,266.0
2013-06-18,270.0
2013-06-19,270.0
2013-06-20,272.0
2013-06-21,267.0
2013-06-24,270.0
2013-06-25,265.05
2013-06-26,270.0
2013-06-27,265.0
2013-06-28,270.0
2013-07-01,269.95
2013-07-02,269.95
2013-07-03,269.0
2013-07-04,269.0
2013-07-05,269.0
2013-07-08,269.0
2013-07-09,269.0
2013-07-10,270.0
2013-07-11,269.0
2013-07-12,269.0
2013-07-15,270.0
2013-07-16,270.0
2013-07-17,280.0
2013-07-18,280.0
2013-07-19,275.0
2013-07-22,270.0
2013-07-23,270.0
2013-07-24,265.0
2013-07-25,264.95
2013-07-26,265.0
2013-07-29,265.0
2013-07-31,264.95
2013-08-01,265.0
2013-08-02,265.0
2013-08-05,265.0
2013-08-06,265.0
2013-08-07,265.0
2013-08-08,265.0
2013-08-12,265.0
2013-08-13,265.0
2013-08-15,265.0
2013-08-16,265.0
2013-08-19,265.0
2013-08-22,270.0
2013-08-23,270.0
2013-08-26,265.0
2013-08-27,265.0
2013-08-28,265.0
2013-08-29,265.0
2013-08-30,265.0
2013-09-02,265.0
2013-09-03,265.0
2013-09-04,265.0
2013-09-05,265.0
2013-09-06,265.0
2013-09-09,265.0
2013-09-10,265.0
2013-09-11,265.0
2013-09-12,265.0
2013-09-13,265.0
2013-09-16,264.0
2013-09-17,264.0
2013-09-18,264.0
2013-09-19,262.0
2013-09-20,262.5
2013-09-23,262.0
2013-09-24,261.5
2013-09-25,261.4
2013-09-26,260.0
2013-09-27,260.0
2013-09-30,260.0
2013-10-01,275.6
2013-10-02,265.0
2013-10-03,265.0
2013-10-04,265.0
2013-10-07,265.0
2013-10-08,265.0
2013-10-09,265.0
2013-10-10,265.0
2013-10-11,265.0
2013-10-14,265.0
2013-10-15,265.0
2013-10-21,270.0
2013-10-22,270.0
2013-10-23,269.0
2013-10-24,268.0
2013-10-25,265.0
2013-10-28,269.0
2013-10-29,265.0
2013-10-30,269.0
2013-10-31,268.0
2013-11-01,264.0
2013-11-04,265.0
2013-11-07,265.0
2013-11-08,266.0
2013-11-11,266.0
2013-11-12,266.0
2013-11-13,266.0
2013-11-14,265.15
2013-11-15,270.0
2013-11-19,270.0
2013-11-20,270.0
2013-11-21,270.0
2013-11-22,270.0
2013-11-25,270.0
2013-11-26,265.0
2013-11-27,280.0
2013-11-28,265.0
2013-11-29,265.0
2013-12-02,249.1
2013-12-03,269.0
2013-12-04,269.0
2013-12-05,273.95
2013-12-06,268.5
2013-12-09,268.0
2013-12-10,272.95
2013-12-11,272.0
2013-12-12,274.0
2013-12-13,279.0
2013-12-16,282.0
2013-12-17,281.0
2013-12-18,280.0
2013-12-19,279.0
2013-12-20,282.0
2013-12-23,282.0
2013-12-24,281.5
2013-12-25,282.0
2013-12-26,282.0
2013-12-27,282.0
2013-12-30,282.0
2013-12-31,282.0
2014-01-02,280.95
2014-01-03,280.95
2014-01-06,280.95
2014-01-07,279.95
2014-01-08,280.0
2014-01-09,280.0
2014-01-10,280.0
2014-01-13,280.0
2014-01-16,280.0
2014-01-17,280.0
2014-01-20,280.0
2014-01-21,280.0
2014-01-22,280.0
2014-01-23,280.0
2014-01-24,280.0
2014-01-27,277.0
2014-01-28,277.0
2014-01-29,276.45
2014-01-30,277.0
2014-01-31,272.0
2014-02-03,272.0
2014-02-04,272.0
2014-02-05,277.0
2014-02-06,277.0
2014-02-07,277.0
2014-02-10,277.0
2014-02-11,277.0
2014-02-12,277.0
2014-02-13,277.0
2014-02-14,272.0
2014-02-17,272.0
2014-02-18,277.0
2014-02-19,272.0
2014-02-20,272.0
2014-02-21,272.0
2014-02-24,269.5
2014-02-25,269.5
2014-02-26,272.0
2014-02-27,269.55
2014-02-28,270.0
2014-03-03,275.0
2014-03-04,280.0
2014-03-05,277.5
2014-03-06,274.5
2014-03-07,280.0
2014-03-10,275.0
2014-03-11,275.0
2014-03-12,275.0
2014-03-13,290.0
2014-03-14,277.0
2014-03-17,278.0
2014-03-18,273.0
2014-03-19,275.5
2014-03-20,279.0
2014-03-21,277.0
2014-03-24,276.5
2014-03-25,278.5
2014-03-26,281.0
2014-03-27,278.5
2014-03-28,275.0
2014-03-31,277.5
2014-04-01,277.5
2014-04-02,277.5
2014-04-03,277.5
2014-04-04,294.15
2014-04-07,278.1
2014-04-08,284.0
2014-04-09,284.0
2014-04-10,286.5
2014-04-11,286.5
2014-04-14,286.0
2014-04-15,287.0
2014-04-16,289.0
2014-04-17,284.0
2014-04-18,286.5
2014-04-21,271.0
2014-04-22,282.5
2014-04-23,283.5
2014-04-24,284.0
2014-04-25,284.0
2014-04-28,284.0
2014-04-29,285.5
2014-04-30,285.5
2014-05-02,285.5
2014-05-05,289.0
2014-05-06,286.5
2014-05-07,287.5
2014-05-08,288.5
2014-05-09,286.5
2014-05-12,286.5
2014-05-13,288.5
2014-05-14,289.5
2014-05-15,286.5
2014-05-16,289.5
2014-05-19,284.0
2014-05-20,286.0
2014-05-21,286.0
2014-05-22,285.0
2014-05-23,285.0
2014-05-26,286.5
2014-05-27,286.0
2014-05-28,288.0
2014-05-29,288.5
2014-05-30,300.0
2014-06-02,285.5
2014-06-03,285.5
2014-06-04,285.5
2014-06-05,288.5
2014-06-06,288.5
2014-06-09,288.5
2014-06-10,284.0
2014-06-11,266.0
2014-06-12,270.0
2014-06-13,286.0
2014-06-16,280.0
2014-06-17,279.5
2014-06-18,285.0
2014-06-19,285.0
2014-06-20,285.0
2014-06-23,285.0
2014-06-24,280.0
2014-06-25,277.5
2014-06-26,278.0
2014-06-27,278.5
2014-06-30,285.0
2014-07-01,277.5
2014-07-02,277.5
2014-07-03,278.5
2014-07-04,278.5
2014-07-07,277.5
2014-07-08,277.5
2014-07-09,277.5
2014-07-10,279.5
2014-07-11,279.5
2014-07-14,279.5
2014-07-15,277.0
2014-07-16,278.5
2014-07-17,279.5
2014-07-18,279.5
2014-07-21,279.5
2014-07-22,279.5
2014-07-23,279.5
2014-07-24,280.5
2014-07-25,281.5
2014-07-31,281.5
2014-08-01,281.5
2014-08-04,281.5
2014-08-05,281.5
2014-08-06,283.5
2014-08-07,283.5
2014-08-08,283.5
2014-08-11,283.5
2014-08-12,283.5
2014-08-13,283.5
2014-08-15,284.5
2014-08-18,284.5
2014-08-19,284.5
2014-08-22,284.5
2014-08-25,286.5
2014-08-26,286.5
2014-08-27,284.0
2014-08-28,282.5
2014-08-29,285.5
2014-09-01,283.0
2014-09-02,285.5
2014-09-03,282.5
2014-09-04,285.5
2014-09-05,285.5
2014-09-08,285.5
2014-09-09,286.5
2014-09-10,285.5
2014-09-11,285.5
2014-09-12,285.5
2014-09-15,285.5
2014-09-16,283.0
2014-09-17,283.0
2014-09-18,283.0
2014-09-19,285.5
2014-09-22,285.5
2014-09-23,285.5
2014-09-24,285.5
2014-09-25,285.5
2014-09-26,285.5
2014-09-29,285.0
2014-09-30,285.5
2014-10-01,285.0
2014-10-02,285.5
2014-10-03,285.5
2014-10-07,285.0
2014-10-08,286.0
2014-10-09,286.0
2014-10-10,286.0
2014-10-13,286.0
2014-10-14,285.5
2014-10-15,285.5
2014-10-16,286.0
2014-10-17,286.0
2014-10-20,286.0
2014-10-21,286.0
2014-10-22,286.0
2014-10-23,286.0
2014-10-24,286.0
2014-10-27,285.5
2014-10-28,285.5
2014-10-29,286.0
2014-10-30,285.5
2014-10-31,285.5
2014-11-03,285.5
2014-11-04,285.5
2014-11-05,285.5
2014-11-07,285.5
2014-11-10,285.5
2014-11-11,285.5
2014-11-12,285.5
2014-11-13,285.5
2014-11-14,285.5
2014-11-17,285.5
2014-11-19,285.5
2014-11-20,288.0
2014-11-21,288.0
2014-11-24,286.0
2014-11-25,286.0
2014-11-26,286.0
2014-11-27,286.1
2014-11-28,290.0
2014-12-01,292.0
2014-12-02,294.5
2014-12-03,297.0
2014-12-04,299.0
2014-12-05,299.0
2014-12-08,299.0
2014-12-09,299.0
2014-12-10,301.0
2014-12-11,298.5
2014-12-12,298.5
2014-12-15,298.5
2014-12-16,298.5
2014-12-17,298.5
2014-12-18,298.5
2014-12-19,298.5
2014-12-22,298.5
2014-12-23,298.5
2014-12-24,296.0
2014-12-25,295.0
2014-12-26,312.7
2014-12-29,298.0
2014-12-30,297.5
2014-12-31,297.5
2015-01-02,297.5
2015-01-06,297.5
2015-01-07,297.5
2015-01-08,297.5
2015-01-09,297.5
2015-01-12,297.5
2015-01-13,310.0
2015-01-14,298.0
2015-01-15,298.0
2015-01-16,298.0
2015-01-19,298.0
2015-01-20,298.0
2015-01-21,298.0
2015-01-22,298.0
2015-01-23,315.85
2015-01-26,315.85
2015-01-27,298.0
2015-01-28,298.0
2015-01-29,298.0
2015-01-30,298.0
2015-02-02,298.0
2015-02-03,298.0
2015-02-04,300.0
2015-02-05,300.0
2015-02-06,300.0
2015-02-09,300.0
2015-02-10,300.0
2015-02-11,300.0
2015-02-12,300.0
2015-02-13,296.0
2015-02-16,296.0
2015-02-17,296.0
2015-02-18,296.0
2015-02-19,296.0
2015-02-20,296.05
2015-02-23,296.05
2015-02-24,296.05
2015-02-25,296.05
2015-02-26,296.05
2015-02-27,296.05
2015-03-02,296.05
2015-03-03,313.75
2015-03-04,315.0
2015-03-05,315.0
2015-03-06,315.0
2015-03-09,315.0
2015-03-10,315.0
2015-03-11,315.0
2015-03-12,315.0
2015-03-13,315.0
2015-03-16,305.0
2015-03-17,305.0
2015-03-18,305.0
2015-03-19,305.0
2015-03-20,305.0
2015-03-23,305.0
2015-03-24,305.0
2015-03-25,305.0
2015-03-26,300.0
2015-03-27,300.0
2015-03-30,300.0
2015-03-31,315.0
2015-04-01,315.0
2015-04-02,315.0
2015-04-03,315.0
2015-04-06,315.0
2015-04-07,315.0
2015-04-08,315.0
2015-04-09,315.0
2015-04-10,315.0
2015-04-13,315.0
2015-04-14,315.0
2015-04-15,315.0
2015-04-16,315.0
2015-04-17,315.0
2015-04-20,315.0
2015-04-21,315.0
2015-04-22,315.0
2015-04-23,315.0
2015-04-24,296.1
2015-04-27,296.1
2015-04-28,296.1
2015-04-29,296.1
2015-04-30,313.0
2015-05-04,313.0
2015-05-05,313.0
2015-05-06,313.0
2015-05-07,313.0
2015-05-08,313.0
2015-05-11,313.0
2015-05-12,313.0
2015-05-13,313.0
2015-05-14,313.0
2015-05-15,313.0
2015-05-18,295.0
2015-05-19,295.0
2015-05-20,295.0
2015-05-21,295.0
2015-05-22,295.15
2015-05-25,296.55
2015-05-26,298.0
2015-05-27,298.0
2015-05-28,298.0
2015-05-29,310.0
2015-06-01,306.5
2015-06-02,310.0
2015-06-03,312.5
2015-06-04,315.0
2015-06-05,316.5
2015-06-08,318.0
2015-06-09,317.0
2015-06-10,318.5
2015-06-11,321.0
2015-06-12,319.5
2015-06-15,321.5
2015-06-16,321.5
2015-06-17,319.0
2015-06-18,310.0
2015-06-19,318.5
2015-06-22,311.5
2015-06-23,311.5
2015-06-24,314.5
2015-06-25,313.0
2015-06-26,331.75
2015-06-29,321.5
2015-06-30,321.5
2015-07-01,321.5
2015-07-02,321.5
2015-07-03,324.0
2015-07-06,324.5
2015-07-07,324.5
2015-07-08,324.5
2015-07-09,324.5
2015-07-10,324.5
2015-07-13,324.5
2015-07-14,324.5
2015-07-15,323.0
2015-07-16,324.5
2015-07-20,324.5
2015-07-21,324.5
2015-07-22,324.5
2015-07-23,325.5
2015-07-24,325.5
2015-07-27,326.5
2015-07-28,326.5
2015-07-29,327.5
2015-07-31,327.5
2015-08-03,328.5
2015-08-04,329.5
2015-08-05,330.5
2015-08-06,328.5
2015-08-07,329.5
2015-08-10,330.5
2015-08-11,330.0
2015-08-12,331.5
2015-08-13,332.5
2015-08-17,333.0
2015-08-18,330.5
2015-08-19,332.0
2015-08-24,331.5
2015-08-25,331.5
2015-08-26,332.0
2015-08-27,332.0
2015-08-28,333.0
2015-08-31,321.5
2015-09-01,322.0
2015-09-02,323.5
2015-09-03,321.5
2015-09-04,324.5
2015-09-07,325.5
2015-09-08,325.5
2015-09-09,324.5
2015-09-10,326.5
2015-09-11,326.5
2015-09-14,324.6
2015-09-15,325.0
2015-09-16,326.5
2015-09-17,326.5
2015-09-18,326.5
2015-09-21,327.5
2015-09-22,325.5
2015-09-23,325.5
2015-09-28,326.5
2015-09-29,325.5
2015-09-30,325.5
2015-10-01,327.5
2015-10-02,325.5
2015-10-05,326.5
2015-10-06,324.0
2015-10-07,327.5
2015-10-08,325.5
2015-10-09,327.5
2015-10-12,328.5
2015-10-13,326.5
2015-10-14,329.5
2015-10-16,330.0
2015-10-19,331.5
2015-10-20,331.0
2015-10-21,332.5
2015-10-22,333.5
2015-10-23,332.5
2015-10-26,333.5
2015-10-27,334.0
2015-10-28,334.0
2015-10-29,334.5
2015-10-30,336.5
2015-11-02,337.5
2015-11-03,338.5
2015-11-04,340.5
2015-11-05,341.5
2015-11-09,339.5
2015-11-10,342.0
2015-11-11,343.5
2015-11-12,344.5
2015-11-13,345.0
2015-11-16,342.0
2015-11-17,342.0
2015-11-19,342.0
2015-11-20,339.0
2015-11-23,340.5
2015-11-24,341.5
2015-11-25,343.5
2015-11-26,343.0
2015-11-27,322.45
2015-11-30,340.0
2015-12-01,341.0
2015-12-02,342.5
2015-12-03,344.5
2015-12-04,348.0
2015-12-07,346.0
2015-12-08,344.5
2015-12-09,346.0
2015-12-10,345.0
2015-12-11,345.0
2015-12-14,346.5
2015-12-15,347.0
2015-12-16,346.5
2015-12-17,347.0
2015-12-18,348.5
2015-12-21,349.5
2015-12-22,350.5
2015-12-23,347.5
2015-12-28,347.5
2015-12-29,346.5
2015-12-30,345.0
2015-12-31,331.5
2016-01-04,311.65
2016-01-05,311.5
2016-01-06,311.5
2016-01-07,313.0
2016-01-08,331.75
2016-01-12,330.0
2016-01-13,331.5
2016-01-14,330.0
2016-01-15,330.0
2016-01-18,330.0
2016-01-19,314.0
2016-01-20,317.0
2016-01-21,320.0
2016-01-22,330.0
2016-01-25,330.0
2016-01-26,325.0
2016-01-27,326.5
2016-01-28,328.5
2016-01-29,328.0
2016-02-01,329.5
2016-02-02,330.0
2016-02-03,330.0
2016-02-04,329.5
2016-02-05,329.5
2016-02-08,326.5
2016-02-09,328.5
2016-02-10,330.0
2016-02-11,330.0
2016-02-12,333.0
2016-02-15,334.5
2016-02-16,331.5
2016-02-17,332.5
2016-02-18,333.5
2016-02-19,335.5
2016-02-22,336.5
2016-02-23,337.5
2016-02-24,336.0
2016-02-25,337.5
2016-02-26,338.5
2016-02-29,339.5
2016-03-01,339.0
2016-03-02,340.0
2016-03-03,340.0
2016-03-04,330.0
2016-03-07,329.0
2016-03-08,327.0
2016-03-09,312.0
2016-03-10,328.9
2016-03-11,331.0
2016-03-14,328.0
2016-03-15,329.5
2016-03-16,345.0
2016-03-17,342.0
2016-03-18,342.5
2016-03-21,341.0
2016-03-22,342.5
2016-03-23,342.0
2016-03-24,343.5
2016-03-25,343.5
2016-03-28,343.0
2016-03-29,344.0
2016-03-30,342.5
2016-03-31,344.9
2016-04-01,341.0
2016-04-04,341.0
2016-04-05,342.5
2016-04-06,342.5
2016-04-07,342.5
2016-04-08,342.5
2016-04-11,342.5
2016-04-12,342.5
2016-04-13,342.5
2016-04-14,342.5
2016-04-15,342.5
2016-04-18,342.5
2016-04-19,342.5
2016-04-20,342.5
2016-04-21,342.5
2016-04-22,342.5
2016-04-25,342.5
2016-04-26,342.5
2016-04-27,342.5
2016-04-28,342.5
2016-04-29,363.05
2016-05-02,362.0
2016-05-03,362.0
2016-05-04,360.0
2016-05-05,360.0
2016-05-06,348.0
2016-05-09,345.0
2016-05-10,345.5
2016-05-11,340.0
2016-05-12,333.0
2016-05-13,333.0
2016-05-16,333.0
2016-05-17,333.0
2016-05-18,334.0
2016-05-19,335.5
2016-05-20,335.0
2016-05-23,335.0
2016-05-24,335.0
2016-05-25,335.0
2016-05-26,335.0
2016-05-27,335.0
2016-05-30,335.0
2016-05-31,355.1
2016-06-01,355.1
2016-06-02,355.1
2016-06-03,355.1
2016-06-06,355.1
2016-06-07,355.1
2016-06-08,355.1
2016-06-09,355.1
2016-06-10,355.1
2016-06-13,333.8
2016-06-14,333.8
2016-06-15,333.8
2016-06-16,333.8
2016-06-17,353.8
2016-06-20,353.8
2016-06-21,340.0
2016-06-22,340.0
2016-06-23,340.0
2016-06-24,340.0
2016-06-27,340.0
2016-06-28,340.0
2016-06-29,340.0
2016-06-30,340.0
2016-07-01,340.0
2016-07-04,340.0
2016-07-05,340.0
2016-07-11,340.0
2016-07-12,340.0
2016-07-13,340.0
2016-07-14,340.0
2016-07-15,340.0
2016-07-18,340.0
2016-07-19,340.0
2016-07-20,340.0
2016-07-21,340.0
2016-07-22,340.0
2016-07-25,340.0
2016-07-26,340.0
2016-07-27,340.0
2016-07-28,340.0
2016-07-29,340.0
2016-08-01,340.0
2016-08-02,340.0
2016-08-03,340.0
2016-08-04,340.0
2016-08-05,340.0
2016-08-08,340.0
2016-08-09,340.0
2016-08-10,340.0
2016-08-11,340.0
2016-08-12,340.0
2016-08-15,340.0
2016-08-16,340.0
2016-08-17,340.0
2016-08-18,340.0
2016-08-19,340.0
2016-08-22,340.0
2016-08-23,340.0
2016-08-24,329.85
2016-08-25,329.85
2016-08-26,329.85
2016-08-29,329.85
2016-08-30,329.85
2016-08-31,340.0
2016-09-01,340.0
2016-09-02,340.0
2016-09-05,340.0
2016-09-06,340.0
2016-09-07,340.0
2016-09-08,340.0
2016-09-09,340.0
2016-09-14,340.0
2016-09-15,340.0
2016-09-16,340.0
2016-09-19,340.0
2016-09-20,340.0
2016-09-21,340.0
2016-09-22,340.0
2016-09-23,340.0
2016-09-26,340.0
2016-09-27,340.0
2016-09-28,340.0
2016-09-29,340.0
2016-09-30,340.0
2016-10-04,340.0
2016-10-05,340.0
2016-10-06,340.0
2016-10-07,340.0
2016-10-10,340.0
2016-10-11,340.0
2016-10-12,340.0
2016-10-13,340.0
2016-10-14,340.0
2016-10-17,340.0
2016-10-18,340.0
2016-10-19,339.95
2016-10-20,339.95
2016-10-21,339.95
2016-10-24,339.95
2016-10-25,339.95
2016-10-26,339.95
2016-10-27,339.95
2016-10-28,339.95
2016-10-31,339.95
2016-11-01,339.95
2016-11-02,339.95
2016-11-03,339.95
2016-11-04,339.95
2016-11-07,339.95
2016-11-08,339.95
2016-11-09,339.95
2016-11-10,339.95
2016-11-11,339.95
2016-11-14,339.95
2016-11-15,339.95
2016-11-16,339.95
2016-11-17,339.95
2016-11-21,339.95
2016-11-22,339.95
2016-11-23,339.95
2016-11-24,339.95
2016-11-25,339.95
2016-11-28,339.95
2016-11-29,339.95
2016-11-30,339.95
2016-12-01,339.95
2016-12-02,339.95
2016-12-05,339.95
2016-12-06,339.95
2016-12-07,339.95
2016-12-08,339.95
2016-12-09,339.95
2016-12-14,339.95
2016-12-15,339.95
2016-12-16,339.95
2016-12-19,339.95
2016-12-20,339.95
2016-12-21,339.95
2016-12-22,339.95
2016-12-23,345.0
2016-12-26,345.0
2016-12-27,340.0
2016-12-28,340.0
2016-12-29,340.0
2016-12-30,350.0
2017-01-02,350.0
2017-01-03,350.0
2017-01-04,350.0
2017-01-05,350.0
2017-01-06,331.0
2017-01-09,313.1
2017-01-10,320.0
2017-01-12,320.0
2017-01-13,325.0
2017-01-16,315.35
2017-01-17,315.35
2017-01-18,320.0
2017-01-19,300.0
2017-01-20,295.0
2017-01-23,295.0
2017-01-24,295.0
2017-01-25,295.0
2017-01-26,295.0
2017-01-27,295.0
2017-01-30,300.0
2017-01-31,300.0
2017-02-01,300.0
2017-02-02,300.0
2017-02-03,300.0
2017-02-06,301.0
2017-02-07,300.0
2017-02-08,300.0
2017-02-09,300.0
2017-02-10,300.0
2017-02-13,300.0
2017-02-14,300.0
2017-02-15,296.2
2017-02-16,295.0
2017-02-17,296.0
