date,GAZ
2020-05-15,3550.0
2020-05-18,3550.0
2020-05-19,3550.0
2020-05-20,3551.0
2020-05-21,3551.0
2020-05-22,3551.0
2020-05-26,3555.0
2020-05-27,3555.0
2020-05-28,3626.0
2020-05-29,3626.0
2020-06-01,3675.0
2020-06-02,3675.0
2020-06-03,3675.0
2020-06-04,3820.0
2020-06-05,3820.0
2020-06-08,3820.0
2020-06-09,3820.0
2020-06-10,3820.0
2020-06-11,3820.0
2020-06-12,3820.0
2020-06-15,3820.0
2020-06-16,3820.0
2020-06-17,3820.0
2020-06-18,3905.0
2020-06-19,3750.0
2020-06-22,3750.0
2020-06-23,3750.0
2020-06-24,3645.0
2020-06-25,3645.0
2020-06-26,3650.0
2020-06-29,3655.0
2020-06-30,3655.0
2020-07-01,3700.0
2020-07-02,3700.0
2020-07-03,3700.0
2020-07-06,3700.0
2020-07-07,3700.0
2020-07-08,3700.0
2020-07-09,3700.0
2020-07-10,3656.0
2020-07-13,3656.0
2020-07-14,3660.0
2020-07-15,3660.0
2020-07-16,3660.0
2020-07-17,3660.0
2020-07-20,3660.0
2020-07-21,3660.0
2020-07-22,3660.0
2020-07-23,3660.0
2020-07-24,3660.0
2020-07-27,3660.0
2020-07-28,3660.0
2020-07-29,3650.0
2020-08-03,3670.0
2020-08-04,3670.0
2020-08-05,3670.0
2020-08-06,3700.0
2020-08-07,3700.0
2020-08-10,3670.0
2020-08-11,3670.0
2020-08-12,3670.0
2020-08-13,3670.0
2020-08-17,3670.0
2020-08-18,3670.0
2020-08-19,3670.0
2020-08-24,3720.0
2020-08-25,3720.0
2020-08-26,3720.0
2020-08-27,3720.0
2020-08-28,3720.0
2020-08-31,3670.0
2020-09-01,3670.0
2020-09-02,3670.0
2020-09-03,3670.0
2020-09-04,3670.0
2020-09-07,3670.0
2020-09-08,3670.0
2020-09-09,3598.0
2020-09-10,3598.0
2020-09-11,3670.0
2020-09-14,3670.0
2020-09-15,3670.0
2020-09-16,3525.0
2020-09-17,3500.0
2020-09-18,3635.0
2020-09-21,3635.0
2020-09-22,3635.0
2020-09-23,3506.0
2020-09-24,3506.0
2020-09-25,3506.0
2020-09-28,3506.0
2020-09-29,3506.0
2020-09-30,3540.0
2020-10-01,3540.0
2020-10-02,3540.0
2020-10-05,3540.0
2020-10-06,3540.0
2020-10-07,3540.0
2020-10-08,3540.0
2020-10-09,3550.0
2020-10-12,3550.0
2020-10-13,3571.0
2020-10-14,3555.0
2020-10-15,3600.0
2020-10-16,3605.0
2020-10-19,3605.0
2020-10-20,3610.0
2020-10-21,3610.0
2020-10-22,3610.0
2020-10-23,3700.0
2020-10-26,3700.0
2020-10-27,3700.0
2020-10-28,3700.0
2020-11-02,3700.0
2020-11-03,3700.0
2020-11-04,3700.0
2020-11-05,3700.0
2020-11-09,3730.0
2020-11-10,3730.0
2020-11-11,3730.0
2020-11-12,3770.0
2020-11-13,3770.0
2020-11-16,3770.0
2020-11-17,3770.0
2020-11-19,3770.0
2020-11-20,3845.0
2020-11-23,3845.0
2020-11-24,3918.0
2020-11-25,3990.0
2020-11-26,3999.0
2020-11-27,3920.0
2020-11-30,3920.0
2020-12-01,3920.0
2020-12-02,3920.0
2020-12-03,3920.0
2020-12-04,3920.0
2020-12-07,3920.0
2020-12-08,3920.0
2020-12-09,3920.0
2020-12-10,3920.0
2020-12-11,4000.0
2020-12-14,4100.0
2020-12-15,4100.0
2020-12-16,4100.0
2020-12-17,4100.0
2020-12-18,4000.0
2020-12-21,3921.0
2020-12-22,3950.0
2020-12-23,3950.0
2020-12-24,3950.0
2020-12-25,3800.0
2020-12-28,3710.0
2020-12-29,3690.0
2020-12-30,3550.0
2020-12-31,3690.0
2021-01-04,3837.0
2021-01-05,3940.0
2021-01-06,3940.0
2021-01-07,3862.0
2021-01-08,3862.0
2021-01-12,3862.0
2021-01-13,3862.0
2021-01-14,3862.0
2021-01-15,3900.0
2021-01-18,3900.0
2021-01-19,3970.0
2021-01-20,3990.0
2021-01-21,3990.0
2021-01-22,4095.0
2021-01-25,3950.0
2021-01-26,3950.0
2021-01-27,4107.0
2021-01-28,4107.0
2021-01-29,4105.0
2021-02-01,4099.0
2021-02-02,4262.0
2021-02-03,4262.0
2021-02-04,4260.0
2021-02-05,4260.0
2021-02-08,4100.0
2021-02-09,4260.0
2021-02-10,4260.0
2021-02-11,4100.0
2021-02-12,4050.0
2021-02-15,4050.0
2021-02-16,4050.0
2021-02-17,4050.0
2021-02-18,4050.0
2021-02-19,4000.0
2021-02-22,4100.0
2021-02-23,4100.0
2021-02-24,4100.0
2021-02-25,4100.0
2021-02-26,4100.0
2021-03-01,4100.0
2021-03-02,4100.0
2021-03-03,4100.0
2021-03-04,4100.0
2021-03-05,4020.0
2021-03-08,4020.0
2021-03-09,4090.0
2021-03-10,4090.0
2021-03-11,4090.0
2021-03-12,4090.0
2021-03-15,4090.0
2021-03-16,4070.0
2021-03-17,4070.0
2021-03-18,4070.0
2021-03-19,4070.0
2021-03-22,4069.0
2021-03-23,4069.0
2021-03-24,4006.0
2021-03-25,4006.0
2021-03-26,4006.0
2021-03-29,4006.0
2021-03-30,4006.0
2021-03-31,4009.0
2021-04-01,3930.0
2021-04-02,4001.0
2021-04-05,3940.0
2021-04-06,3954.0
2021-04-07,3829.0
2021-04-08,3900.0
2021-04-09,3950.0
2021-04-12,3950.0
2021-04-13,3950.0
2021-04-14,3955.0
2021-04-15,3955.0
2021-04-16,3955.0
2021-04-19,3955.0
2021-04-20,3955.0
2021-04-21,3955.0
2021-04-22,3955.0
2021-04-23,4050.0
2021-04-26,4050.0
2021-04-27,3992.0
2021-04-28,3990.0
2021-04-29,3990.0
2021-04-30,4100.0
2021-05-03,4100.0
2021-05-04,4150.0
2021-05-05,4150.0
2021-05-06,4150.0
2021-05-07,4150.0
2021-05-10,4150.0
2021-05-11,4152.0
2021-05-12,4152.0
2021-05-17,4152.0
2021-05-18,4152.0
2021-05-19,4153.0
2021-05-20,4150.0
2021-05-21,4180.0
2021-05-24,4180.0
2021-05-25,4180.0
2021-05-26,4180.0
2021-05-27,4100.0
2021-05-28,4100.0
2021-05-31,4100.0
2021-06-01,4100.0
2021-06-02,4071.0
2021-06-03,4071.0
2021-06-04,4189.0
2021-06-07,4189.0
2021-06-08,4189.0
2021-06-09,4189.0
2021-06-10,4189.0
2021-06-11,4189.0
2021-06-14,4189.0
2021-06-15,4189.0
2021-06-16,4189.0
2021-06-17,4188.0
2021-06-18,4300.0
2021-06-21,4300.0
2021-06-22,4300.0
2021-06-23,4300.0
2021-06-24,4300.0
2021-06-25,4299.0
2021-06-28,4299.0
2021-06-29,4215.0
2021-06-30,4215.0
2021-07-01,4215.0
2021-07-02,4288.0
2021-07-05,4200.0
2021-07-06,4200.0
2021-07-07,4200.0
2021-07-08,4200.0
2021-07-09,4200.0
2021-07-12,4200.0
2021-07-13,4100.0
2021-07-14,4102.0
2021-07-15,4102.0
2021-07-16,4180.0
2021-07-19,4180.0
2021-07-20,4189.0
2021-07-23,4189.0
2021-07-26,4272.0
2021-07-27,4357.0
2021-07-28,4357.0
2021-07-29,4357.0
2021-08-02,4357.0
2021-08-03,4357.0
2021-08-04,4357.0
2021-08-05,4357.0
2021-08-06,4440.0
2021-08-09,4400.0
2021-08-11,4400.0
2021-08-12,4400.0
2021-08-13,4480.0
2021-08-16,4480.0
2021-08-17,4480.0
2021-08-18,4480.0
2021-08-19,4480.0
2021-08-23,4480.0
2021-08-24,4480.0
2021-08-25,4480.0
2021-08-26,4480.0
2021-08-27,4480.0
2021-08-30,4480.0
2021-08-31,4560.0
2021-09-01,4560.0
2021-09-02,4560.0
2021-09-03,4480.0
2021-09-06,4480.0
2021-09-07,4400.0
2021-09-08,4400.0
2021-09-09,4400.0
2021-09-10,4487.0
2021-09-13,4487.0
2021-09-14,4535.0
2021-09-15,4535.0
2021-09-16,4535.0
2021-09-17,4600.0
2021-09-20,4600.0
2021-09-21,4600.0
2021-09-22,4600.0
2021-09-23,4600.0
2021-09-24,4600.0
2021-09-27,4600.0
2021-09-28,4600.0
2021-09-29,4600.0
2021-09-30,4600.0
2021-10-01,4669.0
2021-10-04,4762.0
2021-10-05,4762.0
2021-10-06,4762.0
2021-10-07,4762.0
2021-10-08,4780.0
2021-10-11,4800.0
2021-10-12,4840.0
2021-10-13,4800.0
2021-10-14,4790.0
2021-10-15,4841.0
2021-10-18,4782.0
2021-10-21,4783.0
2021-10-22,4783.0
2021-10-25,4900.0
2021-10-26,4900.0
2021-10-27,4945.0
2021-10-28,4945.0
2021-10-29,5142.0
2021-11-01,5142.0
2021-11-02,5142.0
2021-11-03,5346.0
2021-11-04,5550.0
2021-11-05,5550.0
2021-11-08,5500.0
2021-11-09,5311.0
2021-11-10,5311.0
2021-11-11,5099.0
2021-11-12,5082.0
2021-11-15,5082.0
2021-11-16,5000.0
2021-11-17,5006.0
2021-11-19,5206.0
2021-11-22,5206.0
2021-11-23,5025.0
2021-11-24,5100.0
2021-11-25,5303.0
2021-11-26,5303.0
2021-11-29,5100.0
2021-11-30,5300.0
2021-12-01,5200.0
2021-12-02,5200.0
2021-12-03,5100.0
2021-12-06,5100.0
2021-12-07,5100.0
2021-12-08,5100.0
2021-12-09,5250.0
2021-12-10,5100.0
2021-12-13,5011.0
2021-12-14,5011.0
2021-12-15,5211.0
2021-12-16,5100.0
2021-12-17,5110.0
2021-12-20,5110.0
2021-12-21,5200.0
2021-12-22,5100.0
2021-12-23,5297.0
2021-12-24,5500.0
2021-12-27,5285.0
2021-12-28,5298.0
2021-12-29,5500.0
2021-12-30,5285.0
2021-12-31,5300.0
2022-01-03,5300.0
2022-01-04,5205.0
2022-01-05,5205.0
2022-01-06,5205.0
2022-01-07,5205.0
2022-01-10,5404.0
2022-01-12,5404.0
2022-01-13,5351.0
2022-01-14,5410.0
2022-01-17,5410.0
2022-01-18,5410.0
2022-01-19,5500.0
2022-01-20,5680.0
2022-01-21,5700.0
2022-01-24,5700.0
2022-01-25,5700.0
2022-01-26,5800.0
2022-01-27,5620.0
2022-01-28,5615.0
2022-01-31,5615.0
2022-02-01,5895.0
2022-02-02,5900.0
2022-02-03,5724.0
2022-02-04,5700.0
2022-02-07,5869.0
2022-02-08,5810.0
2022-02-09,5900.0
2022-02-10,5900.0
2022-02-11,5750.0
2022-02-14,5888.0
2022-02-15,5888.0
2022-02-16,5780.0
2022-02-17,5720.0
2022-02-18,5720.0
2022-02-21,5700.0
2022-02-22,5700.0
2022-02-23,5610.0
2022-02-24,5310.0
2022-02-25,5600.0
2022-02-28,5270.0
2022-03-01,5020.0
2022-03-02,5000.0
2022-03-03,5000.0
2022-03-04,5270.0
2022-03-07,5390.0
2022-03-08,5150.0
2022-03-09,5150.0
2022-03-10,4900.0
2022-03-11,4800.0
2022-03-14,4800.0
2022-03-15,4800.0
2022-03-16,4800.0
2022-03-17,4800.0
2022-03-18,4820.0
2022-03-21,4810.0
2022-03-22,4850.0
2022-03-23,4850.0
2022-03-24,4850.0
2022-03-25,4750.0
2022-03-28,4850.0
2022-03-29,4802.0
2022-03-30,4800.0
2022-03-31,4800.0
2022-04-01,4800.0
2022-04-04,4775.0
2022-04-05,4800.0
2022-04-06,4800.0
2022-04-07,4800.0
2022-04-08,4890.0
2022-04-11,4890.0
2022-04-12,4984.0
2022-04-13,4920.0
2022-04-14,4900.0
2022-04-15,4990.0
2022-04-18,4990.0
2022-04-19,4979.0
2022-04-20,4975.0
2022-04-21,4900.0
2022-04-22,5000.0
2022-04-25,5000.0
2022-04-26,5000.0
2022-04-27,5000.0
2022-04-28,5000.0
2022-04-29,5150.0
2022-05-04,5150.0
2022-05-05,5000.0
2022-05-06,5120.0
2022-05-09,5000.0
2022-05-10,5000.0
2022-05-11,4890.0
2022-05-12,4890.0
2022-05-13,4825.0
2022-05-16,5070.0
2022-05-17,5070.0
2022-05-18,5070.0
2022-05-19,4931.0
2022-05-20,4950.0
2022-05-23,4815.0
2022-05-24,4815.0
2022-05-25,4560.0
2022-05-26,4560.0
2022-05-27,4696.0
2022-05-30,4700.0
2022-05-31,4707.0
2022-06-01,4707.0
2022-06-02,4989.0
2022-06-03,4981.0
2022-06-06,4981.0
2022-06-07,5270.0
2022-06-08,4960.0
2022-06-09,4985.0
2022-06-10,5000.0
2022-06-13,4800.0
2022-06-14,4800.0
2022-06-15,4900.0
2022-06-16,4770.0
2022-06-17,4750.0
2022-06-20,4628.0
2022-06-21,4700.0
2022-06-22,4701.0
2022-06-23,4570.0
2022-06-24,4600.0
2022-06-27,4601.0
2022-06-28,4601.0
2022-06-29,4500.0
2022-06-30,4232.0
2022-07-01,4485.0
2022-07-04,4430.0
2022-07-05,4355.0
2022-07-06,4548.0
2022-07-07,4548.0
2022-07-08,4500.0
2022-07-12,4500.0
2022-07-13,4500.0
2022-07-14,4548.0
2022-07-15,4700.0
2022-07-18,4600.0
2022-07-19,4600.0
2022-07-20,4600.0
2022-07-21,4700.0
2022-07-22,4800.0
2022-07-25,4800.0
2022-07-26,4800.0
2022-07-27,4850.0
2022-07-28,4900.0
2022-07-29,4850.0
2022-08-01,4850.0
2022-08-02,4850.0
2022-08-03,4850.0
2022-08-04,4850.0
2022-08-05,4850.0
2022-08-08,4850.0
2022-08-09,4850.0
2022-08-10,4850.0
2022-08-11,4850.0
2022-08-12,4900.0
2022-08-15,4900.0
2022-08-16,4900.0
2022-08-17,4900.0
2022-08-18,4900.0
2022-08-19,4996.0
2022-08-22,4996.0
2022-08-23,4996.0
2022-08-24,4996.0
2022-08-25,4994.0
2022-08-26,5000.0
2022-08-29,5000.0
2022-08-30,4914.0
2022-08-31,4992.0
2022-09-01,4992.0
2022-09-02,4992.0
2022-09-05,4992.0
2022-09-06,4992.0
2022-09-07,4900.0
2022-09-08,4900.0
2022-09-09,4900.0
2022-09-12,4900.0
2022-09-13,4900.0
2022-09-14,4900.0
2022-09-15,4900.0
2022-09-16,4950.0
2022-09-19,4920.0
2022-09-20,4990.0
2022-09-21,4940.0
2022-09-22,4990.0
2022-09-23,4850.0
2022-09-26,4800.0
2022-09-27,4600.0
2022-09-28,4500.0
2022-09-29,4600.0
2022-09-30,4600.0
2022-10-03,4600.0
2022-10-04,4600.0
2022-10-05,4680.0
2022-10-06,4720.0
2022-10-07,4550.0
2022-10-11,4503.0
2022-10-12,4505.0
2022-10-13,4760.0
2022-10-14,4700.0
2022-10-17,4744.0
2022-10-18,4700.0
2022-10-19,4700.0
2022-10-20,4560.0
2022-10-21,4650.0
2022-10-24,4650.0
2022-10-25,4650.0
2022-10-26,4638.0
2022-10-27,4600.0
2022-10-28,4598.0
2022-10-31,4598.0
2022-11-01,4598.0
2022-11-02,4598.0
2022-11-03,4620.0
2022-11-04,4500.0
2022-11-07,4500.0
2022-11-08,4500.0
2022-11-09,4600.0
2022-11-10,4500.0
2022-11-11,4500.0
2022-11-14,4500.0
2022-11-15,4540.0
2022-11-16,4500.0
2022-11-17,4540.0
2022-11-21,4600.0
2022-11-22,4600.0
2022-11-23,4600.0
2022-11-24,4600.0
2022-11-25,4350.0
2022-11-28,4600.0
2022-11-29,4700.0
2022-11-30,4800.0
2022-12-01,4800.0
2022-12-02,4513.0
2022-12-05,4513.0
2022-12-06,4513.0
2022-12-07,4700.0
2022-12-08,4550.0
2022-12-09,4600.0
2022-12-12,4600.0
2022-12-13,4505.0
2022-12-14,4505.0
2022-12-15,4650.0
2022-12-16,4550.0
2022-12-19,4822.0
2022-12-20,4550.0
2022-12-21,4550.0
2022-12-22,4550.0
2022-12-23,4520.0
2022-12-26,4525.0
2022-12-27,4500.0
2022-12-28,4420.0
2022-12-29,4450.0
2022-12-30,4650.0
2023-01-02,4699.0
2023-01-03,4600.0
2023-01-04,4600.0
2023-01-05,4350.0
2023-01-06,4350.0
2023-01-09,4350.0
2023-01-10,4575.0
2023-01-12,4575.0
2023-01-13,4400.0
2023-01-16,4575.0
2023-01-17,4575.0
2023-01-18,4330.0
2023-01-19,4330.0
2023-01-20,4330.0
2023-01-23,4570.0
2023-01-24,4570.0
2023-01-25,4570.0
2023-01-26,4570.0
2023-01-27,4301.0
2023-01-30,4301.0
2023-01-31,4301.0
2023-02-01,4350.0
2023-02-02,4290.0
2023-02-03,4300.0
2023-02-06,4300.0
2023-02-07,4300.0
2023-02-08,4300.0
2023-02-09,4400.0
2023-02-10,4499.0
2023-02-13,4499.0
2023-02-14,4499.0
2023-02-15,4499.0
2023-02-16,4350.0
2023-02-17,4350.0
2023-02-20,4500.0
2023-02-21,4500.0
2023-02-22,4500.0
2023-02-23,4362.0
2023-02-24,4362.0
2023-02-27,4362.0
2023-02-28,4498.0
2023-03-01,4450.0
2023-03-02,4450.0
2023-03-03,4372.0
2023-03-06,4372.0
2023-03-07,4446.0
2023-03-08,4440.0
2023-03-09,4370.0
2023-03-10,4370.0
2023-03-13,4440.0
2023-03-14,4440.0
2023-03-15,4350.0
2023-03-16,4350.0
2023-03-17,4100.0
2023-03-20,4250.0
2023-03-21,4100.0
2023-03-22,4100.0
2023-03-23,4100.0
2023-03-24,4100.0
2023-03-27,4100.0
2023-03-28,4100.0
2023-03-29,4100.0
2023-03-30,4005.0
2023-03-31,3900.0
2023-04-03,4000.0
2023-04-04,4000.0
2023-04-05,4000.0
2023-04-06,3920.0
2023-04-07,3706.0
2023-04-10,3925.0
2023-04-11,4000.0
2023-04-12,4000.0
2023-04-13,4000.0
2023-04-14,3851.0
2023-04-17,4080.0
2023-04-18,4080.0
2023-04-19,3900.0
2023-04-20,3860.0
2023-04-21,3830.0
2023-04-25,3841.0
2023-04-26,3998.0
2023-04-27,3900.0
2023-04-28,3900.0
2023-05-02,3851.0
2023-05-03,3851.0
2023-05-04,3853.0
2023-05-05,3900.0
2023-05-08,3900.0
2023-05-09,3940.0
2023-05-10,3950.0
2023-05-11,3994.0
2023-05-12,4050.0
2023-05-15,3920.0
2023-05-16,3990.0
2023-05-17,4100.0
2023-05-18,4005.0
2023-05-19,4000.0
2023-05-22,3861.0
2023-05-23,4000.0
2023-05-24,4000.0
2023-05-25,4000.0
2023-05-26,3950.0
2023-05-29,4000.0
2023-05-30,4000.0
2023-05-31,4000.0
2023-06-01,4005.0
2023-06-02,4000.0
2023-06-05,4000.0
2023-06-06,3995.0
2023-06-07,4114.0
2023-06-08,3996.0
2023-06-09,4050.0
2023-06-12,4050.0
2023-06-13,4001.0
2023-06-14,4125.0
2023-06-15,4148.0
2023-06-16,4250.0
2023-06-19,4250.0
2023-06-20,4400.0
2023-06-21,4160.0
2023-06-22,4060.0
2023-06-23,4125.0
2023-06-26,4002.0
2023-06-27,3950.0
2023-06-28,4180.0
2023-07-03,4250.0
2023-07-04,3996.0
2023-07-05,4200.0
2023-07-06,4300.0
2023-07-07,4250.0
2023-07-10,4300.0
2023-07-11,4300.0
2023-07-12,4225.0
2023-07-13,4200.0
2023-07-14,4400.0
2023-07-17,4270.0
2023-07-18,4400.0
2023-07-20,4480.0
2023-07-21,4490.0
2023-07-24,4400.0
2023-07-25,4500.0
2023-07-26,4635.0
2023-07-27,4696.0
2023-07-28,4710.0
2023-07-31,4500.0
2023-08-01,4500.0
2023-08-02,4500.0
2023-08-03,4505.0
2023-08-04,4450.0
2023-08-07,4450.0
2023-08-08,4470.0
2023-08-09,4450.0
2023-08-10,4450.0
2023-08-11,4600.0
2023-08-15,4450.0
2023-08-16,4480.0
2023-08-17,4480.0
2023-08-18,4480.0
2023-08-22,4450.0
2023-08-23,4430.0
2023-08-24,4400.0
2023-08-25,4400.0
2023-08-28,4400.0
2023-08-29,4400.0
2023-08-30,4450.0
2023-08-31,4400.0
2023-09-01,4400.0
2023-09-04,4400.0
2023-09-05,4400.0
2023-09-06,4269.0
2023-09-07,4390.0
2023-09-08,4400.0
2023-09-11,4250.0
2023-09-12,4200.0
2023-09-13,4201.0
2023-09-14,4300.0
2023-09-15,4200.0
2023-09-18,4201.0
2023-09-19,4206.0
2023-09-20,4150.0
2023-09-21,4200.0
2023-09-22,4150.0
2023-09-25,4150.0
2023-09-26,4200.0
2023-09-27,4200.0
2023-10-02,4150.0
2023-10-03,4100.0
2023-10-04,4059.0
2023-10-05,4300.0
2023-10-06,4300.0
2023-10-09,4300.0
2023-10-10,4200.0
2023-10-11,4280.0
2023-10-12,4250.0
2023-10-13,4400.0
2023-10-16,4400.0
2023-10-17,4269.0
2023-10-18,4299.0
2023-10-19,4300.0
2023-10-20,4300.0
2023-10-23,4300.0
2023-10-24,4300.0
2023-10-25,4300.0
2023-10-26,4250.0
2023-10-27,4200.0
2023-10-30,4150.0
2023-10-31,4150.0
2023-11-01,4200.0
2023-11-02,4200.0
2023-11-03,4300.0
2023-11-07,4300.0
2023-11-08,4150.0
2023-11-09,4000.0
2023-11-10,4100.0
2023-11-13,4100.0
2023-11-14,4100.0
2023-11-15,4100.0
2023-11-16,4200.0
2023-11-17,4150.0
2023-11-20,4150.0
2023-11-21,4150.0
2023-11-22,4150.0
2023-11-23,4150.0
2023-11-24,4248.0
2023-11-27,4248.0
2023-11-28,4030.0
2023-11-29,4000.0
2023-11-30,4002.0
2023-12-01,4100.0
2023-12-04,4100.0
2023-12-05,4100.0
2023-12-06,4100.0
2023-12-07,4050.0
2023-12-08,4050.0
2023-12-11,4050.0
2023-12-12,4102.0
2023-12-13,4200.0
2023-12-14,4200.0
2023-12-15,4200.0
2023-12-18,4200.0
2023-12-19,4200.0
2023-12-20,4200.0
2023-12-21,4150.0
2023-12-22,4150.0
2023-12-25,4150.0
2023-12-26,4150.0
2023-12-27,4150.0
2023-12-28,4000.0
2023-12-29,4000.0
2024-01-02,4000.0
2024-01-03,3965.0
2024-01-04,3980.0
2024-01-05,3999.0
2024-01-08,4000.0
2024-01-09,4000.0
2024-01-10,3995.0
2024-01-12,4150.0
2024-01-15,4100.0
2024-01-16,4100.0
2024-01-17,4149.0
2024-01-18,4050.0
2024-01-19,4080.0
2024-01-22,4120.0
2024-01-23,4120.0
2024-01-24,4000.0
2024-01-25,4000.0
2024-01-26,3950.0
2024-01-29,4000.0
2024-01-30,4000.0
2024-01-31,4000.0
2024-02-01,4000.0
2024-02-02,4000.0
2024-02-05,4000.0
2024-02-06,4093.0
2024-02-07,4010.0
2024-02-08,4010.0
2024-02-09,4120.0
2024-02-12,4190.0
2024-02-13,4150.0
2024-02-14,4030.0
2024-02-15,4149.0
2024-02-16,4100.0
2024-02-19,4100.0
2024-02-20,4120.0
2024-02-21,4185.0
2024-02-22,4185.0
2024-02-23,4150.0
2024-02-26,4150.0
2024-02-27,4002.0
2024-02-28,4149.0
2024-02-29,4150.0
2024-03-01,4170.0
2024-03-04,4170.0
2024-03-05,4170.0
2024-03-06,4150.0
2024-03-07,4150.0
2024-03-08,4150.0
2024-03-11,4115.0
2024-03-12,4110.0
2024-03-13,4110.0
2024-03-14,4150.0
2024-03-15,4150.0
2024-03-18,4150.0
2024-03-19,4150.0
2024-03-20,4150.0
2024-03-21,4050.0
2024-03-22,4150.0
2024-03-25,4050.0
2024-03-26,4150.0
2024-03-27,4150.0
2024-03-28,4200.0
2024-03-29,4300.0
2024-04-01,4300.0
2024-04-02,4166.0
2024-04-03,4166.0
2024-04-04,4150.0
2024-04-05,4150.0
2024-04-08,4150.0
2024-04-09,4150.0
2024-04-15,4150.0
2024-04-16,4150.0
2024-04-17,4150.0
2024-04-18,4150.0
2024-04-19,4100.0
2024-04-22,4100.0
2024-04-23,4140.0
2024-04-24,4140.0
2024-04-25,4140.0
2024-04-26,4100.0
2024-04-29,4150.0
2024-04-30,4150.0
2024-05-02,4150.0
2024-05-03,4100.0
2024-05-06,4145.0
2024-05-07,4110.0
2024-05-08,4110.0
2024-05-09,4100.0
2024-05-10,4150.0
2024-05-13,4200.0
2024-05-14,4150.0
2024-05-15,4150.0
2024-05-16,4200.0
2024-05-17,4139.0
2024-05-20,4100.0
2024-05-21,4140.0
2024-05-22,4100.0
2024-05-23,4100.0
2024-05-24,4150.0
2024-05-27,4100.0
2024-05-28,4100.0
2024-05-29,4100.0
2024-05-30,4100.0
2024-05-31,4100.0
2024-06-03,4100.0
2024-06-04,4100.0
2024-06-05,4000.0
2024-06-06,4100.0
2024-06-07,4100.0
2024-06-10,4129.0
2024-06-11,4075.0
2024-06-12,4075.0
2024-06-13,4129.0
2024-06-14,4129.0
2024-06-19,4000.0
2024-06-20,4000.0
2024-06-21,4130.0
2024-06-24,4120.0
2024-06-25,4120.0
2024-06-26,4100.0
2024-06-27,4100.0
2024-06-28,3900.0
2024-07-01,3900.0
2024-07-02,3914.0
2024-07-03,3900.0
2024-07-04,3900.0
2024-07-05,4100.0
2024-07-08,4097.0
2024-07-09,4097.0
2024-07-10,4090.0
2024-07-11,4090.0
2024-07-12,4150.0
2024-07-15,4000.0
2024-07-16,4000.0
2024-07-17,4000.0
2024-07-18,4000.0
2024-07-19,4000.0
2024-07-22,3955.0
2024-07-23,3955.0
2024-07-24,3950.0
2024-07-25,3950.0
2024-07-26,3950.0
2024-07-29,4000.0
2024-07-31,3900.0
2024-08-01,3997.0
2024-08-02,4000.0
2024-08-05,3900.0
2024-08-06,4047.0
2024-08-07,4047.0
2024-08-08,4047.0
2024-08-09,3910.0
2024-08-12,3900.0
2024-08-13,3850.0
2024-08-15,3850.0
2024-08-16,4000.0
2024-08-19,4000.0
2024-08-22,3960.0
2024-08-23,3870.0
2024-08-26,3930.0
2024-08-27,3930.0
2024-08-28,3940.0
2024-08-29,3850.0
2024-08-30,3800.0
2024-09-02,3823.0
2024-09-03,3820.0
2024-09-04,3840.0
2024-09-05,3840.0
2024-09-06,3800.0
2024-09-09,3801.0
2024-09-10,3801.0
2024-09-11,3801.0
2024-09-12,3800.0
2024-09-13,3812.0
2024-09-18,3830.0
2024-09-19,3780.0
2024-09-20,3839.0
2024-09-23,3850.0
2024-09-24,3859.0
2024-09-25,3790.0
2024-09-26,3785.0
2024-09-27,3801.0
2024-09-30,3805.0
2024-10-01,3800.0
2024-10-02,3800.0
2024-10-03,3859.0
2024-10-04,3859.0
2024-10-07,3859.0
2024-10-08,3820.0
2024-10-09,3820.0
2024-10-10,3803.0
2024-10-11,3830.0
2024-10-14,3865.0
2024-10-15,3806.0
2024-10-16,3840.0
2024-10-17,3835.0
2024-10-18,3845.0
2024-10-21,3811.0
2024-10-22,3800.0
2024-10-23,3810.0
2024-10-24,3810.0
2024-10-25,3850.0
2024-10-28,3812.0
2024-10-29,3813.0
2024-10-30,3812.0
2024-10-31,3812.0
2024-11-01,3850.0
2024-11-04,3850.0
2024-11-05,3815.0
2024-11-07,3821.0
2024-11-08,3822.0
2024-11-11,3850.0
2024-11-12,3850.0
2024-11-13,3850.0
2024-11-14,3850.0
2024-11-15,3900.0
2024-11-19,3900.0
2024-11-20,3900.0
2024-11-21,3900.0
2024-11-22,3895.0
2024-11-25,3895.0
2024-11-26,3895.0
2024-11-27,3895.0
2024-11-28,3822.0
2024-11-29,3823.0
2024-12-02,3820.0
2024-12-03,3800.0
2024-12-04,3850.0
2024-12-05,3850.0
2024-12-06,3760.0
2024-12-09,3800.0
2024-12-10,3820.0
2024-12-11,3820.0
2024-12-12,3800.0
2024-12-13,3800.0
2024-12-16,3848.0
2024-12-17,3800.0
2024-12-18,3800.0
2024-12-19,3820.0
2024-12-20,3820.0
2024-12-23,3815.0
2024-12-24,3800.0
2024-12-25,3820.0
2024-12-26,3760.0
2024-12-27,3750.0
2024-12-30,3750.0
2024-12-31,3760.0
2025-01-02,3760.0
2025-01-03,3830.0
2025-01-06,3830.0
2025-01-07,3839.0
2025-01-08,3759.0
2025-01-09,3775.0
2025-01-10,3760.0
2025-01-13,3761.0
2025-01-15,3780.0
2025-01-16,3800.0
2025-01-17,3800.0
2025-01-20,3840.0
2025-01-21,3805.0
