date,SMI
2011-07-20,2900.0
2011-07-21,2900.0
2011-07-22,2850.0
2011-07-25,2850.0
2011-07-26,2850.0
2011-07-27,2860.0
2011-07-28,2860.0
2011-07-29,2860.0
2011-08-01,2860.0
2011-08-02,2890.0
2011-08-03,2888.0
2011-08-04,2888.0
2011-08-05,3061.0
2011-08-08,3244.0
2011-08-09,3244.0
2011-08-10,3230.0
2011-08-11,3230.0
2011-08-12,3240.0
2011-08-15,3305.0
2011-08-16,3437.0
2011-08-17,3450.0
2011-08-18,3657.0
2011-08-19,3609.0
2011-08-22,3820.0
2011-08-23,3824.0
2011-08-24,3810.0
2011-08-25,3582.0
2011-08-26,3698.0
2011-08-29,3770.0
2011-08-30,3700.0
2011-09-02,3900.0
2011-09-05,4000.0
2011-09-06,4240.0
2011-09-07,4400.0
2011-09-08,4136.0
2011-09-09,4131.0
2011-09-12,4080.0
2011-09-13,4010.0
2011-09-14,4000.0
2011-09-15,3922.0
2011-09-16,3920.0
2011-09-19,4155.0
2011-09-20,4404.0
2011-09-21,4529.0
2011-09-22,4398.0
2011-09-23,4140.0
2011-09-26,3892.0
2011-09-27,4090.0
2011-09-28,3970.0
2011-09-29,3920.0
2011-09-30,4148.0
2011-10-03,4249.0
2011-10-04,4250.0
2011-10-05,4200.0
2011-10-06,4300.0
2011-10-07,4200.0
2011-10-10,4200.0
2011-10-11,4200.0
2011-10-12,4250.0
2011-10-13,4288.0
2011-10-14,4202.0
2011-10-17,4230.0
2011-10-18,4250.0
2011-10-19,4250.0
2011-10-20,4250.0
2011-10-21,4250.0
2011-10-24,4250.0
2011-10-25,4240.0
2011-10-26,4200.0
2011-10-27,4200.0
2011-10-28,4070.0
2011-10-31,4200.0
2011-11-01,4198.0
2011-11-02,4198.0
2011-11-03,4000.0
2011-11-04,3950.0
2011-11-09,3950.0
2011-11-10,3800.0
2011-11-11,3779.0
2011-11-14,3820.0
2011-11-15,3800.0
2011-11-16,3800.0
2011-11-17,3825.0
2011-11-21,3640.0
2011-11-22,3595.0
2011-11-23,3403.0
2011-11-24,3499.0
2011-11-25,3533.0
2011-11-28,3744.0
2011-11-29,3687.0
2011-11-30,3572.0
2011-12-01,3670.0
2011-12-02,3750.0
2011-12-05,3850.0
2011-12-06,3900.0
2011-12-07,3898.0
2011-12-08,3896.0
2011-12-09,3663.0
2011-12-12,3794.0
2011-12-13,3700.0
2011-12-14,3700.0
2011-12-15,3700.0
2011-12-16,3601.0
2011-12-19,3700.0
2011-12-20,3844.0
2011-12-21,3844.0
2011-12-22,3800.0
2011-12-23,3830.0
2011-12-26,3730.0
2011-12-27,3810.0
2011-12-28,3730.0
2011-12-29,3749.0
2011-12-30,3790.0
2012-01-02,3880.0
2012-01-03,3880.0
2012-01-04,3656.0
2012-01-05,3588.0
2012-01-06,3637.0
2012-01-09,3637.0
2012-01-10,3600.0
2012-01-12,3630.0
2012-01-13,3725.0
2012-01-16,3725.0
2012-01-17,3729.0
2012-01-18,3729.0
2012-01-19,3680.0
2012-01-20,3613.0
2012-01-23,3820.0
2012-01-24,3710.0
2012-01-25,3750.0
2012-01-26,3849.0
2012-01-27,3900.0
2012-01-30,3855.0
2012-01-31,3851.0
2012-02-01,3760.0
2012-02-02,3800.0
2012-02-03,3910.0
2012-02-07,3910.0
2012-02-08,4100.0
2012-02-09,4198.0
2012-02-10,3947.0
2012-02-13,3711.0
2012-02-14,3526.0
2012-02-15,3650.0
2012-02-16,3650.0
2012-02-17,3530.0
2012-02-20,3685.0
2012-02-21,3600.0
2012-02-22,3660.0
2012-02-23,3650.0
2012-02-24,3630.0
2012-02-27,3580.0
2012-02-28,3580.0
2012-02-29,3670.0
2012-03-01,3689.0
2012-03-02,3689.0
2012-03-05,3690.0
2012-03-06,3650.0
2012-03-07,3650.0
2012-03-08,3600.0
2012-03-09,3600.0
2012-03-12,3600.0
2012-03-13,3580.0
2012-03-14,3570.0
2012-03-15,3540.0
2012-03-16,3410.0
2012-03-19,3417.0
2012-03-20,3400.0
2012-03-21,3509.0
2012-03-22,3509.0
2012-03-23,3505.0
2012-03-26,3505.0
2012-03-27,3505.0
2012-03-28,3400.0
2012-03-29,3499.0
2012-03-30,3450.0
2012-04-02,3500.0
2012-04-03,3500.0
2012-04-04,3469.0
2012-04-05,3469.0
2012-04-06,3380.0
2012-04-09,3495.0
2012-04-10,3312.0
2012-04-11,3425.0
2012-04-12,3425.0
2012-04-13,3340.0
2012-04-16,3424.0
2012-04-17,3424.0
2012-04-18,3470.0
2012-04-19,3485.0
2012-04-20,3500.0
2012-04-23,3300.0
2012-04-24,3300.0
2012-04-25,3449.0
2012-04-26,3449.0
2012-04-27,3254.0
2012-04-30,3300.0
2012-05-02,3300.0
2012-05-03,3300.0
2012-05-04,3331.0
2012-05-07,3474.0
2012-05-08,3400.0
2012-05-09,3400.0
2012-05-10,3400.0
2012-05-11,3469.0
2012-05-14,3469.0
2012-05-15,3469.0
2012-05-16,3390.0
2012-05-17,3250.0
2012-05-18,3200.0
2012-05-21,3288.0
2012-05-22,3300.0
2012-05-23,3249.0
2012-05-24,3240.0
2012-05-25,3232.0
2012-05-28,3232.0
2012-05-29,3120.0
2012-05-30,3233.0
2012-05-31,3230.0
2012-06-01,3250.0
2012-06-04,3440.0
2012-06-05,3300.0
2012-06-06,3370.0
2012-06-07,3320.0
2012-06-08,3320.0
2012-06-11,3320.0
2012-06-12,3180.0
2012-06-13,3180.0
2012-06-14,3297.0
2012-06-15,3192.0
2012-06-18,3300.0
2012-06-19,3288.0
2012-06-20,3188.0
2012-06-21,3280.0
2012-06-22,3280.0
2012-06-25,3280.0
2012-06-26,3280.0
2012-06-27,3280.0
2012-06-28,3200.0
2012-06-29,3025.0
2012-07-02,3190.0
2012-07-03,3190.0
2012-07-04,3165.0
2012-07-05,3197.0
2012-07-06,3190.0
2012-07-09,3200.0
2012-07-10,3200.0
2012-07-11,3200.0
2012-07-12,3200.0
2012-07-13,3200.0
2012-07-16,3200.0
2012-07-17,3200.0
2012-07-18,3200.0
2012-07-19,3200.0
2012-07-20,3150.0
2012-07-23,3150.0
2012-07-24,3179.0
2012-07-25,3173.0
2012-07-26,3153.0
2012-07-27,3139.0
2012-07-31,2968.0
2012-08-01,2968.0
2012-08-02,3000.0
2012-08-03,3000.0
2012-08-06,3000.0
2012-08-07,3105.0
2012-08-08,2920.0
2012-08-09,2830.0
2012-08-10,2999.0
2012-08-13,3000.0
2012-08-15,3000.0
2012-08-16,2900.0
2012-08-17,3000.0
2012-08-22,3000.0
2012-08-23,3000.0
2012-08-24,3024.0
2012-08-27,3000.0
2012-08-28,3000.0
2012-08-29,3000.0
2012-08-30,3000.0
2012-08-31,3155.0
2012-09-03,3155.0
2012-09-04,3155.0
2012-09-05,3155.0
2012-09-06,3000.0
2012-09-07,3000.0
2012-09-10,3005.0
2012-09-11,3005.0
2012-09-12,3100.0
2012-09-13,3150.0
2012-09-14,3189.0
2012-09-17,3189.0
2012-09-18,3011.0
2012-09-19,3011.0
2012-09-20,3011.0
2012-09-21,3010.0
2012-09-24,3000.0
2012-09-25,3138.0
2012-09-26,3285.0
2012-09-27,3285.0
2012-09-28,3141.0
2012-10-01,3115.0
2012-10-02,3115.0
2012-10-03,3115.0
2012-10-04,3265.0
2012-10-05,3131.0
2012-10-08,3131.0
2012-10-09,3270.0
2012-10-10,3270.0
2012-10-11,3270.0
2012-10-12,3200.0
2012-10-15,3200.0
2012-10-16,3200.0
2012-10-17,3200.0
2012-10-18,3392.0
2012-10-19,3400.0
2012-10-22,3448.0
2012-10-23,3450.0
2012-10-24,3400.0
2012-10-25,3400.0
2012-10-29,3400.0
2012-10-30,3450.0
2012-10-31,3450.0
2012-11-01,3450.0
2012-11-02,3450.0
2012-11-05,3450.0
2012-11-07,3494.0
2012-11-08,3494.0
2012-11-09,3490.0
2012-11-12,3490.0
2012-11-13,3500.0
2012-11-14,3500.0
2012-11-15,3500.0
2012-11-19,3600.0
2012-11-20,3649.0
2012-11-21,3700.0
2012-11-22,3700.0
2012-11-23,3900.0
2012-11-26,3900.0
2012-11-27,3950.0
2012-11-28,4000.0
2012-11-29,4099.0
2012-11-30,4050.0
2012-12-03,4050.0
2012-12-04,4050.0
2012-12-05,4001.0
2012-12-06,4049.0
2012-12-07,3999.0
2012-12-10,3999.0
2012-12-11,4000.0
2012-12-12,4000.0
2012-12-13,4000.0
2012-12-14,4000.0
2012-12-17,4035.0
2012-12-18,4035.0
2012-12-19,4035.0
2012-12-20,4000.0
2012-12-21,4000.0
2012-12-24,4000.0
2012-12-25,3930.0
2012-12-26,3930.0
2012-12-27,3703.0
2012-12-28,3925.0
2012-12-31,3690.0
2013-01-02,3895.0
2013-01-03,3900.0
2013-01-04,3900.0
2013-01-07,3900.0
2013-01-08,3849.0
2013-01-09,3849.0
2013-01-10,3845.0
2013-01-14,3670.0
2013-01-15,3671.0
2013-01-16,3580.0
2013-01-17,3580.0
2013-01-18,3420.0
2013-01-21,3580.0
2013-01-22,3596.0
2013-01-23,3420.0
2013-01-28,3420.0
2013-01-29,3610.0
2013-01-30,3610.0
2013-01-31,3610.0
2013-02-01,3778.0
2013-02-04,3745.0
2013-02-05,3745.0
2013-02-06,3567.0
2013-02-07,3522.0
2013-02-08,3602.0
2013-02-11,3610.0
2013-02-12,3611.0
2013-02-13,3650.0
2013-02-14,3651.0
2013-02-15,3702.0
2013-02-18,3702.0
2013-02-19,3830.0
2013-02-20,3830.0
2013-02-21,3830.0
2013-02-22,3750.0
2013-02-25,3755.0
2013-02-26,3772.0
2013-02-27,3898.0
2013-02-28,3850.0
2013-03-01,3860.0
2013-03-04,3860.0
2013-03-05,4000.0
2013-03-06,3950.0
2013-03-07,3890.0
2013-03-08,3900.0
2013-03-11,3880.0
2013-03-12,3880.0
2013-03-13,3990.0
2013-03-14,4052.0
2013-03-15,4050.0
2013-03-18,4050.0
2013-03-19,4050.0
2013-03-20,4050.0
2013-03-21,4050.0
2013-03-22,3952.0
2013-03-25,3952.0
2013-03-26,3952.0
2013-03-27,4000.0
2013-03-28,3960.0
2013-03-29,3960.0
2013-04-01,3960.0
2013-04-02,3960.0
2013-04-03,3960.0
2013-04-04,3960.0
2013-04-05,3950.0
2013-04-08,3950.0
2013-04-09,4048.0
2013-04-10,3950.0
2013-04-11,3950.0
2013-04-12,3900.0
2013-04-15,3800.0
2013-04-16,3800.0
2013-04-17,3800.0
2013-04-18,3800.0
2013-04-19,3720.0
2013-04-22,3895.0
2013-04-23,3850.0
2013-04-24,3850.0
2013-04-25,3850.0
2013-04-26,3850.0
2013-04-29,3800.0
2013-04-30,3800.0
2013-05-02,3800.0
2013-05-03,3800.0
2013-05-06,3800.0
2013-05-07,3800.0
2013-05-08,3750.0
2013-05-09,3750.0
2013-05-10,3750.0
2013-05-13,3750.0
2013-05-14,3750.0
2013-05-15,3750.0
2013-05-16,3749.0
2013-05-17,3701.0
2013-05-20,3650.0
2013-05-21,3700.0
2013-05-22,3700.0
2013-05-23,3700.0
2013-05-24,3700.0
2013-05-27,3750.0
2013-05-28,3950.0
2013-05-29,3950.0
2013-05-30,4150.0
2013-05-31,4095.0
2013-06-03,4095.0
2013-06-04,3910.0
2013-06-05,4100.0
2013-06-06,4100.0
2013-06-07,4100.0
2013-06-10,3967.0
2013-06-11,3967.0
2013-06-12,3967.0
2013-06-13,3967.0
2013-06-14,3850.0
2013-06-17,3850.0
2013-06-18,3809.0
2013-06-19,3890.0
2013-06-20,3770.0
2013-06-21,3770.0
2013-06-24,3899.0
2013-06-25,3899.0
2013-06-26,3900.0
2013-06-27,4100.0
2013-06-28,4050.0
2013-07-01,4050.0
2013-07-02,4050.0
2013-07-03,4025.0
2013-07-04,4025.0
2013-07-05,3930.0
2013-07-08,3930.0
2013-07-09,3930.0
2013-07-10,3930.0
2013-07-11,3900.0
2013-07-12,3900.0
2013-07-15,3900.0
2013-07-16,3900.0
2013-07-17,3900.0
2013-07-18,3900.0
2013-07-19,3900.0
2013-07-22,3900.0
2013-07-23,3900.0
2013-07-24,3898.0
2013-07-25,3898.0
2013-07-26,3898.0
2013-07-29,3898.0
2013-07-31,3898.0
2013-08-01,3898.0
2013-08-02,3898.0
2013-08-05,3898.0
2013-08-06,3898.0
2013-08-07,3700.0
2013-08-08,3700.0
2013-08-13,3700.0
2013-08-15,3700.0
2013-08-16,3900.0
2013-08-19,3900.0
2013-08-22,3750.0
2013-08-23,3750.0
2013-08-26,3750.0
2013-08-27,3750.0
2013-08-28,3750.0
2013-08-29,3750.0
2013-08-30,3850.0
2013-09-02,3715.0
2013-09-03,3715.0
2013-09-04,3715.0
2013-09-05,3715.0
2013-09-06,3715.0
2013-09-09,3715.0
2013-09-10,3715.0
2013-09-11,3849.0
2013-09-12,3750.0
2013-09-13,3750.0
2013-09-16,3732.0
2013-09-17,3509.0
2013-09-18,3719.0
2013-09-19,3695.0
2013-09-20,3695.0
2013-09-23,3670.0
2013-09-24,3666.0
2013-09-25,3666.0
2013-09-26,3666.0
2013-09-27,3666.0
2013-09-30,3725.0
2013-10-01,3725.0
2013-10-02,3725.0
2013-10-03,3725.0
2013-10-04,3794.0
2013-10-07,3794.0
2013-10-08,3899.0
2013-10-09,3899.0
2013-10-10,3899.0
2013-10-11,3670.0
2013-10-14,3670.0
2013-10-15,3670.0
2013-10-21,3880.0
2013-10-22,3725.0
2013-10-23,3725.0
2013-10-24,3660.0
2013-10-25,3845.0
2013-10-28,3889.0
2013-10-29,3889.0
2013-10-30,3889.0
2013-10-31,3702.0
2013-11-01,3710.0
2013-11-07,3710.0
2013-11-08,3710.0
2013-11-11,3710.0
2013-11-12,3710.0
2013-11-13,3710.0
2013-11-14,3710.0
2013-11-15,3710.0
2013-11-19,3710.0
2013-11-20,3710.0
2013-11-21,3710.0
2013-11-22,3795.0
2013-11-25,3795.0
2013-11-26,3795.0
2013-11-27,3795.0
2013-11-28,3794.0
2013-11-29,3794.0
2013-12-02,3794.0
2013-12-03,3794.0
2013-12-04,3569.0
2013-12-05,3569.0
2013-12-06,3405.0
2013-12-09,3405.0
2013-12-10,3405.0
2013-12-11,3405.0
2013-12-12,3608.0
2013-12-13,3779.0
2013-12-16,3553.0
2013-12-17,3553.0
2013-12-18,3401.0
2013-12-19,3605.0
2013-12-20,3500.0
2013-12-23,3500.0
2013-12-24,3500.0
2013-12-25,3500.0
2013-12-26,3290.0
2013-12-27,3472.0
2013-12-30,3680.0
2013-12-31,3660.0
2014-01-02,3660.0
2014-01-03,3442.0
2014-01-06,3442.0
2014-01-07,3442.0
2014-01-08,3442.0
2014-01-09,3442.0
2014-01-10,3401.0
2014-01-13,3401.0
2014-01-16,3401.0
2014-01-17,3401.0
2014-01-20,3401.0
2014-01-21,3401.0
2014-01-22,3401.0
2014-01-23,3600.0
2014-01-24,3500.0
2014-01-27,3500.0
2014-01-28,3500.0
2014-01-29,3520.0
2014-01-30,3520.0
2014-01-31,3430.0
2014-02-03,3430.0
2014-02-04,3430.0
2014-02-05,3430.0
2014-02-06,3500.0
2014-02-07,3500.0
2014-02-10,3500.0
2014-02-11,3520.0
2014-02-12,3430.0
2014-02-13,3430.0
2014-02-14,3460.0
2014-02-17,3460.0
2014-02-18,3461.0
2014-02-19,3500.0
2014-02-20,3500.0
2014-02-21,3500.0
2014-02-24,3500.0
2014-02-25,3500.0
2014-02-26,3500.0
2014-02-27,3495.0
2014-02-28,3500.0
2014-03-03,3500.0
2014-03-04,3500.0
2014-03-05,3500.0
2014-03-06,3500.0
2014-03-07,3500.0
2014-03-10,3500.0
2014-03-11,3500.0
2014-03-12,3500.0
2014-03-13,3500.0
2014-03-14,3700.0
2014-03-17,3700.0
2014-03-18,3700.0
2014-03-19,3700.0
2014-03-20,3550.0
2014-03-21,3698.0
2014-03-24,3550.0
2014-03-25,3500.0
2014-03-26,3500.0
2014-03-27,3500.0
2014-03-28,3500.0
2014-03-31,3500.0
2014-04-01,3500.0
2014-04-02,3500.0
2014-04-03,3500.0
2014-04-04,3500.0
2014-04-07,3500.0
2014-04-08,3500.0
2014-04-09,3600.0
2014-04-10,3502.0
2014-04-11,3678.0
2014-04-14,3678.0
2014-04-15,3678.0
2014-04-16,3678.0
2014-04-17,3678.0
2014-04-18,3678.0
2014-04-21,3678.0
2014-04-22,3678.0
2014-04-23,3678.0
2014-04-24,3678.0
2014-04-25,3678.0
2014-04-28,3678.0
2014-04-29,3678.0
2014-04-30,3678.0
2014-05-02,3678.0
2014-05-05,3521.0
2014-05-06,3521.0
2014-05-07,3521.0
2014-05-08,3521.0
2014-05-09,3520.0
2014-05-12,3520.0
2014-05-13,3520.0
2014-05-14,3520.0
2014-05-15,3520.0
2014-05-16,3520.0
2014-05-19,3520.0
2014-05-20,3520.0
2014-05-21,3520.0
2014-05-22,3520.0
2014-05-23,3520.0
2014-05-26,3520.0
2014-05-27,3522.0
2014-05-28,3522.0
2014-05-29,3522.0
2014-05-30,3520.0
2014-06-02,3520.0
2014-06-03,3520.0
2014-06-04,3580.0
2014-06-05,3580.0
2014-06-06,3580.0
2014-06-09,3580.0
2014-06-10,3580.0
2014-06-11,3580.0
2014-06-12,3580.0
2014-06-13,3580.0
2014-06-16,3580.0
2014-06-17,3521.0
2014-06-18,3521.0
2014-06-19,3580.0
2014-06-20,3400.0
2014-06-23,3400.0
2014-06-24,3400.0
2014-06-25,3415.0
2014-06-26,3415.0
2014-06-27,3450.0
2014-06-30,3450.0
2014-07-01,3450.0
2014-07-02,3450.0
2014-07-03,3420.0
2014-07-04,3420.0
2014-07-07,3420.0
2014-07-08,3420.0
2014-07-09,3500.0
2014-07-10,3500.0
2014-07-11,3500.0
2014-07-14,3500.0
2014-07-15,3500.0
2014-07-16,3500.0
2014-07-17,3500.0
2014-07-18,3500.0
2014-07-21,3500.0
2014-07-22,3400.0
2014-07-23,3400.0
2014-07-24,3400.0
2014-07-25,3400.0
2014-07-31,3400.0
2014-08-01,3400.0
2014-08-04,3400.0
2014-08-05,3400.0
2014-08-06,3400.0
2014-08-07,3400.0
2014-08-08,3400.0
2014-08-11,3400.0
2014-08-12,3400.0
2014-08-13,3400.0
2014-08-15,3400.0
2014-08-18,3400.0
2014-08-19,3400.0
2014-08-22,3400.0
2014-08-25,3400.0
2014-08-26,3400.0
2014-08-27,3400.0
2014-08-28,3400.0
2014-08-29,3400.0
2014-09-01,3400.0
2014-09-02,3400.0
2014-09-03,3400.0
2014-09-04,3400.0
2014-09-05,3400.0
2014-09-08,3400.0
2014-09-09,3400.0
2014-09-10,3565.0
2014-09-11,3565.0
2014-09-12,3550.0
2014-09-15,3550.0
2014-09-16,3550.0
2014-09-17,3550.0
2014-09-18,3550.0
2014-09-19,3550.0
2014-09-22,3550.0
2014-09-23,3550.0
2014-09-24,3550.0
2014-09-25,3550.0
2014-09-26,3550.0
2014-09-29,3550.0
2014-09-30,3550.0
2014-10-01,3550.0
2014-10-02,3550.0
2014-10-03,3550.0
2014-10-07,3550.0
2014-10-08,3550.0
2014-10-09,3550.0
2014-10-10,3550.0
2014-10-13,3550.0
2014-10-14,3550.0
2014-10-15,3550.0
2014-10-16,3550.0
2014-10-17,3660.0
2014-10-20,3660.0
2014-10-21,3550.0
2014-10-22,3550.0
2014-10-23,3550.0
2014-10-24,3640.0
2014-10-27,3640.0
2014-10-28,3650.0
2014-10-29,3650.0
2014-10-30,3650.0
2014-10-31,3640.0
2014-11-03,3640.0
2014-11-04,3640.0
2014-11-05,3640.0
2014-11-07,3615.0
2014-11-10,3400.0
2014-11-11,3550.0
2014-11-12,3559.0
2014-11-13,3559.0
2014-11-14,3560.0
2014-11-17,3560.0
2014-11-19,3560.0
2014-11-20,3560.0
2014-11-21,3550.0
2014-11-24,3550.0
2014-11-25,3550.0
2014-11-26,3550.0
2014-11-27,3550.0
2014-11-28,3350.0
2014-12-01,3350.0
2014-12-02,3350.0
2014-12-03,3350.0
2014-12-04,3350.0
2014-12-05,3160.0
2014-12-08,3160.0
2014-12-09,3160.0
2014-12-10,3160.0
2014-12-11,3160.0
2014-12-12,3330.0
2014-12-15,3330.0
2014-12-16,3330.0
2014-12-17,3330.0
2014-12-18,3330.0
2014-12-19,3131.0
2014-12-22,3131.0
2014-12-23,3131.0
2014-12-24,3131.0
2014-12-25,3131.0
2014-12-26,3100.0
2014-12-29,3199.0
2014-12-30,3100.0
2014-12-31,3100.0
2015-01-02,3200.0
2015-01-06,3200.0
2015-01-07,3200.0
2015-01-08,3200.0
2015-01-09,3200.0
2015-01-12,3200.0
2015-01-13,3200.0
2015-01-14,3200.0
2015-01-15,3200.0
2015-01-16,3350.0
2015-01-19,3350.0
2015-01-20,3350.0
2015-01-21,3350.0
2015-01-22,3150.0
2015-01-23,3150.0
2015-01-26,3150.0
2015-01-27,3150.0
2015-01-28,3150.0
2015-01-29,3150.0
2015-01-30,3150.0
2015-02-02,3150.0
2015-02-03,3150.0
2015-02-04,3170.0
2015-02-05,3170.0
2015-02-06,3170.0
2015-02-09,3020.0
2015-02-10,3020.0
2015-02-11,3020.0
2015-02-12,3020.0
2015-02-13,3000.0
2015-02-16,2850.0
2015-02-17,3020.0
2015-02-18,2960.0
2015-02-19,3099.0
2015-02-20,3080.0
2015-02-23,2900.0
2015-02-24,2726.0
2015-02-25,2726.0
2015-02-26,2726.0
2015-02-27,2610.0
2015-03-02,2610.0
2015-03-03,2766.0
2015-03-04,2766.0
2015-03-05,2766.0
2015-03-06,2900.0
2015-03-09,2900.0
2015-03-10,2900.0
2015-03-11,2900.0
2015-03-12,2900.0
2015-03-13,2900.0
2015-03-16,2900.0
2015-03-17,2900.0
2015-03-18,2900.0
2015-03-19,2900.0
2015-03-20,2900.0
2015-03-23,2900.0
2015-03-24,2910.0
2015-03-25,2910.0
2015-03-26,2910.0
2015-03-27,2910.0
2015-03-30,2900.0
2015-03-31,2900.0
2015-04-01,2900.0
2015-04-02,2900.0
2015-04-03,2900.0
2015-04-06,2900.0
2015-04-07,2900.0
2015-04-08,2900.0
2015-04-09,2900.0
2015-04-10,2900.0
2015-04-13,2900.0
2015-04-14,2900.0
2015-04-15,2900.0
2015-04-16,2900.0
2015-04-17,2900.0
2015-04-20,2900.0
2015-04-21,2900.0
2015-04-22,2900.0
2015-04-23,2900.0
2015-04-24,2900.0
2015-04-27,2900.0
2015-04-28,2900.0
2015-04-29,2900.0
2015-04-30,2900.0
2015-05-04,2900.0
2015-05-05,2900.0
2015-05-06,2900.0
2015-05-07,2900.0
2015-05-08,2900.0
2015-05-11,2900.0
2015-05-12,2900.0
2015-05-13,2900.0
2015-05-14,2900.0
2015-05-15,2900.0
2015-05-18,2900.0
2015-05-19,2900.0
2015-05-20,2900.0
2015-05-21,2900.0
2015-05-22,2900.0
2015-05-25,2900.0
2015-05-26,2900.0
2015-05-27,2900.0
2015-05-28,2900.0
2015-05-29,2900.0
2015-06-01,2900.0
2015-06-02,2900.0
2015-06-03,2900.0
2015-06-04,2900.0
2015-06-05,2900.0
2015-06-08,2900.0
2015-06-09,2900.0
2015-06-10,2900.0
2015-06-11,2900.0
2015-06-12,2900.0
2015-06-15,2900.0
2015-06-16,2930.0
2015-06-17,2930.0
2015-06-18,2930.0
2015-06-19,2930.0
2015-06-22,2885.0
2015-06-23,2885.0
2015-06-24,2885.0
2015-06-25,2885.0
2015-06-26,2712.0
2015-06-29,2712.0
2015-06-30,2860.0
2015-07-01,2860.0
2015-07-02,2860.0
2015-07-03,2860.0
2015-07-06,2860.0
2015-07-07,2860.0
2015-07-08,2860.0
2015-07-09,2860.0
2015-07-10,2689.0
2015-07-13,2690.0
2015-07-14,2690.0
2015-07-15,2690.0
2015-07-16,2690.0
2015-07-20,2800.0
2015-07-21,2800.0
2015-07-22,2800.0
2015-07-23,2635.0
2015-07-24,2635.0
2015-07-27,2635.0
2015-07-28,2635.0
2015-07-29,2635.0
2015-07-31,2789.0
2015-08-03,2789.0
2015-08-04,2670.0
2015-08-05,2750.0
2015-08-06,2650.0
2015-08-07,2745.0
2015-08-10,2745.0
2015-08-11,2745.0
2015-08-12,2745.0
2015-08-13,2745.0
2015-08-17,2745.0
2015-08-18,2745.0
2015-08-19,2700.0
2015-08-24,2700.0
2015-08-25,2600.0
2015-08-26,2600.0
2015-08-27,2600.0
2015-08-28,2600.0
2015-08-31,2600.0
2015-09-01,2600.0
2015-09-02,2600.0
2015-09-03,2600.0
2015-09-04,2522.0
2015-09-07,2599.0
2015-09-08,2599.0
2015-09-09,2599.0
2015-09-10,2599.0
2015-09-11,2599.0
2015-09-14,2522.0
2015-09-15,2522.0
2015-09-16,2522.0
2015-09-17,2522.0
2015-09-18,2371.0
2015-09-21,2371.0
2015-09-22,2371.0
2015-09-23,2513.0
2015-09-28,2513.0
2015-09-29,2513.0
2015-09-30,2513.0
2015-10-01,2513.0
2015-10-02,2549.0
2015-10-05,2549.0
2015-10-06,2549.0
2015-10-07,2549.0
2015-10-08,2549.0
2015-10-09,2640.0
2015-10-12,2640.0
2015-10-14,2640.0
2015-10-16,2640.0
2015-10-19,2640.0
2015-10-20,2640.0
2015-10-21,2640.0
2015-10-22,2640.0
2015-10-23,2640.0
2015-10-26,2640.0
2015-10-27,2640.0
2015-10-28,2640.0
2015-10-29,2750.0
2015-10-30,2750.0
2015-11-02,2750.0
2015-11-03,2750.0
2015-11-04,2750.0
2015-11-05,2750.0
2015-11-09,2750.0
2015-11-10,2750.0
2015-11-11,2750.0
2015-11-12,2750.0
2015-11-13,2750.0
2015-11-16,2599.0
2015-11-17,2599.0
2015-11-19,2599.0
2015-11-20,2599.0
2015-11-23,2599.0
2015-11-24,2600.0
2015-11-25,2600.0
2015-11-26,2600.0
2015-11-27,2600.0
2015-11-30,2600.0
2015-12-01,2750.0
2015-12-02,2750.0
2015-12-03,2750.0
2015-12-04,2750.0
2015-12-07,2750.0
2015-12-08,2750.0
2015-12-09,2750.0
2015-12-10,2750.0
2015-12-11,2750.0
2015-12-14,2750.0
2015-12-15,2750.0
2015-12-16,2750.0
2015-12-17,2750.0
2015-12-18,2750.0
2015-12-21,2585.0
2015-12-22,2699.0
2015-12-23,2699.0
2015-12-28,2699.0
2015-12-29,2580.0
2015-12-30,2580.0
2015-12-31,2550.0
2016-01-04,2550.0
2016-01-05,2550.0
2016-01-06,2549.0
2016-01-07,2549.0
2016-01-08,2400.0
2016-01-12,2400.0
2016-01-13,2400.0
2016-01-14,2400.0
2016-01-15,2400.0
2016-01-18,2400.0
2016-01-19,2400.0
2016-01-20,2400.0
2016-01-21,2400.0
2016-01-22,2400.0
2016-01-25,2400.0
2016-01-26,2256.0
2016-01-27,2121.0
2016-01-28,2245.0
2016-01-29,2245.0
2016-02-01,2111.0
2016-02-02,2111.0
2016-02-03,2111.0
2016-02-04,2111.0
2016-02-05,2111.0
2016-02-08,2237.0
2016-02-09,2237.0
2016-02-10,2237.0
2016-02-11,2237.0
2016-02-12,2103.0
2016-02-15,2103.0
2016-02-16,2103.0
2016-02-17,2103.0
2016-02-18,2229.0
2016-02-19,2236.0
2016-02-22,2370.0
2016-02-23,2370.0
2016-02-24,2370.0
2016-02-25,2365.0
2016-02-26,2365.0
2016-02-29,2365.0
2016-03-01,2365.0
2016-03-02,2365.0
2016-03-03,2365.0
2016-03-04,2365.0
2016-03-07,2365.0
2016-03-08,2365.0
2016-03-09,2365.0
2016-03-10,2365.0
2016-03-11,2365.0
2016-03-14,2365.0
2016-03-15,2365.0
2016-03-16,2365.0
2016-03-17,2500.0
2016-03-18,2500.0
2016-03-21,2600.0
2016-03-22,2503.0
2016-03-23,2503.0
2016-03-24,2503.0
2016-03-25,2503.0
2016-03-28,2503.0
2016-03-29,2598.0
2016-03-30,2598.0
2016-03-31,2598.0
2016-04-01,2598.0
2016-04-04,2447.0
2016-04-05,2447.0
